OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
04/15/2020,2020,62,Price Gouging,Retail Sales,Walmart,Bentonville,AR,72716    
01/09/2018,2018,640,Fees,MHU Use Only - MH landlord,Mountain Villa Mobile Estates,Costa Mesa,CA,92626    
05/13/2014,2014,404,Collection Practices,Collections,AllianceOne,Gig Harbor,WA,98335-4449
12/28/2018,2018,316,Billing Issues,Health Care,Bright Now Dental - Vancouver,Vancouver,WA,98686    
04/26/2019,2019,303,Questionable Quality Product/Service,Auto Sales,Spirit Auto Center LLC,Renton,WA,98056    
06/26/2015,2015,7,Warranty,Retail Sales,Rust-Oleum,Vernon Hills,IL,60061-1402
09/06/2016,2016,7,Warranty,Auto Sales,Auburn Chevrolet,Auburn,WA,98002    
08/21/2018,2018,999,Other/Miscellaneous,Phishing,Unknown - IRS Phishing,,  ,         
08/17/2016,2016,320,Unsatisfactory Repair/Service,Broadband Providers,Dish Network,Littleton,CO,80120    
07/06/2020,2020,999,Other/Miscellaneous,Commercial Banking,USAA,San Antonio,TX,78288    
03/07/2019,2019,999,Other/Miscellaneous,Credit Reporting & Related Activities,Experian Credit Reporting,Allen,TX,75013-1240
07/24/2017,2017,999,Other/Miscellaneous,Security Systems (including locksmiths),ADT Security,Boca Raton,FL,33431    
04/08/2020,2020,996,COVID-19,Travel,AirBnB,San Francisco,CA,94103    
02/13/2013,2013,26,Advertising,Health Care,,Liberty Lake,WA,99019    
10/24/2014,2014,15,Privacy Abuse,Residential Landlord,Prairie View Apartments / Coast Real Estate Services,Vancouver,WA,98682    
05/10/2017,2017,301,Failure To Deliver/Perform,Personal Care Services,Massage Envy - Renton,Renton,WA,98055    
04/29/2020,2020,996,COVID-19,Insurance,Travel Guard Group Inc,Stevens Point,WI,54482    
06/06/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
12/26/2019,2019,999,Other/Miscellaneous,Health Care,,Mt Vernon,WA,98274    
03/09/2015,2015,301,Failure To Deliver/Perform,Couriers & Express Delivery Services,FedEx Customer Relations,Memphis,TN,38116    
01/05/2021,2021,999,Other/Miscellaneous,Financing,PayPal,Lavista,NE,68128    
03/02/2020,2020,17,Imposter scam,Telemarketing, Unknown,,  ,         
02/24/2014,2014,320,Unsatisfactory Repair/Service,Telecommunications,Assurance Wireless,Irving,TX,75016-9014
03/13/2014,2014,404,Collection Practices,Collections,AllianceOne,Gig Harbor,WA,98335-4449
09/29/2016,2016,15,Privacy Abuse,"Admin. & support services (office admin., faciliti",Active Network dba Active Outdoors,Dallas,TX,75201    
05/03/2020,2020,999,Other/Miscellaneous,Government Agencies,Department of Transporation Good to Go Division,Seattle,WA,98103-9730
04/22/2014,2014,222,Advance Fee Fraud,Advance Fee Fraud,,,  ,         
10/20/2020,2020,303,Questionable Quality Product/Service,Broadband Providers,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
10/13/2020,2020,998,Governement agency complaint,Government Agencies,Social Security Administration,Baltimore,MD,21235    
05/15/2021,2021,61,Phishing,Phishing,Unknown - Utility Scam,,  ,         
03/15/2017,2017,640,Fees,Air Transportation,Volaris Airlines,,  ,         
04/16/2020,2020,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
09/04/2015,2015,403,Collection Activity (Fraudulent or mistaken ID),Collections,Brookstone United Capital,,  ,         
09/18/2013,2013,320,Unsatisfactory Repair/Service,Employment Placement Agencies,,Auburn ,WA,98002    
04/24/2018,2018,999,Other/Miscellaneous,Residential Landlord,,Seattle,WA,98105    
06/17/2014,2014,320,Unsatisfactory Repair/Service,Telecommunications,Integra Telecom of Washington,Portland,OR,97232    
05/19/2014,2014,320,Unsatisfactory Repair/Service,Commercial Banking,America's Credit Union,Fort Lewis,WA,98433    
04/11/2016,2016,22,Failure To Adjust/Refund,Insurance,Premera Blue Cross,Seattle,WA,98111-0327
10/24/2017,2017,999,Other/Miscellaneous,Website Design,Kreative,Bothell,WA,98021    
08/07/2013,2013,404,Collection Practices,Collections,Renton Collections,Renton,WA,98057    
08/02/2016,2016,301,Failure To Deliver/Perform,Financing,PayPal,Lavista,NE,68128    
09/05/2013,2013,206,Right To Cancel,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
05/23/2014,2014,26,Advertising,Restaurants and Bars,McDonald's,Oak Brook,IL,60523-2275
06/13/2018,2018,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",Doxo.com,Seattle,WA,98121    
10/28/2019,2019,999,Other/Miscellaneous,Government Agencies,"Department of Children, Youth, & Families/DCYF",Olympia,WA,98504    
04/24/2018,2018,203,Internet & Mobile device based transaction,Financing,Hash the Planet,Bothell,WA,98012    
02/23/2016,2016,16,Identity Theft,Retail Sales,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
08/18/2015,2015,26,Advertising,Credit Card Issuers,Credit One Bank NA,Las Vegas,NV,89193    
08/12/2019,2019,208,Partial Performance,Contractors,,,WA,         
09/27/2017,2017,999,Other/Miscellaneous,Credit Reporting & Related Activities,,Atlanta,GA,30348    
10/18/2018,2018,316,Billing Issues,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
05/08/2018,2018,203,Internet & Mobile device based transaction,Advance Fee Fraud, Unknown,,  ,         
07/23/2013,2013,405,Credit Reporting Error,Mortgage Lending,KeyBank National Association,Cleveland,OH,44114    
06/06/2016,2016,999,Other/Miscellaneous,Mortgage Lending,Caliber Home Loans,Oklahoma City,OK,73124    
08/06/2015,2015,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
06/12/2014,2014,61,Phishing,Phishing,Microsoft Windows Tech Support,,  ,         
04/11/2017,2017,999,Other/Miscellaneous,Phishing,Unknown - Utlity Scam,,  ,         
04/11/2016,2016,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
02/14/2013,2013,301,Failure To Deliver/Perform,Health and Diet Clubs,LA Fitness/Fitness International,Irvine,CA,92612    
06/06/2013,2013,26,Advertising,Travel,"Vacation Internationale dba VI Resorts, Vacation Ownership Sales",Bellevue,WA,98004    
06/17/2016,2016,203,Internet & Mobile device based transaction,Educational Services,Excel CNA ,Tacoma,WA,98465    
08/31/2016,2016,999,Other/Miscellaneous,Mortgage Lending,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
07/31/2014,2014,320,Unsatisfactory Repair/Service,Health Care,,Tacoma,WA,98405    
09/29/2020,2020,22,Failure To Adjust/Refund,Retail Sales,Best Buy,Minneapolis,MN,55440    
03/01/2017,2017,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
10/17/2016,2016,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
10/07/2020,2020,623,Rental agreements,MHU Use Only - MH landlord,Maple Grove RV Resort,Seattle,WA,98198    
03/20/2019,2019,303,Questionable Quality Product/Service,Auto Sales,Rainier Dodge,Olympia,WA,98502-1101
05/26/2020,2020,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
08/25/2016,2016,303,Questionable Quality Product/Service,Auto Sales,Tacoma Nissan ,Tacoma,WA,98409    
03/09/2021,2021,301,Failure To Deliver/Perform,Telecommunications,CenturyLink,Spokane,WA,99208    
06/30/2020,2020,405,Credit Reporting Error,Mortgage Lending,Specialized Loan Servicing/SLS,Littleton,CO,80163    
07/01/2014,2014,320,Unsatisfactory Repair/Service,Telecommunications,CenturyLink,Spokane,WA,99208    
12/07/2015,2015,444,Foreclosure Issue,Mortgage Lending,Ocwen Loan Servicing LLC / Ocwen Financial Corporation,Orlando,FL,32878-5061
06/05/2018,2018,301,Failure To Deliver/Perform,Travel,Choice Hotels,,  ,         
04/16/2014,2014,22,Failure To Adjust/Refund,Electronic Shopping,Blue Moon Coins,Vancouver,WA,98660    
06/10/2020,2020,999,Other/Miscellaneous,Auto Sales,,Buckley,WA,98321    
08/15/2013,2013,638,Utilities,MHU Use Only - MH landlord,Knoll Mobile Home Park,Portland,OR,97225    
02/12/2015,2015,203,Internet & Mobile device based transaction,Electronic Shopping,Ticket City,Austin,TX,78731    
08/01/2013,2013,404,Collection Practices,Health Care,,Coupeville,WA,98239    
01/22/2013,2013,203,Internet & Mobile device based transaction,Electronic Shopping,US Online/SuddenBlitz.com/SuddenValues.com,Wenatchee,WA,98801    
04/14/2021,2021,999,Other/Miscellaneous,Health Care,EvergreenHealth,Kirkland,WA,98034-3098
11/10/2014,2014,512,Forged or Altered Documents,Broadband Providers,Dish Network,Littleton,CO,80120    
05/29/2014,2014,404,Collection Practices,Broadband Providers,Dish Network,Littleton,CO,80120    
12/12/2017,2017,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",Doxo.com,Seattle,WA,98121    
05/11/2020,2020,999,Other/Miscellaneous,Restaurants and Bars,,Olympia,WA,98516    
09/25/2013,2013,301,Failure To Deliver/Perform,Auto Repair,,Gold Bar,WA,98251    
07/01/2019,2019,316,Billing Issues,Health and Diet Clubs,,Tampa,FL,33629    
09/11/2018,2018,316,Billing Issues,Health Care,,Yakima,WA,98902    
08/28/2019,2019,301,Failure To Deliver/Perform,Broadband Providers,Wave Division Holdings aka Wave Broadband,Kirkland,WA,98033    
12/11/2018,2018,104,Non-Fulfillment,Retail Sales,Fred Meyer,Portland,OR,97242    
05/06/2019,2019,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
08/31/2017,2017,22,Failure To Adjust/Refund,"Automotive Rental & Leasing (includes cars, trucks",,Cudahy,WI,53110    
03/31/2021,2021,22,Failure To Adjust/Refund,Automobile Manufacturing,Volkswagen of America,Auburn Hills,MI,48309    
08/24/2016,2016,999,Other/Miscellaneous,Insurance,State Farm Insurance,Bloomington,IL,61702    
11/19/2020,2020,999,Other/Miscellaneous,Health Care,,Tacoma,WA,98444    
10/20/2020,2020,316,Billing Issues,Contractors,,Burien,WA,98146    
06/20/2014,2014,320,Unsatisfactory Repair/Service,Credit Card Issuers,Bank of America NA,Newark,DE,19713    
08/22/2014,2014,518,Unregistered or Unlicensed Business,Contractors,,Lynnwood,WA,98036    
03/27/2020,2020,999,Other/Miscellaneous,Health and Diet Clubs,LA Fitness/Fitness International,Irvine,CA,92612    
09/18/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
08/21/2018,2018,13,Misrepresentation of product or service,"Admin. & support services (office admin., faciliti",Vital Records Online/vitalrecordsonline.com,Atlanta,GA,30308    
08/24/2017,2017,422,Credit/Financing,Consumer Lending & Transfer Agents,One Main Financial fka Springleaf Financial,Irving,TX,75039    
06/12/2018,2018,30,Data Breach,Credit Reporting & Related Activities,Equifax Office of Consumer Affairs,Atlanta,GA,30348    
06/16/2017,2017,319,Unauthorized Repair/Service,Auto Sales,Tacoma Dodge Chrysler Jeep,Tacoma,WA,98409    
12/26/2013,2013,13,Misrepresentation of product or service,Electronic Shopping,,Renton,WA,98057    
08/14/2017,2017,19,Inadequate Disclosure,Computer & office machine system repair & maintena,Best Buy,Minneapolis,MN,55440    
09/25/2014,2014,316,Billing Issues,Consumer Lending & Transfer Agents,Lease Finance Group,New York,NY,10001    
12/23/2020,2020,22,Failure To Adjust/Refund,"Automotive Rental & Leasing (includes cars, trucks",Avis / Budget Rent A Car,Tulsa,OK,74169    
07/09/2020,2020,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
07/17/2014,2014,206,Right To Cancel,Health and Diet Clubs,LA Fitness / Fitness International,Irvine,CA,92612    
08/26/2014,2014,303,Questionable Quality Product/Service,Automobile Manufacturing,General Motors,Detroit,MI,48232-5173
04/13/2020,2020,4,Prizes & Promotion Issue,Retail Sales,,Vancouver,WA,98660    
08/27/2014,2014,316,Billing Issues,Telecommunications,Sprint Executive Services,Irving,TX,75016    
05/10/2016,2016,999,Other/Miscellaneous,Telecommunications,Sprint Executive Services,Irving,TX,75016-9014
11/16/2020,2020,404,Collection Practices,Collections,Convergent Outsourcing fka ER Solutions,Renton,WA,98055    
02/20/2018,2018,999,Other/Miscellaneous,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
08/03/2016,2016,999,Other/Miscellaneous,Contractors,Aqua Rec's Fireside Hearth N' Home,Tacoma,WA,98421    
10/06/2016,2016,206,Right To Cancel,Telecommunications,CenturyLink,Spokane,WA,99208    
09/02/2016,2016,600,Application screening,Residential Landlord,Accolade Property Management Group,Ellensburg,WA,98926    
10/19/2016,2016,22,Failure To Adjust/Refund,Books/Magazines & Directory Publishers,,Carlsbad,CA,92008    
02/05/2021,2021,301,Failure To Deliver/Perform,Electronic Shopping,,,  ,         
09/26/2017,2017,7,Warranty,Computer Manufacturing,Apple Inc,Cupertino,CA,95014    
04/01/2014,2014,22,Failure To Adjust/Refund,Mortgage Lending,Ditech Financial LLC fka Green Tree Servicing,St Paul,MN,55102    
08/30/2019,2019,999,Other/Miscellaneous,Retail Sales,,Coeur d'Alene,ID,83814    
09/29/2016,2016,100,Misrepresentation of Terms,Auto Sales,Westlie Ford,Washougal,WA,98671    
08/06/2020,2020,999,Other/Miscellaneous,Auto Sales,"Bud Clary Chevrolet, Oldsmobile, Cadillac, Suzuki",Longview,WA,98632    
03/21/2013,2013,58,Telemarketing,Telemarketing,,,WA,         
06/04/2020,2020,316,Billing Issues,Electronic Shopping,,"Wan Chai, Hong Kong",  ,99223-9677
05/21/2020,2020,415,Unemployment Fraud,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
12/20/2018,2018,404,Collection Practices,Residential Landlord,,Auburn,WA,98002    
07/31/2020,2020,999,Other/Miscellaneous,Telecommunications,T-Mobile,Albuquerque,NM,87176    
02/04/2013,2013,405,Credit Reporting Error,Credit Reporting & Related Activities,TransUnion Credit Reporting,Chester,PA,19022    
12/31/2015,2015,316,Billing Issues,Health Care,Multicare Health Systems,Tacoma,WA,98415    
11/09/2017,2017,22,Failure To Adjust/Refund,Software Publishers,Valve Software dba Steam Powered/Steamgames/Steam Software,Bellevue,WA,98004    
09/28/2016,2016,623,Rental agreements,MHU Use Only - MH landlord,Inglewood East Shores Mobile Home Park,Renton,WA,98053    
02/08/2013,2013,404,Collection Practices,Collections,"Universal Fidelity, LP",Houston,TX,77218    
04/25/2016,2016,206,Right To Cancel,Auto Sales,Tacoma Dodge Chrysler Jeep,Tacoma,WA,98409    
01/30/2020,2020,303,Questionable Quality Product/Service,Auto Sales,First National Autos,Lakewood,WA,98499    
04/09/2020,2020,998,Governement agency complaint,Government Agencies,Washington State Department of Licensing,Olympia,WA,98507-9030
09/26/2016,2016,642,Landlord/Tenant - Residential,Residential Landlord,,Vancouver,WA,98685    
03/31/2021,2021,550,International/Cross Border,Electronic Shopping,Beautiful Halo,LaMirada,CA,90638    
04/19/2020,2020,999,Other/Miscellaneous,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
10/11/2019,2019,999,Other/Miscellaneous,"Medical, Dental, Hospital Equipment Wholesalers ",Apria Healthcare,Jackson,TN,38301    
01/18/2019,2019,13,Misrepresentation of product or service,Restaurants and Bars,McDonald's,Oak Brook,IL,60523-2275
01/17/2017,2017,550,International/Cross Border,Computer & office machine system repair & maintena,,Brampton,ON,L6P2A-6   
12/23/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,,Centralia,WA,98531    
03/02/2017,2017,60,Unauthorized Debit,Financing,Expect Payment Solutions,Vancouver,WA,98682    
06/01/2020,2020,303,Questionable Quality Product/Service,Veterinary Services,,Bellevue,WA,98007    
09/22/2014,2014,7,Warranty,Auto Repair,Toyota of Renton fka Bob Bridge Toyota,Renton,WA,98057    
05/20/2013,2013,7,Warranty,Retail Sales,Best Buy,Minneapolis,MN,55440    
03/20/2020,2020,26,Advertising,Electronic Shopping,,Columbus,OH,43220    
08/26/2019,2019,303,Questionable Quality Product/Service,Health Care,Sono Bello,Bellevue,WA,98004-3774
02/09/2016,2016,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
11/13/2014,2014,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
05/10/2013,2013,304,Questionable Quality/Used,Auto Sales,Ford Hyundai of Kirkland,Kirkland,WA,98034-425 
07/02/2015,2015,13,Misrepresentation of product or service,Auto Sales,Parkland Auto Center,Tacoma,WA,98444    
12/16/2020,2020,996,COVID-19,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
08/16/2019,2019,642,Landlord/Tenant - Residential,Unclassified Establishments, Unknown,,  ,         
09/19/2018,2018,104,Non-Fulfillment,Residential Landlord,Invitation Homes,Bellevue,WA,98008    
08/15/2014,2014,301,Failure To Deliver/Perform,Books/Magazines & Directory Publishers,,Seattle,WA,98121    
08/26/2016,2016,203,Internet & Mobile device based transaction,Books/Magazines & Directory Publishers,National Testing Network,Everett,WA,98204    
01/31/2013,2013,444,Foreclosure Issue,Mortgage Lending,"Ally Financial Inc. dba GMAC Mortgage, LLC",Dallas,TX,75204-2915
07/20/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,Worterris,"London, England",UK,WC1H9-BB  
05/20/2014,2014,320,Unsatisfactory Repair/Service,Consumer Lending & Transfer Agents,Springleaf Financial Services,Evansville,IN,47701-0059
11/27/2017,2017,316,Billing Issues,Financing,PayPal,Lavista,NE,68128    
11/06/2019,2019,13,Misrepresentation of product or service,Computer Manufacturing,Lenovo US,Morrisville,NC,27560    
08/17/2020,2020,13,Misrepresentation of product or service,Auto Repair,Jiffy Lube Corporate/Heartland Automotive Services,Irving,TX,75062    
08/08/2017,2017,61,Phishing,Phishing, Unknown,,  ,         
03/26/2015,2015,61,Phishing,Phishing,,,WA,         
11/12/2019,2019,303,Questionable Quality Product/Service,Personal Care Services,Family Values Adult Placement Agency,Vancouver,WA,98662    
12/23/2013,2013,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
12/14/2020,2020,642,Landlord/Tenant - Residential,Residential Landlord,,Kent,WA,98030    
01/03/2018,2018,999,Other/Miscellaneous,Insurance,Regence Blue Shield,Seattle,WA,98101-1314
07/31/2015,2015,316,Billing Issues,Retail Sales,IKEA,Renton,WA,98057    
03/19/2015,2015,320,Unsatisfactory Repair/Service,Security Systems (including locksmiths),Vivint,Provo,UT,84604-5816
05/06/2015,2015,444,Foreclosure Issue,Mortgage Lending,BSI Financial Services,Titusville,PA,16354    
03/13/2017,2017,303,Questionable Quality Product/Service,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
09/18/2014,2014,316,Billing Issues,Telecommunications,"McCarthy, Burgess & Wolff",Cleveland,OH,44146    
06/15/2018,2018,316,Billing Issues,Auto Repair,,Lakewood,WA,98499    
08/24/2020,2020,206,Right To Cancel,Health and Diet Clubs,Pro Fitness Center,Burien,WA,98166    
02/26/2015,2015,999,Other/Miscellaneous,Amusement & Recreational Industries,Seattle Mariners,Seattle,WA,98194-0100
03/07/2016,2016,403,Collection Activity (Fraudulent or mistaken ID),Collections,,,WA,         
06/04/2020,2020,303,Questionable Quality Product/Service,Charities,,Bellingham,WA,98225    
12/11/2019,2019,446,Third-Party Loan Modification Issue,Mortgage Lending,,Los Angeles,CA,90071    
09/25/2018,2018,320,Unsatisfactory Repair/Service,Auto Repair,Arrotta's Auto Max & RV,Spokane,WA,99208    
12/26/2018,2018,999,Other/Miscellaneous,Health Care,Teladoc Inc,Lewisville,TX,75057    
08/12/2013,2013,999,Other/Miscellaneous,Travel,,Memphis,TN,38103    
11/16/2016,2016,301,Failure To Deliver/Perform,Electronic Shopping,,Walnut,CA,91789    
08/25/2020,2020,17,Imposter scam,Phishing,Unknown - Utility Scam,,  ,         
12/07/2020,2020,414,Tech Support Scam,Tech Support Scam,Unknown - Technical Support,,  ,         
02/20/2015,2015,508,Unordered/Unsolicited Merchandise,Books/Magazines & Directory Publishers,Zillow Group Inc / Trulia Inc,Seattle,WA,98101    
01/17/2018,2018,320,Unsatisfactory Repair/Service,Broadband Providers,Comcast,Fife,WA,98424    
08/26/2019,2019,25,Refund Policies,Financing,PayPal,Lavista,NE,68128    
05/06/2015,2015,301,Failure To Deliver/Perform,Electronic Shopping,Illusion Armoring,Colville,WA,99114    
04/14/2020,2020,303,Questionable Quality Product/Service,Health Care,Skagit Regional Health,Mount Vernon,WA,98273    
02/25/2019,2019,301,Failure To Deliver/Perform,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/01/2020,2020,203,Internet & Mobile device based transaction,Travel,Vantage Deluxe World Travel,Boston,MA,02114    
05/18/2021,2021,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
11/05/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,,Union CIty,CA,94587    
12/30/2019,2019,998,Governement agency complaint,Government Agencies,Washington State Lottery,Olympia,WA,98504-3000
03/17/2017,2017,518,Unregistered or Unlicensed Business,"Breeders, Stables and Livestock Boarding",,Newport,WA,99156    
08/31/2015,2015,640,Fees,MHU Use Only - MH landlord,,Spokane,WA,99201    
01/14/2020,2020,13,Misrepresentation of product or service,Auto Sales,Elliot Bay Auto Brokers,Seattle,WA,98133    
02/20/2014,2014,22,Failure To Adjust/Refund,Financing,PayPal,Lavista,NE,68128    
05/13/2014,2014,627,Privacy Issues,Civic & Social Organizations,,Suitland,MD,20746    
11/30/2017,2017,104,Non-Fulfillment,Auto Sales,Audi of Bellevue,Bellevue,WA,98005    
10/18/2018,2018,301,Failure To Deliver/Perform,Retail Sales,Home Depot,Atlanta,GA,30339    
02/26/2019,2019,18,Service Representation,Electronic Shopping,Groupon,Chicago,IL,60654    
07/07/2017,2017,999,Other/Miscellaneous,Telecommunications,CenturyLink,Boise,ID,83702    
10/23/2017,2017,316,Billing Issues,Broadband Providers,DIRECTV,Dallas,TX,75202    
09/11/2015,2015,316,Billing Issues,Health Care,Avalon Clinic,Lakewood,WA,98499    
06/01/2020,2020,22,Failure To Adjust/Refund,Travel,Expedia,Seattle,WA,98119    
05/16/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
04/12/2017,2017,999,Other/Miscellaneous,Health Care,Aspen Dental,Longview,WA,98632-4064
02/25/2016,2016,319,Unauthorized Repair/Service,Motor Vehicle Towing,Special Interest Towing,Kent,WA,98035    
09/13/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
05/30/2019,2019,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
11/13/2017,2017,999,Other/Miscellaneous,Mortgage Lending,Ocwen Loan Servicing LLC / Ocwen Financial Corporation,Orlando,FL,32878-5061
10/08/2020,2020,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
08/11/2016,2016,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
04/12/2021,2021,222,Advance Fee Fraud,Unclassified Establishments, Unknown,,  ,         
02/11/2013,2013,318,Charge:Service Not Performed/Product not delivered,Travel,Tranquility Travel,Kirkland,WA,98034    
07/06/2016,2016,22,Failure To Adjust/Refund,Financing,Green Dot,Pasadena,CA,91117    
02/14/2020,2020,7,Warranty,Contractors,Offset Solar,,WA,         
09/25/2018,2018,13,Misrepresentation of product or service,"Admin. & support services (office admin., faciliti",Filing Labor Compliance Services/FLCS,North Miami,FL,33261-9989
01/29/2020,2020,316,Billing Issues,Health and Diet Clubs,,Seattle,WA,98109    
04/03/2018,2018,104,Non-Fulfillment,Broadband Providers,DIRECTV,Dallas,TX,75202    
07/16/2020,2020,303,Questionable Quality Product/Service,Health Care,,Lacey,WA,98503    
03/16/2020,2020,996,COVID-19,Travel,JustFly.com,Bellevue,WA,98005    
11/04/2014,2014,316,Billing Issues,"Automotive Rental & Leasing (includes cars, trucks",Avis / Budget Rent A Car,Tulsa,OK,74169    
07/23/2015,2015,27,Senior Exploitation,Auto Sales,Poulsbo RV,Kent,WA,98327    
12/28/2020,2020,999,Other/Miscellaneous,Health Care,,Seattle,WA,98103-3705
05/26/2016,2016,999,Other/Miscellaneous,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
02/26/2015,2015,301,Failure To Deliver/Perform,Electronic Shopping,Ammunition Supply Company,Everson,WA,98247-9349
09/21/2020,2020,999,Other/Miscellaneous,Radio & Television Broadcasting,Fox News Network LLC,New York,NY,10036    
08/21/2018,2018,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
05/01/2019,2019,303,Questionable Quality Product/Service,Online Auctions,EA Sports/Electronic Arts Inc,Redwood City,CA,94065    
03/28/2013,2013,316,Billing Issues,Broadband Providers,DIRECTV,Dallas,TX,75202    
10/16/2015,2015,641,Failed communication attempts,MHU Use Only - MH landlord,,Queenbury,NY,12804    
07/25/2018,2018,22,Failure To Adjust/Refund,Auto Sales,,Plano,TX,75093    
12/18/2014,2014,518,Unregistered or Unlicensed Business,Contractors,,Spokane,WA,99205    
03/04/2021,2021,999,Other/Miscellaneous,Collections,Renton Collections,Renton,WA,98057    
09/24/2019,2019,316,Billing Issues,Health Care,Harborview Medical Center,Seattle,WA,98104-2499
09/10/2018,2018,999,Other/Miscellaneous,Amusement & Recreational Industries,Regal Cinemas Meridian 16,Seattle,WA,98101    
06/06/2013,2013,320,Unsatisfactory Repair/Service,Exterminating & pest control Services,,Kent,WA,98032    
01/29/2014,2014,13,Misrepresentation of product or service,Auto Sales,Bill Pierre Ford,Seattle,WA,98125    
03/20/2017,2017,27,Senior Exploitation,"Admin. & support services (office admin., faciliti",Bull Matrix Media,Woodinville,WA,98072    
01/31/2018,2018,997,Employment Issue,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
04/23/2013,2013,203,Internet & Mobile device based transaction,Books/Magazines & Directory Publishers,Angie's List,Indianapolis,IN,46202    
08/17/2017,2017,19,Inadequate Disclosure,Travel,,Maitland,FL,32751    
05/26/2015,2015,410,Discrimination,Travel,Sleep Inn - Seatac,Seatac,WA,98198    
07/06/2016,2016,999,Other/Miscellaneous,Electronic Shopping,,Kirkland,WA,98033    
08/24/2020,2020,999,Other/Miscellaneous,Residential Landlord,Alekson Property Management aka APM Pros,Seattle,WA,98103    
03/25/2016,2016,25,Refund Policies,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/21/2018,2018,999,Other/Miscellaneous,Telecommunications,Frontier Communications,Everett,WA,98201    
08/08/2014,2014,320,Unsatisfactory Repair/Service,Auto Sales,Austin's Affordable Autos,Vancouver,WA,98665    
12/08/2020,2020,635,Stagnant/running water,MHU Use Only - MH landlord,Country Carriage Estates,Woodinville ,WA,98072    
08/14/2018,2018,13,Misrepresentation of product or service,Parking Lots & Garages,Reef Parking fka Republic Parking Northwest,Seattle,WA,98119    
07/18/2018,2018,213,Free to Pay,Electronic Shopping,,Dover,DE,19901    
03/12/2015,2015,61,Phishing,Phishing,Phishing,,  ,         
02/04/2015,2015,61,Phishing,Advance Fee Fraud,,,WA,         
04/02/2021,2021,301,Failure To Deliver/Perform,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
06/07/2020,2020,316,Billing Issues,Residential Landlord,,Burien,WA,98166    
12/26/2017,2017,404,Collection Practices,Parking Lots & Garages,Diamond Parking dba Parking Services Appeals Department,Spokane,WA,99201-7197
07/24/2017,2017,999,Other/Miscellaneous,Social Advocacy Organizations,,Everett,WA,98201-0   
11/19/2019,2019,7,Warranty,Health Care,Aspen Dental - Spokane,Spokane,WA,99218    
01/06/2017,2017,320,Unsatisfactory Repair/Service,Auto Repair,Aamco Transmission,Horsham,PA,19044    
03/08/2019,2019,999,Other/Miscellaneous,Residential Landlord,,Shoreline,WA,98133    
