Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Schenectady,County,1380,108,
2AP,18+,Brooklyn,"CANARSIE AWARE, INC.",114,8,NO
2AP,18+,Franklin,County,382,32,
3AP,0-17,Dutchess,County,324,0,
2AP,0-17,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,37,0,NO
2AP,0-17,Ulster,County,174,5,
2AP,18+,Tompkins,"CAYUGA MEDICAL CENTER AT ITHACA, INC.",39,3,NO
3AP,0-17,Bronx,MARTIN LUTHER KING HLTH CTR,65,0,
2AP,0-17,Albany,County,1484,51,
2AP,0-17,Queens,County,637,25,
3AP,18+,Chemung,County,537,3,
3AP,18+,Essex,County,127,1,
2AP,18+,Erie,COMM HLTH CTR BUFFALO INC,22,1,NO
2AP,18+,Ulster,THE INSTITUTE FOR FAMILY HEALTH,660,73,
3AP,18+,Queens,QUEENS VLG COM FOR MH/J CAP,34,0,
2AP,18+,Brooklyn,County,12191,1353,
3AP,18+,Queens,"ADVANCED CENTER FOR PSYCHOTHERAPY, INC.",133,0,NO
2AP,18+,Schuyler,County,74,4,
2AP,18+,Dutchess,HUDSON RIVER HEALTHCARE INC,28,7,NO
3AP,18+,Monroe,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",745,0,
2AP,18+,Manhattan,"PALLADIA, INC.",34,2,
3AP,18+,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,159,1,
2AP,18+,Sullivan,County,544,56,
2AP,18+,Orleans,County,116,13,
2AP,0-17,Onondaga,ONONDAGA COUNTY DEPARTMENT OF MENTAL HEALTH,24,1,
3AP,0-17,Bronx,PREMIER HEALTHCARE D & T CTR,88,0,NO
3AP,0-17,Monroe,"YOUR HEALTH PARTNERS OF THE FINGER LAKES, LLC",868,0,
3AP,18+,Cattaraugus,County,192,2,
2AP,18+,Brooklyn,"ST. VINCENT'S SERVICES, INC.",62,11,NO
2AP,18+,Westchester,"CLUSTER, INC.",22,2,NO
3AP,18+,Schoharie,County,116,1,
3AP,18+,Ulster,County,1090,6,
2AP,18+,Otsego,County,756,74,
3AP,18+,Westchester,County,8932,57,
2AP,18+,Manhattan,County,809,52,
2AP,18+,Delaware,County,114,10,
3AP,0-17,Washington,WARRENSBURG HEALTH CENTER,25,0,
2AP,18+,Orange,EZRAS CHOILIM HLTH CTR INC,125,14,NO
3AP,18+,Allegany,County,181,1,
3AP,0-17,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,58,0,
3AP,18+,Rockland,OMH STATE PC NETWORK,525,6,NO
2AP,18+,Bronx,NYC-HHC MORRISANIA DIAGNOSTIC & TREATMENT CTR,64,5,NO
2AP,0-17,Fulton,"THE FAMILY COUNSELING CENTER, INC.",82,4,NO
2AP,18+,Manhattan,WILLIAM F. RYAN COMMUNITY HEALTH CENTER,43,6,
3AP,18+,Brooklyn,NYC-HHC JACOBI MEDICAL CENTER,34,2,
2AP,18+,Brooklyn,BED STUY FAMILY HLTH CTR,106,11,
2AP,18+,Manhattan,UNIVERSITY OPTOMETRIC CTR,58,8,
3AP,18+,Genesee,County,292,0,
2AP,0-17,Westchester,ST JOHNS RIVERSIDE HOSPITAL,38,0,NO
3AP,18+,Niagara,"VENTURE FORTHE, INC.",136,2,
3AP,18+,Ulster,County,994,4,
3AP,0-17,Bronx,MONTEFIORE MEDICAL CENTER,549,0,
2AP,18+,Staten Island,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",297,43,
3AP,18+,Westchester,"VOCATIONAL INSTRUCTION PROJECT COMM. SVCS, IN",40,0,
3AP,18+,Manhattan,DENNELISSE CORP  AI,205,0,NO
2AP,18+,Manhattan,NEW YORK HOSP MED CTR QUEENS,70,5,NO
2AP,0-17,Dutchess,County,340,12,
3AP,0-17,Bronx,ST. BARNABAS HOSPITAL,112,0,
2AP,18+,Monroe,CATHOLIC FAMILY CENTER,86,2,
3AP,18+,Staten Island,OMH STATE PC NETWORK,483,6,NO
2AP,18+,Nassau,County,2300,171,
3AP,18+,Brooklyn,COORDINATED BEHAVIORAL CARE IPA,2934,5,
3AP,18+,Lewis,LEWIS COUNTY COMMUNITY SERVICES,73,0,
2AP,18+,Westchester,SOUND SHORE MEDICAL CENTER,80,7,NO
2AP,0-17,Sullivan,County,143,7,
2AP,0-17,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,80,1,NO
3AP,18+,Westchester,ST. JOSEPH'S MEDICAL CENTER,1368,7,
2AP,18+,Rensselaer,County,469,53,
2AP,18+,Erie,County,1965,113,
3AP,18+,Onondaga,County,1,0,
2AP,0-17,Tompkins,County,80,1,
3AP,0-17,Monroe,County,1314,2,
3AP,0-17,Suffolk,"PSCH, INC. DBA WELLLIFE NETWORK",42,0,
2AP,18+,Albany,County,5212,887,
2AP,18+,Hamilton,County,5,1,
3AP,18+,Albany,"REHABILITATION SUPPORT SERVICES, INC.",502,3,
2AP,18+,Brooklyn,"START TREATMENT & RECOVERY CENTERS, INC.",250,19,
2AP,18+,Albany,ROCHESTER PSYCHIATRIC CENTER,57,12,
2AP,0-17,Erie,COMM HLTH CTR BUFFALO INC,24,1,
2AP,18+,Otsego,County,742,70,
2AP,18+,Schenectady,County,1481,96,
2AP,18+,Montgomery,ST. MARY'S HEALTHCARE,49,6,
3AP,18+,Suffolk,PILGRIM PSYCHIATRIC CENTER,24,0,
2AP,18+,Orange,EZRAS CHOILIM HEALTH CENTER,130,14,
3AP,0-17,Chemung,ST. JOSEPH'S HOSPITAL,106,0,
3AP,0-17,Cayuga,AUBURN COMMUNITY HOSPITAL,51,0,NO
2AP,0-17,Otsego,BASSETT HEALTHCARE,216,5,NO
3AP,18+,Steuben,"SCAP, INC./DBA ARBOR DEVELOPMENT",40,0,
2AP,18+,Westchester,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",68,12,
3AP,18+,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,958,1,
2AP,18+,Sullivan,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,119,18,
3AP,0-17,Oneida,ROME MEMORIAL HOSP INC,35,0,NO
2AP,18+,Tompkins,TOMPKINS COUNTY MENTAL HEALTH SERVICES,161,15,
3AP,18+,Chautauqua,County,957,8,
3AP,18+,Monroe,LIFETIME HEALTH MEDICAL GROUP,74,0,NO
3AP,18+,Albany,CATHOLIC CHARITIES/ALBANY AI,130,0,
3AP,18+,Westchester,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",68,0,
3AP,18+,Brooklyn,"COMMUNITY COUNSELING AND MEDIATION, INC.",70,0,
3AP,18+,Suffolk,"THE WAY BACK, INC.",34,0,
3AP,18+,Nassau,SOUTH NASSAU COMMUNITIES HOSPITAL,172,0,NO
2AP,18+,Putnam,County,494,39,
2AP,18+,Ulster,County,1086,122,
2AP,18+,Oneida,ST. ELIZABETH MEDICAL CENTER,490,46,
2AP,0-17,Wayne,WAYNE BEHAVIORAL HEALTH NETWORK,104,8,
2AP,18+,Schenectady,County,1631,110,
2AP,18+,Sullivan,SDTC THE CENTER FOR DISCOVERY,87,11,NO
2AP,18+,Manhattan,NATIONAL ASSOCIATION ON DRUG ABUSE PROBLEMS,803,65,NO
2AP,0-17,Orange,County,250,11,
2AP,0-17,Yates,County,19,1,
3AP,18+,Steuben,County,52,2,
2AP,18+,Greene,County,277,21,
3AP,18+,Manhattan,County,22463,80,
2AP,0-17,Cayuga,"CAYUGA COUNSELING SERVICES, INC.",33,0,NO
2AP,18+,Saint Lawrence,County,546,39,
2AP,18+,Bronx,HEARTSHARE WELLNESS LTD,21,1,
2AP,0-17,Otsego,County,268,8,
2AP,18+,Montgomery,County,498,41,
3AP,18+,Bronx,County,14540,64,
2AP,18+,Erie,County,4166,378,
3AP,18+,Schoharie,County,117,1,
3AP,18+,Bronx,COMMUNITY CARE MANAGEMENT PARTNERS,548,0,
2AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",51,8,NO
3AP,18+,Saratoga,County,524,4,
2AP,18+,Ulster,County,1108,125,
3AP,18+,Suffolk,"PSCH, INC.",37,1,
3AP,0-17,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,87,0,
2AP,0-17,Rensselaer,County,166,5,
2AP,18+,Steuben,County,377,38,
3AP,18+,Cayuga,SUMMIT PEDIATRICS,88,1,
2AP,18+,Westchester,County,8858,1217,
2AP,18+,Manhattan,"ACMH, INC.",38,3,
2AP,18+,Region,Region,98,9,
2AP,18+,Wayne,County,30,7,
3AP,18+,Franklin,County,426,1,
2AP,18+,Broome,County,1160,85,
2AP,18+,Westchester,UNIVERSITY BEHAVIORAL ASSOCIATES IN,489,57,
2AP,18+,Columbia,County,354,33,
2AP,18+,Cayuga,County,264,31,
2AP,18+,Westchester,MT VERNON NEIGHBORHOOD HC INC,127,9,NO
3AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",22,0,NO
2AP,18+,Genesee,County,288,16,
2AP,0-17,Chautauqua,County,196,2,
2AP,0-17,Brooklyn,County,943,45,
2AP,0-17,Columbia,County,57,6,
3AP,18+,Chautauqua,WESTFIELD MEMORIAL HOSPITAL,40,0,
2AP,18+,Oneida,MCPIKE ADDICTION TRT CTR,32,1,NO
3AP,18+,Erie,STUTZMAN ADDICTION TREATMENT CENTER,26,0,
3AP,18+,Queens,OUTREACH DEVELOPMENT CORP,21,0,NO
3AP,0-17,Queens,NYC-HHC QUEENS HOSPITAL CENTER,44,0,NO
3AP,18+,Greene,COLUMBIA MEMORIAL HOSPITAL,106,1,NO
2AP,18+,Nassau,"HISPANIC COUNSELING CENTER, INC.",25,1,
2AP,18+,Manhattan,"AIDS CENTER OF QUEENS COUNTY, INC.",42,4,
2AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,4638,397,
3AP,18+,Washington,County,123,0,
2AP,0-17,Onondaga,County,603,28,
3AP,18+,Jefferson,County,462,3,
2AP,18+,Warren,County,755,71,
2AP,18+,Delaware,County,113,9,
2AP,18+,Cattaraugus,County,381,50,
3AP,18+,Ulster,THE INSTITUTE FOR FAMILY HEALTH,339,1,
2AP,18+,Brooklyn,A MERRYLAND OPERATING LLC,36,4,
2AP,0-17,Monroe,THE UNITY HOSPITAL OF ROCHESTER,25,2,NO
2AP,0-17,Ontario,County,132,6,
2AP,0-17,Saint Lawrence,County,38,0,
3AP,18+,Queens,County,10191,66,
3AP,0-17,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",72,0,
2AP,18+,Columbia,County,218,23,
3AP,18+,Oswego,ST. JOSEPH'S HOSPITAL HEALTH CENTER,21,0,
2AP,18+,Bronx,UNITED CEREBRAL PALSY OF NYC,24,3,NO
3AP,18+,Yates,County,88,1,
2AP,18+,Suffolk,County,6,1,
3AP,18+,Albany,ALBANY MEDICAL CENTER,580,2,
2AP,0-17,Rensselaer,County,168,3,NO
2AP,0-17,Jefferson,OMH STATE PC NETWORK,21,2,
2AP,18+,Hamilton,County,6,2,
3AP,0-17,Manhattan,NYC-HHC AGENCY NETWORK,275,0,
2AP,0-17,Orange,County,248,14,
3AP,18+,Lewis,County,21,0,
2AP,18+,Livingston,LIVINGSTON COUNTY MENTAL HEALTH SERVICES,42,3,NO
3AP,0-17,Nassau,WINTHROP-UNIVERSITY HOSPITAL,27,0,
2AP,0-17,Hamilton,County,1,0,
3AP,18+,Jefferson,RIVER HOSPITAL,39,0,
3AP,18+,Albany,ST. PETER'S HOSPITAL,427,3,
3AP,18+,Oneida,County,1734,6,
3AP,0-17,Saint Lawrence,OMH STATE PC NETWORK,43,0,NO
2AP,18+,Region,Region,4179,568,
3AP,18+,Albany,MOHAWK VALLEY PSYCHIATRIC CENTER,151,4,
2AP,18+,Oswego,"OSWEGO HOSPITAL, INC.",320,26,NO
2AP,18+,Saint Lawrence,County,535,36,
3AP,18+,Sullivan,HUDSON RIVER HEALTH CARE,121,0,
2AP,18+,Brooklyn,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,764,115,NO
2AP,18+,Niagara,County,1754,167,
3AP,18+,Onondaga,CROUSE HOSPITAL,27,0,
3AP,0-17,Queens,County,719,0,
2AP,18+,Oswego,County,42,3,
2AP,18+,Niagara,County,1364,101,
2AP,0-17,Saint Lawrence,OMH STATE PC NETWORK,36,3,
3AP,18+,Orange,County,1468,6,
2AP,0-17,Steuben,County,113,6,
3AP,18+,Niagara,VALUE NETWORK IPA,204,0,
3AP,18+,Schoharie,County,116,1,
2AP,18+,Manhattan,HOUSING WORKS INC AI,164,16,
3AP,18+,Schuyler,County,64,0,
3AP,0-17,Albany,ST. LAWRENCE PSYCHIATRIC CENTER,22,0,
2AP,18+,Rensselaer,County,418,43,
3AP,18+,Onondaga,County,2534,6,
3AP,18+,Brooklyn,County,2328,26,
2AP,18+,Brooklyn,URBAN STRATEGIES/B F C C,26,4,NO
3AP,18+,Staten Island,COMMUNITY HEALTH ACTION OF SI,198,0,
3AP,18+,Livingston,County,304,1,
2AP,18+,Allegany,County,181,18,
2AP,18+,Oswego,"CATH CHAR/RC DIOCESE SYRACUSE, INC., OSWEGO",34,0,
3AP,18+,Staten Island,"PROJECT HOSPITALITY, INC.",308,2,NO
2AP,18+,Brooklyn,"RESOURCE BEACON OF HOPE, LLC",22,0,
2AP,18+,Monroe,HIS BRANCHES INC,21,1,
2AP,0-17,Jefferson,SAMARITAN MEDICAL CENTER,84,5,
3AP,18+,Warren,County,97,0,
2AP,0-17,Columbia,County,54,6,
2AP,18+,Dutchess,County,1231,150,
2AP,0-17,Putnam,County,24,0,
3AP,18+,Cayuga,County,81,0,
3AP,18+,Dutchess,PP OF MID-HUDSON VALLEY INC,53,0,
3AP,18+,Schenectady,County,1443,7,
3AP,0-17,Putnam,County,22,0,
2AP,18+,Oneida,UPSTATE FAMILY HEALTH CENTER INC,200,26,
3AP,18+,Ulster,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,828,5,
3AP,18+,Steuben,County,46,0,
2AP,18+,Nassau,"PSCH, INC. DBA WELLLIFE NETWORK",43,10,
3AP,0-17,Steuben,"PATHWAYS, INC.",23,0,
2AP,18+,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,1020,142,
2AP,18+,Yates,County,108,9,
3AP,18+,Schoharie,County,113,2,
3AP,18+,Delaware,DELAWARE VALLEY HOSPITAL  INC,44,0,
2AP,0-17,Broome,County,391,14,
2AP,18+,Oswego,NORTHERN OSWEGO CNTY HLTH SVC,70,6,
3AP,18+,Suffolk,LISH INC,555,4,
2AP,18+,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,778,132,YES
3AP,18+,Brooklyn,"BROOKLYN CENTER FOR PSYCHOTHERAPY, INC.",124,1,NO
2AP,18+,Bronx,DENNELISSE CORP  AI,29,5,
3AP,18+,Suffolk,OMH STATE PC NETWORK,259,1,NO
3AP,0-17,Tompkins,GEORGE JUNIOR REPUBLIC ASSOC,23,0,NO
2AP,0-17,Brooklyn,NEW YORK UNIVERSITY HOSPITALS CENTER,35,2,NO
3AP,18+,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,354,0,NO
2AP,18+,Brooklyn,SOUTH BROOKLYN MEDICAL ADMIN.SRVS.INC.,39,3,
3AP,18+,Albany,County,6076,42,
3AP,18+,Westchester,"UNION COMMUNITY HEALTH CENTER, INC.",28,1,
2AP,18+,Onondaga,SYRACUSE BRICK HOUSE      INC,65,2,NO
3AP,18+,Rockland,County,1076,1,
2AP,18+,Manhattan,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",4288,581,
3AP,0-17,Saratoga,ALLIANCE EMERGENCY SYSTEMS,29,0,
2AP,18+,Fulton,"THE FAMILY COUNSELING CENTER, INC.",41,4,NO
2AP,18+,Madison,COMMUNITY MEMORIAL HOSPITAL,67,6,
2AP,18+,Warren,County,801,63,
3AP,0-17,Clinton,CLINTON COUNTY COMMUNITY SERVICES BOARD,24,0,
2AP,18+,Wyoming,County,117,9,
2AP,0-17,Saratoga,County,44,0,
3AP,18+,Brooklyn,County,12029,53,
3AP,18+,Queens,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",54,1,NO
2AP,18+,Westchester,County,9028,1202,
2AP,18+,Onondaga,County,2556,242,
3AP,18+,Orange,County,1403,8,
2AP,18+,Albany,County,6184,1019,
3AP,18+,Brooklyn,"COMMUNITY COUNSELING AND MEDIATION, INC.",209,2,NO
2AP,18+,Erie,County,4112,377,
2AP,18+,Wayne,FINGER LAKES MIGRANT HLTH,25,1,
2AP,18+,Cortland,CORTLAND COUNTY COMMUNITY SERVICES BOARD,41,4,NO
3AP,0-17,Queens,EPISCOPAL HEALTH SERVICES INC.,26,0,NO
2AP,18+,Rockland,County,1078,190,
3AP,18+,Schoharie,County,116,1,
2AP,18+,Suffolk,"SKILLS UNLIMITED, INC.",28,4,NO
2AP,18+,Staten Island,"PROJECT HOSPITALITY, INC.",166,31,
3AP,0-17,Wayne,County,105,0,
2AP,18+,Warren,County,778,64,
2AP,0-17,Ontario,County,131,5,
2AP,0-17,Franklin,County,81,5,
3AP,0-17,Westchester,NEW YORK PRESBYTERIAN HOSPITAL,89,0,NO
3AP,18+,Queens,"NARCO FREEDOM, INC.",53,0,NO
2AP,18+,Chemung,County,548,54,
3AP,0-17,Albany,OFFICE MENTAL HEALTH MH,98,0,NO
3AP,18+,Brooklyn,ICL HEALTHCARE CHOICES INC,183,1,NO
3AP,0-17,Steuben,CHHUNY LLC,24,0,
3AP,18+,Suffolk,ST. CATH OF SIENA MC-D/B/A ST.CATH SIENA HOSP,58,1,
2AP,18+,Manhattan,County,25262,2645,
3AP,18+,Albany,County,6184,40,
3AP,0-17,Monroe,County,570,1,NO
2AP,0-17,Seneca,County,28,1,
2AP,18+,Monroe,County,10,0,
2AP,18+,Chemung,County,571,57,
3AP,18+,Manhattan,UNIVERSITY OPTOMETRIC CTR,46,0,
3AP,18+,Lewis,County,11,0,
2AP,18+,Madison,"LIBERTY RESOURCES, INC.",128,11,NO
2AP,18+,Suffolk,WELLLIFE NETWORK INC.,46,10,
2AP,18+,Delaware,DELAWARE COUNTY COMMUNITY SERVICES BOARD,72,7,
2AP,18+,Broome,County,1173,97,
2AP,18+,Staten Island,"PSCH, INC.",44,13,YES
2AP,0-17,Saint Lawrence,OMH STATE PC NETWORK,47,4,NO
3AP,18+,Dutchess,County,1291,8,
3AP,18+,Steuben,County,396,0,
3AP,18+,Brooklyn,County,11274,55,
3AP,0-17,Dutchess,ASTOR SERVICES FOR CHILDREN & FAMILIES,111,0,NO
2AP,0-17,Greene,County,56,4,
3AP,18+,Westchester,MONTEFIORE NEW ROCHELLE HOSP,63,0,
2AP,0-17,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",23,0,
3AP,18+,Wayne,County,210,0,
2AP,0-17,Schoharie,County,34,0,
2AP,18+,Bronx,MONTEFIORE MEDICAL CENTER,52,4,
2AP,18+,Onondaga,SPECIALISTS ONE-DAY SURG CTR,21,1,
3AP,18+,Sullivan,COUNCIL ALCOHOL/DRUG SULLIVAN,22,0,NO
2AP,18+,Delaware,County,105,5,
2AP,18+,Suffolk,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,24,1,
2AP,0-17,Columbia,COLUMBIA MEMORIAL HOSPITAL,23,1,NO
2AP,0-17,Ontario,County,121,5,
2AP,18+,Washington,County,119,8,
3AP,18+,Manhattan,DENNELISSE CORP  AI,67,0,
2AP,0-17,Onondaga,County,347,9,
3AP,18+,Dutchess,County,1291,8,
3AP,0-17,Onondaga,County,429,0,NO
2AP,18+,Schuyler,County,80,4,
3AP,18+,Manhattan,VISITING NURSE SERVICE OF NEW YORK,95,0,NO
2AP,18+,Staten Island,County,6,0,
3AP,0-17,Genesee,County,32,0,NO
2AP,18+,Westchester,HUDSON RIVER HEALTH CARE,1828,262,
3AP,18+,Albany,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,54,2,
2AP,18+,Oneida,County,2,1,
3AP,18+,Bronx,METRO COMMUNITY HEALTH CENTERS INC,252,4,
2AP,0-17,Rockland,County,118,6,
2AP,18+,Westchester,"ACCESS: SUPPORTS FOR LIVING, INC.",120,13,
3AP,18+,Orange,County,1434,7,
2AP,18+,Albany,ALBANY MEMORIAL HOSPITAL,61,4,NO
3AP,0-17,Dutchess,County,345,0,
2AP,0-17,Greene,County,57,4,
2AP,18+,Jefferson,County,227,21,
3AP,18+,Manhattan,NYC-HHC ELMHURST HOSPITAL CENTER,382,1,NO
3AP,18+,Saratoga,ADIRONDACK HEALTH INSTITUTE INC,39,1,
2AP,0-17,Manhattan,CATHOLIC GUARDIAN SERVICES,23,0,
3AP,18+,Bronx,"ARGUS COMMUNITY, INC.",238,1,
3AP,18+,Schuyler,County,70,0,
3AP,18+,Jefferson,NORTH COUNTRY CHILDRENS CLIN,66,0,
2AP,18+,Saratoga,County,596,60,
2AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,103,4,
3AP,18+,Suffolk,"SEAFIELD SERVICES, INC.",168,0,
3AP,18+,Erie,NORTHWEST BUFFALO COMM H C,281,2,
3AP,0-17,Schoharie,County,29,0,
2AP,18+,Greene,County,277,19,
2AP,18+,Schenectady,ELLIS HOSPITAL,400,35,NO
2AP,18+,Fulton,County,294,20,
3AP,18+,Brooklyn,BE WELL PRIMARY HLTH CARE CTR,31,0,
2AP,18+,Monroe,THE UNITY HOSPITAL OF ROCHESTER,1026,73,
3AP,0-17,Chemung,County,156,0,NO
2AP,18+,Essex,County,130,14,
3AP,18+,Westchester,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,29,1,
2AP,0-17,Saint Lawrence,County,141,2,
2AP,18+,Sullivan,County,531,74,
2AP,18+,Ontario,County,677,70,
3AP,18+,Manhattan,NYC-HHC JACOBI MEDICAL CENTER,438,3,
3AP,0-17,Saratoga,County,142,0,NO
2AP,0-17,Dutchess,County,332,10,
2AP,0-17,Lewis,County,44,2,
3AP,18+,Brooklyn,"CAMBA, INC.",150,1,
2AP,0-17,Lewis,County,37,1,
2AP,18+,Brooklyn,"CANARSIE AWARE, INC.",136,10,NO
3AP,18+,Suffolk,SEAFIELD SERVICES INC,110,0,NO
3AP,18+,Brooklyn,RESTORATIVE MANAGEMENT CORPORATION,26,0,
3AP,0-17,Otsego,County,131,0,NO
2AP,18+,Cortland,County,221,10,
3AP,18+,Delaware,DELAWARE VALLEY HOSPITAL  INC,22,0,
3AP,18+,Brooklyn,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,44,0,
3AP,18+,Nassau,UCPA OF NASSAU COUNTY     INC,42,0,NO
2AP,18+,Ontario,GENEVA GENERAL HOSPITAL,165,16,NO
3AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",126,2,
2AP,18+,Schenectady,County,1559,119,
3AP,0-17,Westchester,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",61,0,
2AP,18+,Manhattan,"ST. MARK'S PLACE INSTITUTE FOR MENTAL HEALTH,",202,30,NO
3AP,18+,Onondaga,OMH STATE PC NETWORK,143,5,
3AP,18+,Chenango,CHENANGO MEMORIAL HOSP    INC,35,0,
2AP,18+,Montgomery,County,489,42,
2AP,0-17,Niagara,County,261,7,
2AP,18+,Wayne,County,199,19,
2AP,18+,Queens,County,9892,1248,
2AP,0-17,Monroe,"NEW DIRECTIONS YOUTH & FAMILY SERVICES, INC.",47,4,
3AP,18+,Bronx,County,14540,64,
2AP,18+,Ulster,County,1048,129,
3AP,0-17,Brooklyn,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSP,32,0,
2AP,0-17,Erie,County,623,31,
2AP,18+,Warren,County,227,15,NO
2AP,18+,Erie,County,4234,392,
3AP,18+,Monroe,BLUE CHOICE/BLUE CHOICE OPTIO,76,0,NO
2AP,18+,Brooklyn,STATEN ISLAND UNIVERSITY HOSPITAL,67,9,NO
3AP,18+,Manhattan,NYC-HHC CONEY ISLAND HOSPITAL,190,0,NO
3AP,18+,Manhattan,BETANCES HEALTH CENTER,91,0,
3AP,0-17,Bronx,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,52,0,
3AP,18+,Sullivan,County,531,4,
3AP,18+,Nassau,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",169,1,
3AP,18+,Otsego,County,2,0,
3AP,0-17,Niagara,County,311,0,
3AP,18+,Chemung,CENTRAL NEW YORK BHCC,59,0,
3AP,18+,Franklin,County,237,0,NO
3AP,18+,Bronx,"PROMESA, INC.",622,0,NO
3AP,0-17,Ulster,County,117,0,
2AP,0-17,Saratoga,County,308,8,
2AP,18+,Saint Lawrence,CLAXTON-HEPBURN MEDICAL CENTER,158,15,
2AP,18+,Warren,County,3,1,
3AP,18+,Queens,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,243,5,NO
3AP,18+,Manhattan,LENOX HILL HOSPITAL,143,1,NO
3AP,18+,Saint Lawrence,"GOUVERNEUR HOSPITAL, INC",84,0,
2AP,18+,Suffolk,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,52,3,
2AP,18+,Queens,County,10132,1302,
2AP,18+,Staten Island,County,1812,267,
2AP,0-17,Nassau,County,652,18,
2AP,18+,Manhattan,"CREATE, INC.",27,3,
3AP,18+,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",248,0,
2AP,0-17,Orleans,County,22,0,
3AP,18+,Albany,GREATER BINGHAMTON HEALTH CENTER,195,0,
2AP,0-17,Chenango,County,68,3,
2AP,18+,Manhattan,County,2,0,
2AP,18+,Dutchess,"HUDSON VALLEY MENTAL HEALTH, INC.",28,3,
2AP,0-17,Hamilton,County,1,0,
2AP,18+,Manhattan,HHC WOODHULL MED CTR COBRA AI,64,2,NO
2AP,0-17,Columbia,County,56,5,
2AP,18+,Rensselaer,SUNNYVIEW HOSP,58,3,
3AP,18+,Onondaga,"OSWEGO HOSPITAL, INC.",57,0,
2AP,18+,Queens,BRIGHTPOINT HEALTH,346,32,
2AP,0-17,Warren,County,269,8,
2AP,0-17,Erie,"BESTSELF BEHAVIORAL HEALTH, INC.",69,2,
3AP,0-17,Queens,"LIFELINE CENTER FOR CHILD DEVELOPMENT, INC.",23,0,
3AP,18+,Westchester,"HUMAN DEVELOPMENT SVCS. OF WESTCHESTER, INC.",161,2,NO
3AP,18+,Saint Lawrence,CANTON-POTSDAM HOSPITAL,130,0,
3AP,0-17,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,72,0,NO
3AP,18+,Manhattan,LENOX HILL HOSPITAL,326,0,NO
3AP,18+,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,108,0,
2AP,0-17,Monroe,ANTHONY L. JORDAN HEALTH CENTER,33,0,NO
2AP,18+,Brooklyn,"PESACH TIKVAH-HOPE DEVELOPMENT, INC.",67,6,
2AP,18+,Orange,ORANGE REGIONAL MEDICAL CENTER,447,62,
2AP,18+,Madison,County,297,23,
2AP,18+,Onondaga,County,1131,52,
2AP,18+,Columbia,County,225,25,
2AP,18+,Chautauqua,County,950,96,
3AP,18+,Bronx,COMMUNITY CARE MANAGEMENT PARTNERS,344,0,
2AP,0-17,Erie,WESTERN NEW YORK CHILDREN'S PSYCHIATRIC CTR.,33,1,
3AP,18+,Saratoga,County,597,3,
3AP,18+,Steuben,County,100,0,
2AP,0-17,Niagara,County,308,11,
2AP,0-17,Cayuga,"CAYUGA COUNSELING SERVICES, INC.",40,0,
2AP,18+,Bronx,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,644,95,
3AP,18+,Chautauqua,THE CHAUTAUQUA CENTER INC,206,0,
