animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A629707,CAT,SHORTHAIR,DOMESTIC SH,L17-027429,LIC SR,VET,5.0,2017-11-02 00:00:00,2018-08-31 00:00:00,CURRENT
A552716,DOG,MASTIFF,PIT BULL,982000364340468,MICROCHIP,PET WATCH,0.0,2015-07-23 00:00:00,2016-07-23 00:00:00,CURRENT
A588623,CAT,SHORTHAIR,DOMESTIC SH,L16-045637,LIC ALTERED,VET,10.0,2016-04-28 00:00:00,2017-02-10 00:00:00,CURRENT
A596852,DOG,MASTIFF,PIT BULL,RAB9124091,RABIES CERT,VET,0.0,2016-08-11 00:00:00,2017-05-07 00:00:00,CURRENT
A549828,DOG,MASTIFF,ST BERNARD SMTH,985112004696017,MICROCHIP,HLP WEB,0.0,2016-11-09 00:00:00,,CURRENT
A614643,DOG,TOY,SHIH TZU,RAB0363686,RABIES CERT,VET,0.0,2017-04-07 00:00:00,2017-02-03 00:00:00,CURRENT
A611989,DOG,TOY,CHIHUAHUA LH,,,,,,,
A564599,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A554558,DOG,COLLIE,AUST CATTLE DOG,L16-027703,LIC ALTERED,MAIL,10.0,2016-10-22 00:00:00,2017-08-11 00:00:00,CURRENT
A599886,DOG,MASTIFF,PIT BULL,L16-059181,LIC ALTERED,VET,10.0,2016-09-10 00:00:00,2017-03-22 00:00:00,CURRENT
A622975,CAT,SHORTHAIR,AMER SH,L17-007142,LIC ALTERED,HLP SCAN,10.0,2017-08-04 00:00:00,2018-06-02 00:00:00,CURRENT
A496265,DOG,SETTER/RETRIEVE,LABRADOR RETR,D13-031597,LIC ALTERED,VET,9.0,2013-07-07 00:00:00,2013-10-04 00:00:00,RENEWED
A450547,DOG,MASTIFF,BOXER,985121010373019,MICROCHIP ADO,HOME AGAIN,25.0,2017-09-01 00:00:00,2018-09-01 00:00:00,CURRENT
A619796,DOG,MASTIFF,BOXER,L17-029668,LIC ALTERED,VET,10.0,2017-06-10 00:00:00,2018-06-10 00:00:00,CURRENT
A601419,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-004764,LIC ALTERED,VET,10.0,2016-09-29 00:00:00,2016-09-23 00:00:00,CURRENT
A528970,DOG,HOUND,BEAGLE,L14-024497,LIC ALTERED,HLP SCAN,9.5,2014-06-14 00:00:00,2015-04-15 00:00:00,RENEWED
A555498,CAT,SHORTHAIR,AMER SH,L17-020106,LIC ALTERED,HLP WEB,10.5,2017-07-22 00:00:00,2018-07-22 00:00:00,CURRENT
A620145,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A563042,DOG,TOY,CHIHUAHUA SH,RAB104516,RAB VAC CERT.,VET,0.0,2015-06-13 00:00:00,2016-05-01 00:00:00,CURRENT
A551225,DOG,SPITZ,SIBERIAN HUSKY,L15-053558,LIC ALTERED,VET,9.0,2016-01-27 00:00:00,2016-12-09 00:00:00,RENEWED
A580605,DOG,TOY,LHASA APSO,L16-049216,LIC ALTERED,ADOPT,9.0,2016-01-17 00:00:00,2017-01-16 00:00:00,RENEWED
A578389,DOG,,UNKNOWN,L15-020816,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-04-18 00:00:00,RENEWED
A501941,CAT,SHORTHAIR,DOMESTIC SH,L14-060535,LIC ALTERED,VET,9.0,2014-07-15 00:00:00,2015-06-11 00:00:00,RENEWED
A572238,DOG,HOUND,BASSET HOUND,RAB9577975,RABIES CERT,VET,0.0,2016-11-23 00:00:00,2016-10-04 00:00:00,CURRENT
A615477,DOG,SETTER/RETRIEVE,LABRADOR RETR,985113000638416,MICROCHIP,HLP WEB,0.0,2017-04-17 00:00:00,,CURRENT
A606446,DOG,TOY,SHIH TZU,L16-020262,LIC ALTERED,HLP SCAN,10.0,2016-12-12 00:00:00,2017-11-10 00:00:00,CURRENT
A198113,CAT,SHORTHAIR,DOMESTIC SH,C05-006191,LIC ALTERED,,7.5,2004-11-05 00:00:00,2005-10-28 00:00:00,RENEWED
A586763,DOG,MASTIFF,BOXER,,,,,,,
A578058,DOG,SHEPHERD,WELSH CORGI PEM,L16-042367,LIC ALTERED,HLP WEB,10.5,2016-09-14 00:00:00,2017-09-12 00:00:00,RENEWED
A628123,CAT,SHORTHAIR,DOMESTIC SH,L17-009350,LIC ALTERED,ADOPT,10.0,2017-10-24 00:00:00,2018-10-19 00:00:00,CURRENT
A625027,DOG,TOY,CHIHUAHUA SH,,,,,,,
A614482,CAT,SHORTHAIR,DOMESTIC SH,L17-026564,LIC SR,COUNTER,5.0,2017-04-05 00:00:00,2018-04-04 00:00:00,CURRENT
A561576,DOG,MASTIFF,AMER BULLDOG,985112006052191,MICROCHIP ADO,HOME AGAIN,25.0,2015-09-16 00:00:00,2016-09-16 00:00:00,CURRENT
A630076,DOG,TOY,CHIHUAHUA SH,L17-053012,LIC ALTERED,ADOPT,10.0,2017-12-07 00:00:00,2018-11-16 00:00:00,CURRENT
A455972,DOG,HOUND,BEAGLE,L15-014783,LIC 3Y,HLP SCAN,24.0,2015-07-28 00:00:00,2016-06-25 00:00:00,RENEWED
A477696,DOG,SPITZ,SIBERIAN HUSKY,3Y15-00089,LIC 3Y,MAIL,24.0,2012-10-08 00:00:00,2015-09-27 00:00:00,RENEWED
A561405,DOG,HOUND,BEAGLE,L15-038920,LIC UNALTERED,COUNTER,50.0,2015-07-28 00:00:00,2016-06-06 00:00:00,CURRENT
A626922,CAT,SHORTHAIR,DOMESTIC SH,L17-007603,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-06-05 00:00:00,CURRENT
A629012,DOG,MASTIFF,PIT BULL,L17-053827,LIC ALTERED,COUNTER,10.0,2017-10-27 00:00:00,2018-10-27 00:00:00,CURRENT
A330477,DOG,MASTIFF,BOXER,D13-012673,LIC ALTERED,VET,9.0,2013-02-05 00:00:00,2013-09-29 00:00:00,RENEWED
A597201,DOG,TOY,YORKSHIRE TERR,L17-038850,LIC SR,HLP SCAN,5.0,2017-09-28 00:00:00,2018-07-11 00:00:00,CURRENT
A550700,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A571529,DOG,MASTIFF,BOXER,,,,,,,
A557354,CAT,SHORTHAIR,DOMESTIC SH,L16-000150,LIC ALTERED,MAIL,9.0,2016-03-02 00:00:00,2017-01-26 00:00:00,CURRENT
A566520,DOG,TERRIER,JACK RUSS TER,L17-042561,LIC 3Y,VET,27.0,2017-03-17 00:00:00,2020-02-18 00:00:00,CURRENT
A553667,CAT,SHORTHAIR,DOMESTIC SH,L14-007787,LIC ALTERED,VET,9.0,2015-02-17 00:00:00,2015-12-17 00:00:00,CURRENT
A591334,DOG,MASTIFF,PIT BULL,,,,,,,
A527571,DOG,SETTER/RETRIEVE,ENG SETTER,L16-028862,LIC ALTERED,HLP SCAN,10.0,2016-06-07 00:00:00,2017-04-25 00:00:00,RENEWED
A629204,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A408365,DOG,SHEPHERD,GERM SHEPHERD,L16-045661,LIC ALTERED,VET,10.0,2016-04-28 00:00:00,2017-02-18 00:00:00,CURRENT
A633274,DOG,MASTIFF,PIT BULL,,,,,,,
A552163,DOG,TOY,CHIHUAHUA SH,L14-018296,LIC ALTERED,VET,9.0,2015-02-03 00:00:00,2015-05-12 00:00:00,CURRENT
A554153,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-007702,LIC ALTERED,PET WATCH,9.0,2015-02-26 00:00:00,2015-10-12 00:00:00,CURRENT
A552623,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-035678,LIC 3Y,HLP WEB,24.5,2016-01-26 00:00:00,2019-01-25 00:00:00,CURRENT
A589861,DOG,HOUND,BEAGLE,L16-038993,LIC ALTERED,HLP WEB,10.5,2016-05-10 00:00:00,2017-05-04 00:00:00,CURRENT
A577358,DOG,MASTIFF,ROTTWEILER,985 112 006 515 861,MICROCHIP ADO,HOME AGAIN,25.0,2015-12-09 00:00:00,2016-12-07 00:00:00,CURRENT
A605953,CAT,LONGHAIR,PERSIAN,L16-034967,LIC ALTERED,MAIL,10.0,2016-12-03 00:00:00,2017-11-09 00:00:00,CURRENT
A571703,DOG,TOY,BOSTON TERRIER,L15-037330,LIC ALTERED,HLP SCAN,9.0,2015-09-21 00:00:00,2016-07-30 00:00:00,RENEWED
A505610,DOG,HOUND,RHOD RIDGEBACK,L17-044909,LIC ALTERED,MAIL,10.0,2017-02-15 00:00:00,2018-02-01 00:00:00,CURRENT
A555947,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A374420,DOG,SHEPHERD,GERM SHEPHERD,L17-010942,LIC ALTERED,HLP SCAN,10.0,2017-11-01 00:00:00,2018-09-08 00:00:00,CURRENT
A551269,DOG,MASTIFF,MASTIFF,,,,,,,
A347571,CAT,SHORTHAIR,DOMESTIC SH,L15-042346,LIC ALTERED,HLP SCAN,9.0,2015-03-29 00:00:00,2016-03-10 00:00:00,RENEWED
A631962,DOG,TOY,CHIHUAHUA SH,L17-005679,LIC 3YSR,VET,13.5,2017-12-07 00:00:00,2020-10-30 00:00:00,CURRENT
A551519,DOG,MASTIFF,PIT BULL,,,,,,,
A610272,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A613829,CAT,SHORTHAIR,DOMESTIC SH,985113000877539,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-07 00:00:00,2018-04-07 00:00:00,CURRENT
A622396,DOG,MASTIFF,AMER BULLDOG,L17-020189,LIC ALTERED,HLP WEB,10.5,2017-07-26 00:00:00,2018-06-23 00:00:00,CURRENT
A625762,DOG,TOY,CHIHUAHUA SH,,,,,,,
A522843,DOG,POINTER,VIZSLA,L16-038269,LIC ALTERED,HLP WEB,10.5,2016-04-14 00:00:00,2017-02-15 00:00:00,RENEWED
A611820,DOG,COLLIE,AUST CATTLE DOG,L17-012092,LIC ALTERED,ADOPT,10.0,2017-03-09 00:00:00,2018-03-08 00:00:00,CURRENT
A602256,DOG,TOY,CHIHUAHUA SH,L16-019302,LIC ALTERED,HLP SCAN,10.0,2016-10-13 00:00:00,2017-09-14 00:00:00,CURRENT
A593900,CAT,SHORTHAIR,DOMESTIC SH,L16-004936,LIC SR,VET,5.0,2016-07-07 00:00:00,2016-10-20 00:00:00,CURRENT
A630583,CAT,SHORTHAIR,DOMESTIC SH,L17-053143,LIC ALTERED,ADOPT,10.0,2017-12-03 00:00:00,2018-11-28 00:00:00,CURRENT
A567143,CAT,SHORTHAIR,DOMESTIC SH,L15-012375,LIC ALTERED,HLP SCAN,9.0,2015-07-30 00:00:00,2016-06-23 00:00:00,CURRENT
A601764,DOG,SETTER/RETRIEVE,GOLDEN RETR,L16-011774,LIC ALTERED,HLP SCAN,10.0,2016-10-06 00:00:00,2017-07-02 00:00:00,RENEWED
A550860,DOG,SPITZ,SIBERIAN HUSKY,L14-044192,LIC ALTERED,VET,9.0,2015-01-21 00:00:00,2015-12-17 00:00:00,RENEWED
A600770,DOG,TOY,CHIHUAHUA SH,L16-007122,LIC ALTERED,VET,10.0,2016-09-21 00:00:00,2017-04-08 00:00:00,CURRENT
A574127,DOG,TOY,DACHSHUND,,,,,,,
A577145,DOG,SETTER/RETRIEVE,GOLDEN RETR,L15-070017,LIC ALTERED,MAIL,9.0,2015-11-23 00:00:00,2016-08-03 00:00:00,RENEWED
A622801,DOG,MASTIFF,PIT BULL,,,,,,,
A564465,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A563585,CAT,SHORTHAIR,DOMESTIC SH,L16-017726,LIC ALTERED,HLP SCAN,10.0,2016-12-21 00:00:00,2017-11-02 00:00:00,CURRENT
A556374,DOG,SHEPHERD,GERM SHEPHERD,L14-005931,LIC ALTERED,HLP SCAN,9.5,2015-03-24 00:00:00,2015-12-27 00:00:00,CURRENT
A582107,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A585440,CAT,SHORTHAIR,DOMESTIC SH,L16-057534,LIC SR,HLP SCAN,4.5,2016-03-15 00:00:00,2017-01-07 00:00:00,RENEWED
A621201,DOG,MASTIFF,PIT BULL,,,,,,,
A630551,DOG,TERRIER,AIREDALE TERR,L17-014177,LIC 3Y,VET,27.0,2017-11-17 00:00:00,2020-05-09 00:00:00,CURRENT
A579637,DOG,MASTIFF,PIT BULL,985112006320695,MICROCHIP,HOME AGAIN,0.0,2015-12-28 00:00:00,2016-12-28 00:00:00,CURRENT
A555651,DOG,TOY,CHIHUAHUA SH,OA13341019,MICROCHIP,PET WATCH,0.0,2015-03-17 00:00:00,2016-03-17 00:00:00,CURRENT
A348569,DOG,SETTER/RETRIEVE,LABRADOR RETR,D09-028464,LIC ALTERED,COUNTER,9.0,2008-06-04 00:00:00,2009-06-04 00:00:00,DEAD
A569360,DOG,MASTIFF,PIT BULL,L15-065787,LIC ALTERED,COUNTER,9.0,2015-12-28 00:00:00,2016-12-28 00:00:00,CURRENT
A549586,DOG,SPITZ,CHOW CHOW,985112005544812,MICROCHIP ADO,HOME AGAIN,25.0,2015-01-24 00:00:00,2016-01-24 00:00:00,CURRENT
A537498,DOG,SHEPHERD,GERM SHEPHERD,L15-062053,LIC UNALTERED,MAIL,50.0,2015-09-23 00:00:00,2016-09-10 00:00:00,RENEWED
A566830,CAT,LONGHAIR,DOMESTIC MH,L15-021121,LIC ALTERED,HLP SCAN,9.0,2015-07-28 00:00:00,2016-05-15 00:00:00,RENEWED
A619176,DOG,SETTER/RETRIEVE,ENG SETTER,L17-025741,LIC MULTIPLE,COUNTER,9.0,2017-06-02 00:00:00,2018-05-04 00:00:00,CURRENT
A576559,CAT,SHORTHAIR,DOMESTIC SH,L16-003424,LIC ALTERED,VET,10.0,2016-09-21 00:00:00,2017-08-09 00:00:00,CURRENT
A605820,DOG,HOUND,BEAGLE,RAB9577886,RABIES CERT,VET,0.0,2016-12-01 00:00:00,2016-10-13 00:00:00,CURRENT
A612972,CAT,SHORTHAIR,DOMESTIC SH,985113000884302,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-18 00:00:00,2018-04-18 00:00:00,CURRENT
A623314,DOG,TOY,CHIHUAHUA SH,L17-041796,LIC ALTERED,VET,10.0,2017-08-10 00:00:00,2018-05-16 00:00:00,CURRENT
A631320,CAT,SHORTHAIR,DOMESTIC SH,L17-027620,LIC ALTERED,HLP SCAN,10.0,2017-11-27 00:00:00,2018-06-09 00:00:00,CURRENT
A577823,DOG,TERRIER,PARSON RUSS TER,L15-035239,LIC ALTERED,HLP SCAN,9.5,2015-12-07 00:00:00,2016-08-31 00:00:00,CURRENT
A605685,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A584222,DOG,MASTIFF,BOXER,0A12416317,MICROCHIP,HLP WEB,0.0,2016-02-29 00:00:00,,CURRENT
A625604,CAT,SHORTHAIR,DOMESTIC SH,L17-014666,LIC ALTERED,VET,10.0,2017-09-20 00:00:00,2018-05-20 00:00:00,CURRENT
A615278,DOG,TOY,MALTESE,L17-014059,LIC ALTERED,VET,10.0,2017-04-13 00:00:00,2018-03-21 00:00:00,CURRENT
A482936,CAT,LONGHAIR,DOMESTIC LH,L16-041365,LIC 3Y,HLP WEB,27.5,2016-08-01 00:00:00,2019-07-24 00:00:00,CURRENT
A623402,DOG,MASTIFF,PIT BULL,L17-003337,LIC UNALTERED,COUNTER,60.0,2017-08-19 00:00:00,2018-08-19 00:00:00,CURRENT
A586500,DOG,MASTIFF,BOXER,,,,,,,
A631574,DOG,MASTIFF,PIT BULL,L17-083096,LIC ALTERED,COUNTER,10.0,2017-12-14 00:00:00,2018-12-14 00:00:00,CURRENT
A631571,DOG,TERRIER,TIBETAN TERR,L17-048465,LIC ALTERED,VET,10.0,2017-12-01 00:00:00,2018-08-01 00:00:00,GAVE AWAY
A563174,DOG,TOY,YORKSHIRE TERR,R15-44456,RABIES CERT,VET,0.0,2015-06-16 00:00:00,2018-05-08 00:00:00,CURRENT
A584773,DOG,TOY,CHIHUAHUA LH,RAB-45422,RAB VAC CERT.,VET,0.0,2016-03-09 00:00:00,2017-02-04 00:00:00,CURRENT
A467939,DOG,COLLIE,SHETLD SHEEPDOG,L15-016573,LIC ALTERED,VET,9.0,2015-09-03 00:00:00,2016-02-09 00:00:00,RENEWED
A615631,DOG,SETTER/RETRIEVE,LABRADOR RETR,985113001005829,MICROCHIP ADO,HOME AGAIN,25.0,2017-05-20 00:00:00,2018-05-20 00:00:00,CURRENT
A611747,DOG,MASTIFF,PIT BULL,L17-016136,LIC ALTERED,COUNTER,10.0,2017-03-01 00:00:00,2018-03-01 00:00:00,CURRENT
A610627,DOG,SHEPHERD,GERM SHEPHERD,RAB0145159,RABIES CERT,VET,0.0,2017-02-17 00:00:00,2017-01-27 00:00:00,CURRENT
A560576,DOG,POODLE,POODLE MIN,104433,VET LIC PROG,VET,0.0,2015-05-16 00:00:00,2015-05-16 00:00:00,CURRENT
A632363,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A594294,DOG,HOUND,BEAGLE,98512100486053,MICROCHIP,HLP SCAN,0.0,2016-07-11 00:00:00,,CURRENT
A589069,CAT,SHORTHAIR,DOMESTIC SH,985 112 007 307 735,MICROCHIP ADO,HOME AGAIN,25.0,2016-06-14 00:00:00,2017-06-14 00:00:00,CURRENT
A617487,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A626354,DOG,HOUND,BEAGLE,L17-043976,LIC ALTERED,HLP SCAN,10.0,2017-11-27 00:00:00,2018-08-05 00:00:00,CURRENT
A633406,DOG,MASTIFF,PIT BULL,,,,,,,
A214769,DOG,COLLIE,AUST SHEPHERD,D05-038162,LIC ALTERED,,7.5,2004-06-15 00:00:00,2005-05-25 00:00:00,RENEWED
A607008,DOG,SETTER/RETRIEVE,LABRADOR RETR,985121008987427,MICROCHIP,HLP WEB,0.0,2016-12-21 00:00:00,,CURRENT
A580579,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A314172,CAT,SHORTHAIR,DOMESTIC SH,L17-037959,LIC SR,HLP SCAN,5.0,2017-09-28 00:00:00,2018-06-06 00:00:00,CURRENT
A589990,DOG,COLLIE,BORDER COLLIE,L16-057188,LIC ALTERED,HLP SCAN,10.0,2016-05-11 00:00:00,2017-03-19 00:00:00,RENEWED
A589672,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-073235,LIC ALTERED,VET,10.0,2016-05-10 00:00:00,2016-11-24 00:00:00,CURRENT
A112324,DOG,SETTER/RETRIEVE,LABRADOR RETR,D05-042225,LIC ALTERED,,7.5,2004-08-12 00:00:00,2005-07-22 00:00:00,RENEWED
A566117,DOG,TOY,PUG,L16-041624,LIC ALTERED,HLP WEB,10.5,2016-08-12 00:00:00,2017-06-28 00:00:00,CURRENT
A576289,CAT,SHORTHAIR,SPHYNX,L16-040797,LIC ALTERED,HLP WEB,10.5,2016-07-13 00:00:00,2017-07-12 00:00:00,RENEWED
A596942,DOG,MASTIFF,BOXER,L16-005758,LIC ALTERED,COUNTER,10.0,2016-10-05 00:00:00,2017-08-20 00:00:00,CURRENT
A558197,CAT,SHORTHAIR,DOMESTIC SH,104412,RAB VAC CERT.,VET,0.0,2015-04-21 00:00:00,2015-04-21 00:00:00,CURRENT
A617258,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-006157,LIC ASST,COUNTER,0.0,2017-05-15 00:00:00,2018-01-24 00:00:00,CURRENT
A552022,DOG,MASTIFF,BOXER,L15-000346,LIC ALTERED,HLP WEB,9.5,2015-01-31 00:00:00,2016-01-31 00:00:00,CURRENT
A616414,DOG,MASTIFF,ROTTWEILER,,,,,,,
A631917,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A607331,CAT,SHORTHAIR,DOMESTIC SH,RAB9722115,RABIES CERT,VET,0.0,2016-12-29 00:00:00,2016-11-03 00:00:00,CURRENT
A518624,DOG,SPANIEL,COCKER SPAN,0A13196244,MICROCHIP,PET WATCH,0.0,2016-01-16 00:00:00,2017-01-16 00:00:00,CURRENT
A478738,DOG,HOUND,BEAGLE,D14-059556,LIC ALTERED,HLP WEB,9.5,2014-01-26 00:00:00,2014-08-22 00:00:00,RENEWED
A551081,DOG,MASTIFF,PIT BULL,L15-016101,LIC ALTERED,COUNTER,9.0,2015-01-22 00:00:00,2016-01-06 00:00:00,RENEWED
A550546,DOG,TOY,MALTESE,L14-058282,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2015-09-08 00:00:00,RENEWED
A568160,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A551484,DOG,TERRIER,TERRIER,L16-035837,LIC ALTERED,HLP WEB,10.5,2016-02-01 00:00:00,2017-01-15 00:00:00,CURRENT
A602688,DOG,MASTIFF,PIT BULL,,,,,,,
A608481,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A600666,DOG,SETTER/RETRIEVE,LABRADOR RETR,U16-008556,RABIES CERT,HLP SCAN,,2016-09-21 00:00:00,2017-08-08 00:00:00,CURRENT
A598010,DOG,SHEPHERD,GERM SHEPHERD,985112007516721,MICROCHIP ADO,HOME AGAIN,25.0,2016-09-01 00:00:00,2017-09-01 00:00:00,CURRENT
A570987,CAT,SHORTHAIR,DOMESTIC SH,985112005219669,MICROCHIP ADO,HOME AGAIN,25.0,2015-12-29 00:00:00,2016-12-29 00:00:00,CURRENT
A571351,CAT,SHORTHAIR,DOMESTIC SH,L16-013509,LIC ALTERED,VET,10.0,2016-09-14 00:00:00,2017-08-15 00:00:00,RENEWED
A592778,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A575594,CAT,SHORTHAIR,AMER SH,L17-020083,LIC ALTERED,HLP WEB,10.5,2017-07-21 00:00:00,2018-07-20 00:00:00,CURRENT
A602472,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A550404,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A597198,DOG,TOY,CHIHUAHUA SH,L17-002575,LIC ALTERED,HLP SCAN,10.0,2017-09-26 00:00:00,2018-06-03 00:00:00,CURRENT
A604901,DOG,TOY,POMERANIAN,L17-043335,LIC UNALTERED,COUNTER,60.0,2017-02-06 00:00:00,2018-01-24 00:00:00,CURRENT
A565479,DOG,TERRIER,JACK RUSS TERR,L15-004682,LIC ALTERED,HLP WEB,9.5,2015-07-09 00:00:00,2015-12-16 00:00:00,RENEWED
A572935,DOG,SIGHTHOUND,BASENJI,956000008501129,MICROCHIP,PET WATCH,0.0,2015-10-01 00:00:00,2016-10-01 00:00:00,CURRENT
A595655,CAT,SHORTHAIR,AMER SH,,,,,,,
A553454,DOG,POODLE,POODLE MIN,L17-007494,LIC ALTERED,HLP SCAN,10.0,2017-09-29 00:00:00,2018-08-16 00:00:00,CURRENT
A567116,DOG,TOY,CHIHUAHUA SH,985112005142450,MICROCHIP RTO,HOME AGAIN,25.0,2015-08-05 00:00:00,2016-08-05 00:00:00,CURRENT
A599436,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A602232,DOG,MIX,MIX,L17-000004,LIC ALTERED,HLP SCAN,10.0,2017-10-02 00:00:00,2018-07-29 00:00:00,CURRENT
A253271,CAT,LONGHAIR,DOMESTIC MH,L17-009691,LIC ALTERED,ADOPT,10.0,2017-08-19 00:00:00,2018-08-18 00:00:00,CURRENT
A576122,DOG,COLLIE,AUST CATTLE DOG,L15-056778,LIC ALTERED,VET,9.0,2015-11-10 00:00:00,2016-05-20 00:00:00,CURRENT
A622346,DOG,SETTER/RETRIEVE,GOLDEN RETR,939000001541986,MICROCHIP,HLP WEB,0.0,2017-07-25 00:00:00,,CURRENT
A578718,DOG,COLLIE,AUST CATTLE DOG,,,,,,,
A553700,DOG,SPITZ,ALASKAN HUSKY,985112005141762,MICROCHIP ADO,HOME AGAIN,25.0,2015-04-22 00:00:00,2016-04-22 00:00:00,CURRENT
A571145,DOG,MASTIFF,GREAT DANE,U15-44766,RAB VAC CERT.,VET,0.0,2015-09-12 00:00:00,2018-08-03 00:00:00,CURRENT
A607787,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A360969,DOG,SHEPHERD,GERM SHEPHERD,027824017,MICROCHIP ADO,AVID,15.0,2008-10-25 00:00:00,2009-10-25 00:00:00,CURRENT
A556027,DOG,TERRIER,JACK RUSS TERR,L14-063390,LIC ALTERED,HLP WEB,9.5,2015-03-22 00:00:00,2015-06-01 00:00:00,RENEWED
A630073,DOG,TERRIER,JACK RUSS TER,L17-047043,LIC ALTERED,VET,10.0,2017-11-08 00:00:00,2018-10-18 00:00:00,CURRENT
A591678,DOG,HOUND,BEAGLE,L16-010994,LIC ALTERED,VET,10.0,2016-06-07 00:00:00,2017-05-23 00:00:00,CURRENT
A572622,DOG,TOY,CHIHUAHUA SH,L15-050072,LIC ALTERED,ADOPT,9.0,2015-11-28 00:00:00,2016-10-06 00:00:00,RENEWED
A583996,DOG,MASTIFF,BOXER,L15-009538,LIC UNALTERED,MAIL,50.0,2016-02-25 00:00:00,2016-12-22 00:00:00,CURRENT
A607618,DOG,SETTER/RETRIEVE,GOLDEN RETR,L16-053053,LIC ALTERED,MAIL,9.0,2017-01-04 00:00:00,2017-12-17 00:00:00,RENEWED
A612957,DOG,TOY,MALTESE,,,,,,,
A574509,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-050507,LIC ALTERED,HLP SCAN,9.5,2015-10-19 00:00:00,2016-09-10 00:00:00,RENEWED
A628085,DOG,MASTIFF,PIT BULL,L17-014561,LIC ALTERED,VET,10.0,2017-10-13 00:00:00,2018-02-05 00:00:00,CURRENT
A552771,DOG,MASTIFF,PIT BULL,L15-019630,LIC UNALTERED,COUNTER,50.0,2015-03-06 00:00:00,2016-02-20 00:00:00,CURRENT
A570658,DOG,HOUND,BEAGLE,985112005404807,MICROCHIP,HLP IMPORT,0.0,2015-09-08 00:00:00,,CURRENT
A557730,DOG,MASTIFF,PIT BULL,L15-032156,LIC ALTERED,VET,9.0,2015-04-13 00:00:00,2016-02-19 00:00:00,CURRENT
A570234,DOG,MASTIFF,CANE CORSO,,,,,,,
A613458,DOG,HOUND,BEAGLE,L17-041403,LIC ALTERED,VET,10.0,2017-03-23 00:00:00,2018-01-15 00:00:00,CURRENT
A601533,DOG,POODLE,BICHON FRISE,,,,,,,
A552670,DOG,COLLIE,AUST CATTLE DOG,L15-026535,LIC ALTERED,HLP SCAN,9.0,2015-09-02 00:00:00,2016-07-20 00:00:00,RENEWED
A436914,DOG,MASTIFF,AM PIT BULL TER,VOID-006920,LIC UNALTERED,COUNTER,50.0,2015-10-09 00:00:00,2015-10-09 00:00:00,CURRENT
A598389,CAT,SHORTHAIR,DOMESTIC SH,L16-011677,LIC ALTERED,HLP SCAN,10.0,2016-08-28 00:00:00,2017-08-03 00:00:00,RENEWED
A597656,DOG,HOUND,BEAGLE,L16-010106,LIC ALTERED,VET,10.0,2016-08-19 00:00:00,2017-06-02 00:00:00,CURRENT
A615478,DOG,TOY,YORKSHIRE TERR,L17-017645,LIC UNALTERED,HLP WEB,60.5,2017-04-17 00:00:00,2018-02-18 00:00:00,CURRENT
A356088,DOG,SETTER/RETRIEVE,GOLDEN RETR,0D0D0D0D2F,MICROCHIP,,0.0,2008-07-08 00:00:00,2009-07-08 00:00:00,CURRENT
A605777,DOG,TOY,YORKSHIRE TERR,R16-5825,RABIES CERT,RESQ,0.0,2016-12-07 00:00:00,2017-12-06 00:00:00,CURRENT
A589239,DOG,SETTER/RETRIEVE,LABRADOR RETR,U16-007582,RABIES CERT,HLP IMPORT,,2016-05-10 00:00:00,2017-04-26 00:00:00,CURRENT
