UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
6315,Stockport Council,271515-Information Communication Technology : Services : Website Development,Conversational AI for Website,Call Off (External),Contract,07-Jan-19,12,36,06-Jan-21,No,06-Jan-22,01-Oct-19,"Â£37,400.00","Â£108,200.00",Britannic Technologies Ltd,SME,2097097,GU4 7WA,Stockport- Corporate & Support Services
6316,Stockport Council,271501-Information Communication Technology : Services : ,AGMA Winter Service Weather Forecasting,RBS - Low/Med - Simple (RFQ),Contract,01-Oct-18,32,44,30-Apr-21,No,30-Apr-22,01-Oct-20,"Â£3,471.00","Â£10,413.00",MetDesk Ltd,SME,8282087,HP22 6BN,Stockport- Services to Place
6342,Stockport Council,171010-Education : Adult & Further Education Services : ,Level 6 Social Worker Degree Apprenticeship Training,Exemption,Contract,01-Jan-19,38,38,01-Apr-22,No,,01-Feb-22,"Â£138,000.00","Â£138,000.00",Manchester Metropolitan University ,Large ,4715244,M15 6GX,Stockport- Corporate & Support Services
6343,Stockport Council,271501-Information Communication Technology : Services : ,Blue Badge Case Management system,RBS - Low - Quick Quote,Contract,01-Jan-19,24,24,31-Dec-20,No,,01-Oct-18,"Â£6,000.00","Â£6,000.00",Northgate Public Services,SME,968498,HP2 4NW,Stockport- Corporate & Support Services
6350,Stockport Council,271440-Information Communication Technology : Software : ,AGMA Electoral Printing Services ,OJEU Tender,Contract,08-Jan-19,24,48,07-Jan-21,No,07-Jan-23,07-Jan-19,"Â£36,826.83","Â£73,653.66",Various - see below,Various,Various - see below,Various - see below,-
6359,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,SIMS Annual Entitlement (including LA Charge and Additional Module Maintenance),Procured by Other,Contract,01-Apr-19,36,36,31-Mar-22,,31-Mar-22,01-Apr-21,"Â£47,061.54","Â£141,184.63",Capita Business Services Ltd,Large,2299747,DL1 9HN,sarah.mann@stockport.gov.uk
6375,Stockport Council,271440-Information Communication Technology : Software : ,"Call-off from AGMA: Electoral Management System (AGMA Framework, led by Trafford ReProcure of UID 1608)",Call Off (Internal),Contract,08-Jan-19,24,48,07-Jan-21,No,07-Jan-23,01-Jan-20,"Â£11,500.00","Â£46,000.00",Various - see below,Various - see below,Various - see below,Various - see below,-
6381,Stockport Council,200000Â  Financial Services,Treasury Management (Stockport) Advisory Services to all Association of Greater Manchester Authorities (ÂAGMAÂ) and AGMA Associate Authorities,Call Off (External),Contract,01-Apr-19,36,48,31-Mar-22,No,31-Mar-23,30-Nov-21,"Â£14,500.00","Â£60,100.00",Link Asset Services ,SME,2652033,EC2V 7NQ,Stockport- Corporate & Support Services
6416,Stockport Council,271440-Information Communication Technology : Software : ,Bin identification technology ,RBS - Low - Quick Quote,Contract,01-May-19,24,24,30-Apr-21,,30-Apr-21,,"Â£8,000.00","Â£8,000.00",C-Trace,SME,7240591,B90 8BG,Stockport- Services to Place
6417,Stockport Council,271440-Information Communication Technology : Software : ,Online DBS application submission service,RBS - Low - Quick Quote,Contract,11-Apr-19,24,24,10-Apr-21,,10-Apr-21,01-Jan-21,"Â£8,500.00","Â£17,000.00",Cantium Business Solutions Ltd,SME,11242115,ME14 1XQ ,Stockport- Corporate & Support Services
6418,Stockport Council,271440-Information Communication Technology : Software : ,Child View Youth Justice system,Exemption,Contract,01-Apr-19,36,36,31-Mar-23,No,,,"Â£11,881.00","Â£47,524.00",CACI,Large ,1649776,W14 8TS,Stockport- Corporate & Support Services
6420,Stockport Council,271440-Information Communication Technology : Software : ,Cyber Media Solutions - Theseus contract,Exemption,Contract,01-Apr-19,24,24,31-Mar-21,No,,,"Â£12,000.00","Â£24,000.00",Cyber Media Solutions Ltd,SME,3858761,ST 18 0LQ,Stockport- Corporate & Support Services
6423,Stockport Council,271200-Information Communication Technology : Hardware : ,District Wifi Provision,RBS - Low/Med - Simple (RFQ),Contract,01-Jun-19,33,33,31-Mar-22,no,31-Mar-22,01-Jan-22,"Â£43,000.00","Â£43,000.00",Elephant Wifi,SME,9307093,LE10 1UE,Stockport- Corporate & Support Services
6426,Stockport Council,271440-Information Communication Technology : Software : ,Council C-Series Upgrade,Exemption,Contract,27-Mar-19,36,36,26-Mar-22,,26-Mar-22,01-Mar-21,"Â£12,648.21","Â£37,944.63",Bottomline Technologies,Large ,8098450,RG1 7JX,Stockport- Corporate & Support Services
6473,Stockport Council,410000Â  Social Community Care Supplies & Services,Provision for Physiotherapy Services,RBS - Low/Med - Simple (RFQ),Contract,01-Oct-19,24,36,30-Sep-21,-,30-Sep-22,01-Apr-21,"Â£46,000.00","Â£138,000.00", Physio.co.uk ,SME,Partnership,M3 4DN,Stockport- Corporate & Support Services
6493,Stockport Council,271440-Information Communication Technology : Software : ,Gully Management System,Call Off (External),Contract,01-Jul-19,24,24,30-Jun-21,,30-Jun-21,01-Jan-21,"Â£12,060.00","Â£24,120.00",Kaarbon Technology Ltd,SME,8304632,BH22 8LR,Stockport- Corporate & Support Services
7900,Stockport Council,321000Â  Social Community Care Supplies & Services - Adult,SMBC - Supported Living - Mini Comp,-,Contract,-,-,-,-,-,-,-,-,-,PossAbilities CIC,-,8837981,OL10 4SY,Stockport- Services to People
8014,Stockport Council,260000Â  Human Resources,Interim Director of Education,Exemption,Contract,01-Jul-19,14,14,31-Aug-20,No,31-Aug-20,,"Â£35,000.00","Â£35,000.00",Education Futures,SME,7852922,TN34 2AX ,Stockport- Corporate & Support Services
8023,Stockport Council,270000Â  Information Communication Technology,GrandCare Software,Call Off (External),Contract,10-Aug-19,44052,12,09-Aug-20,,09-Aug-20,01-Jan-20,"Â£16,656.00","Â£16,656.00",Insight Direct,SME,2579852,S9 2BU,Stockport- Services to People
8039,Stockport Council,270000Â  Information Communication Technology,Coroner's Case Management System,Call Off (External),Contract,30-Jul-19,48,48,31-Jul-23,No,31-Jul-23,31-Jul-22,"Â£6,375.00","Â£62,200.00",Civica UK Ltd,Large ,1628868,SE1 9LQ,Stockport- Services to People
8051,Stockport Council,270000Â  Information Communication Technology,Contract Management Solution,Call Off (External),Contract,08-Nov-19,24,48,07-Nov-21,No,07-Nov-23,07-May-21,"Â£1,795.00","Â£17,560.00",In-tend Ltd,SME,5845701,S60 1DX,Stockport- Corporate & Support Services
8053,Stockport Council,109999-Building Construction Materials : Not Elsewhere Classified : ,Topographical Surveying Framework for use by the CouncilÂs in-house Survey Team to assist in the delivery of a range of capital projects,RBS - Med/High - Advanced (Open),Framework Agreement,01-Aug-19,12,24,31-Aug-20,-,31-Aug-21,01-Apr-20,"Â£75,000.00","Â£150,000.00",Malcolm Hughes Land Surveyors Ltd,SME,1319080,M33 7HF,Stockport- Services to Place
8054,Stockport Council,109999-Building Construction Materials : Not Elsewhere Classified : ,Topographical Surveying Framework for use by the CouncilÂs in-house Survey Team to assist in the delivery of a range of capital projects,RBS - Med/High - Advanced (Open),Framework Agreement,01-Aug-19,12,24,31-Aug-20,-,31-Aug-21,01-Apr-20,"Â£75,000.00","Â£150,000.00",Survey Engineering Project Ltd,SME,5037569,WN8 8EF,Stockport- Services to Place
8342,Stockport Council,270000Â  Information Communication Technology,Asset Management System,Call Off (External),Contract,20-Sep-19,24,48,19-Sep-21,No,19-Sep-23,19-Sep-20,"Â£91,020.00","Â£391,462.00",Pitney Bowes,Large ,1977325,AL10 9U,Stockport- Services to Place
8354,Stockport Council,270000Â  Information Communication Technology,Smoothwall Load balancer and Support,RBS - Low - Quick Quote,Contract,20-Mar-20,12,12,20-Mar-21,-,,,"Â£19,600.00","Â£19,600.00",Smoothwall Ltd,SME,4298247,LS10 1AB,Stockport- Corporate & Support Services
8383,Stockport Council,150000Â  Consultancy,Adswood Primary School Additional Music Room and Store Room,RBS - Low - Quick Quote,Contract,30-Sep-19,12,12,23-Dec-20,-,23-Dec-20,04-May-20,"Â£19,930.00","Â£19,930.00",SDA Consulting LLP,Large ,OC336039,M3 7BE ,Stockport- Services to Place
8387,Stockport Council,150000Â  Consultancy,Roof Design Services for Stockport Town Hall,Mini Competition (External),Contract,01-Nov-19,18,18,01-May-21,-,01-May-21,,"Â£75,000.00","Â£1,112,500.00",-,-,-,-,Stockport- Services to Place
8425,Stockport Council,150000Â  Consultancy,Energy Study,RBS - Low - Quick Quote,Contract,03-Feb-20,3,3,02-May-20,-,,,Â£0.00,"Â£45,000.00",Element Energy,SME,4646003,CB5 8AQ,Stockport- Services to Place
8467,Stockport Council,270000Â  Information Communication Technology,Supply of additional Nutanix resources,Call Off (External),Contract,31-Dec-19,60,60,30-Dec-24,No,,01-Jun-24,Â£0.00,"Â£93,000.00",Softcat Plc,Large ,2174990,SL7 1LW ,Stockport- Corporate & Support Services
8487,Stockport Council,150000Â  Consultancy,Stockport Town Centre Development,Exemption,Contract,13-Jan-20,6,6,13-Jul-20,-,,-,"Â£23,940.00","Â£23,940.00",Marketing Stockport Ltd,SME,-,-,Stockport- Services to Place
8491,Stockport Council,150000Â  Consultancy,Value for Money Review for SMBC and TLC (Connectives),Exemption,Contract,01-Jan-20,3,3,01-Apr-20,-,,-,"Â£49,999.00","Â£49,999.00",Connectives,SME,-,-,Stockport- Services to Place
8492,Stockport Council,150000Â  Consultancy,Value for Money Review for SMBC and TLC (Hursts),Exemption,Contract,01-Jan-20,3,3,01-Apr-20,-,,-,"Â£49,999.00","Â£49,999.00",Hursts,SME,-,-,Stockport- Services to Place
8502,Stockport Council,260000Â  Human Resources,Housing Standards Case Officer (temp Maternity Cover),RBS - Low - Quick Quote,Contract,24-Feb-20,7,7,11-Sep-20,-,11-Sep-20,-,"Â£35,000.00","Â£35,000.00",Oyster Partnership ,SME,5020374,SW1Y 4QX,Stockport- Services to Place
8511,Stockport Council,270000Â  Information Communication Technology,Scanners for Mail and Scanning,RBS - Low - Quick Quote,Contract,24-Feb-20,36,36,23-Feb-23,No,,01-Oct-22,Â£0.00,"Â£12,600.00",Embrace Digital,SME,10965478,WA4 6HL,Stockport- Corporate & Support Services
8512,Stockport Council,270000Â  Information Communication Technology,Scanners for Mail and Scanning,RBS - Low - Quick Quote,Contract,24-Feb-20,36,36,23-Feb-23,No,,01-Oct-22,Â£0.00,"Â£7,120.00",The Document Management Group,SME,5210023,PR7 7ND,Stockport- Corporate & Support Services
9053,Stockport Council,"390000Â  Works - Construction, Repair & Maintenance",Etchels Primary Â Rewire and Boiler Replacement,Mini Competition (Internal),Contract,16-Sep-19,12,12,30-Sep-20,No,30-Sep-20,-,Â£382.070.39,Â£382.070.39,Copeland Group Limited,SME,1176225,OL7 0NZ,Stockport- Corporate & Support Services
9067,Stockport Council,370000Â  Utilities,Supply of Electricity Half Hourley,Call Off (External),Contract,01-Sep-19,36,36,30-Aug-22,No,30-Aug-22,30-Aug-21,"Â£1,678,000.00","Â£5,034,000.00",Npower,Large,3652377,SN5 6BP,Stockport- Corporate & Support Services
9068,Stockport Council,370000Â  Utilities,Supply of Electricity Non Half Hourley,Call Off (External),Contract,01-Sep-19,36,36,30-Aug-22,No,30-Aug-22,30-Aug-21,"Â£610,000.00","Â£1,830,000.00",TG&Power,Large,2172239,E14 5BF,Stockport- Corporate & Support Services
9069,Stockport Council,370000Â  Utilities,Supply of Gas,Call Off (External),Contract,01-Oct-19,36,36,30-Sep-22,No,30-Sep-22,30-Sep-21,"Â£833,000.00","Â£2,499,000.00",Gazprom,Large,3904624,NW1 3BF,Stockport- Corporate & Support Services
9104,Stockport Council,180000Â  Environmental Services,Crescent Park - Sport & Play,RBS - Low/Med - Simple (RFQ),Contract,01-Feb-20,2,2,30/30/2020,No,,,"Â£43,006.52","Â£43,006.52",Horticon Ltd,SME,2463373,SK9 6DN,Stockport- Services to Place
9120,Stockport Council,150000Â  Consultancy,Building Surveying Design Services for Gatley Hill House,Mini Competition (External),Contract,30-Jan-20,14,14,30-Apr-21,-,30-Apr-21,-,"Â£18,760.00","Â£18,760.00",Rider Levett Bucknall UK Ltd.,-,-,-,Stockport- Corporate & Support Services
9121,Stockport Council,150000Â  Consultancy,Mechanical & Electrical Design Services for Gatley Hill House,Mini Competition (External),Contract,30-Jan-20,14,14,30-Apr-21,-,30-Apr-21,-,"Â£15,895.00","Â£15,895.00",ECS Consultats Ltd,-,-,-,Stockport- Corporate & Support Services
9122,Stockport Council,150000Â  Consultancy,Hazel Grove and Cheadle Primary External Works - Building Surveying Consultancy,Mini Competition (External),Contract,30-Jan-20,14,14,30-Apr-21,-,30-Apr-21,-,"Â£26,780.00","Â£26,780.00",David Trowler Associates,-,-,-,Stockport- Corporate & Support Services
9124,Stockport Council,150000Â  Consultancy,Moorfield Primary School - Feasibility Studies,RBS - Low/Med - Simple (RFQ),Contract,30-Jan-20,14,14,30-Apr-20,-,30-Apr-20,-,"Â£1,500.00","Â£1,500.00",BTP Architects,SME,4168609,SK4 3BS,Stockport- Corporate & Support Services
9128,Stockport Council,"390000Â  Works - Construction, Repair & Maintenance",Cheadle Leisure Changing room refurb,Mini Competition (Internal),Contract,01-Feb-20,3,3,30-Apr-20,No,30-Apr-20,,"Â£30,000.00","Â£30,000.00",H Bell and Sons (Rochdale) Ltd,SME,1557160,OL12 0HA,Stockport- Corporate & Support Services
9183,Stockport Council,150000Â  Consultancy,"Planning Consultant Services for the the delivery of the new build Lisburne SEND Primary School at the Wood Bank Building, Offerton School site, Stockport SK2 5DS",RBS - Low - Quick Quote,Contract,17-Mar-20,24,24,16-Mar-22,No,16-Mar-22,,"Â£12,249.00","Â£24,999.00",Broadgrove Planning and Development Ltd,SME,1479803,SK8 5FE,Stockport- Corporate & Support Services
