Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Schoharie,County,130,12,
3AP,18+,Saint Lawrence,"UNITED HELPERS CARE, INC./DBA MOSAIC",75,0,
3AP,0-17,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",96,0,
3AP,18+,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,1080,2,NO
3AP,18+,Manhattan,"NEW HORIZON COUNSELING CENTER, INC., THE",50,0,NO
2AP,18+,Onondaga,DIGESTIVE DISEASE CTR CNTRL NY LLC,35,5,
3AP,18+,Manhattan,OMH STATE PC NETWORK,83,1,
3AP,18+,Broome,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",24,0,
2AP,18+,Washington,County,119,8,
2AP,0-17,Staten Island,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,24,2,NO
2AP,18+,Oneida,"CENTRAL NEW YORK SERVICES, INC.",48,6,NO
2AP,0-17,Warren,CAPITAL DISTRICT PSYCHIATRIC CENTER,24,0,
3AP,18+,Saint Lawrence,CANTON-POTSDAM HOSPITAL,314,0,
3AP,18+,Queens,County,10056,59,
2AP,18+,Otsego,County,742,60,
3AP,18+,Nassau,ST. JOSEPH HOSPITAL,124,1,
2AP,0-17,Schoharie,County,31,0,
3AP,18+,Bronx,"COMMUNITY HEALTH PROJECT, INC.",27,0,
2AP,0-17,Cayuga,County,125,3,
2AP,18+,Brooklyn,CATHOLIC CHARITIES COMMUN SERV/ARCHDIOCESE NY,21,0,NO
3AP,18+,Manhattan,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",36,0,
2AP,18+,Westchester,"PUERTO RICAN FAMILY INSTITUTE, INC.",46,4,
3AP,18+,Albany,ALBANY MEMORIAL HOSPITAL,53,1,NO
3AP,18+,Westchester,"REHABILITATION SUPPORT SERVICES, INC.",171,2,NO
2AP,18+,Bronx,ESSEN MEDICAL ASSOCIATES PC,155,22,
3AP,18+,Genesee,County,288,0,
2AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,56,0,NO
3AP,18+,Manhattan,"BAILEY HOUSE, INC.",121,0,
2AP,18+,Rensselaer,County,484,54,
2AP,18+,Delaware,County,113,5,
2AP,18+,Chenango,CHENANGO MEMORIAL HOSP    INC,42,0,NO
2AP,18+,Rockland,"BIKUR CHOLIM, INC. D/B/A ACHIEVE BEH. HEALTH",85,3,
2AP,18+,Albany,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,51,5,
3AP,0-17,Suffolk,NORTHWELL HEALTH NETWORK,159,0,
2AP,0-17,Schenectady,County,282,17,
3AP,18+,Ulster,CHILD & FAM GUID CTR ADICT SV,33,0,NO
2AP,18+,Schenectady,ALCOHOLISM COUNCIL SCHEN CNTY,23,0,NO
3AP,18+,Hamilton,County,6,0,
2AP,18+,Schuyler,SCHUYLER HOSPITAL,38,0,
2AP,18+,Ulster,County,994,116,
3AP,18+,Allegany,JONES MEMORIAL HOSPITAL,24,0,
3AP,18+,Westchester,WESTCHESTER CARES ACTION PROGRAM,29,0,
3AP,0-17,Erie,"BRYLIN HOSPITALS, INC.",25,0,NO
2AP,18+,Clinton,County,357,38,
3AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSPITAL D&TC,257,1,NO
3AP,18+,Brooklyn,SOUTH BEACH PSYCHIATRIC CENTER,39,0,NO
3AP,18+,Washington,County,120,0,
2AP,18+,Orange,County,1422,176,
2AP,0-17,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,33,1,
2AP,18+,Erie,"MONSIGNOR CARR INSTITUTE, INC.",124,7,NO
2AP,18+,Jefferson,County,531,50,
2AP,18+,Delaware,County,113,9,
2AP,0-17,Manhattan,County,1778,69,
2AP,18+,Wyoming,County,121,9,
2AP,0-17,Monroe,VILLA OF HOPE,64,1,NO
3AP,18+,Suffolk,County,4723,19,
2AP,18+,Westchester,UNIVERSITY BEHAVIORAL ASSOCIATES IN,472,47,
2AP,18+,Manhattan,"COMMUNITY HEALTHCARE NETWORK, INC.",74,3,NO
2AP,18+,Orange,County,1444,183,
2AP,18+,Washington,County,115,12,
2AP,18+,Staten Island,METRO COMMUNITY HEALTH CENTERS INC,109,33,
2AP,18+,Steuben,County,393,45,
2AP,18+,Cortland,"CORTLAND REGIONAL MEDICAL CENTER, INC.",82,5,NO
2AP,18+,Schenectady,County,1559,119,
3AP,18+,Manhattan,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",121,1,
3AP,0-17,Manhattan,County,1562,2,
2AP,0-17,Monroe,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,99,6,
2AP,0-17,Lewis,County,37,3,
2AP,18+,Allegany,County,39,5,
3AP,18+,Columbia,County,63,0,
3AP,18+,Manhattan,MOUNT SINAI MEDICAL CENTER,802,3,NO
3AP,0-17,Madison,County,68,0,
2AP,18+,Monroe,HIGHLAND HOSPITAL OF ROCHESTER,69,6,
3AP,18+,Nassau,PLANNED PARENTHOOD OF NASSAU,23,0,
2AP,0-17,Niagara,County,261,5,
3AP,18+,Albany,"EQUINOX, INC.",106,1,
2AP,0-17,Nassau,County,628,17,
3AP,0-17,Cayuga,CAYUGA COUNTY COMMUNITY SERVICES BOARD,29,0,
2AP,18+,Allegany,County,150,12,
2AP,18+,Dutchess,"HUDSON VALLEY MENTAL HEALTH, INC.",364,32,NO
3AP,18+,Seneca,County,121,1,
3AP,0-17,Wayne,WAYNE BEHAVIORAL HEALTH NETWORK,70,0,
2AP,0-17,Rensselaer,County,149,2,
2AP,18+,Dutchess,THE SURGERY CENTER OF ORTHOPEDIC AS,27,1,
3AP,0-17,Oswego,NORTHERN OSWEGO CNTY HLTH SVC,29,0,
3AP,18+,Clinton,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CENTER,131,0,NO
2AP,0-17,Suffolk,STATE UNIVERSITY OF NY @ STONY BROOK,43,4,NO
3AP,18+,Bronx,METRO COMMUNITY HEALTH CENTERS INC,133,1,NO
3AP,18+,Oneida,"CATH CHAR RC DIO/SYR, NY, INC-ONEIDA/MADISON",37,0,NO
2AP,18+,Putnam,County,239,23,
2AP,18+,Putnam,County,239,23,
3AP,18+,Clinton,WARRENSBURG HEALTH CENTER,40,0,
2AP,18+,Niagara,KALEIDA HEALTH,193,7,
2AP,18+,Schenectady,County,1574,118,
3AP,0-17,Monroe,"EASTER SEALS NEW YORK, INC.",25,0,
2AP,18+,Sullivan,HUDSON RIVER HEALTH CARE,1580,187,
2AP,18+,Staten Island,County,1535,261,
2AP,18+,Otsego,County,738,67,
3AP,18+,Brooklyn,"ST. VINCENT'S SERVICES, INC.",72,0,NO
3AP,18+,Queens,"SAFE SPACE NYC, INC.",23,0,NO
3AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,147,0,
3AP,18+,Washington,WARRENSBURG HEALTH CENTER,21,0,NO
2AP,18+,Manhattan,COMMUNITY CARE MANAGEMENT PARTNERS,1354,140,NO
3AP,0-17,Broome,"UNITED HEALTH SERVICES HOSPITALS, INC.",44,0,NO
2AP,18+,Nassau,"PSCH, INC. DBA WELLLIFE NETWORK",43,10,
2AP,18+,Steuben,County,357,44,
2AP,18+,Erie,HEALTH HOME PARTNERS OF WNY LLC,401,42,NO
3AP,18+,Manhattan,GODDARD RIVERSIDE COMMUNITY CENTER,22,0,
3AP,18+,Queens,"SAMARITAN DAYTOP VILLAGE, INC.",29,0,
2AP,18+,Brooklyn,County,11991,1325,
3AP,0-17,Manhattan,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,30,0,NO
3AP,0-17,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",48,0,NO
3AP,18+,Manhattan,"PSCH, INC.",196,2,NO
2AP,18+,Albany,County,5948,971,
2AP,18+,Bronx,"PROMESA, INC.",518,34,
3AP,18+,Albany,ALBANY MEDICAL COLLEGE,63,0,
3AP,18+,Brooklyn,MAIMONIDES MEDICAL CENTER,302,5,
2AP,0-17,Genesee,County,30,0,NO
3AP,18+,Manhattan,OFFICE MENTAL HEALTH MH,243,1,NO
2AP,0-17,Monroe,ASTOR SERVICES FOR CHILDREN & FAMILIES,78,3,
2AP,0-17,Sullivan,County,132,6,
2AP,18+,Suffolk,"FAMILY SERVICE LEAGUE, INC.",668,82,
3AP,0-17,Brooklyn,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,33,0,NO
3AP,18+,Rensselaer,County,429,4,
3AP,18+,Steuben,County,402,0,
2AP,18+,Chenango,County,154,9,
2AP,18+,Bronx,MEDALLIANCE MEDICAL HLTH SVC,37,4,
3AP,18+,Bronx,LA CASA DE SALUD INC,372,2,NO
2AP,18+,Delaware,County,104,8,
3AP,18+,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,182,0,NO
2AP,0-17,Bronx,NYC-HHC JACOBI MEDICAL CENTER,59,6,NO
2AP,18+,Orange,County,1506,190,
2AP,0-17,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,173,2,NO
3AP,18+,Allegany,County,184,1,
2AP,18+,Greene,County,83,11,NO
3AP,18+,Manhattan,"STATEN ISLAND BEHAVIORAL NETWORK, INC.",100,0,
3AP,18+,Albany,UCP ASSN OF THE CAPITAL DIST,184,2,
2AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",76,4,
2AP,0-17,Bronx,ST. DOMINIC'S HOME,88,5,NO
3AP,18+,Schuyler,County,68,0,
2AP,18+,Schoharie,County,119,12,
2AP,18+,Suffolk,"AID TO THE DEVELOPMENTALLY DISABLED, INC.",24,10,YES
3AP,18+,Westchester,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",121,0,NO
3AP,0-17,Orange,CORNERSTONE FAMILY HEALTHCARE,35,0,
2AP,0-17,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,114,4,
2AP,0-17,Monroe,"ALBANY CTY DEPT FOR CHILDREN,YOUTH & FAMILIES",29,2,
2AP,18+,Onondaga,"CENTRAL NEW YORK SERVICES, INC.",114,15,
3AP,18+,Cortland,FAMILY COUNSELING SERVICES OF CORTLAND CO.INC,116,0,
2AP,18+,Westchester,County,9478,1267,
3AP,18+,Erie,MILLARD FILLMORE HOSPITALS,42,0,NO
3AP,18+,Queens,LESC BHCC,444,9,
3AP,18+,Cattaraugus,County,416,3,
2AP,18+,Rensselaer,County,429,47,
2AP,18+,Yates,County,103,8,
3AP,0-17,Manhattan,NEW YORK HOSP MED CTR QUEENS,28,0,NO
2AP,0-17,Schuyler,County,16,0,
3AP,18+,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,209,1,
3AP,18+,Bronx,CONCOURSE MEDICAL CENTER INC,76,1,NO
3AP,0-17,Wyoming,County,35,0,
3AP,18+,Queens,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",130,0,NO
3AP,0-17,Brooklyn,NYC-HHC AGENCY NETWORK,181,0,
3AP,18+,Westchester,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,28,0,
3AP,18+,Bronx,NYC-HHC JACOBI MEDICAL CENTER,1363,4,
3AP,18+,Albany,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,28,0,
3AP,18+,Staten Island,BRIGHTPOINT HEALTH,82,0,
3AP,0-17,Nassau,NORTH SHORE CHILD & FAMILY GUIDANCE ASSOCIATI,29,0,
3AP,0-17,Tioga,County,14,0,
3AP,18+,Warren,County,785,1,
3AP,0-17,Tompkins,County,89,0,NO
2AP,0-17,Clinton,County,102,5,
3AP,18+,Manhattan,QUEENS COORDINATED CARE PARTNERS LL,645,3,NO
3AP,18+,Staten Island,County,1524,9,
2AP,18+,Manhattan,"TRANSITIONAL SERVICES FOR NEW YORK, INC.",58,14,
3AP,18+,Onondaga,County,2260,10,
2AP,18+,Madison,County,294,26,
2AP,0-17,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,62,4,NO
2AP,0-17,Tioga,County,2,0,
3AP,18+,Erie,County,4141,16,
2AP,18+,Orleans,ORLEANS COUNTY DEPARTMENT OF MENTAL HEALTH,66,7,
3AP,0-17,Staten Island,"STATEN ISLAND MENTAL HEALTH SOCIETY, INC.",48,0,
3AP,18+,Delaware,County,104,0,
2AP,0-17,Chenango,County,59,0,
3AP,0-17,Niagara,County,294,0,
2AP,18+,Westchester,"FOUR WINDS, INC.",66,5,
2AP,18+,Fulton,County,277,20,
2AP,18+,Westchester,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,23,6,NO
3AP,18+,Schoharie,County,120,1,
3AP,0-17,Dutchess,County,215,0,
2AP,0-17,Ulster,County,286,9,
3AP,18+,Schoharie,SCHOHARIE COUNTY COMMUNITY MENTAL HEALTH CTR,75,0,
2AP,18+,Rensselaer,County,143,15,
2AP,18+,Staten Island,"PROJECT HOSPITALITY, INC.",342,29,NO
3AP,0-17,Hamilton,County,1,0,
2AP,18+,Queens,MEDICAL ARTS SANITARIUM,253,31,NO
2AP,0-17,Lewis,County,35,2,
2AP,18+,Orleans,County,99,8,
3AP,18+,Onondaga,CROUSE HOSPITAL,198,0,NO
2AP,18+,Oneida,MCPIKE ADDICTION TREATMENT CENTER,41,1,
3AP,18+,Queens,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,104,1,
3AP,18+,Suffolk,ECON OPP COUNCIL SUFFOLK AI,121,0,NO
3AP,0-17,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,48,0,
2AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",137,18,NO
2AP,18+,Bronx,ST. BARNABAS HOSPITAL,1944,192,
3AP,18+,Chenango,County,112,0,NO
2AP,0-17,Essex,WARRENSBURG HEALTH CENTER,21,0,
2AP,18+,Onondaga,CROUSE HOSPITAL,193,14,NO
2AP,0-17,Otsego,County,255,6,
2AP,0-17,Albany,NEW YORK CITY CHILDREN'S CENTER,21,0,
3AP,18+,Bronx,VISITING NURSE SERVICE OF NEW YORK,214,2,NO
3AP,0-17,Broome,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,174,0,
3AP,18+,Queens,CHOICES WOMENS MED CTR,35,0,NO
2AP,18+,Orange,County,1444,183,
3AP,18+,Suffolk,SAYVILLE PROJECT SUNY SB SCM,57,0,NO
2AP,0-17,Dutchess,County,295,15,
2AP,0-17,Sullivan,HUDSON RIVER HEALTH CARE,29,1,
3AP,18+,Nassau,SOUTH NASSAU COMMUNITIES HOSPITAL,316,0,NO
2AP,18+,Oswego,"OSWEGO HOSPITAL, INC.",31,4,
2AP,18+,Cayuga,County,336,39,
2AP,18+,Jefferson,County,490,48,
2AP,18+,Montgomery,County,489,42,
3AP,18+,Erie,KENMORE MERCY HOSPITAL,21,0,
2AP,0-17,Oneida,CENTRAL NEW YORK HEALTH HOME NETWOR,127,1,
2AP,18+,Warren,County,244,16,NO
3AP,0-17,Saratoga,THE SARATOGA HOSPITAL,52,0,NO
3AP,18+,Ontario,County,677,2,
3AP,18+,Manhattan,REALIZATION CENTER INC,172,1,
3AP,0-17,Queens,SCO FAMILY OF SERVICES,27,0,NO
2AP,0-17,Madison,County,77,2,
2AP,18+,Essex,WARRENSBURG HEALTH CENTER,22,1,
2AP,0-17,Putnam,County,27,0,
3AP,18+,Monroe,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",318,0,
2AP,18+,Suffolk,NORTHWELL HEALTH NETWORK,918,124,
2AP,18+,Delaware,"REHABILITATION SUPPORT SERVICES, INC.",26,2,
2AP,0-17,Oneida,CENTRAL NEW YORK HEALTH HOME NETWOR,109,2,
3AP,18+,Wyoming,County,153,2,
2AP,18+,Allegany,County,169,13,
2AP,0-17,Bronx,County,1446,58,
2AP,18+,Cayuga,County,273,29,
2AP,0-17,Queens,PREMIER HEALTHCARE D & T CTR,57,3,NO
3AP,18+,Orange,CATHOLIC CHARITIES COMMUNITY SVCS. OF ORANGE,40,0,
2AP,18+,Westchester,County,3821,302,
3AP,18+,Westchester,County,9958,43,
2AP,18+,Ulster,County,1068,125,
3AP,0-17,Manhattan,MOUNT SINAI MEDICAL CENTER,104,0,
3AP,18+,Schuyler,County,36,0,
2AP,0-17,Ulster,County,259,7,
2AP,0-17,Livingston,County,77,3,NO
3AP,18+,Bronx,"UNITED BRONX PARENTS, INC.",134,0,
2AP,18+,Brooklyn,LUTHERAN MEDICAL CENTER,496,55,NO
2AP,18+,Orange,County,1506,190,
3AP,18+,Warren,County,798,0,
2AP,18+,Westchester,SOUND SHORE MEDICAL CENTER,84,10,NO
2AP,18+,Westchester,MID HUDSON VALLEY/ARCS AI,197,18,NO
3AP,18+,Ulster,County,1090,6,
2AP,18+,Cattaraugus,County,82,14,
2AP,18+,Brooklyn,SERVICES FOR THE UNDERSERVED,127,28,YES
3AP,18+,Brooklyn,NYC-HHC JACOBI MEDICAL CENTER,34,0,
2AP,18+,Brooklyn,"CANARSIE AWARE, INC.",109,14,NO
2AP,18+,Oneida,MCPIKE ADDICTION TREATMENT CENTER,40,3,
2AP,18+,Cortland,CORTLAND COUNTY COMMUNITY SERVICES BOARD,42,5,NO
3AP,18+,Saint Lawrence,County,319,2,NO
3AP,18+,Manhattan,County,24802,89,
2AP,18+,Manhattan,County,25787,2701,
3AP,0-17,Wayne,County,65,0,NO
3AP,18+,Schoharie,County,122,1,
2AP,18+,Brooklyn,ALLHEALTH DIAG & TRT CTR,67,12,
2AP,18+,Montgomery,NEW DIMENSIONS IN HEALTH CARE,57,9,
3AP,18+,Monroe,EAST HOUSE CORPORATION,44,0,NO
2AP,18+,Essex,County,141,16,
3AP,18+,Brooklyn,"COUNSELING SERVICE OF E.D.N.Y., INC.",31,0,
3AP,18+,Warren,County,781,1,
2AP,0-17,Albany,OMH STATE PC NETWORK,114,8,
2AP,18+,Onondaga,County,2555,254,
2AP,0-17,Region,Region,2392,96,
2AP,18+,Cattaraugus,County,353,47,
2AP,18+,Herkimer,County,272,24,
2AP,18+,Monroe,EAST HOUSE CORPORATION,55,3,NO
2AP,18+,Suffolk,SAYVILLE PROJECT - SUNY STONYBROOK,63,11,
3AP,18+,Westchester,"FOUR WINDS, INC.",53,0,NO
3AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,132,0,NO
2AP,18+,Franklin,"ST. JOSEPH'S REHABILITATION CENTER, INC.",71,1,
2AP,18+,Tompkins,ALC & SUB. ABUSE RECOVERY SVC COU. OF TOMPKIN,25,1,NO
2AP,0-17,Warren,County,248,3,
2AP,0-17,Onondaga,"ROME MEMORIAL HOSPITAL, INC.",45,1,
3AP,18+,Orange,ORANGE REGIONAL MEDICAL CENTER,381,2,NO
2AP,18+,Erie,COMM HLTH CTR BUFFALO INC,58,4,
2AP,18+,Brooklyn,HOUSING WORKS E NY HIV 3 AADC,51,3,NO
2AP,18+,Manhattan,SOUTH BEACH PSYCHIATRIC CENTER,54,22,
2AP,18+,Brooklyn,HEARTSHARE WELLNESS LTD,32,2,
2AP,18+,Albany,County,6208,1021,
2AP,18+,Rockland,"REFUAH HEALTH CENTER, INC.",246,28,
3AP,18+,Saint Lawrence,MASSENA HOSPITAL INC,140,3,
3AP,18+,Orange,County,1422,10,
2AP,0-17,Franklin,County,89,4,
2AP,0-17,Oswego,"OSWEGO HOSPITAL, INC.",89,0,
3AP,18+,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,46,0,
3AP,18+,Schuyler,County,77,0,NO
3AP,18+,Montgomery,ST. MARY'S HEALTHCARE,409,1,NO
2AP,18+,Columbia,County,222,24,
3AP,0-17,Rensselaer,SAMARITAN HOSPITAL,83,0,
2AP,18+,Queens,County,9892,1248,
2AP,0-17,Delaware,County,30,2,
3AP,18+,Westchester,County,9037,51,
2AP,18+,Staten Island,County,1509,252,
3AP,18+,Columbia,County,230,2,
3AP,18+,Fulton,County,295,1,
3AP,0-17,Manhattan,THE NEW YORK FOUNDLING HOSPITAL,32,0,
3AP,18+,Seneca,"LAKEVIEW MENTAL HEALTH SERVICES, INC.",28,0,NO
2AP,18+,Schenectady,County,1388,112,
2AP,0-17,Washington,County,69,2,
2AP,18+,Suffolk,SOUTHSIDE HOSPITAL,377,56,
2AP,18+,Manhattan,"BRIDGING ACCESS TO CARE, INC.",26,2,NO
2AP,0-17,Cayuga,CENTRAL NEW YORK BHCC,103,8,
2AP,18+,Otsego,TRI TOWN REGIONAL HEALTHCARE,28,1,
2AP,0-17,Westchester,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,46,1,NO
3AP,0-17,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER DBA MSM,82,0,
2AP,0-17,Saratoga,County,265,4,
2AP,18+,Bronx,COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICA,32,1,
2AP,0-17,Suffolk,STATE UNIVERSITY OF NY AT STONY BROOK,202,10,
2AP,18+,Manhattan,HHC/BELIEVUE HSP CTR SCM,30,1,
2AP,0-17,Ulster,County,286,7,
3AP,0-17,Suffolk,STATE UNIVERSITY OF NY AT STONY BROOK,129,0,NO
2AP,0-17,Saratoga,"FW OF SARATOGA, INC.",152,2,
2AP,0-17,Delaware,County,30,2,
3AP,18+,Sullivan,County,1821,8,
3AP,18+,Erie,"HORIZON HEALTH SERVICES, INC.",793,3,
2AP,0-17,Saratoga,County,302,8,NO
2AP,18+,Brooklyn,BRIDGE BACK TO LIFE CTR INC,21,2,NO
3AP,18+,Queens,"SAMARITAN DAYTOP VILLAGE, INC.",696,0,
3AP,0-17,Schuyler,County,16,0,
3AP,18+,Allegany,County,181,2,
2AP,18+,Chenango,County,166,15,
3AP,18+,Tioga,County,24,0,
3AP,0-17,Suffolk,"THE COLLABORATIVE FOR CHILDREN AND FAMILIES,",30,0,
2AP,0-17,Onondaga,TOOMEY RESIDENTIAL AND COMMUNITY SERVICES,22,4,
2AP,0-17,Tompkins,County,84,4,
3AP,18+,Staten Island,RICHMOND MEDICAL CENTER DBA RICHMOND UMC,790,8,NO
2AP,18+,Suffolk,County,4346,530,
3AP,18+,Brooklyn,NEW YORK UNIVERSITY HOSPITALS CENTER,163,0,
2AP,18+,Cattaraugus,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,21,2,
2AP,0-17,Nassau,County,557,18,
3AP,18+,Chemung,ARNOT OGDEN MEDICAL CENTER,88,0,NO
2AP,0-17,Saratoga,County,309,4,
2AP,18+,Rockland,County,1060,196,
2AP,18+,Delaware,County,114,10,
3AP,0-17,Dutchess,County,160,0,NO
3AP,18+,Queens,"SAMARITAN DAYTOP VILLAGE, INC.",772,8,
2AP,0-17,Westchester,WESTCHESTER MEDICAL CENTER,117,5,NO
2AP,18+,Suffolk,RECOVERY HEALTH SOLUTIONS IPA,204,18,
3AP,18+,Rockland,County,1049,5,
3AP,18+,Sullivan,County,1843,10,
2AP,0-17,Ontario,County,131,5,
2AP,18+,Herkimer,County,287,33,
2AP,18+,Delaware,County,32,1,
2AP,18+,Brooklyn,ALLHEALTH DIAG & TRT CTR,36,4,
3AP,0-17,Suffolk,"BRUNSWICK HOSPITAL CENTER, INC.",56,0,NO
3AP,18+,Onondaga,OMH STATE PC NETWORK,37,3,
2AP,0-17,Dutchess,ST. FRANCIS HOSPITAL,33,2,NO
3AP,18+,Columbia,County,218,1,
2AP,0-17,Orange,County,238,8,
3AP,0-17,Brooklyn,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,120,0,
3AP,0-17,Erie,"CHILD & ADOLESCENT TREATMENT SERVICES, INC.",37,0,
3AP,18+,Westchester,MONTEFIORE NEW ROCHELLE HOSP,64,1,
2AP,18+,Greene,County,259,23,
2AP,18+,Manhattan,"UNION SETTLEMENT ASSOCIATION, INC.",81,2,
2AP,18+,Greene,County,270,14,
2AP,0-17,Herkimer,County,34,0,
2AP,18+,Rockland,County,1076,181,
2AP,0-17,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",62,0,NO
2AP,18+,Westchester,ST. BARNABAS HOSPITAL,94,8,
2AP,0-17,Ulster,County,220,12,
3AP,18+,Oneida,"CATH CHAR RC DIO/SYR, NY, INC-ONEIDA/MADISON",39,0,
2AP,18+,Steuben,HILLSIDE CATHOLIC CHARITIES BHCC,65,8,
3AP,18+,Genesee,UNITED MEMORIAL MEDICAL CTR,64,1,NO
3AP,18+,Manhattan,SOUTHWEST BROOKLYN HEALTH HOME LLC,888,3,NO
2AP,18+,Broome,County,186,24,
3AP,0-17,Niagara,NIAGARA FALLS MEMORIAL MEDICAL CENTER,50,0,NO
3AP,18+,Albany,PARSONS CHILD AND FAMILY CENTER,25,0,NO
2AP,18+,Brooklyn,"BROOKLYN CENTER FOR PSYCHOTHERAPY, INC.",120,5,NO
3AP,18+,Monroe,MONROE PLAN FOR MEDICAL CARE,258,1,
3AP,18+,Dutchess,MEDICAL ARTS SANITARIUM,54,0,NO
2AP,0-17,Brooklyn,UNIVERSITY HOSP OF BROOKLYN,44,1,NO
3AP,0-17,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,31,0,
2AP,0-17,Montgomery,County,154,6,
2AP,18+,Jefferson,CREDO COMM. CENTER F/T TREATMENT OF ADDICTION,24,2,NO
2AP,0-17,Onondaga,HILLSIDE CHILDREN'S CENTER,34,0,
3AP,18+,Delaware,O'CONNOR HOSPITAL,28,0,
2AP,18+,Queens,NEW YORK HOSP MED CTR QUEENS,380,89,
2AP,18+,Steuben,"SCAP, INC./DBA ARBOR DEVELOPMENT",28,4,
2AP,0-17,Queens,County,735,32,
2AP,18+,Manhattan,NYU DOWNTOWN HOSPITAL,66,6,
3AP,18+,Schenectady,OMH STATE PC NETWORK,40,0,
3AP,18+,Manhattan,HARLEM UNITED COM AIDS CTR AI,103,1,
2AP,18+,Oneida,MOHAWK VALLEY ENDOSCOPY CENTER,23,3,
3AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,94,0,
3AP,0-17,Queens,NORTHWELL HEALTH NETWORK,152,0,
3AP,0-17,Manhattan,N Y EYE AND EAR INFIRMARY,23,0,
3AP,18+,Essex,County,137,2,
2AP,18+,Rockland,HUDSON VALLEY CARE COALITION,42,10,
2AP,18+,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,37,4,NO
3AP,0-17,Bronx,MONTEFIORE MEDICAL CENTER,564,1,
3AP,18+,Queens,"ARISTA CENTER FOR PSYCHOTHERAPY, INC.",29,0,
2AP,18+,Cortland,County,259,12,
3AP,18+,Franklin,County,84,1,
3AP,18+,Albany,MANHATTAN PSYCHIATRIC CENTER,246,1,
3AP,18+,Brooklyn,NY COMMUNITY HOSP OF BROOKLYN,116,3,NO
2AP,18+,Rockland,OMH STATE PC NETWORK,499,149,YES
2AP,18+,Bronx,UNIVERSITY BEHAVIORAL ASSOCIATES IN,23,2,
3AP,18+,Ulster,CHILD & FAM GUID CTR ADICT SV,41,0,NO
2AP,18+,Manhattan,THE NEW YORK AND PRESBYTERIAN HOSPITAL,3032,262,
3AP,18+,Albany,SAMARITAN HOSPITAL,240,2,
2AP,18+,Saint Lawrence,County,108,14,
3AP,0-17,Washington,County,51,0,NO
2AP,0-17,Niagara,KALEIDA HEALTH,96,1,
2AP,18+,Manhattan,HOUSING WORKS INC AI,320,14,NO
2AP,18+,Bronx,County,14457,1469,
2AP,0-17,Orleans,County,24,3,NO
2AP,18+,Queens,NYC-HHC QUEENS HOSPITAL CENTER,504,88,YES
3AP,18+,Schenectady,County,1631,2,
2AP,18+,Westchester,"REHABILITATION SUPPORT SERVICES, INC.",58,10,
2AP,18+,Nassau,ANGELO J. MELILLO CENTER FOR MENTAL HEALTH,49,5,NO
2AP,18+,Ontario,County,536,41,
