Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4574623,393.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4580011,463.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49097,475.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,49128,500.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4580558,534.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49052,579.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49042,656.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49129,724.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49136,764.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49080,843.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,49121,901.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,49119,972.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49065,1419.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49078,1492.69,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49051,1523.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49131,1648.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Travel and subsistence Overseas,Business Support Directorate,J  Boyle,REIMBURSEMENT OF FLIGHT,1802.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4580343,1918.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4579010,3055.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4577942,4066.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence Overseas,Trade Marks Directorate,BAA,CMUND043,32.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence Overseas,Trade Marks Directorate,Novotel,CMUND044,95.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence Overseas,International Policy Directorate,Eurostar,RGRE008,317.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence Overseas,International Policy Directorate,Eurostar,RGRE009,316.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence Overseas,Patents Directorate,Eurostar,JP,76.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence Overseas,Patents Directorate,Eurostar,JP,159.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,802310,-172.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,803555,-169.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,801946,-169.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,803763,-163.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,803973,-79.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,806153,-76.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,803820,-74.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,822534,-74.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,803977,-74.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,822533,-74.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,813353,-65.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,804373,-62.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,813354,-42.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,803971,-31.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,821201,-28.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,810236,-20.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,824007,-19.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,822296,-18.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,815865,-14.19,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,804372,-11.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,808670,-10.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,817415,-10.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,803823,-6.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49123,4.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,804618,5.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,804578,5.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49053,7.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49081,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49006,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,817416,9.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49008,10.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49108,10.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,SABIP,D Howe,49103,13.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49103,13.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49103,13.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49103,13.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,SABIP,D Howe,49106,13.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49106,13.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49106,13.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49106,13.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,807528,13.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49139,14.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49005,15.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49112,16.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,803733,16.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49071,16.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49014,16.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49083,17.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49104,17.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,811693,18.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,814799,18.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,820388,19.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49102,19.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49105,19.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,SABIP,D Howe,49108,21.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49108,21.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49049,21.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49030,22.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49086,23.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49012,23.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49044,24.27,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,799187,25.34,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49127,26.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,796496,26.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Travel and subsistence UK,Innovation Directorate,P Clare,49134,26.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,820910,27.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49087,28.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,SABIP,D Howe,49107,28.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49107,28.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49126,28.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence UK,Chief Executive's Office,D Roberts,62,31.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49108,31.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,823483,32.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,793450,32.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,795975,33.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,795977,33.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00479122,34.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,807228,34.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49125,36.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,815346,36.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49118,37.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,795976,37.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,811064,37.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,SABIP,D Howe,49102,37.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49117,38.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00480672,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00485992,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00481229,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,807227,38.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,807229,38.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,820389,39.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49061,40.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,799861,41.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,799864,42.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00473517,43.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00475560,43.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00487035,43.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,796383,44.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,794425,46.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49074,49.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,796384,50.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49108,53.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,SABIP,D Howe,49104,53.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,799209,53.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00480673,53.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,D Howe,49103,54.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,801035,54.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,817070,54.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,D Howe,49106,55.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015410490,55.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,816769,56.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00477051,59.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00438100,59.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,SABIP,D Howe,49105,59.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,821065,59.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49009,60.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,822294,61.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49031,64.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,823773,64.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,823809,64.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49073,64.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,795898,64.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00477052,64.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49043,65.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00475559,65.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,806586,66.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00477891,66.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,823028,67.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,808730,67.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,795899,67.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,817323,70.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,816702,70.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,796497,71.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,797993,72.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,825326,72.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,796381,72.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,801034,72.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,D Howe,49108,74.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,816768,74.69,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49102,75.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49088,76.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,809274,76.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,806587,76.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,812123,76.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00477892,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00480674,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00482192,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00484040,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,811063,77.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,825523,77.69,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49050,78.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4575045,78.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,802714,79.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,802715,79.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,810826,80.61,Not known
