Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Patents Directorate,Business Language Services Ltd,9571,45.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Business Support Directorate,Personal expenses name witheld,47714,88.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Patents Directorate,Business Language Services Ltd,9571,159.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Patents Directorate,Business Language Services Ltd,9571,319.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,SABIP,Dod's Parliamentary Communications,PK039570,430.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Chief Executive's Office,National School of Government,F437049,450.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Business Support Directorate,Business Language Services Ltd,9571,455.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,International Policy Directorate,S Barrera Oro,IPO/SPA/SH/SBO/2010-01,525.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Patents Directorate,Business Language Services Ltd,9571,528.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,International Policy Directorate,A Weale,IPO/BUSINENG/JPTK/AWEA/2010-02,562.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Chief Executive's Office,Praesta Partners LLP,HD151,1666.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,International Policy Directorate,Stanton Marris,3386,4200.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Business Support Directorate,National School of Government,F434795,18031.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Training,Business Support Directorate,National School of Government,F434790,39819.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4508264A,-187.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4506866,-5.54,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4506867,6.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4510329,40.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4510335,40.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00372752,49.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00374513,52.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4507790,60.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00374516,65.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4508150,66.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4512408,155.68,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4507927,159.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4507111,163.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4508983,168.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4508683,174.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4507944,180.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4507956,180.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4507892,181.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4514091,185.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4506310,186.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4507882,187.71,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4510129,189.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4512183,194.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4506832,206.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47691,236.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4505486,264.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4512421,272.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4505449,282.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47721,339.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4508071,375.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4504943,475.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4508678,493.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4508479,1650.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4508477,2182.09,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,552781,-175.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,551452,-171.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,551947,-167.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,535001,-166.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,554829,-166.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,555707,-166.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,561755,-146.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,532396,-88.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,552603,-79.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,533922,-78.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,552765,-78.11,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,553989,-76.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,539060,-75.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,552782,-74.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,557346,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,533067,-61.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,552795,-60.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,563287,-55.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,563988,-39.67,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,555596,-28.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,553986,-27.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,566521,-27.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,533068,-24.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,532393,-21.71,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,552709,-20.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,558752,-20.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,557347,-18.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,533916,-16.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,532312,-15.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,532941,-8.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,557778,-1.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,553998,5.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,554003,5.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,554107,5.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,539560,5.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,557287,14.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4513443,16.09,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4505196,17.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,567853,18.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,567854,18.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,551805,29.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,561847,31.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,553051,31.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,560968,32.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,549567,34.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,563787,38.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,560158,39.21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,560158,39.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,542558,39.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00372753,42.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,557230,42.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47717,45.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,533731,48.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,557226,55.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,544010,58.48,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,559528,61.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,553300,62.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,565359,62.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00372751,64.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,546235,66.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,533784,66.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,564174,67.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,552183,69.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,546773,69.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,550203,69.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,560172,70.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,537518,71.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,549568,71.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,567852,71.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,564171,72.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,550639,72.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,557229,75.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47712,77.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,542532,78.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,554826,78.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,557312,78.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,537583,78.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,537698,78.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,537700,78.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,532490,79.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,540761,79.54,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,564128,81.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,536361,84.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,546180,84.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,533568,84.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,554984,85.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,554386,91.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,535699,93.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,551799,96.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,540746,98.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,553301,98.56,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,557225,101.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,557227,101.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,558177,101.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,535701,105.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47704,106.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,0540417A,107.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47705,107.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4512922,107.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,560792,109.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,538596,109.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Express by Holiday Inn Newport,2010004336,110.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47723,111.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47723,111.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47709,114.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,550205,115.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,545977,116.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,558098,117.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,546066,121.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,559275,125.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,560280,130.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,541500,130.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,560283,130.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,558463,132.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,537699,133.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,533783,134.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,543551,134.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,535702,135.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,537519,135.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,552259,135.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,567851,136.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,559527,136.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4509821,137.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,554974,138.52,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,552256,139.67,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,553304,139.67,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,560967,140.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4510780,140.46,Not recorded
