Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,691609,-82.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699724,-79.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,689421,-76.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,689366,-75.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,703803,-74.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,686360,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,689365,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,703800,-65.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,691581,-42.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,689369,-41.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,689429,-34.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,689431,-33.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,689422,-27.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,679097,-24.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,684367,-24.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,679098,-18.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,684370,-18.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,682021,-11.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,682022,-11.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,699923,-6.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,699925,-0.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4548072,9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4548072,9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,681282,9.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,685880,10.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,688785,12.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,702083,12.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,683999,13.54,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48479,16.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,680410,22.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,700481,23.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4547440,23.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,692969,24.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,695243,29.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,702457,31.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,695012,31.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699661,38.47,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00427495,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00427496,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,680147,41.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,680106,42.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,692233,42.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,689030,45.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699660,46.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,680409,47.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,683090,52.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,687480,53.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96415798,53.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,684876,57.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,699010,59.71,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,700482,60.68,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,698210,60.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,683781,62.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,690618,63.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,701494,63.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,694435,71.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,700015,71.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,688135,71.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,697879,71.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,699914,72.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,703026,72.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,683782,76.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00430782,77.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,695035,77.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,697880,77.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,694431,77.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,694431,77.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,691675,78.67,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699481,78.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,681314,79.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,695244,85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,682792,85.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,687985,86.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,688787,90.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4547858,91.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,687482,91.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699508,92.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,684783,93.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,700448,95.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4547864,96.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4547864,96.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,700453,97.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,681313,98.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,jr9456554,98.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,689029,98.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699510,98.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,695245,99.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,700447,101.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,700918,101.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4550018,109.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,688136,113.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4547094,115.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,678159,117.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,682009,118.52,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,697418,119.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,683088,119.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,690615,119.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,692207,119.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,696770,121.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4550108,124.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,693355,126.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,692972,128.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,685621,128.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,695036,128.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,689786,129.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,679744,129.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,702084,131.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,696307,131.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699509,131.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48478,132,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,681690,133.09,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,679127,134.11,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,693963,136.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,700141,136.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,696776,136.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,702085,137.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,690041,139.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,692970,139.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,703608,139.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,694363,139.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,688173,139.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,688784,139.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,683776,141.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,699659,143.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,704183,143.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,699505,147.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,699506,149.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,690080,160.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,687483,165.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,702455,168.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,697027,173.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4546109,175.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4546109,175.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,702149,183.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,685047,185.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,688728,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,690897,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,679130,188.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,692971,188.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,679129,188.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,685120,188.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,682898,189.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,685048,189.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,683187,190.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,703027,191.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,684060,192.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,685065,194.47,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,703607,208.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4548812,212.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4515680,231.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Bank charges,Finance Directorate,DWP Jobcentreplus No1 A/C,2841529,248.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Eyecare,Business Support Directorate,Specsavers Optical Superstores Ltd,EYECAREVOUCERS17/08/10,255,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4549085,276.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4546463,307.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4546463,307.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4543891,322.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4546470,322.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4546471,322.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4545764,324.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M10201-A,350.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,703606,372.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4545177,375.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Marketing and Publicity ,Innovation Directorate,Prysm Group,1328,500,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9449586,705.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,552556,843.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Training,Finance Directorate,JML Training & Consultation,JM1565,"1,183.58",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Nildram Ltd,SCI-02716064,"1,199.69",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4548820,"1,556.35",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Training,Business Support Directorate,University of  Glamorgan,OP/I024632,"3,500.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/08/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48483,14.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/08/2010,Eyecare,Business Support Directorate,Visionplus Ltd,553659,17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/08/2010,Training,Patents Directorate,Personal expenses name witheld,48482,58.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00430781,77.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/08/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48480,162.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/08/2010,Training,Business Support Directorate,British Red Cross,N652536,243,Not recorded
