Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,579104,43.43,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00388729,43.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00388730,43.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Training,Business Support Directorate,Carlson Wagonlit,594702,44.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,594702,44.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,594702,44.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,582156,44.64,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,579953,47.11,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,579003,47.33,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,569419,47.47,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,587747,48.33,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,571788,48.41,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Chief Executive's Office,Mitie Facilities Services Ltd,100/90124729,48.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701/07.05.10,48.51,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,594703,59.91,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,601179,61.02,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,581869,61.61,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,603840,64.6,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,579114,64.77,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,580752,65.97,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,580767,65.97,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,597525,66.62,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,597526,66.62,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,597761,66.62,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,582316,67.23,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90124729,67.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,570584,70.09,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,589495,70.43,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,583958,70.47,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,583975,70.9,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,587649,72.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,587732,72.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,590105,72.15,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,579978,72.38,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9191564,73.32,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,570662,73.46,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,578986,73.49,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,574458,73.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,586763,73.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,600587,73.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,595757,76.34,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,601336,76.34,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,601326,78.18,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,572996,78.22,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,586940,78.22,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,579993,79.54,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,570595,79.82,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,575825,81.15,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,601173,81.33,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,595791,82.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90124729,85.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,589436,87.35,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,597373,91.79,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,583257,92.91,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,575848,93.17,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,595112,95.82,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701/07/05/10,96.73,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,604215,97.56,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,583264,97.65,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,583477,98.36,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,579190,98.79,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4517593,100.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4517524,100.31,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801/05/05/10,102.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,593661,103.87,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Training,Patents Directorate,Business Language Services Ltd,9713,106.2,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,578985,107.96,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,577197,108.89,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,577199,108.89,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,578067,108.89,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,595896,108.89,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,569367,110.39,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,582889,110.65,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90124729,112.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,582606,113.17,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Int Co-operation,International Policy Directorate,Carlson Wagonlit,4517264,114.19,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4522656,114.72,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,589393,115.63,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,589395,115.63,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,589837,116.22,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,601177,116.22,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Trade Marks Directorate,Mitie Facilities Services Ltd,100/90124729,116.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,592735,117.19,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,594656,117.47,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,580768,117.67,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,601381,117.67,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,583476,119.91,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4516269,120.05,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,579153,120.12,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,587590,120.47,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,597530,120.59,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,600629,121.46,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,585391,122.53,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,572057,125.77,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,602394,126.81,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,602391,129.6,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,569026,130.6,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,577046,133.1,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,585980,133.19,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100/90124729,133.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,579219,134.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,583572,134.49,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,587729,134.49,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,598637,134.49,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,580772,135.18,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,594420,135.18,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,601379,135.18,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,571921,135.37,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,581874,135.66,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,579983,137.47,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,599571,137.99,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47916,138.06,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,571041,138.36,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,589482,141.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,594371,141.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,603428,141.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4516419,142.56,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,586762,143.3,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,580734,143.73,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,589494,145.28,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,579947,145.73,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,597529,149.22,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4520206,159.95,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,579346,159.96,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Scientific) Ltd,R909981-637263,162.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,593584,164.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,601220,166.29,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4518410,168.65,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4515310,169.91,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,589480,171.13,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,571789,171.94,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,589474,178.43,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,587659,178.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,570522,181.36,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,581856,181.36,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,583429,181.39,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,587832,184.14,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,600074,184.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,600117,184.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4514091,185.26,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,572788,187.28,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,586488,187.28,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,603827,187.28,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,575339,187.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,594382,188.03,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,604112,188.03,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,579897,190.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,580729,190.22,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,589487,190.58,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,593407,190.58,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,594381,190.58,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,594421,190.58,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,597275,190.58,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,568129,191.08,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,589398,194.47,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,590551,194.47,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,589394,196.41,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4518641,196.65,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4518673,196.65,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4524023,202.34,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Books Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90124729,203.9,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90124729,203.9,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,47915,204.85,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,586765,215.32,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Books Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90124729,218.61,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4515482,230.34,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4515680,231.81,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4517104,232.19,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,581876,235.11,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4522682,240.03,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,600633,249.89,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,580743,253.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,594419,253.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4522642,262.05,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,9782851,262.99,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Training,Patents Directorate,Business Language Services Ltd,9713,264.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,603060,273.41,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,579111,274.38,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47913,280.91,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4515498,322.41,Not available
