Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,846154,90.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,865714,91.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4586758,94.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49274,94.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,853971,96.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,846153,97.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,849043,97.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,853996,97.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49371,98.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49288,99.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,882170,100.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,853008,100.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,864384,100.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,864348,100.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49398,102.09,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,864834,104.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,848477,104.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,846450,105.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,867449,109.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,879784,111.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),7943,112.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49386,115.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,846387,117.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,865768,118.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,855064,118.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,873998,118.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49344,119.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,853970,120.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015806491,120.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49407,120.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,874260,122.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,882879,122.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,875130,123.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,851945,124.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49375,125.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,871824,125.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,880352,125.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49284,130.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,880630,131.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,851429,131.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,873589,131.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,860124,131.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,869138,131.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,847269,131.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,861391,133.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49383,133.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,869421,133.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49299,134.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49277,134.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,844327,135.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,846444,136.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,859991,136.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,864769,137.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49384,137.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,871066,138.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,853987,138.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,864611,140.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,864777,141.53,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49334,141.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,846944,142.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,856426,143.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,878855,143.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,869136,143.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49332,145.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,849442,145.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,854249,145.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,856442,146.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,864386,146.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,876896,146.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49392,147.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49329,148.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49276,150.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,857388,151.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,871377,151.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,878146,152.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49352,152.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,860386,153.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,882416,154.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,848168,156.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,859739,157.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4588873,160.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49290,162.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49389,164.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49346,171.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,882016,173.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49269,173.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49406,174.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,869140,176.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,882014,176.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,882169,177.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00504592,179.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49323,181.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,846449,181.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,882509,182.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,868783,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,854103,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49367,187.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,855169,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,866316,189.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,856439,190.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49265,192.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,848629,196.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,870266,196.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,881767,196.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,882167,196.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,855063,198.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,844366,198.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,866315,199.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,845610,200.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,880188,216.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49379,217.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49358,219.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49335,223.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,881286,228.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49330,250.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,849443,250.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,845727,259.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49289,262.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49348,266.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,853143,269.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49322,269.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49281,276.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49271,299.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49268,302.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),7736,308.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49363,324.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49321,329.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49372,362.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49313,386.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,862492,390.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49415,444.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00497630,505.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49393,655.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49380,737.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49347,999.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49331,6.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00506501,17.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,862491,22.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49351,25.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,847973,38.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00504593,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00504594,44.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49320,50.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),7943,60.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence Overseas,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),7736,60.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4589072,60.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4589911,80.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4589571,82.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4595747,85.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49362,95.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4589926,97.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4592843,112.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence Overseas,International Policy Directorate,PG Sampath,40574,119.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4589409,122.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49350,132.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4593560,147.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4592845,155.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49303,168.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4593625,168.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Travel and subsistence Overseas,International Policy Directorate,Perry Beverly,49412,170.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4593887,170.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4593926,170.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4594719,170.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4594044,199.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4594045,199.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4589605,202.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49400,231.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4593313,262.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4590082,276.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4590120,295.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4586526,330.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49294,343.09,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4592714,344.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49306,346.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,49333,394.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4594023,408.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4594024,408.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4593585,435.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4593591,435.33,Not known
