OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2021,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000591415
2020,Closed,22,Failure To Adjust/Refund,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,16,16000566034
2020,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,3070 230th Ln SE,Sammamish,WA,159,159000575962
2020,Closed,320,Unsatisfactory Repair/Service,541100-Legal Services- Attorneys,,,,  ,42,42000564430
2019,Closed,301,Failure To Deliver/Perform,441221-Motorcycle Dealers,,,,  ,33,33000555103
2020,Closed,206,Right To Cancel,511000-Publishing Industries,,1950 S State St,Tacoma,WA,30,30000560772
2017,Closed,600,Application screening,611000-Educational Services,,,Cheney,WA,178,178000499600
2020,Closed,996,COVID-19,454100-Electronic Shopping & Mail Order Houses,,600 W Chicago Ave Ste 620,Chicago,IL,216,216000564513
2018,Closed,316,Billing Issues,541620-Legal Services- All other legal services,,101 N Brand Blvd 11th Fl,Glendale,CA,107,107000526458
2016,Closed,16,Identity Theft,"922000-Justice, Public Order & Safety",,1635 Grove St,Marysville,WA,102,102000479259
2019,Open,999,Other/Miscellaneous,522110-Commercial Banking,,1980 Saturn St,Monterey Park,CA,60,60000554560
2018,New,999,Other/Miscellaneous,454000-Nonstore Retailers,,26541 Agoura Rd,Calabasas,CA,60,60000535938
2020,Closed,316,Billing Issues,441100-Automotive Dealers,,11845 NE 85th St,Kirkland,WA,107,107000580879
2017,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000505392
2020,Closed,318,Charge:Service Not Performed/Product not delivered,441100-Automotive Dealers,,221 1st Ave W,Seattle,WA,40,40000584239
2021,New,999,Other/Miscellaneous,812199-Dating Clubs and Social Networking,,,Palo Alto,CA,60,60000594911
2017,Closed,301,Failure To Deliver/Perform,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,33,33000502115
2017,Closed,508,Unordered/Unsolicited Merchandise,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,50,50000517803
2018,Closed,206,Right To Cancel,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,30,30000540917
2018,New,999,Other/Miscellaneous,441210-RV Dealers,,1175 Villiage Way,Monroe,WA,60,60000524346
2013,Closed,421,Repossession,561491-Repossession Services,,627 E Francis,Spokane,WA,48,48000427478
2018,Closed,320,Unsatisfactory Repair/Service,441100-Automotive Dealers,,1600 Auburn Wy N,Auburn,WA,42,42000528404
2014,Closed,206,Right To Cancel,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,30,30000443114
2017,New,999,Other/Miscellaneous,452100-Department Stores,,6501 Legacy Dr MS 7311,Plano,TX,60,60000522396
2017,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,33,33000503759
2021,Closed,15,Privacy Abuse,"560000-Admin. & support services (office admin., faciliti",,10400 NE 4th St Fl 5 Unit 133,Bellevue,WA,67,67000593025
2016,Closed,320,Unsatisfactory Repair/Service,452000-General Merchandise Stores,,,Chehalis,WA,42,42000482112
2019,Closed,301,Failure To Deliver/Perform,"233000-General Contracting, building, & developing",,10529 Lakeview Ave SW Ste B,Lakewood,WA,33,33000555373
2018,Closed,318,Charge:Service Not Performed/Product not delivered,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,40,40000525971
2020,New,999,Other/Miscellaneous,522110-Commercial Banking,,PO Box 19020,Houston,TX,60,60000564728
2016,Closed,405,Credit Reporting Error,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,108,108000489292
2019,Closed,318,Charge:Service Not Performed/Product not delivered,561510-Travel Agents,,1111 Expedia Group Way W,Seattle,WA,40,40000554153
2019,Closed,412,Alleged criminal activity,811100-Automotive Repair & Maintenance,,,Longview,WA,196,196000555025
2017,Closed,303,Questionable Quality Product/Service,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,35,35000500678
2017,Closed,303,Questionable Quality Product/Service,522210-Credit Card Issuing,,PO Box 965031,Orlando,FL,35,35000516710
2020,Closed,203,Internet & Mobile device based transaction,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,27,27000564384
2018,Closed,303,Questionable Quality Product/Service,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,35,35000531905
2013,Closed,203,Internet & Mobile device based transaction,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,1800 41st St Fl 5,Everett,WA,27,27000423355
2013,Closed,60,Unauthorized Debit,"310000-Food, beverage, tobacco, textiles, apparel Manufac","Food, beverage, tobacco, textiles, apparel Manufac",5505 Hovander Rd,Ferndale,WA,109,109000421160
2019,Closed,514,Odometer Tampering,441100-Automotive Dealers,,7412 River Rd E,Puyallup,WA,53,53000553221
2016,Closed,22,Failure To Adjust/Refund,522110-Commercial Banking,Commercial Banking,200 S 6th St,Minneapolis,MN,16,16000489104
2020,Closed,316,Billing Issues,622000-Hospitals,,PO Box 88087,Chicago,IL,107,107000567263
2018,Closed,307,Product Safety,441100-Automotive Dealers,,1002 Airport Wy S,Seattle,WA,37,37000524526
2020,New,999,Other/Miscellaneous,611000-Educational Services,,12111 NE 1st St,Bellevue,WA,60,60000579937
2018,Closed,998,Governement agency complaint,920000-Public Administration,,1125 Washington St SE,Olympia,WA,179,179000542313
2015,Closed,7,Warranty,513320-Telecommunications/Wireless,Telecommunications/Wireless,6955 S Morelos Pl,Chandler,AZ,6,6000464759
2017,Closed,26,Advertising,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,19,19000508587
2020,Closed,19,Inadequate Disclosure,"323100-Printing (incl. commercial, quick, digital, book &",,PO Box 2425,Redmond,WA,13,13000582652
2019,Closed,316,Billing Issues,621100-Office of Physicians,,610 S Sherman St #101,Spokane,WA,107,107000556900
2019,Closed,214,Crowdfunding,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,185,185000544403
2020,Closed,996,COVID-19,713940-Fitness & Recreational Industries,,1346 State Ave,Marysville,WA,216,216000578809
2018,Closed,17,Imposter scam,992000-Advance Fee Fraud,,,,  ,194,194000525756
2020,Closed,996,COVID-19,561510-Travel Agents,,1111 Expedia Group Way W,Seattle,WA,216,216000563551
2013,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,27,27000440991
2019,Closed,203,Internet & Mobile device based transaction,514191-Internet service providers/info. services (doesn't,,401 Kirkland Parkplace Ste 500,Kirkland,WA,27,27000555624
2013,Closed,316,Billing Issues,812100-Personal Care Services,,,Redmond,WA,107,107000433151
2020,Closed,318,Charge:Service Not Performed/Product not delivered,511140-Database & Directory Publishers,,14023 Denver W Pkwy,Golden,CO,40,40000585073
2017,Closed,316,Billing Issues,492110-Couriers & Express Delivery Services,,55 Glenlake Pkwy NE Dept #1936,Atlanta,GA,107,107000517976
2015,Closed,317,Charge Above Estimate,811100-Automotive Repair & Maintenance,,365 Rainier Ave N,Renton,WA,39,39000477432
2017,Closed,640,Fees,485000-Transit & ground passenger transportation,,401 S Jackson St,Seattle,WA,157,157000508900
2017,Closed,104,Non-Fulfillment,441100-Automotive Dealers,,1950 NW Louisiana Ave,Chehalis,WA,23,23000512460
2020,New,999,Other/Miscellaneous,"813219-Charities, Grantmaking, Civic & Giving Services",,,Monroe,WA,60,60000579781
2020,Closed,996,COVID-19,713940-Fitness & Recreational Industries,,3161 Michelson Ste 600,Irvine,CA,216,216000577503
2016,Closed,203,Internet & Mobile device based transaction,992000-Advance Fee Fraud,,,,WA,27,27000479869
2020,New,999,Other/Miscellaneous,"541200-Accounting, Tax Preparation Bookkeeping & Payroll ",,,Schaumburg,IL,60,60000583590
2014,Closed,203,Internet & Mobile device based transaction,561510-Travel Agents,Travel Agents,333 108th Ave Ste 300,Bellevue,WA,27,27000451951
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,,  ,27,27000581491
2014,Closed,22,Failure To Adjust/Refund,561510-Travel Agents,Travel Agents,333 108th Ave Ste 300,Bellevue,WA,16,16000459173
2016,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000487561
2020,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,107,107000564045
2018,Closed,104,Non-Fulfillment,513310-Wired Telecommunications Carriers,,1800 41st St Fl 5,Everett,WA,23,23000527875
2016,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,415 Bussen Underground Rd,St Louis,MO,27,27000495449
2015,Closed,22,Failure To Adjust/Refund,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,Office of the President,Dallas,TX,16,16000472300
2013,Closed,301,Failure To Deliver/Perform,441310-Automotive Parts & Access. Stores - Retail,Automotive Parts & Access. Stores - Retail,1218 10th Ave,Seattle,WA,33,33000429237
2018,New,999,Other/Miscellaneous,522320-Financial Transaction Processing,,121 S 13th St,Lincoln,NE,60,60000538154
2014,Closed,641,Failed communication attempts,513110-Radio & Television Broadcasting,Radio & Television Broadcasting,c/o Customer Care,New York,NY,158,158000458379
2013,Closed,60,Unauthorized Debit,990000-Unclassified Establishments,,,,  ,109,109000429327
2015,Closed,18,Service Representation,990000-Unclassified Establishments,,310 University Ave,Palo Alto,CA,12,12000474118
2020,Closed,895,Mortgage Servicing Issue,522390-Real Estate Loan Servicing,,1100 Virgina Drive ,Fort Washington,PA,215,215000581948
2013,Closed,23,Scare Tactics,532000-Rental & leasing services,Rental & leasing services,1119 SW 7th St,Renton,WA,17,17000431562
2021,New,999,Other/Miscellaneous,524000-Insurance Carriers & Related Activities,,PO Box 997330 ,Sacramento,CA,60,60000590632
2018,New,999,Other/Miscellaneous,993000-Phishing,,This is the ALL major,,  ,60,60000541140
2013,Closed,4,Prizes & Promotion Issue,990000-Unclassified Establishments,,,Deerfield,FL,3,3000426766
2019,New,999,Other/Miscellaneous,561422-Telemarketing,,,,WA,60,60000550697
2017,Closed,301,Failure To Deliver/Perform,443111-Household Appliance Stores,,, Lake Forest,CA,33,33000519667
2017,Closed,208,Partial Performance,"233000-General Contracting, building, & developing",,,Renton,WA,31,31000500573
2017,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000516647
2020,Closed,449,Student Loan Consolidation,522320-Financial Transaction Processing,,,Irvine,CA,204,204000583777
2013,Closed,316,Billing Issues,621910-Ambulance Services,Ambulance Services,PO Box 660115,Dallas,TX,107,107000439101
2015,Closed,303,Questionable Quality Product/Service,811200-Electronic & Precision Equip. Repair & Maintenance,,,Seattle,WA,35,35000465235
2021,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,3105 Russell Rd,Centralia,WA,60,60000587444
2020,Closed,5,Bait & Switch,"444000-Building materials (incl. plumbing stores), garden",,2455 Paces Ferry Rd B3,Atlanta,GA,4,4000571232
2018,Closed,22,Failure To Adjust/Refund,"511100-Newspaper, Periodicals, Book & Database Publishers",,PO Box 70,Seattle,WA,16,16000524573
2019,Closed,303,Questionable Quality Product/Service,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,35,35000547946
2020,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,1145 Broadway Plaza Ste 1150,Tacoma,WA,107,107000578304
2019,Closed,22,Failure To Adjust/Refund,441100-Automotive Dealers,,1208 W 3rd Ave,Spokane,WA,16,16000543083
2015,Closed,60,Unauthorized Debit,522130-Credit Unions,,1445 Galaxy Dr NE,Lacey,WA,109,109000474430
2018,Closed,406,Servicemembers Civil Relief Act (SCRA),531311-Residential property managers (includes landlords),,,Oak Harbor,WA,199,199000541641
2021,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,,21300 Hwy 99,Edmonds,WA,35,35000587083
2019,New,999,Other/Miscellaneous,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,60,60000544643
2013,Closed,18,Service Representation,"560000-Admin. & support services (office admin., faciliti","Admin. & support services (office admin., faciliti",305 N Sacramento Ave,Ontario,CA,12,12000436786
2016,New,999,Other/Miscellaneous,561450,,PO Box 1240,Allen,TX,60,60000485023
2019,Closed,612,Duties of Landlord,531190-MHU Use Only - MH landlord,,201 Union Ave SE,Renton,WA,128,128000544545
2018,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,,1880 136th Pl NE,Bellevue,WA,35,35000540159
2018,Closed,303,Questionable Quality Product/Service,"335000-Electronic Equip., Appliance & Component Mfg'ring ",,Appliance Park AP6-129,Louisville,KY,35,35000527554
2015,Closed,206,Right To Cancel,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,30,30000465995
2015,Closed,998,Governement agency complaint,921110-Executive offices,,,Seattle,WA,179,179000464892
2020,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000560823
2020,Closed,996,COVID-19,721100-Travel Accomodations,,888 Brannan St,San Francisco,CA,216,216000568976
2016,Closed,13,Misrepresentation of product or service,441100-Automotive Dealers,Automotive Dealers,PO Box 3469,Arlington,WA,10,10000482521
2017,Closed,30,Data Breach,561450-Credit Bureaus,,PO Box 105139,Atlanta,GA,115,115000514433
2020,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,600 W Chicago Ave Ste 620,Chicago,IL,60,60000565285
2017,Closed,301,Failure To Deliver/Perform,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,33,33000499804
2013,Closed,641,Failed communication attempts,334111-Computer Manufacturing,Computer Manufacturing,One Apple Park Wy,Cupertino,CA,158,158000424003
2016,Closed,26,Advertising,"310000-Food, beverage, tobacco, textiles, apparel Manufac",,PO Box 308,Mt Olive,NJ,19,19000488506
2016,Closed,61,Phishing,993000-Phishing,Phishing,,,  ,111,111000494961
2019,Closed,999,Other/Miscellaneous,452910-Warehouse Clubs & Superstores,,702 SW 8th St,Bentonville,AR,60,60000555576
2017,Closed,320,Unsatisfactory Repair/Service,452100-Department Stores,,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,42,42000522784
2016,Closed,201,Unsolicited Mail,990000-Unclassified Establishments,Unclassified Establishments,1100 Dexter Ave N #100,Seattle,WA,191,191000487486
2020,Closed,998,Governement agency complaint,485000-Transit & ground passenger transportation,,4810 Auto Center Wy Ste #Z,Bremerton,WA,179,179000566421
2017,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 9030,Olympia,WA,60,60000519193
2018,Closed,318,Charge:Service Not Performed/Product not delivered,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,40,40000541963
2021,Open,22,Failure To Adjust/Refund,611000-Educational Services,,,Kent,WA,16,16000594343
2018,Closed,22,Failure To Adjust/Refund,522291-Consumer Lending (includes Payday Lenders),,PO Box 58363,Seattle,WA,16,16000532179
2014,Closed,323,Invoice - misleading or fraudulent,"813219-Charities, Grantmaking, Civic & Giving Services","Charities, Grantmaking, Civic & Giving Services",PO Box 55750,Phoenix,AZ,182,182000445035
2018,Closed,59,Automatic Dialing,994000-ADAD,,,,  ,21,21000530975
2019,New,999,Other/Miscellaneous,531200-Real Estate Agents & Agencies,,,,WA,60,60000553488
2021,Closed,422,Credit/Financing,990000-Unclassified Establishments,,,,  ,49,49000590968
2020,Closed,17,Imposter scam,990000-Unclassified Establishments,,,,  ,194,194000571929
2018,New,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,,Seattle,WA,60,60000541565
2014,Closed,999,Other/Miscellaneous,441100-Automotive Dealers,Automotive Dealers,101 SW Grady Wy,Renton,WA,60,60000442565
2015,Closed,303,Questionable Quality Product/Service,"335000-Electronic Equip., Appliance & Component Mfg'ring ","Electronic Equip., Appliance & Component Mfg'ring ",,Omak,WA,35,35000471998
2016,Closed,325,Property Seizure by Lien,"233000-General Contracting, building, & developing",,,Spokane Valley,WA,45,45000489702
2015,Closed,58,Telemarketing,561422-Telemarketing,Telemarketing,,,  ,20,20000460426
2016,Closed,301,Failure To Deliver/Perform,"444000-Building materials (incl. plumbing stores), garden",,,South Daytona,FL,33,33000491221
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,"Central Sheung Wan, Hong",  ,27,27000573671
2016,Closed,319,Unauthorized Repair/Service,811100-Automotive Repair & Maintenance,,,Lynnwood,WA,41,41000483893
2020,Closed,303,Questionable Quality Product/Service,621100-Office of Physicians,,400 S 43rd St,Renton,WA,35,35000565247
2016,Closed,448,Student Loan Issue,522291-Consumer Lending (includes Payday Lenders),,,Boston ,MA,187,187000492868
2014,Closed,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,42,42000450310
2018,Closed,402,Collections - Threatening behavior includes arrest,561440-Collection Agencies,,,Spokane,WA,184,184000531661
2017,Closed,405,Credit Reporting Error,522110-Commercial Banking,,20085 NW Tanasbourne Dr,Hillsboro,OR,108,108000499837
2017,Closed,22,Failure To Adjust/Refund,452100-Department Stores,,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,16,16000520568
2018,Closed,301,Failure To Deliver/Perform,"511100-Newspaper, Periodicals, Book & Database Publishers",,522 Franklin St SE,Olympia,WA,33,33000541201
2016,Closed,203,Internet & Mobile device based transaction,446100-Health & Personal Care Stores,,,Savannah,GA,27,27000492950
2013,Closed,300,Excessive Price or Charge,524000-Insurance Carriers & Related Activities,,,,  ,32,32000432752
2015,Closed,320,Unsatisfactory Repair/Service,524000-Insurance Carriers & Related Activities,Insurance Carriers & Related Activities,National Headquarters,Long Beach,CA,42,42000462673
2018,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,,Deerfield Beach,FL,60,60000525102
2014,Closed,222,Advance Fee Fraud,445110-Supermarkets,,,,  ,114,114000446640
2020,Closed,998,Governement agency complaint,221000-Utilities,,PO Box 1107,Everett,WA,179,179000583863
2017,Closed,997,Employment Issue,524000-Insurance Carriers & Related Activities,,,Johns Creek,GA,183,183000499965
2020,Closed,414,Tech Support Scam,990000-Unclassified Establishments,,,,  ,202,202000560647
2013,Closed,22,Failure To Adjust/Refund,511140-Database & Directory Publishers,,,Carpinteria,CA,16,16000435528
2014,Closed,60,Unauthorized Debit,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,Wells Fargo Bank ,Charlotte,NC,109,109000451492
2018,Closed,13,Misrepresentation of product or service,522320-Financial Transaction Processing,,4400 NE 77th Ave Ste 275,Vancouver,WA,10,10000534003
2019,New,999,Other/Miscellaneous,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,60,60000558030
2015,Closed,316,Billing Issues,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,107,107000470966
2016,Closed,303,Questionable Quality Product/Service,522110-Commercial Banking,Commercial Banking,127 Public Sq,Cleveland,OH,35,35000492332
2020,Closed,996,COVID-19,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,216,216000575191
2015,Closed,422,Credit/Financing,441100-Automotive Dealers,Automotive Dealers,Customer Relations Specialist,Minnetonka,MN,49,49000459412
2019,Closed,316,Billing Issues,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,107,107000553026
2017,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,PO Box 5350,Bend,OR,42,42000500055
2020,Closed,22,Failure To Adjust/Refund,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,16,16000580385
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000586132
2021,Closed,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,42,42000589828
2020,New,999,Other/Miscellaneous,713990-Amusement & Recreational Industries,,,Pickerington,OH,60,60000578647
2018,New,999,Other/Miscellaneous,621100-Office of Physicians,,,Bellevue,WA,60,60000539788
2018,Closed,27,Senior Exploitation,990000-Unclassified Establishments,,4347 Roosevelt Wy NE,Seattle,WA,105,105000540069
2020,Closed,316,Billing Issues,722000-Restaurants and Bars,,One Kroc Dr,Oak Brook,IL,107,107000559558
2016,New,999,Other/Miscellaneous,513200,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,60,60000491966
2020,New,999,Other/Miscellaneous,441100-Automotive Dealers,,7401 S Tacoma Wy,Tacoma,WA,60,60000569337
2014,Closed,26,Advertising,484210-Moving Companies,Moving Companies,10222 NE 8th St,Bellevue,WA,19,19000452663
2020,Closed,22,Failure To Adjust/Refund,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,16,16000582290
2020,Open,999,Other/Miscellaneous,990000-Unclassified Establishments,,3333 184th St SW Ste P,Lynnwood,WA,60,60000563250
2021,New,999,Other/Miscellaneous,"813900-Business, professional, labor, political & other organizations including PACs",,2323 Eastlake Ave E,Seattle,WA,60,60000593648
2020,Closed,521,Business Failure or Bankruptcy,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,56,56000571227
2018,Closed,404,Collection Practices,561440-Collection Agencies,,,Kennewick,WA,46,46000539147
2017,Closed,16,Identity Theft,990000-Unclassified Establishments,,,,  ,102,102000500426
2015,Closed,320,Unsatisfactory Repair/Service,524000-Insurance Carriers & Related Activities,,,Bellevue,WA,42,42000474093
2018,Closed,402,Collections - Threatening behavior includes arrest,990000-Unclassified Establishments,,,,  ,184,184000532144
2013,Closed,301,Failure To Deliver/Perform,441100-Automotive Dealers,Automotive Dealers,200 S Grady Wy,Renton,WA,33,33000423678
2015,Closed,320,Unsatisfactory Repair/Service,"235000-Special trade Contractors (includes plumbers, elec",,,Spokane,WA,42,42000468521
2015,Closed,316,Billing Issues,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,107,107000465690
2021,New,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,6727 185th Ave NE,Redmond,WA,164,164000594497
2015,Closed,320,Unsatisfactory Repair/Service,484210-Moving Companies,,,Kirkland,WA,42,42000473095
2020,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 9046,Olympia,WA,60,60000575638
2013,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,107,107000438419
2020,Closed,206,Right To Cancel,621300-Offices of Other Health Professionals,,Administration Office,Eagle,ID,30,30000561149
2019,Closed,404,Collection Practices,622000-Hospitals,,603 S Chestnut St,Ellensburg,WA,46,46000549202
2020,Closed,303,Questionable Quality Product/Service,522210-Credit Card Issuing,,PO Box 230039,Columbus,GA,35,35000578183
2018,Closed,203,Internet & Mobile device based transaction,713990-Amusement & Recreational Industries,,1501 7th Ave,Seattle,WA,27,27000537183
2018,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,107,107000541866
2020,Closed,301,Failure To Deliver/Perform,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,33,33000564692
2021,Closed,996,COVID-19,713990-Amusement & Recreational Industries,,26130 SE Green Valley Rd,Black Diamond,WA,216,216000588218
2015,Closed,222,Advance Fee Fraud,992000-Advance Fee Fraud,,,Seattle,WA,114,114000462343
2017,Closed,632,Rules & enforcement,531190-MHU Use Only - MH landlord,,PO Box 11927,Santa Ana,CA,147,147000509056
2018,New,999,Other/Miscellaneous,"813900-Business, professional, labor, political & other organizations including PACs",,PO Box 1592,Minneapolis,MN,60,60000530675
2017,Closed,316,Billing Issues,441100-Automotive Dealers,Automotive Dealers,990 Tennant Wy,Longview,WA,107,107000497787
2019,Closed,301,Failure To Deliver/Perform,522390-Real Estate Loan Servicing,,Wells Fargo Bank ,Charlotte,NC,33,33000558767
2015,Closed,222,Advance Fee Fraud,993000-Phishing,,,Las Vegas,NE,114,114000474474
2020,New,999,Other/Miscellaneous,561730-Landscaping Services,,,Clarkston,WA,60,60000572189
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,50 Beale St Ste 600,San Francisco,CA,27,27000575308
2020,Closed,22,Failure To Adjust/Refund,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,16,16000583388
2018,Closed,7,Warranty,"235000-Special trade Contractors (includes plumbers, elec",,,Fresno,CA,6,6000525215
2021,Closed,303,Questionable Quality Product/Service,"444000-Building materials (incl. plumbing stores), garden",,1605 Curtis Bridge Rd,Wilkesboro,NC,35,35000591157
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000562584
2018,Closed,58,Telemarketing,990000-Unclassified Establishments,,,,  ,20,20000530376
2014,Closed,320,Unsatisfactory Repair/Service,722000-Restaurants and Bars,,,Federal Way,WA,42,42000445988
2019,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,Spokane Valley,WA,33,33000556123
2020,Closed,203,Internet & Mobile device based transaction,522130-Credit Unions,,"PO Box 97050, MS 1028-4",Seattle,  ,27,27000574191
2020,Closed,104,Non-Fulfillment,531390-Timeshare exchange services,,220 120th Ave NE,Bellevue,WA,23,23000562307
2020,Closed,22,Failure To Adjust/Refund,452910-Warehouse Clubs & Superstores,,702 SW 8th St,Bentonville,AR,16,16000563002
2017,Closed,405,Credit Reporting Error,561440-Collection Agencies,,320 E Big Beaver Rd Ste 300,Troy,MI,108,108000514739
2020,Closed,18,Service Representation,713990-Amusement & Recreational Industries,,,Palo Alto,CA,12,12000586027
2019,Closed,317,Charge Above Estimate,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,39,39000550226
2016,New,999,Other/Miscellaneous,447000,,5959 Las Colinas Blvd,Irving,TX,60,60000485136
2013,Closed,316,Billing Issues,721100-Travel Accomodations,Travel Accomodations,Att: Customer Operations,Dallas,TX,107,107000432034
2020,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,PO Box 169014,Irving,TX,60,60000560604
2019,Closed,403,Collection Activity (Fraudulent or mistaken ID),990000-Unclassified Establishments,,,,  ,177,177000544336
2014,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,27,27000454395
2020,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 9030,Olympia,WA,60,60000574120
2019,Closed,203,Internet & Mobile device based transaction,561510-Travel Agents,,135 W 50th St Ste 500,New York,NY,27,27000547428
2016,Closed,13,Misrepresentation of product or service,524000-Insurance Carriers & Related Activities,Insurance Carriers & Related Activities,199909 120th Ave NE Ste 200,Bothell,WA,10,10000489183
2020,Closed,22,Failure To Adjust/Refund,721100-Travel Accomodations,,888 Brannan St,San Francisco,CA,16,16000563890
2020,Closed,301,Failure To Deliver/Perform,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,33,33000564262
2019,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,PO Box 169014,Irving,TX,107,107000557934
2017,Closed,301,Failure To Deliver/Perform,511000-Publishing Industries,,1950 S State St,Tacoma,WA,33,33000501860
