Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1997,Belden & Blake Corporation,Chautauqua,ARKWRIGHT,MEDINA,63,13,GK
1993,Arlington Exploration Co.,Steuben,BATH,ONONDAGA,2,0,GH
1988,"Frey Well Drilling, Inc.",Genesee,,,0,0,
1987,"Thorpe, Marvin E",Chautauqua,BUSTI,GLADE,0,0,OB
1997,"Vandermark Exploration, Inc.",Steuben,ERWIN,ORISKANY,0,1,
1991,Eagle Oil,Allegany,ALMA,RICHBURG,0,0,OC
1981,"Bounty Holdings, Incorporated",Chautauqua,BUSTI,MEDINA,19,28,GK
1980,"Envirogas, Inc.",Chautauqua,FRENCH CREEK,MEDINA,1,0,GK
1985,Valley Drilling Corp. of America,Chautauqua,BUSTI,GLADE,0,0,
1989,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,0,0,OB
1994,"Ebenezer Oil Co., Inc.",Steuben,GREENWOOD,PENNY & FULMER VALLEY,0,0,OC
1975,Dresser Trans Equipment Division,Erie,LANCASTER,MEDINA,1,0,GX
1986,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ONONDAGA,1,0,"GH,OB"
1991,T.M. Quaintance Crude Oil Production,Allegany,ALMA,RICHBURG,0,0,OB
1987,"Bounty Holdings, Incorporated",Chautauqua,NORTH HARMONY,MEDINA,0,1,
1984,"Charlebois Energy Products, Inc",Chautauqua,WESTFIELD,MEDINA,7,0,GH
1994,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,OC
1985,"Nystrom, Phillip M",Chautauqua,BUSTI,GLADE,0,0,OC
1982,Gypsum Energy Management Co.,Wyoming,SHELDON,MEDINA,0,8,
1991,Cabot Oil & Gas Corp.,Chautauqua,HARMONY,MEDINA,7,0,GH
1979,Kirby Exploration Co.,Oswego,RICHLAND,TRENTON,0,3,
1971,"Gaylor, Josephine M.",Cattaraugus,ALLEGANY,BRADFORD,0,2,OA
1981,Columbia Gas Transmission Corp.,Schuyler,READING,ORISKANY,1,0,
1988,Eden Central School District,Erie,EDEN,MEDINA,1,0,
1981,K G Gas Co.,Erie,MARILLA,MEDINA,1,0,GK
1985,"Templeton Energy,  Inc.",Erie,AURORA,MEDINA,13,2,GX
1974,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,CARROLLTON,BRADFORD,0,0,OC
1992,Estate of Gary W. George,Wyoming,BENNINGTON,MEDINA,1,0,
1974,Thropp Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1995,Cunningham Natural Gas Corp.,Schuyler,DIX,UNKNOWN,0,1,
1996,Lomak Operating Company,Chautauqua,GERRY,MEDINA,5,0,"GH,GK"
1981,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,OB
1986,"Midwest Exploration, Inc.",Erie,MARILLA,MEDINA,0,1,GK
1991,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,"GK,OB"
1993,"Goose Creek Drilling, Inc.",Chautauqua,HARMONY,MEDINA,8,0,GX
1974,"Flint Oil & Gas, Inc.",Chautauqua,POMFRET,MEDINA,10,17,GK
1994,"Southwell, Russell  W",Chautauqua,BUSTI,GLADE,0,0,OC
1993,"Stuck, Marion",Allegany,BOLIVAR,RICHBURG,0,0,OC
1992,TGX Corp.,Erie,WALES,MEDINA,4,0,GX
1981,Lipke & Reger,Erie,CHEEKTOWAGA,MEDINA,0,1,
1990,Meridian Exploration Corp.,Chautauqua,POMFRET,MEDINA,3,0,GX
1989,"Spur Petroleum, Inc.",Genesee,DARIEN,MEDINA,0,8,
1967,"Yahn & Yahn, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1991,Miller Brewing Co.,Cayuga,AURELIUS,QUEENSTON,46,0,GX
1979,Vulcan Oil Co,Allegany,BOLIVAR,RICHBURG,0,0,OB
1987,Mitchell Exploration Corp.,Seneca,FAYETTE,QUEENSTON,2,0,GX
1994,"Ardent Resources, Inc.",Yates,BARRINGTON,QUEENSTON,0,1,
1992,"Kingsley, Edgar",Wyoming,COVINGTON,MEDINA,1,0,
1984,Myron Coss Gas Energy Co.,Erie,BRANT,MEDINA,4,0,
1989,TGX Corp.,Erie,BRANT,MEDINA,4,2,GK
1975,National Fuel Gas Supply Corp.,Erie,COLLINS,AKRON,26,2,
1983,"Wormley, Fred K",Allegany,ANDOVER,RICHBURG,0,0,
1992,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,GLADE,0,0,"OB,OC"
1989,Gustafson Family Trust 2,Chautauqua,POLAND,UPPER DEVONIAN,0,1,
1993,"Brown, Maude S.",Allegany,WIRT,RICHBURG,0,1,
1983,Berea Oil & Gas Corp.,Chautauqua,ELLERY,BASS ISLAND/MEDINA,16,0,
1987,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,GLADE,0,0,OB
1996,Williams Brothers Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OC"
1987,"F. L. Stead & Associates,  Inc.",Erie,EVANS,MEDINA,1,0,GU
1997,"Bowker, Robert E.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OD
1992,"GFS Energy, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GK
1967,Pavilion Natural Gas Co.,Genesee,PAVILION,MEDINA,16,0,GX
1981,Villafrank & Price,Chautauqua,CHAUTAUQUA,MEDINA,2,0,GK
1975,National Fuel Gas Supply Corp.,Erie,,MEDINA,3,11,
1999,"Putt, Floyd J.",Cattaraugus,ALLEGANY,CHIPMUNK & BRADFORD 2ND,0,0,OD
1977,"Consolidated Exploration  & Gathering, Inc.",Allegany,ALMA,ORISKANY,0,1,
1983,"Envirogas, Inc.",Chautauqua,SHERMAN,MEDINA,1,0,
1989,"Mesler, Norman C",Allegany,BOLIVAR,RICHBURG,0,0,OB
1989,Columbia Gas Transmission Corp.,Chautauqua,CLYMER,MEDINA,3,0,GH
1980,Alpha Gas Program,Chautauqua,CHAUTAUQUA,MEDINA,0,0,
1992,Arlington Exploration Co.,Steuben,BATH,ONONDAGA,2,0,"GH,GK"
1998,"Paulter, Thomas",Erie,NEWSTEAD,MEDINA,0,1,
1995,"Weidner, Anne M.",Erie,EDEN,MEDINA,1,0,
1987,Alexander Central School District,Genesee,ALEXANDER,MEDINA,0,0,
1969,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OB
1995,"Kayak Gas & Oil Co.,  Inc.",Erie,EVANS,MEDINA,3,3,GK
1972,Iroquois Gas Corp.,Erie,COLDEN,MEDINA,5,0,GX
1982,New York Natural Gas Co.,Erie,ELMA,MEDINA,8,0,GK
1983,Sherman Oil Co.,Allegany,GENESEE,RICHBURG,0,0,
1986,Interco Energy Development Corp,Cattaraugus,ASHFORD,,0,1,
1995,Dannic Energy Corp.,Chautauqua,CARROLL,MEDINA,25,2,GH
1990,Texas Meridian Operating Co.,Chautauqua,KIANTONE,MEDINA,9,0,GX
1989,Brooklyn Union Gas Co.,Queens,QUEENS,UNKNOWN,0,4,
1973,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,1,0,
1982,"Local Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1968,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,1,0,
1990,Fault Line Oil Corporation,Cattaraugus,ASHFORD,MEDINA,10,2,GX
1980,"West Seneca, Town of",Erie,WEST SENECA,MEDINA,1,0,
1986,"Arrowhead Resources, Inc.",Cattaraugus,ASHFORD,MEDINA,0,1,
1989,Oilmark & Co.,Chautauqua,RIPLEY,MEDINA,1,1,GK
1996,"Loch Exploration, Inc.",Wyoming,JAVA,MEDINA,19,0,GR
1986,"Sinclairville Petroleum, Inc.",Erie,EVANS,MEDINA,1,0,GX
1988,"J M Resources, Inc.",Chautauqua,POMFRET,MEDINA,3,0,GK
1995,"Lane, Dona M. & Kenneth S.",Chautauqua,HARMONY,MEDINA,1,0,
1998,Belden & Blake Corporation,Chautauqua,GERRY,MEDINA,28,1,GH
1996,"Weil Resources, Inc.",Chautauqua,POMFRET,MEDINA,3,1,GK
1981,"Forrest, Allen H.",Allegany,WILLING,RICHBURG,0,0,OB
1991,"O'Shanter Resources,  Inc.",Chautauqua,STOCKTON,MEDINA,0,6,
1997,Fault Line Oil Corporation,Cattaraugus,MACHIAS,MEDINA,0,1,
1981,"Pan Energy Company, Inc.",Cattaraugus,NAPOLI,MEDINA,0,3,
1983,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,4,5,
1984,"Bottoms, Ruth A",Allegany,GENESEE,,0,0,OB
1975,"Paragon Resources, Inc.",Chautauqua,RIPLEY,MEDINA,62,0,GK
1994,"Arrowhead Resources, Inc.",Cattaraugus,ASHFORD,MEDINA,0,4,
1985,"Sunrise Resources,  Inc.",Chautauqua,VILLENOVA,MEDINA,2,0,GQ
1998,"Trahan Petroleum, Inc.",Chautauqua,NORTH HARMONY,MEDINA,0,1,
1999,Seneca Resources Corporation,Erie,ELMA,MEDINA,1,0,GK
1993,"Universal Resources Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,2,0,GK
1993,"Warren, Malcolm",Genesee,PEMBROKE,MEDINA,1,0,
1971,"B.C.R. Development, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1997,"Pan Energy Company, Inc.",Cattaraugus,NAPOLI,MEDINA,2,0,GX
1999,"Caflisch, James E.",Chautauqua,CLYMER,MEDINA,2,1,
1989,Vineyard Oil & Gas Company,Chautauqua,SHERMAN,MEDINA,4,1,GH
1967,W.C. Partee,Wyoming,,MEDINA,2,0,GX
1972,Annex Oil Co.,Allegany,CLARKSVILLE,CLARKSVILLE,0,0,
1993,"Subsea Oil & Gas, Inc.",Erie,MARILLA,MEDINA,1,0,GK
1994,"Shelex Drilling, Inc.",Chautauqua,ARKWRIGHT,MEDINA,1,0,GK
1986,Walker Exploration & Production Corp.,Chautauqua,SHERMAN,MEDINA,1,0,
1999,Maple Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OD
1990,"Atwood Energy, Inc.",Chautauqua,ELLERY,MEDINA,6,1,GX
1986,Berea Oil & Gas Corp.,Chautauqua,SHERMAN,MEDINA,1,0,GH
1977,"Jennings, Earl",Allegany,ALMA,RICHBURG,0,0,OB
1989,"Desert Gas Exploration, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,1,0,GK
1995,"Spurr, Ruth E.",Chautauqua,HANOVER,MEDINA,1,0,
1992,"Frey Well Drilling, Inc.",Erie,ALDEN,MEDINA,2,1,GK
1998,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,11,1,GK
1969,Consolidated Gas Supply Corp.,Allegany,ALMA,ORISKANY,1,0,GX
1987,National Fuel Gas Supply Corp.,Genesee,PEMBROKE,MEDINA,4,0,GK
1999,"GFS Energy, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA,0,0,"GH,OD"
1967,Iroquois Gas Corp.,Erie,EVANS,MEDINA,2,0,GX
1989,Rochester Gas & Electric Corp.,Genesee,PAVILION,MEDINA,21,0,
1983,"Nerreter, Eleanor G",Erie,HAMBURG,MEDINA,0,1,
1978,"Faulkner, M Gordon",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1999,"Newman, Edgar F",Yates,BENTON,QUEENSTON,0,1,
1996,"Wojcik, Anthony",Erie,LANCASTER,MEDINA,1,0,
1999,"Lenape Resources, Inc.",Erie,MARILLA,MEDINA,0,2,
1971,Bradley Producing Corp.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1990,National Fuel Gas Supply Corp.,Steuben,JASPER,ONONDAGA-ORISKANY,1,1,GK
1994,Villafrank & Wells,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1991,"Kidder Exploration, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1986,"Templeton Energy,  Inc.",Chautauqua,SHERIDAN,MEDINA,6,0,GK
1990,Verner & Harvey Smith Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OB
1983,National Fuel Gas Supply Corp.,Erie,HAMBURG,MEDINA,2,1,
1983,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1997,United States Gypsum Co.,Wyoming,SHELDON,MEDINA,33,0,"GH,GR"
1993,"Mulhollan, Edwin",Erie,ORCHARD PARK,MEDINA,1,0,
1985,National Fuel Gas Supply Corp.,Allegany,ALMA,ORISKANY,0,1,
1987,"Densmore, Winfield F. & Debra",Chautauqua,BUSTI,MEDINA,1,0,
1997,CEI 1991-1 Joint Venture,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1996,Belden & Blake Corporation,Chautauqua,RIPLEY,MEDINA,73,15,GK
1985,"Alden Aurora Gas Co.,  Inc.",Erie,MARILLA,MEDINA,0,4,
1993,"Linn, Conrad W. Jr.",Cattaraugus,PORTVILLE,BRADFORD,0,0,OC
1978,"Harris, William",Genesee,PAVILION,MEDINA,1,0,GK
1984,"Kayak Gas & Oil Co.,  Inc.",Chautauqua,EVANS,MEDINA,9,1,GK
1990,"Ebenezer Oil Co., Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OB
1994,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1995,"Hess, Lester H",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1999,"Vanderbosch, Robert & Madelyn",Cattaraugus,OTTO,MEDINA,1,0,
1985,"Musser, S.  T.",Chautauqua,BUSTI,GLADE,0,0,OA
1989,Cabot Oil & Gas Corp.,Cattaraugus,CONEWANGO,MEDINA,66,2,GH
1997,"Day, James W",Allegany,ALMA,RICHBURG,0,0,OD
1995,Columbia Natural Resources  LLC,Chautauqua,CLYMER,MEDINA,3,0,GH
1998,"St Columbans On The Lake, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,
1986,"Envirogas, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GK
1997,"Reserve Gas Company, Inc.",Erie,LANCASTER,MEDINA,0,1,
1988,National Fuel Gas Supply Corp.,Erie,BRANT,MEDINA,5,8,GK
1969,"Tellinghuisen, George",Chautauqua,BUSTI,GLADE,0,0,OB
1992,"Geo Ventures, Inc.",Erie,BOSTON,MEDINA,4,0,GK
1996,"Ark, Mary P.",Chautauqua,SHERIDAN,MEDINA,2,0,
1995,L. W. Resources,Chautauqua,CHARLOTTE,MEDINA,1,2,
1984,National Fuel Gas Supply Corp.,Genesee,BETHANY,MEDINA,1,0,
1995,Keicher Brothers Enterprises,Wyoming,BENNINGTON,MEDINA,1,0,
1999,"Newman, Edgar F",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OD
1997,"Newman, Edgar F",Yates,BENTON,QUEENSTON,0,1,
1992,"Newman, Edgar F",Yates,BENTON,QUEENSTON,0,1,
1995,"Cotton Well Drilling Company,  Inc.",Erie,CONCORD,MEDINA,3,0,GK
1999,Fault Line Oil Corporation,Cattaraugus,FREEDOM,MEDINA,3,2,GX
1998,"Greeley, John A.",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1996,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,MEDINA,54,3,"GH,OC"
1991,"F & G Exploration, LLC",Cayuga,AURELIUS,QUEENSTON,2,0,GX
1986,"Minderler, Lawrence J",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1986,"Lenape Resources Corp., The",Chautauqua,VILLENOVA,MEDINA,4,0,GX
1989,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1986,"Bellows, Herbert & Nellie",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OB
1987,"O'Shanter Resources,  Inc.",Chautauqua,HARMONY,MEDINA,2,0,GH
1972,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1998,Frewsburg Central School District,Chautauqua,CARROLL,MEDINA,1,0,
1999,L. W. Resources,Genesee,ALABAMA,MEDINA,0,1,
1986,"Chautauqua Energy, Inc.",Chautauqua,SHERMAN,MEDINA,8,0,GH
1995,"Chautauqua Energy, Inc.",Chautauqua,PORTLAND,MEDINA,3,0,GK
1981,Wood Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1974,Joyce Western Corp.,Erie,EVANS,MEDINA,1,0,GX
1997,"Pefley Oil & Gas, Inc.",Erie,ORCHARD PARK,ONONDAGA,1,0,GK
1997,Lomak Operating Company,Chautauqua,HANOVER,MEDINA,9,0,GK
1999,"Operating Engineers Local 17 Training Fund, Inc.",Erie,HAMBURG,MEDINA,3,0,GX
1991,"Taylor, Mrs. C. Nell",Allegany,BOLIVAR,RICHBURG,0,0,OB
1998,Belden & Blake Corporation,Chautauqua,POMFRET,MEDINA,106,0,GK
1979,"Edler, John L. & John W.",Cattaraugus,PERRYSBURG,AKRON,1,0,
1990,"Eclipse Energy Company, LLC",Chautauqua,SHERIDAN,ONONDAGA,0,1,
1997,Miller Gas Corp.,Wyoming,MIDDLEBURY,THERESA,6,0,
1990,Oilmark & Co.,Chautauqua,WESTFIELD,MEDINA,5,1,"GH,GX"
1996,"Dobaj, Raymond",Genesee,,,0,0,
1995,Cassadaga Valley Central School,Chautauqua,GERRY,MEDINA,1,0,
1978,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,CARROLLTON,BRADFORD,0,0,GT
1981,"Lenape Resources Corp., The",Wyoming,MIDDLEBURY,MEDINA,0,2,
1997,"Basic Energy Producers, Inc.",Chautauqua,POMFRET,MEDINA,0,3,
1989,Oilmark & Co.,Chautauqua,WESTFIELD,MEDINA,5,1,GH
1998,"Forest Lodge, No. 166, F. & A. M.",Chautauqua,POMFRET,MEDINA,1,0,
1977,Quaker State Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,OB
1975,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,MEDINA,17,0,
1976,"Paragon Resources, Inc.",Chautauqua,POMFRET,MEDINA,26,1,GK
1999,"Shearing, David H.",Wyoming,PERRY,MEDINA,1,0,
1995,"Hydrocarbon Generation, Inc.",Cattaraugus,CARROLLTON,ORISKANY,2,1,GH
1980,"Energy Oil, Inc.",Genesee,PEMBROKE,MEDINA,0,1,
1967,"C.E. Bailey,Et al",Chautauqua,BUSTI,GLADE,0,0,
1973,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,2,0,GX
1995,"Pefley Oil & Gas, Inc.",Cattaraugus,NEW ALBION,MEDINA,10,0,GK
1998,"Cotton Well Drilling Company,  Inc.",Chautauqua,SHERIDAN,MEDINA,15,0,GX
1999,"Nickerson, Elton & Katherine",Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1991,"Traxler, Joyce",Genesee,LE ROY,MEDINA,1,0,
1970,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1979,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,6,2,
1983,"Bouquin, Fred C Jr",Cattaraugus,OLEAN,BRADFORD,0,0,
1996,"Emke, Diane",Chautauqua,VILLENOVA,MEDINA,1,0,
1992,L. W. Resources,Erie,BRANT,MEDINA,5,0,GK
1994,Transfuel Resources Co.,Chautauqua,ELLERY,MEDINA,3,1,GK
1998,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,0,1,
1991,"GFS Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,6,0,"GK,GX"
1998,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,0,0,"GX,OD"
1998,"Bower, Edwin L.",Livingston,PORTAGE,MEDINA,1,0,
1996,"Universal Resources Holdings, Incorporated",Chautauqua,ELLERY,MEDINA,2,0,GK
1993,"Hearthstone Manor, Inc.",Erie,CHEEKTOWAGA,MEDINA,1,0,
1988,Gastec Energy Corp.,Erie,EDEN,MEDINA,17,0,"GK,GU"
1994,"Resource America, Inc.",Chautauqua,CLYMER,MEDINA,0,1,
1993,"Noble, Ray A.",Yates,BENTON,QUEENSTON,1,0,
1989,"Preferred Products, Inc",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1998,"Hitchcock, James H. & Vicki L.",Cattaraugus,RANDOLPH,MEDINA,1,0,
1996,Pennsylvania General Energy,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1979,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,0,1,OA
1983,"SCG Gas Quest, Inc.",Erie,BRANT,MEDINA,6,0,
1987,Oilmark & Co.,Chautauqua,GERRY,MEDINA,2,0,GH
1991,"J & J Realty, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,GK
1986,"Weil Resources, Inc.",Erie,BRANT,MEDINA,2,0,"GK,GX"
1995,"Wilson-Raczka, Diane R.",Erie,EVANS,MEDINA,1,0,
1982,"Envirogas, Inc.",Cattaraugus,ELLICOTTVILLE,MEDINA,0,12,
1994,"Matrix Energy Development, Inc.",Cattaraugus,NEW ALBION,MEDINA,0,1,
1974,National Fuel Gas Supply Corp.,Wyoming,MIDDLEBURY,MEDINA,1,0,
1986,Oilmark & Co.,Chautauqua,BUSTI,MEDINA,1,0,GK
1981,"Consolidated Exploration  & Gathering, Inc.",Steuben,DANSVILLE,ORISKANY,1,0,GX
1992,"Straub, Andy R.",Wyoming,BENNINGTON,MEDINA,0,1,
1983,NYS Natural Gas Co.,Erie,ELMA,MEDINA,8,0,
1999,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,1,0,
1999,"Lenape Resources, Inc.",Chautauqua,GERRY,BASS ISLAND,1,1,GK
1982,"Petri Baking Products, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,
1994,"Irving-Bay Energy Co., Inc",Erie,AURORA,MEDINA,0,1,
1984,Subsea Associates-1982,Erie,BRANT,MEDINA,1,0,GK
1992,Shorewood Farms Drilling,Erie,HAMBURG,MEDINA,1,0,
1989,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,OB
1992,"Weil Resources, Inc.",Erie,BRANT,MEDINA,4,0,GU
1977,"Satterlee, Alver",Cattaraugus,,CHIPMUNK,0,0,OA
1994,"Geo Ventures, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,GK
1996,"Geo Ventures, Inc.",Erie,BOSTON,MEDINA,1,0,GK
1986,"Densmore, Winfield F. & Debra",Chautauqua,BUSTI,MEDINA,1,0,
1997,"Kerr, Allan A. and Shirley A.",Cattaraugus,DAYTON,MEDINA,1,0,
1989,Cumberland Oil Corp.,Chautauqua,ARKWRIGHT,MEDINA,6,0,GK
1994,"Frey Well Drilling, Inc.",Erie,MARILLA,MEDINA,0,1,
1983,"Sunrise Resources,  Inc.",Chautauqua,HANOVER,MEDINA,2,0,
1983,Bennett Petroleum Corp.,Livingston,GENESEO,MEDINA,0,0,
1994,"Harris, William",Genesee,PAVILION,MEDINA,1,0,
1990,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,"OA,OC"
1992,"Civiletto, Dominic J",Chautauqua,POMFRET,MEDINA,0,1,
1971,Lenco Drilling Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1986,"Subsea Oil & Gas, Inc.",Erie,BRANT,MEDINA,1,0,"GK,GX"
1972,Potter Oil Co.,Allegany,INDEPENDENCE,FULMER VALLEY,9,0,"GX,OB"
1999,Vineyard Oil & Gas Company,Chautauqua,SHERMAN,MEDINA,4,1,GH
1997,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,MEDINA,56,0,GH
1986,National Fuel Gas Supply Corp.,Erie,ALDEN,MEDINA,5,0,GK
1987,"American Penn Energy,  Inc.",Chautauqua,SHERMAN,BASS ISLAND,0,0,OB
1993,L. W. Resources,Erie,COLLINS,MEDINA,1,0,GK
1992,Helmhold Oil,Allegany,WELLSVILLE,FULMER VALLEY,0,0,OC
1986,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,3,0,"GR,GX"
1973,"McKee, Robert S",Allegany,ANDOVER,RICHBURG,0,0,
1994,"Barberi, Elberta",Erie,HOLLAND,MEDINA,0,1,
1997,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,0,5,
1986,Sisters of St. Joseph,Erie,CLARENCE,MEDINA,1,0,
1990,TGX Corp.,Chautauqua,WESTFIELD,MEDINA,73,9,"GH,GK"
1993,Villafrank & Wells,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1968,Iroquois Gas Corp.,Erie,NORTH COLLINS,AKRON,7,1,GX
1986,Cone Brothers,Genesee,STAFFORD,MEDINA,0,1,
1997,"Hydrocarbon Generation, Inc.",Cattaraugus,CARROLLTON,ONONDAGA,1,0,GH
1995,New York Gas & Oil Drilling Co,Erie,MARILLA,MEDINA,0,3,
1986,"Doran & Associates, Inc.",Chautauqua,CLYMER,MEDINA,3,0,GH
1972,"Pinney, Dewey H",Allegany,ALMA,RICHBURG,0,0,OB
1973,Flanigan Brothers,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1984,"Abarta Oil & Gas, Inc.",Erie,TONAWANDA,MEDINA,0,1,
1986,Harold Frey Well Drilling,Erie,ELMA,MEDINA,1,0,GK
1991,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,MEDINA,2,0,GX
1997,"Vandermark Exploration, Inc.",Allegany,ALLEN,MEDINA,1,0,GI
1986,"Chautauqua Energy, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,2,1,GK
1984,"Merrill Natural Resources,  Inc",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,OB
1987,"Holbrook, George W Jr",Allegany,ALMA,RICHBURG,0,0,OB
1999,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,ONONDAGA,1,0,GK
1975,"B.C.R. Development, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1982,"Smith, Gerald G. J.",Allegany,GENESEE,RICHBURG,0,0,OB
1992,"Arrowhead Gas Producers, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,2,0,GH
1991,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,OB
1995,"Frey Well Drilling, Inc.",Erie,LANCASTER,MEDINA,2,0,GK
1982,Seneca Resources Corporation,Cattaraugus,DAYTON,MEDINA,0,0,
1990,"Chautauqua Energy, Inc.",Chautauqua,HARMONY,MEDINA,3,0,GX
1989,"Nerreter, Eleanor G",Erie,HAMBURG,MEDINA,1,1,GK
1983,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,5,0,
1995,"Partyka, Pauline D.",Chautauqua,VILLENOVA,MEDINA,1,0,
1996,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1979,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN,MEDINA,7,4,GK
1991,"Spurr, Ruth E.",Chautauqua,HANOVER,MEDINA,1,0,
1993,"Stevenson, Scott R Jr",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1977,Columbia Gas Transmission Corp.,Cattaraugus,CONEWANGO,MEDINA,0,2,
1971,Iroquois Gas Corp.,Erie,COLLINS,MEDINA,4,1,GX
1995,"Carls, Thomas A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1989,Fault Line Oil Corporation,Wyoming,ARCADE,MEDINA,11,1,GX
1991,"Charrington Creek, Inc,",Chautauqua,CHERRY CREEK,MEDINA,1,0,
1992,Akron Central School District,Erie,NEWSTEAD,MEDINA,3,0,
1983,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,,0,0,
1999,"Ardent Resources, Inc.",Yates,POTTER,QUEENSTON,0,1,
1996,"Ardent Resources, Inc.",Chautauqua,CHARLOTTE,MEDINA,4,0,GK
1987,Oilmark & Co.,Chautauqua,RIPLEY,MEDINA,0,3,GK
