OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
08/21/2017,2017,316,Billing Issues,Contractors,Mainstream Electric,Post Falls,ID,83854    
02/14/2018,2018,104,Non-Fulfillment,Books/Magazines & Directory Publishers,Landing Day Enrterprises dba It's Just Lunch,Seattle,WA,98121    
08/31/2020,2020,301,Failure To Deliver/Perform,Retail Sales,Crystal Springs Water dba DS Waters of America,Lakeland,FL,33810    
04/19/2021,2021,999,Other/Miscellaneous,Security Systems (including locksmiths),Guardian Security Systems Inc,Seattle,WA,98134    
05/22/2018,2018,999,Other/Miscellaneous,"Automotive Rental & Leasing (includes cars, trucks",Payless Car Rental,Seattle,WA,98188    
04/24/2013,2013,301,Failure To Deliver/Perform,Health Care,Northeast Washington Medical Group,Colville,WA,99114    
03/25/2021,2021,999,Other/Miscellaneous,Contractors,I-5 Exteriors Inc,Vancouver,WA,98665    
08/12/2019,2019,208,Partial Performance,Contractors,,,WA,         
02/18/2014,2014,206,Right To Cancel,Broadband Providers,Comcast,Fife,WA,98424    
11/06/2019,2019,316,Billing Issues,Telecommunications,,Mahwah,NJ,07430    
03/02/2017,2017,9,High Pressure Sales,Auto Sales,,Orcas,WA,98280-0208
08/22/2018,2018,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
05/14/2014,2014,213,Free to Pay,"Kitchen utensil manufacturing, includes pots, pans",,Vista,CA,92081    
03/17/2016,2016,19,Inadequate Disclosure,Books/Magazines & Directory Publishers,Dex One AKA Dex Media,Bristol,TN,37620    
05/19/2021,2021,999,Other/Miscellaneous,"Accounting, Tax Preparation Bookkeeping & Payroll ",,,  ,         
10/21/2019,2019,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
05/18/2020,2020,415,Unemployment Fraud,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
06/21/2018,2018,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
07/22/2020,2020,61,Phishing,Unclassified Establishments, Unknown,,  ,         
02/23/2018,2018,320,Unsatisfactory Repair/Service,Broadband Providers,Tentkotta,Kirkland,WA,98033    
04/12/2013,2013,321,Unnecessary Repair/Service,Auto Sales,Hannah Motor Company dba Dick Hannah,Vancouver,WA,98668    
05/19/2015,2015,13,Misrepresentation of product or service,Insurance,LifeWise Insurance,Portland,OR,97228    
02/15/2017,2017,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Navient fka Sallie Mae,Wilkes-Barre,PA,18706    
11/21/2019,2019,999,Other/Miscellaneous,Investigation Services,Checkr,San Francisco,CA,94104    
04/10/2017,2017,410,Discrimination,Health Care,ATI Physical Therapy of Washington,Bolingbrook,IL,60440-4909
07/10/2017,2017,28,Other Vulnerable Audience Exploitation,"Medical, Dental, Hospital Equipment Wholesalers ",Valley Health Systems,Spokane,WA,99206-4074
07/28/2014,2014,22,Failure To Adjust/Refund,Broadband Providers,Hughes Network Systems,Germantown,MD,20876    
12/07/2020,2020,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",,Los Angeles,CA,90049    
11/17/2015,2015,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
04/27/2015,2015,58,Telemarketing,Insurance,Humana,Lexington,KY,40512-4168
04/23/2020,2020,303,Questionable Quality Product/Service,Charities,Bill & Melinda Gates Foundation,Seattle,WA,98109    
07/16/2020,2020,999,Other/Miscellaneous,Retail Sales,Nautilus/Bowflex/Schwinn/Universal/Octaine Fitness,Vancouver,WA,98683-5535
01/08/2018,2018,307,Product Safety,Automobile Manufacturing,General Motors,Detroit,MI,48232-5173
04/19/2016,2016,301,Failure To Deliver/Perform,Auto Sales,,Pasco,WA,99301    
11/18/2019,2019,999,Other/Miscellaneous,Advertising & Related Services (includes coupon bo,Automotive Marketing Direct LLC,Pasco,WA,99301    
06/11/2020,2020,999,Other/Miscellaneous,Residential Landlord,,Vancouver,WA,98684    
04/28/2021,2021,996,COVID-19,Couriers & Express Delivery Services,Portier LLC dba Uber Eats,San Francisco,CA,94103    
07/01/2013,2013,203,Internet & Mobile device based transaction,Retail Sales,WorldWide Electronics dba Buy TV Today,Mukilteo,WA,98275    
08/13/2019,2019,61,Phishing,Phishing, Unknown,,  ,         
08/25/2017,2017,422,Credit/Financing,Auto Sales,Drive Auto Center,Woodinville,WA,98072    
03/31/2017,2017,638,Utilities,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
11/12/2019,2019,999,Other/Miscellaneous,Auto Sales,Performance Jeep-Eagle dba Performance Kia,Everett,WA,98204-2781
03/12/2020,2020,301,Failure To Deliver/Perform,Couriers & Express Delivery Services,FedEx Customer Relations,Memphis,TN,38116    
03/03/2020,2020,999,Other/Miscellaneous,Health Care,,Lacey,WA,98516    
08/10/2020,2020,206,Right To Cancel,Health and Diet Clubs,Emerald City Athletics,Seattle,WA,98103    
12/06/2017,2017,303,Questionable Quality Product/Service,Contractors,,Burlington,WA,98233    
08/11/2016,2016,508,Unordered/Unsolicited Merchandise,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
08/14/2014,2014,629,General maintenance,MHU Use Only - MH landlord,River Gardens,Spokane Valley,WA,99016    
09/17/2013,2013,300,Excessive Price or Charge,"Admin. & support services (office admin., faciliti",Box Office Ticket Sales,Chicago,IL,60603    
02/24/2014,2014,627,Privacy Issues,Books/Magazines & Directory Publishers,Intelius,Seattle,WA,98101    
10/16/2013,2013,316,Billing Issues,Broadband Providers,Dish Network,Littleton,CO,80120    
03/27/2020,2020,999,Other/Miscellaneous,Motor Vehicle Towing,Lucky Transport,Tacoma,WA,98444-5075
04/21/2021,2021,316,Billing Issues,Broadband Providers,,Issaquah,WA,98029    
05/17/2018,2018,888,Spanish Language Complaints,Financing,Westlake Financial Services,Los Angeles,CA,90010-3847
07/23/2018,2018,999,Other/Miscellaneous,Natural Gas Distribution,,Oak Harbor,WA,98277    
05/15/2019,2019,320,Unsatisfactory Repair/Service,Health Care,CHI Franciscan Health Systems,Tacoma,WA,98402-3400
08/09/2013,2013,206,Right To Cancel,Dating Clubs and Social Networking,DMZ Group LLC dba Great Expectations / Seattle Singles,Bellevue,WA,98004    
07/22/2013,2013,316,Billing Issues,Books/Magazines & Directory Publishers,Family Circle Magazine,Boone,IA,50037    
08/14/2014,2014,642,Landlord/Tenant - Residential,Rental & leasing services,Apex Property Management,Bellingham,WA,98225    
07/30/2014,2014,403,Collection Activity (Fraudulent or mistaken ID),Unclassified Establishments, Unknown,,  ,         
04/04/2019,2019,301,Failure To Deliver/Perform,Auto Repair,,Pasco,WA,99301    
10/10/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Clickit RV,Spokane,WA,99218    
01/23/2017,2017,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Navient fka Sallie Mae,Wilkes-Barre,PA,18706    
04/03/2020,2020,214,Crowdfunding,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
08/21/2018,2018,999,Other/Miscellaneous,Pet Care Services (except Veterinary),PetSmart,Phoenix,AZ,85027    
05/22/2020,2020,415,Unemployment Fraud,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
05/15/2014,2014,206,Right To Cancel,Books/Magazines & Directory Publishers,Oxmoor House,Des Moines,IA,50336-1095
05/03/2019,2019,316,Billing Issues,Securities,Palm Beach Research Group,Delray Beach,FL,33483    
06/16/2020,2020,303,Questionable Quality Product/Service,"Admin. & support services (office admin., faciliti",ADP Payroll,Roseland,NJ,07068    
02/01/2016,2016,28,Other Vulnerable Audience Exploitation,Educational Services,,Reno,NV,89501    
03/16/2018,2018,58,Telemarketing,Unclassified Establishments, Unknown,,  ,         
09/02/2020,2020,318,Charge:Service Not Performed/Product not delivered,Contractors,US Air Ducts & Sky Builders Inc/Ducts Tigers/DLM Services,Lynnwood,WA,98036    
04/16/2021,2021,999,Other/Miscellaneous,Retail Sales,OptumRx,Irvine,CA,92614    
09/10/2013,2013,205,Slamming,Telecommunications,Preferred Long Distance,Encino,CA,91436    
10/23/2018,2018,316,Billing Issues,Telecommunications,AT&T Mobility,Dallas,TX,75202    
08/20/2020,2020,996,COVID-19,Health and Diet Clubs,Anytime Fitness - Moxee,Moxee,WA,98936    
01/13/2021,2021,412,Alleged criminal activity,Unclassified Establishments,Walmart,Bentonville,AR,72716    
02/01/2019,2019,999,Other/Miscellaneous,Contractors,,Puyallup,WA,98375    
04/25/2020,2020,61,Phishing,Unclassified Establishments, Unknown,,  ,         
05/09/2016,2016,999,Other/Miscellaneous,Gas Stations (only),Exxon Mobil Corporate Headquarters,Irving,TX,75039-2298
01/28/2020,2020,999,Other/Miscellaneous,Contractors,,Post Falls,ID,83877    
05/17/2021,2021,206,Right To Cancel,Auto Sales,Titus-Will Motors - Olympia,Olympia,WA,98502    
07/31/2013,2013,316,Billing Issues,Contractors,Roto Rooter,Cincinnati,OH,45202    
03/23/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
02/08/2017,2017,999,Other/Miscellaneous,Government Agencies,Department of Treasury,Washington,DC,20220    
11/21/2017,2017,999,Other/Miscellaneous,Retail Sales,,Ferndale,WA,98248    
12/19/2017,2017,999,Other/Miscellaneous,Unclassified Establishments,,Seattle,WA,         
04/03/2013,2013,304,Questionable Quality/Used,Auto Sales,Frontier Auto Sales 2,Auburn,WA,98002    
07/14/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
10/14/2020,2020,996,COVID-19,Travel,,Pacific Beach,WA,98571    
08/21/2020,2020,222,Advance Fee Fraud,Commercial Banking,,,TX,         
12/31/2018,2018,999,Other/Miscellaneous,"Medical, Dental, Hospital Equipment Wholesalers ",Sound Oxygen Service,Auburn,WA,98001    
06/07/2013,2013,632,Rules & enforcement,MHU Use Only - MH landlord,Santiago Country View Estates,Santa Ana,CA,92711    
03/25/2020,2020,303,Questionable Quality Product/Service,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
06/11/2015,2015,421,Repossession,Financing,Reliable Credit Association,Milwaukie,OR,97269-2829
06/06/2014,2014,316,Billing Issues,Books/Magazines & Directory Publishers,HGTV Magazine / Hearst Corporation / Scripps Networks,Harlan,IA,51593-1593
04/13/2016,2016,203,Internet & Mobile device based transaction,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
05/19/2021,2021,998,Governement agency complaint,Government Agencies,,Yakima,WA,98901    
04/24/2018,2018,320,Unsatisfactory Repair/Service,Contractors,,Marysville,WA,98271    
01/24/2020,2020,303,Questionable Quality Product/Service,Contractors,,Port Angeles,WA,98362-2721
04/10/2014,2014,203,Internet & Mobile device based transaction,"Admin. & support services (office admin., faciliti",,,  ,         
11/06/2018,2018,22,Failure To Adjust/Refund,Retail Sales,Mattress Depot USA,Bellevue,WA,98007-3750
03/29/2021,2021,628,Rent raise,MHU Use Only - MH landlord,Valley View Mobile Home Park,Kirkland,WA,98083    
01/28/2020,2020,318,Charge:Service Not Performed/Product not delivered,Contractors,24 Hour Glass Services LLC  ,Bellevue,WA,98009    
04/23/2020,2020,22,Failure To Adjust/Refund,Amusement & Recreational Industries,,Seattle,WA,98101    
02/18/2021,2021,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",Doxo.com,Seattle,WA,98121    
09/21/2016,2016,301,Failure To Deliver/Perform,"Admin. & support services (office admin., faciliti",,Woodinville,WA,98072    
02/09/2018,2018,999,Other/Miscellaneous,Telecommunications,Sprint Executive Services,Irving,TX,75016    
06/19/2015,2015,316,Billing Issues,Electronic Shopping,eBay,San Jose,CA,95125-9855
04/25/2019,2019,203,Internet & Mobile device based transaction,Travel,Worldmark by Wyndham,Orlando,FL,32821    
03/17/2015,2015,307,Product Safety,Retail Sales,Crystal Springs Water dba DS Waters of America,Lakeland,FL,33810    
06/19/2017,2017,999,Other/Miscellaneous,Credit Reporting & Related Activities,Equifax Office of Consumer Affairs,Atlanta,GA,30348    
07/27/2016,2016,700,Timeshare / Travel Club solicitation Issue,Travel,,Orlando,FL,32819    
06/13/2017,2017,320,Unsatisfactory Repair/Service,Auto Sales,Rairdon Chrysler Dodge Jeep Ram of Bellingham dba Rairdon's Hyundai,Bellingham,WA,98228    
10/12/2017,2017,999,Other/Miscellaneous,Collections,Unknown - Fraudulent Collection Agency,,  ,         
05/20/2020,2020,999,Other/Miscellaneous,Electronic Shopping,,,  ,23301-0   
12/11/2017,2017,203,Internet & Mobile device based transaction,Software Publishers,Bungie,Bellevue,WA,98004    
10/10/2018,2018,999,Other/Miscellaneous,Auto Sales,Roy Robinson Chevrolet Subaru,Marysville,WA,98271    
09/25/2018,2018,999,Other/Miscellaneous,Auto Sales,Parkland Auto Center,Tacoma,WA,98444    
08/15/2017,2017,999,Other/Miscellaneous,Auto Sales,Cam Enterprise Auto Sales Transport,Lakewood,WA,98499    
12/17/2019,2019,999,Other/Miscellaneous,Rental & leasing services,,Los Angeles,CA,90030    
08/24/2016,2016,403,Collection Activity (Fraudulent or mistaken ID),Credit Card Issuers,Capital One Services,Richmond,VA,23285-5870
06/01/2015,2015,303,Questionable Quality Product/Service,Auto Sales,Excellent Choice Auto,Mill Creek,WA,98082    
11/30/2015,2015,404,Collection Practices,Collections,Accelerated Collection Service,Auburn,WA,98002-4219
01/30/2018,2018,444,Foreclosure Issue,Mortgage Lending,USDA Rural Development,Saint Louis,MO,63179-070 
07/06/2015,2015,206,Right To Cancel,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
09/29/2015,2015,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
06/27/2013,2013,5,Bait & Switch,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
04/28/2014,2014,303,Questionable Quality Product/Service,Auto Sales,Blue Dog RV,Post Falls,ID,83854    
08/07/2013,2013,320,Unsatisfactory Repair/Service,Retail Sales,Mindy's Paws & Claws,,  ,         
04/24/2020,2020,203,Internet & Mobile device based transaction,Consumer Lending & Transfer Agents,,,  ,         
04/24/2018,2018,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
04/25/2019,2019,999,Other/Miscellaneous,Contractors,,Ferndale,WA,98248    
12/24/2020,2020,317,Charge Above Estimate,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
06/20/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
01/28/2019,2019,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
02/26/2018,2018,631,Road Maintenance,MHU Use Only - MH landlord,Oak Hollow Mobile Home Park,Preston,WA,98050    
09/02/2020,2020,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
09/01/2017,2017,22,Failure To Adjust/Refund,Amusement & Recreational Industries,,Portland,OR,         
02/25/2013,2013,316,Billing Issues,Health Care,,Ephrata,WA,98823    
03/07/2014,2014,320,Unsatisfactory Repair/Service,Unclassified Establishments,,Seattle,WA,98101    
07/05/2019,2019,300,Excessive Price or Charge,Gas Stations & Convenience Stores,,Seattle,WA,98134    
08/02/2013,2013,422,Credit/Financing,Commercial Banking,Hapo Community Credit Union,Richland,WA,99354    
10/06/2020,2020,999,Other/Miscellaneous,MHU Use Only - MH landlord,Eloika Pines Mobile Home Park ,Port Orchard,WA,98366-4501
09/10/2019,2019,17,Imposter scam,Unclassified Establishments,Unknown - Utility Scam,,  ,         
11/19/2020,2020,62,Price Gouging,Retail Sales,Ace Hardware Corporation,Oak Brook,IL,60523-2100
08/21/2015,2015,58,Telemarketing,Telemarketing,,,WA,         
05/15/2018,2018,998,Governement agency complaint,Government Agencies,Seattle City Light,Seattle,WA,98124-4023
07/28/2014,2014,632,Rules & enforcement,MHU Use Only - MH landlord,Mountain View Mobile Home Park,Mercer Island,WA,98273    
10/02/2019,2019,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
11/10/2015,2015,999,Other/Miscellaneous,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
05/04/2017,2017,301,Failure To Deliver/Perform,Contractors,,Marysville,WA,98270    
06/25/2020,2020,996,COVID-19,Health and Diet Clubs,Graham Fitness,Graham,WA,98338    
07/25/2017,2017,998,Governement agency complaint,Government Agencies,,Seattle,WA,98104-2499
04/16/2019,2019,301,Failure To Deliver/Perform,Internet Search Engines,Oath Holdings Inc fka Yahoo! Inc,Sunnyvale,CA,94089    
12/08/2017,2017,404,Collection Practices,Electronic Shopping,,Frisco,TX,75035    
04/05/2019,2019,999,Other/Miscellaneous,Educational Services,Gonzaga University,Spokane,WA,99202    
04/20/2018,2018,22,Failure To Adjust/Refund,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
10/23/2020,2020,999,Other/Miscellaneous,Auto Sales,Honda of Kirkland,Kirkland,WA,98033    
07/14/2015,2015,22,Failure To Adjust/Refund,"Duct Cleaning, Heating and Air-Conditioning",,Auburn,WA,98002    
01/16/2018,2018,404,Collection Practices,Collections,,Burnsville,MN,55337    
03/26/2013,2013,301,Failure To Deliver/Perform,Rental (Consumer Goods),Rent A Center Corporate Office/RAC,Plano,TX,75024    
09/03/2014,2014,316,Billing Issues,"Automotive Rental & Leasing (includes cars, trucks",Hertz Corporation,Park Ridge,NJ,07632    
01/29/2019,2019,422,Credit/Financing,Financing,,Mount Dora,FL,32757    
10/02/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,,New York,NY,         
12/08/2014,2014,320,Unsatisfactory Repair/Service,Contractors,Mihalko's Contracting,Johnstown,PA,15904    
03/10/2021,2021,26,Advertising,Auto Sales,Carson Cars,Lynnwood,WA,98087    
03/11/2019,2019,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
10/16/2019,2019,17,Imposter scam,Consumer Lending & Transfer Agents,,,WA,         
03/13/2019,2019,999,Other/Miscellaneous,Restaurants and Bars,,Arlington,WA,98223    
05/21/2014,2014,320,Unsatisfactory Repair/Service,Travel,Private Residence Club Puerto Bahia Villas and Spa,La Cruz de Huanacaxtle Nayarit Mexico,  ,63732    
11/20/2015,2015,316,Billing Issues,Health Care,PeaceHealth,Vancouver,WA,98683    
04/19/2021,2021,203,Internet & Mobile device based transaction,Travel,Booking.com,"Amsterdam, The Netherlands",  ,         
11/02/2017,2017,999,Other/Miscellaneous,Collections,,Indianapolis,IN,46219    
05/12/2021,2021,999,Other/Miscellaneous,Telecommunications,Consumer Cellular,Pasadena,CA,91109-7175
11/29/2017,2017,999,Other/Miscellaneous,Contractors,Moreland Construction Services,Hamilton,MT,59840    
11/26/2019,2019,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",PayLink Direct,Chicago,IL,60606    
03/20/2017,2017,104,Non-Fulfillment,Broadband Providers,Comcast,Fife,WA,98424    
04/19/2017,2017,26,Advertising,Credit Card Issuers,Chase Bankcard Services Inc,Elgin,IL,60123    
06/08/2020,2020,996,COVID-19,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
10/18/2017,2017,7,Warranty,Automobile Manufacturing,Fiat Chrysler Automobiles,Auburn Hills,MI,48321-8004
03/31/2017,2017,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
12/23/2020,2020,222,Advance Fee Fraud,Advance Fee Fraud,,White Plains,NY,10601    
07/26/2017,2017,602,Infestation,MHU Use Only - MH landlord,Alpine Place Manufactured Home Park,Redmond,WA,98052    
02/12/2020,2020,203,Internet & Mobile device based transaction,Advertising & Related Services (includes coupon bo,Tablio LLC,Vancouver,WA,98684    
11/04/2015,2015,301,Failure To Deliver/Perform,Contractors,Pacific Mobile Kitchens / PacMob Kitchens,Bremerton,WA,98312    
01/23/2015,2015,404,Collection Practices,Collections,First National Collection Bureau,Sparks,NV,89434    
01/02/2018,2018,317,Charge Above Estimate,Rental & leasing services,Hickory Hollow Rentals,Murfreesboro,TN,37133    
05/02/2013,2013,304,Questionable Quality/Used,Auto Sales,,Soap Lake,WA,98851    
04/19/2019,2019,303,Questionable Quality Product/Service,Auto Sales,CarHop / UAC,Minnetonka,MN,55343    
12/20/2018,2018,303,Questionable Quality Product/Service,Retail Sales,Costco,Issaquah,WA,98027    
07/12/2016,2016,403,Collection Activity (Fraudulent or mistaken ID),Collections,,,WA,         
05/02/2017,2017,316,Billing Issues,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
07/26/2018,2018,100,Misrepresentation of Terms,Website Design,Achieve KI,Kirkland,WA,98034    
05/27/2020,2020,104,Non-Fulfillment,"Automotive Rental & Leasing (includes cars, trucks",Hertz Corporation,Park Ridge,NJ,07632    
06/14/2018,2018,104,Non-Fulfillment,Electronic & Precision Equip. Repair & Maintenance,Appliance Repair Plus,Shelton,WA,99584    
02/24/2021,2021,203,Internet & Mobile device based transaction,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
02/05/2018,2018,521,Business Failure or Bankruptcy,Contractors,,Kirkland,WA,98033    
07/18/2014,2014,320,Unsatisfactory Repair/Service,Telecommunications,Integra Telecom of Washington,Portland,OR,97232    
03/04/2014,2014,22,Failure To Adjust/Refund,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
12/12/2017,2017,999,Other/Miscellaneous,Software Publishers,Bungie,Bellevue,WA,98004    
05/13/2020,2020,16,Identity Theft,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
12/21/2017,2017,10,Pyramid Schemes,Retail Sales,,,  ,         
02/07/2019,2019,301,Failure To Deliver/Perform,Extended Service contract companies,AAA American Automobile Assoc Washington,Bellevue,WA,98006    
02/21/2013,2013,100,Misrepresentation of Terms,Auto Sales,Rairdon Chrysler Dodge Jeep Ram of Monroe,Monroe,WA,98272    
06/17/2020,2020,999,Other/Miscellaneous,MHU Use Only - MH landlord,,McCleary,WA,98557    
03/01/2019,2019,404,Collection Practices,Collections,Audit & Adjustment Company,Lynnwood,WA,98046    
04/07/2021,2021,999,Other/Miscellaneous,Software Publishers,Intuit Inc/Intuit Software/Turbo Tax/PayCycle,Tucson,AZ,85726    
08/22/2016,2016,318,Charge:Service Not Performed/Product not delivered,Broadband Providers,Comcast,Fife,WA,98424    
02/03/2016,2016,448,Student Loan Issue,Consumer Lending & Transfer Agents,,Lake Worth,FL,33467    
07/11/2019,2019,999,Other/Miscellaneous,Mortgage Lending,Selene Finance,Houston,TX,77242-2039
04/24/2017,2017,999,Other/Miscellaneous,Health Care,Positive Changes - Spokane,Spokane,WA,99205    
10/23/2020,2020,999,Other/Miscellaneous,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
10/26/2017,2017,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
06/20/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
03/25/2015,2015,997,Employment Issue,Unclassified Establishments,,Seattle,WA,98124-1695
03/21/2016,2016,303,Questionable Quality Product/Service,Telecommunications,Consumer Cellular,Pasadena,CA,91109-7175
10/28/2020,2020,303,Questionable Quality Product/Service,Telecommunications,CenturyLink,Spokane,WA,99208    
06/26/2020,2020,303,Questionable Quality Product/Service,Auto Repair,Ashwood Towing LLC,Spanaway,WA,98270    
04/22/2015,2015,58,Telemarketing,"Duct Cleaning, Heating and Air-Conditioning",Evergreen Duct Cleaning,Sumner,WA,98390    
09/01/2020,2020,999,Other/Miscellaneous,Collections,CPS/Consumer Portfolio Services,Irvine,CA,92612    
04/29/2014,2014,60,Unauthorized Debit,Electronic Shopping,Equinox Beauties,Sparks,NV,89434    
12/15/2017,2017,999,Other/Miscellaneous,Advertising & Related Services (includes coupon bo,,Aliso Viejo,CA,92656    
06/25/2015,2015,303,Questionable Quality Product/Service,Telecommunications,Sprint Executive Services,Irving,TX,75016    
02/16/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
02/07/2017,2017,404,Collection Practices,Collections,TRS Recovery Services,Greenwood Village,CO,80111    
04/05/2013,2013,422,Credit/Financing,Commercial Banking,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
07/31/2014,2014,7,Warranty,Auto Repair,,Findlay,OH,45840    
05/29/2014,2014,638,Utilities,MHU Use Only - MH landlord,Peninsula Estates Mobile Home Park,Moses Lake,WA,98837    
10/29/2018,2018,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
05/20/2019,2019,603,Live-in care providers,MHU Use Only - MH landlord,Gonzalez Mobile Home Park,Spokane,WA,99224-5429
11/04/2013,2013,301,Failure To Deliver/Perform,Telecommunications,AT&T Mobility,Dallas,TX,75202    
11/05/2015,2015,15,Privacy Abuse,Retail Sales,Home Depot,Atlanta,GA,30339    
08/28/2020,2020,405,Credit Reporting Error,Consumer Lending & Transfer Agents,Ally Financial,Southfield,MI,48086-5161
05/12/2021,2021,518,Unregistered or Unlicensed Business,Security Systems (including locksmiths),Fluent Home LLC,Lehi,UT,84043    
03/14/2019,2019,25,Refund Policies,Retail Sales,Modern Home Furniture,Everett,WA,98208    
12/24/2019,2019,13,Misrepresentation of product or service,Auto Sales,CarHop / UAC,Minnetonka,MN,55343    
09/14/2018,2018,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
04/14/2021,2021,999,Other/Miscellaneous,Couriers & Express Delivery Services,FedEx Customer Relations,Memphis,TN,38116    
07/16/2020,2020,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
06/25/2014,2014,642,Landlord/Tenant - Residential,Residential Landlord,,Tukwila,WA,98178    
11/17/2015,2015,18,Service Representation,Motor Vehicle parts Manufacturing,Bridgestone Americas,Nashville,TN,37214-0990
10/06/2020,2020,60,Unauthorized Debit,Electronic Shopping,,"Hong Kong, China",  ,         
07/29/2019,2019,3,Contest/Sweepstakes advertising,Auto Sales,Walla Walla Valley Honda,College Place,WA,99324    
04/25/2014,2014,642,Landlord/Tenant - Residential,Residential Landlord,,Edmonds,WA,98020    
12/13/2013,2013,999,Other/Miscellaneous,Broadband Providers,,Seattle,WA,         
06/12/2014,2014,58,Telemarketing,Unclassified Establishments, Unknown,,  ,         
12/02/2020,2020,318,Charge:Service Not Performed/Product not delivered,Health and Diet Clubs,Emerald City Athletics,Seattle,WA,98103    
12/28/2018,2018,18,Service Representation,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
03/07/2014,2014,404,Collection Practices,Collections,Resurgent Capital Services dba LVNV,Greenville,SC,29601    
03/20/2018,2018,316,Billing Issues,Insurance,Kaiser Foundation Health Plan of Northwest,Portland,OR,97232-2099
08/04/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,,,  ,         
04/16/2021,2021,206,Right To Cancel,Telecommunications,T-Mobile,Albuquerque,NM,87176    
04/10/2015,2015,58,Telemarketing,Telemarketing,On Line Pharmacy,,WA,         
05/17/2019,2019,19,Inadequate Disclosure,Health Care,CHI Franciscan Health Systems,Tacoma,WA,98402-3400
08/09/2013,2013,61,Phishing,Phishing,,Tampa,FL,33685-0265
09/30/2020,2020,999,Other/Miscellaneous,Residential Landlord,Lakewood Meadows Senior Apartments,Lakewood,WA,98499    
10/25/2016,2016,13,Misrepresentation of product or service,Security Systems (including locksmiths),,Kent ,WA,98032    
10/26/2017,2017,13,Misrepresentation of product or service,Auto Sales,Delgri Used Tires,Shoreline,WA,98133    
10/29/2018,2018,412,Alleged criminal activity,Travel,Worldmark by Wyndham,Orlando,FL,32821    
10/01/2014,2014,316,Billing Issues,Retail Sales,Big Fish Games,Seattle,WA,98119    
02/26/2021,2021,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
07/25/2019,2019,999,Other/Miscellaneous,Auto Repair,,Columbus,OH,43235    
