CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50016774,BEYOND SUSHI NYC INC,Manhattan,62,WEST   56 STREET,10019.0,6467722425,Vegetarian,D,04A,Cycle Inspection / Initial Inspection,MN17
50061442,FLOWER BROOK MIFEN HOUSE,Queens,4435,KISSENA BLVD,11355.0,2012536032,Chinese,U,06F,Cycle Inspection / Re-inspection,QN22
41305003,HOTEL DELMANO,Brooklyn,82,BERRY STREET,11249.0,7183871945,American,F,04L,Cycle Inspection / Initial Inspection,BK73
50047549,SPRINKLE SPLASH BAKERY,Manhattan,1590,PARK AVENUE,10029.0,8007646106,Bakery Products/Desserts,D,02G,Cycle Inspection / Initial Inspection,MN34
50035462,LITTLE RABBIT CHINESE RESTAURANT,Queens,22011,LINDEN BLVD,11411.0,7187234670,Chinese,D,15F6,Smoke-Free Air Act / Initial Inspection,QN33
50078907,A-JIAO SICHUAN CHINESE,Manhattan,1817,2 AVENUE,10128.0,2128288996,Chinese,F,06D,Cycle Inspection / Initial Inspection,MN32
50001306,PRET A MANGER,Manhattan,303,PARK AVENUE SOUTH,10010.0,2124732670,Soups/Salads/Sandwiches,E,16D,Calorie Posting / Initial Inspection,MN21
50090106,DOC HENNIGANS,Staten Island,1144,FOREST AVENUE,10310.0,9293082801,American,D,10B,Pre-permit (Operational) / Initial Inspection,SI07
50013366,DELI & GRILL,Brooklyn,5425,5 AVENUE,11220.0,7184921566,Sandwiches,D,09C,Cycle Inspection / Initial Inspection,BK34
40838693,BUBBY'S,Manhattan,120,HUDSON STREET,10013.0,2122190666,American,D,10F,Cycle Inspection / Initial Inspection,MN24
41651810,RIBALTA,Manhattan,48,EAST   12 STREET,10003.0,2127777781,Italian,F,08A,Cycle Inspection / Initial Inspection,MN23
50046726,CHIRPING CHICKEN,Manhattan,72,GRAND CENTRAL TERMINAL,10017.0,2126614059,Chicken,G,04N,Cycle Inspection / Re-inspection,MN19
50072484,MIMMO,Manhattan,1690,YORK AVENUE,10128.0,9174095820,Italian,U,10B,Cycle Inspection / Initial Inspection,MN32
50033308,OMIYA SUSHI,Brooklyn,8618,4 AVENUE,11209.0,7187481977,Japanese,D,08A,Cycle Inspection / Re-inspection,BK31
41598329,BOSTON ROAD CHINA,Bronx,3483,BOSTON ROAD,10469.0,7188819888,Chinese,D,10F,Cycle Inspection / Re-inspection,BX03
41406214,KING'S PIZZA,Manhattan,110,WEST  145 STREET,10039.0,2122830182,Pizza,F,10F,Cycle Inspection / Initial Inspection,MN03
40383281,GABY'S PIZZA,Queens,20423,HILLSIDE AVENUE,11423.0,7187409716,Pizza,D,10F,Cycle Inspection / Re-inspection,QN06
50016129,SUEDE,Brooklyn,5610,CLARENDON ROAD,11203.0,3474747328,Caribbean,F,06D,Cycle Inspection / Initial Inspection,BK96
50079046,YUMMY DESSERTS,Queens,3370,PRINCE ST,11354.0,9175631143,Bakery Products/Desserts,D,06E,Pre-permit (Operational) / Re-inspection,QN22
50018085,EARTH CAFE,Manhattan,2580,BROADWAY,10025.0,6469645167,American,F,04L,Cycle Inspection / Re-inspection,MN12
41540355,LITTLE CAESARS,Bronx,119,WEST KINGSBRIDGE ROAD,10468.0,3478430730,Pizza,P,08A,Cycle Inspection / Initial Inspection,BX28
41236537,INTERNATIONAL BAKE SHOP,Queens,719,SENECA AVENUE,11385.0,7183869550,Bakery Products/Desserts,G,04L,Cycle Inspection / Initial Inspection,QN20
50070759,Kennedy Chicken,Queens,21619,LINDEN BLVD,11411.0,7182246030,Chicken,U,09C,Cycle Inspection / Re-inspection,QN33
41551620,VAPIANO,Manhattan,113,UNIVERSITY PLACE,10003.0,2127779477,Italian,F,04H,Cycle Inspection / Initial Inspection,MN23
50076379,21 GREENPOINT,Brooklyn,21,GREENPOINT AVENUE,11222.0,7183838833,American,D,08A,Pre-permit (Operational) / Re-inspection,BK76
50058614,BA SAK CHICKEN,Queens,17107,NORTHERN BLVD,11358.0,7183538484,Korean,F,05D,Pre-permit (Operational) / Initial Inspection,QN51
41006765,DOS CAMINOS,Manhattan,675,HUDSON STREET,10014.0,2126992400,Mexican,F,04M,Cycle Inspection / Re-inspection,MN23
41381373,WXOU RADIO,Manhattan,558,HUDSON STREET,10014.0,2122060381,American,D,06D,Cycle Inspection / Initial Inspection,MN23
41581902,YAMADA JAPANESE RESTAURANT,Bronx,3811,EAST TREMONT AVENUE,10465.0,7184093528,Japanese,F,02B,Cycle Inspection / Initial Inspection,BX52
50018562,BURGER TIME,Bronx,1080,MORRIS PARK AVENUE,10461.0,7182396210,Hamburgers,D,10H,Cycle Inspection / Initial Inspection,BX37
41696220,MCDONALD'S,Queens,9101,JAMAICA AVENUE,11421.0,7188491979,Hamburgers,D,10F,Cycle Inspection / Re-inspection,QN53
50076577,BROOKLYN PIZZA MASTERS,Manhattan,1055,1 AVENUE,10022.0,6466697757,Pizza,D,05D,Pre-permit (Non-operational) / Initial Inspection,MN19
50064165,LUCONI NYC,Bronx,689,EAST  187 STREET,10458.0,7186760074,Pizza,D,10B,Cycle Inspection / Initial Inspection,BX06
41689366,THE INKAN,Queens,4502,23 STREET,11101.0,7184334171,Peruvian,D,10F,Cycle Inspection / Initial Inspection,QN31
50095851,YUQI'S THAI CUISINE,Manhattan,813,9 AVENUE,10019.0,9172861726,Thai,D,10F,Pre-permit (Operational) / Re-inspection,MN15
41500642,BOB BAR,Manhattan,235,ELDRIDGE STREET,10002.0,2125291807,American,D,10B,Cycle Inspection / Re-inspection,MN27
41024941,LUCIANO'S,Brooklyn,15,METROTECH CENTER,11201.0,7188556668,American,D,06E,Cycle Inspection / Initial Inspection,BK38
41014435,YOLI RESTAURANT,Manhattan,274,EAST    3 STREET,10009.0,2124201075,Latin American,U,02G,Cycle Inspection / Re-inspection,MN28
50004563,KANAN INDIAN RESTAURANT,Brooklyn,452,3 AVENUE,11215.0,7183693777,Indian,F,08A,Cycle Inspection / Initial Inspection,BK37
50071820,ZAIKA NEW YORK,Manhattan,230,EAST   44 STREET,10017.0,2126979797,Indian,P,02B,Cycle Inspection / Initial Inspection,MN19
50059513,THE TRESTLE,Queens,3402,BROADWAY,11106.0,9176812624,American,U,04L,Cycle Inspection / Re-inspection,QN70
41056253,BENATERI'S ITALIAN GOURMET DELI,Queens,12921,14 AVENUE,11356.0,7184459240,Sandwiches,D,06C,Cycle Inspection / Initial Inspection,QN23
41635314,SUBWAY,Bronx,2173,WHITE PLAINS ROAD,10462.0,7186841582,Sandwiches,U,02G,Cycle Inspection / Re-inspection,BX49
41591603,ARIS POLLOS A LA BRASA,Brooklyn,691,KNICKERBOCKER AVENUE,11221.0,7183819400,Spanish,F,04L,Cycle Inspection / Re-inspection,BK77
50089669,SUNSET COFFEE SHOP AND RESTAURANT,Brooklyn,5416,2 AVENUE,11220.0,7184397800,Coffee/Tea,G,04N,Cycle Inspection / Initial Inspection,BK32
41154571,DUNKIN,Queens,3500,48 STREET,11101.0,7187843639,Donuts,U,10F,Cycle Inspection / Initial Inspection,QN31
50000963,NEW WING CHEUNG (New C Ave. D),Brooklyn,4621,AVENUE D,11203.0,7186293032,Chinese,U,10F,Cycle Inspection / Initial Inspection,BK91
40377560,WESTERN BAKERY,Queens,22813,MERRICK BOULEVARD,11413.0,7185253201,Caribbean,D,10F,Cycle Inspection / Re-inspection,QN66
40794835,PIZZA PORT,Queens,13515,LEFFERTS BOULEVARD,11420.0,7188437533,Pizza,U,06A,Cycle Inspection / Re-inspection,QN55
40384323,OMEGA COFFEE SHOP,Queens,20007,32 AVENUE,11361.0,7183523925,American,D,06C,Cycle Inspection / Initial Inspection,QN46
41332873,BEN & JERRY'S,Manhattan,2720,BROADWAY,10025.0,2128666237,Frozen Desserts,D,10F,Cycle Inspection / Initial Inspection,MN12
50033724,CHECKERS,Bronx,711,EAST TREMONT AVENUE,10457.0,3478798756,Hamburgers,B,,Cycle Inspection / Initial Inspection,BX17
50045209,POP'S RESTAURANT,Queens,8522,JAMAICA AVE,11421.0,7188462037,Spanish,U,08A,Cycle Inspection / Re-inspection,QN53
40386569,SAL AND CARMINE PIZZA,Manhattan,2671,BROADWAY,10025.0,2126637651,Pizza,F,04C,Cycle Inspection / Initial Inspection,MN12
50081048,SUBWAY,Brooklyn,7517,5 AVENUE,11209.0,9179579488,Sandwiches,D,08B,Pre-permit (Operational) / Initial Inspection,BK31
40854979,HYO DONG GAK,Manhattan,51,WEST   35 STREET,10001.0,2126957167,Korean,P,09B,Cycle Inspection / Initial Inspection,MN17
40367278,JACK'S PIZZA & PASTA,Queens,21249,26 AVENUE,11360.0,7184235484,Pizza,P,04C,Cycle Inspection / Initial Inspection,QN47
50084817,456 NEW SHANGHAI RESTAURANT,Manhattan,69,MOTT STREET,10013.0,9172569153,Chinese,F,10F,Pre-permit (Operational) / Initial Inspection,MN27
50050992,TACOSSSSSSS,Brooklyn,3398,FULTON STREET,11208.0,7182773780,Tex-Mex,D,06C,Cycle Inspection / Initial Inspection,BK83
50044976,FRESH FROM HELL,Manhattan,326,WEST   47 STREET,10036.0,2129564355,"Juice, Smoothies, Fruit Salads",P,09C,Cycle Inspection / Initial Inspection,MN15
50075119,BOLIVIAN LLAMA PARTY,Brooklyn,590,FULTON STREET,11217.0,3473955481,Latin American,D,06D,Cycle Inspection / Initial Inspection,BK68
50071051,DOMINO'S,Manhattan,1396,1 AVENUE,10021.0,3475995065,Pizza,F,20D,Administrative Miscellaneous / Initial Inspection,MN31
50087453,T & T RESTAURANT,Queens,4611A,KISSENA BLVD,11355.0,7186610819,Chinese,F,04F,Cycle Inspection / Initial Inspection,QN52
50015939,LA ESSENCIA RESTAURANT,Manhattan,5085,BROADWAY,10034.0,6464787219,Latin American,P,04L,Cycle Inspection / Initial Inspection,MN01
50036890,NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,7186610900,Chinese,U,04M,Cycle Inspection / Re-inspection,QN22
40369878,VILLA MOSCONI RESTAURANT,Manhattan,69,MACDOUGAL STREET,10012.0,2126730390,Italian,F,08A,Cycle Inspection / Initial Inspection,MN23
41184912,PLAZA DELI,Manhattan,127,JOHN STREET,10038.0,2129437735,Sandwiches,F,02B,Cycle Inspection / Initial Inspection,MN25
50066027,DILL AND PARSLEY,Manhattan,425,MADISON AVENUE,10017.0,9173403430,Mediterranean,U,10F,Cycle Inspection / Re-inspection,MN17
50075990,SAUCE PIZZERIA,Manhattan,345,EAST   12 STREET,10003.0,6469834007,Pizza,U,04N,Cycle Inspection / Re-inspection,MN22
41671546,TABLE GREEN CAFE,Manhattan,0,BATTERY PARK,10004.0,2127416723,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN99
41149565,CAS' WEST INDIAN & AMERICAN RESTAURANT,Brooklyn,135,KINGSTON AVENUE,11213.0,7188041075,Caribbean,P,08A,Cycle Inspection / Initial Inspection,BK61
41215997,MCDONALD'S,Bronx,36,WEST FORDHAM ROAD,10468.0,7189332183,Hamburgers,F,02G,Cycle Inspection / Initial Inspection,BX30
50000638,EL TORO BRAVO,Queens,8812,ROOSEVELT AVENUE,11372.0,7185051025,Mexican,F,06B,Cycle Inspection / Initial Inspection,QN29
41713587,SWEET LEAF,Queens,46-15,CENTER BOULEVARD,11109.0,3475271038,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,QN31
50074538,LA ABUNDANCIA,Queens,6314,BROADWAY,11377.0,7186721515,Spanish,F,02B,Pre-permit (Operational) / Initial Inspection,QN63
50000577,THE HIDEOUT,Brooklyn,8415,5 AVENUE,11209.0,7188364314,American,D,04N,Cycle Inspection / Re-inspection,BK31
50064480,JOE & THE JUICE (OCULUS WESTFIELD),Manhattan,185,GREENWICH STREET,10007.0,9175665727,"Juice, Smoothies, Fruit Salads",U,04N,Cycle Inspection / Re-inspection,MN25
41418929,SUSHI JUN,Manhattan,875,3 AVENUE,10022.0,2123555303,Japanese,D,02G,Cycle Inspection / Re-inspection,MN19
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,Manhattan,69,1 AVENUE,10003.0,2122541757,Mexican,U,08A,Cycle Inspection / Re-inspection,MN22
50068559,ZACA CAFE,Brooklyn,426,MARCUS GARVEY BOULEVARD,11221.0,7184432500,American,B,,Cycle Inspection / Re-inspection,BK35
50003015,BARBALU,Manhattan,225,FRONT STREET,10038.0,6469186565,Italian,D,10F,Cycle Inspection / Re-inspection,MN25
41253406,PUNJABI INDIAN & AMERICAN RESTAURANT,Queens,16020,46 AVENUE,11358.0,7183218429,Indian,U,10F,Cycle Inspection / Re-inspection,QN52
50073143,JIANBING COMPANY,Manhattan,600,11 AVENUE,10036.0,9173362927,Chinese,U,06C,Cycle Inspection / Re-inspection,MN15
41291746,CARIBE RESTAURANT,Bronx,2,EAST GUN HILL ROAD,10467.0,7183245300,Latin American,P,10B,Cycle Inspection / Initial Inspection,BX43
50003770,FULEEN SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,2129416888,Chinese,O,04L,Cycle Inspection / Reopening Inspection,MN27
40668681,CASCARINO'S,Queens,152-59,10 AVENUE,11357.0,7187464370,Italian,D,09C,Cycle Inspection / Initial Inspection,QN49
41297057,THE SPRINGS,Brooklyn,224,FRANKLIN STREET,11222.0,7183496727,American,U,08C,Cycle Inspection / Initial Inspection,BK76
50080839,CAFE GITANE,Brooklyn,70,HUDSON AVENUE,11201.0,9293878229,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,BK38
41417849,STAMATIS RESTAURANT,Queens,2909,23 AVENUE,11105.0,7189328596,Greek,F,10B,Cycle Inspection / Re-inspection,QN72
50000071,GEORGIA DINER,Queens,80-26,QUEENS BOULEVARD,11373.0,7184262229,American,D,10I,Cycle Inspection / Initial Inspection,QN50
41264387,CUENCA COFFEE SHOP RESTAURANT,Queens,9529,JAMAICA AVENUE,11421.0,7188474642,Latin American,F,10F,Cycle Inspection / Initial Inspection,QN53
50059864,GIOVANNI RESTAURANT,Bronx,579,GRAND CONCOURSE,10451.0,7184026996,Italian,F,08A,Cycle Inspection / Initial Inspection,BX63
50042074,CHIENG GARDEN KITCHEN,Staten Island,183,BROAD STREET,10304.0,7184428271,Chinese,G,02B,Cycle Inspection / Re-inspection,SI37
50085953,FLIK INTERNATIONAL CORP.,Manhattan,55,HUDSON YARDS,10001.0,9178161297,American,F,10B,Cycle Inspection / Initial Inspection,MN13
41578619,MCDONALD'S,Manhattan,444,LENOX AVENUE,10037.0,2122837798,Hamburgers,U,04N,Cycle Inspection / Re-inspection,MN03
41512992,BAY RIDGE DINER,Brooklyn,8017,5 AVENUE,11209.0,7189210266,American,F,04C,Cycle Inspection / Initial Inspection,BK31
40827287,AJISEN RAMEN,Manhattan,14,MOTT STREET,10013.0,2122679680,Japanese,D,06D,Cycle Inspection / Re-inspection,MN27
50055882,GARDENIA TERRACE,Manhattan,826,10 AVENUE,10019.0,2123340489,Mediterranean,D,04L,Cycle Inspection / Initial Inspection,MN15
50088888,EL RANCHITO POBLANO RESTAURANT,Brooklyn,1306,FLATBUSH AVENUE,11210.0,7182820366,Mexican,D,06F,Cycle Inspection / Re-inspection,BK42
41006018,THE FIVE SPOT,Brooklyn,459,MYRTLE AVENUE,11205.0,7188520202,Soul Food,U,02G,Cycle Inspection / Initial Inspection,BK69
50063788,THINK COFFEE,Brooklyn,10,DEVOE STREET,11211.0,9176922571,Bakery Products/Desserts,D,10H,Cycle Inspection / Initial Inspection,BK73
50037559,KING'S WOK RESTAURANT,Manhattan,3575A,BROADWAY,10031.0,2122815167,Chinese,D,10J,Cycle Inspection / Re-inspection,MN04
50048222,CARIBBEAN FIESTA,Manhattan,1544,MADISON AVENUE,10029.0,2128311400,Caribbean,D,10F,Cycle Inspection / Initial Inspection,MN33
41491905,HILL COUNTRY CHICKEN,Manhattan,1123,BROADWAY,10010.0,6466881061,Chicken,F,06D,Cycle Inspection / Initial Inspection,MN13
50011998,MICHAEL'S MEATBALLS & MARTINIS,Staten Island,1816,HYLAN BOULEVARD,10305.0,3476958160,Italian,D,10B,Cycle Inspection / Re-inspection,SI36
50001976,TROPICAL ISLE CARRIBEAN RESTAURANT,Queens,118-19,LIBERTY AVENUE,11419.0,7188484753,Caribbean,F,06C,Cycle Inspection / Re-inspection,QN55
50047502,ANNABELLE'S,Brooklyn,717,86 STREET,11228.0,7188369444,Italian,D,02B,Cycle Inspection / Initial Inspection,BK30
40881793,SUBWAY,Queens,14604,JAMAICA AVENUE,11435.0,7182975060,Sandwiches,U,10F,Cycle Inspection / Re-inspection,QN61
50017941,CHEZ ALEX,Brooklyn,72,RALPH AVENUE,11221.0,7184844077,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,BK35
50094838,GRILL ON THE HILL,Manhattan,1624,AMSTERDAM AVENUE,10031.0,3476578632,American,D,08A,Pre-permit (Operational) / Re-inspection,MN04
41699711,KOREAN NOODLE HOUSE,Queens,210-09,NORTHERN BOULEVARD,11361.0,7182251210,Korean,P,04H,Cycle Inspection / Initial Inspection,QN46
50103371,EL SABOR DE LA ESQUINA,Brooklyn,2530,PITKIN AVENUE,11208.0,3472406967,,,,,BK82
41192508,"DUNKIN','BASKINS ROBBINS",Manhattan,130,DYCKMAN STREET,10040.0,2125440272,Donuts,P,06D,Cycle Inspection / Initial Inspection,MN35
41628427,KFC,Brooklyn,1040,BEDFORD AVENUE,11205.0,3474850933,Chicken,D,10F,Cycle Inspection / Initial Inspection,BK75
41202545,VANILLA CAFE,Queens,13520,ROOSEVELT AVE,11354.0,7187622888,Bakery Products/Desserts,F,06E,Cycle Inspection / Initial Inspection,QN22
40384222,PJ MORANS,Manhattan,3,EAST   48 STREET,10017.0,2127536440,Irish,U,04H,Cycle Inspection / Re-inspection,MN17
41062070,STARBUCKS,Manhattan,1488,3 AVENUE,10028.0,2127447458,Coffee/Tea,B,,Cycle Inspection / Initial Inspection,MN40
50073965,Z FANCY FOODZ,Brooklyn,1212,AVENUE Z,11235.0,3474923315,Russian,F,03A,Cycle Inspection / Initial Inspection,BK17
50077812,Blue Angel Lounge,Queens,11251,ROOSEVELT AVE,11368.0,6465458469,Mexican,F,02G,Pre-permit (Operational) / Initial Inspection,QN25
41483297,CO BA RESTAURANT,Manhattan,110,9 AVENUE,10011.0,2124142700,Southeast Asian,D,10H,Cycle Inspection / Re-inspection,MN13
41519649,SUBWAY,Queens,11814,JAMAICA AVENUE,11418.0,7184874079,Sandwiches,D,10F,Cycle Inspection / Re-inspection,QN54
41222296,CHARLESTON,Brooklyn,174,BEDFORD AVENUE,11249.0,7185999599,American,D,04L,Cycle Inspection / Initial Inspection,BK73
50100558,GORDOS CANTINA,Brooklyn,140,SAINT NICHOLAS AVENUE,11237.0,9179479208,Mexican,D,10F,Pre-permit (Operational) / Re-inspection,BK77
41540232,HARVEST CAFE,Staten Island,694,NEW DORP LANE,10306.0,7189871234,American,D,06C,Cycle Inspection / Initial Inspection,SI45
50000268,JAMAICA BREEZE RESTAURANT,Queens,232-02,MERRICK BOULEVARD,11413.0,3478948049,Caribbean,F,02B,Cycle Inspection / Initial Inspection,QN66
50073021,NEW FUN SING RESTAURANT,Brooklyn,689,BROADWAY,11206.0,7187826915,Chinese,U,02G,Cycle Inspection / Initial Inspection,BK90
50044651,BERBICE BAR AND RESTAURANT,Queens,17306,JAMAICA AVE,11432.0,7182976100,Caribbean,F,02G,Cycle Inspection / Re-inspection,QN61
50065197,BAJEKO SEKUWA,Queens,4316,QUEENS BLVD,11104.0,3478088100,Indian,F,10F,Cycle Inspection / Re-inspection,QN31
41693350,CIELO AT THE MAYFAIR,Manhattan,242,WEST   49 STREET,10019.0,2124898600,Italian,D,06D,Cycle Inspection / Initial Inspection,MN17
50074432,LEGENDARY BAR & GRILL,Bronx,3513,EAST TREMONT AVENUE,10465.0,7188220100,American,D,10I,Cycle Inspection / Re-inspection,BX52
41722472,HOMECOMING,Brooklyn,107,FRANKLIN STREET,11222.0,3474575385,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,BK76
41716627,UPRIGHT,Manhattan,547,HUDSON STREET,10014.0,2128109944,American,P,04L,Cycle Inspection / Initial Inspection,MN23
41490544,BAR PITTI,Manhattan,268,6 AVENUE,10014.0,2129823300,Italian,D,10F,Cycle Inspection / Re-inspection,MN23
50034635,CHOCOLATERIA,Brooklyn,228,7 AVENUE,11215.0,7184994080,Coffee/Tea,F,04H,Cycle Inspection / Initial Inspection,BK37
40943621,REDD'S TAVERN,Brooklyn,511,GRAND STREET,11211.0,7182189429,American,D,10B,Cycle Inspection / Re-inspection,BK73
50072128,DUNKIN,Queens,2522,30TH AVE,11102.0,3475070354,Donuts,U,08A,Cycle Inspection / Initial Inspection,QN71
50049872,GREAT WALL,Brooklyn,6820,FORT HAMILTON PARKWAY,11219.0,7188336961,Chinese,D,04N,Cycle Inspection / Initial Inspection,BK30
41637082,NUTRIPAN COLOMBIAN BAKERY,Queens,5609,JUNCTION BLVD,11373.0,7187604444,Latin American,U,05D,Cycle Inspection / Initial Inspection,QN25
40388935,SAKEBAR DECIBEL,Manhattan,240,EAST    9 STREET,10003.0,2129792733,Japanese,P,04L,Cycle Inspection / Initial Inspection,MN22
40974031,CECI RESTAURANT,Manhattan,78,SHERMAN AVENUE,10040.0,2125690555,Spanish,P,06B,Cycle Inspection / Initial Inspection,MN35
50088005,"LA PARADA 24, 7",Bronx,217,EAST TREMONT AVENUE,10457.0,7186766644,Other,D,02G,Pre-permit (Operational) / Initial Inspection,BX41
40550155,PARISI BAKERY,Manhattan,198,MOTT STREET,10012.0,2122266378,Sandwiches,F,02G,Cycle Inspection / Initial Inspection,MN24
50096367,PALAIS,Manhattan,134,EAST   61 STREET,10065.0,2124103262,French,D,04L,Pre-permit (Operational) / Re-inspection,MN40
50040804,SADELLES,Manhattan,463,WEST BROADWAY,10012.0,2122543000,American,D,09A,Cycle Inspection / Initial Inspection,MN24
50016798,NUEVA NITIN BAKERY,Queens,93-28,WHITNEY AVENUE,11373.0,7184578413,Bakery Products/Desserts,D,04L,Cycle Inspection / Initial Inspection,QN29
41368444,ANGELA'S SANDWICH SHOP,Manhattan,1428,6 AVENUE,10019.0,2127595344,Sandwiches,U,02G,Cycle Inspection / Initial Inspection,MN17
41410071,RIMINI PASTRY SHOPPE,Brooklyn,6822,BAY PARKWAY,11204.0,7182360644,Bakery Products/Desserts,P,10F,Cycle Inspection / Initial Inspection,BK28
40694767,NEW YORK LUNCHEONETTE,Manhattan,135,EAST   50 STREET,10022.0,2128380165,American,D,10F,Cycle Inspection / Re-inspection,MN19
50101595,ROBERTO'S GOURMET KITCHEN,Staten Island,2048,VICTORY BOULEVARD,10314.0,3477338721,Italian,F,06C,Pre-permit (Operational) / Initial Inspection,SI07
41638655,"DUNKIN',' BASKIN ROBBINS",Manhattan,4942,BROADWAY,10034.0,2125440453,American,D,06D,Cycle Inspection / Initial Inspection,MN01
41267394,EVERGREEN 858 LLC,Brooklyn,5721,8 AVENUE,11220.0,7186861212,Chinese,F,08A,Cycle Inspection / Initial Inspection,BK34
41684054,THE BOIL,Manhattan,139,CHRYSTIE STREET,10002.0,2129258815,Seafood,U,10B,Cycle Inspection / Initial Inspection,MN27
40392721,NUEVA VILLA CHINA RESTAURANT,Queens,3910,103 STREET,11368.0,7184761527,Chinese,D,09A,Cycle Inspection / Re-inspection,QN26
50005515,TWO BOOTS,Brooklyn,558,DRIGGS AVENUE,11211.0,7183872668,Pizza,D,02B,Cycle Inspection / Initial Inspection,BK73
50056316,KNAPP STREET BAGEL CAFE,Brooklyn,2145,KNAPP STREET,11229.0,7189431525,American,G,04L,Cycle Inspection / Initial Inspection,BK17
41089876,SARABETH'S,Manhattan,40,CENTRAL PARK SOUTH,10019.0,2128265959,American,D,10F,Cycle Inspection / Re-inspection,MN17
40609678,BURGER KING,Staten Island,2800,HYLAN BOULEVARD,10306.0,7189801528,Hamburgers,P,06A,Cycle Inspection / Initial Inspection,SI25
50070500,RECOLTE,Manhattan,300,AMSTERDAM AVENUE,10023.0,6469280116,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,MN12
50058157,EL SAZON DE OLGA RESTAURANT,Bronx,1017,CASTLE HILL AVENUE,10472.0,3476570955,Latin American,F,02B,Cycle Inspection / Initial Inspection,BX59
50046516,EL CASTILLO DE JAGUA,Brooklyn,679,FLATBUSH AVENUE,11225.0,3478529114,Latin American,U,04N,Cycle Inspection / Re-inspection,BK60
50052491,MR Q'S GRILL HOUSE,Brooklyn,5302,8 AVENUE,11220.0,7189728882,Asian/Asian Fusion,D,06A,Cycle Inspection / Initial Inspection,BK34
40581379,STARBUCKS,Queens,10712,CONTINENTAL AVENUE,11375.0,7187934057,Coffee/Tea,D,10I,Cycle Inspection / Initial Inspection,QN17
50046806,SUN LUCK RESTAURANT,Brooklyn,197,5 AVENUE,11217.0,7187894439,Chinese,G,04L,Cycle Inspection / Initial Inspection,BK37
41678642,NEW GOOD TASTE FOOD,Queens,8506,PITKIN AVENUE,11417.0,7182359585,Chinese,F,10F,Cycle Inspection / Initial Inspection,QN56
41615913,ROMANIAN GARDEN,Queens,4306,43 AVE,11104.0,7187867894,Eastern European,D,10F,Cycle Inspection / Re-inspection,QN31
41014823,FAT CAT BILLIARDS,Manhattan,75,CHRISTOPHER STREET,10014.0,2126756056,American,D,08C,Cycle Inspection / Initial Inspection,MN23
50069080,Laboratorio,Manhattan,329,WEST   51 STREET,10019.0,9173746202,Italian,G,10F,Cycle Inspection / Initial Inspection,MN15
41376704,MARIO'S ITALIAN PIZZERIA,Bronx,3824,DYRE AVENUE,10466.0,7183258770,Pizza,D,10F,Cycle Inspection / Initial Inspection,BX03
50063488,EL BUEN SABOR,Queens,8920,163RD ST,11432.0,9195375734,Latin American,P,02B,Cycle Inspection / Initial Inspection,QN61
50005465,THE JOHNSON'S,Brooklyn,369,TROUTMAN STREET,11237.0,7184177100,American,P,02G,Cycle Inspection / Initial Inspection,BK77
50015075,NEW YORK FRIED CHICKEN,Brooklyn,102,SARATOGA AVENUE,11233.0,7185522345,Chicken,U,08A,Cycle Inspection / Initial Inspection,BK35
41658448,LULO RESTAURANT BRONX,Bronx,2264,GRAND CONCOURSE,10457.0,9177924465,Spanish,D,10F,Cycle Inspection / Initial Inspection,BX40
50063644,MACARON PARLOUR,Manhattan,44,HESTER STREET,10002.0,2123879169,Bakery Products/Desserts,P,06D,Cycle Inspection / Initial Inspection,MN27
41423266,EL PATIO,Queens,21821,JAMAICA AVENUE,11428.0,7182175159,Latin American,F,10B,Cycle Inspection / Initial Inspection,QN34
50075214,PICCOLO PINOS PIZZERIA,Staten Island,275,PORT RICHMOND AVENUE,10302.0,7188765100,Pizza,F,04N,Pre-permit (Operational) / Re-inspection,SI28
41145911,WA LUNG KITCHEN,Manhattan,557,GRAND STREET,10002.0,2122543775,Chinese,G,06B,Cycle Inspection / Initial Inspection,MN28
50073971,PHO CHE,Queens,19316,NORTHERN BLVD,11358.0,6465333411,Southeast Asian,U,02H,Pre-permit (Operational) / Compliance Inspection,QN48
40676550,THE BLACK SHEEP,Manhattan,583,3 AVENUE,10016.0,2125993476,Irish,F,04H,Cycle Inspection / Initial Inspection,MN20
50034659,CAFE GUSTO II,Manhattan,111,WORTH STREET,10013.0,2123741000,American,D,10B,Cycle Inspection / Initial Inspection,MN24
50058349,OMAR'S MEDITERRANEAN CUISINE,Manhattan,20,EAST   39 STREET,10016.0,2122130009,Mediterranean,D,02H,Cycle Inspection / Initial Inspection,MN20
40929938,RENAISSANCE,Queens,27-34,21 STREET,11102.0,7182744590,American,D,10F,Cycle Inspection / Re-inspection,QN71
