Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4531299,-376.71,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4532573,-246.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4530105,-105.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4530102,-59.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4523808,6.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4524958,6.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4524973,7.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,634061,22.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4529900,24.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4531151,27.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4531156,27.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4530094,32.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,625343,34.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4531234,66.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,635119,69.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,615201,76.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4528702,82.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4524470,84.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,618279,97.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4526099,108.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4526927,109.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4528034,118.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4525050,131.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48133,134.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4528640,142.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4524385,168.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4524423,168.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4528210,169.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4531482,184.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,International Policy Directorate,UK Airport Solution Chauffeurs Ltd,EXE00256,188.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4531028,192.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4533029,199.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4524023,202.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4530316,212.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,9782851,262.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4526611,300.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4524377,322.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4525477,322.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4533126,322.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4529843,331.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4534867,392.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4528699,397.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4529332,402.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4531949,448.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48135,553.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48140,599.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4531948,602.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4527025,645.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4524472,2563.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4524333,2882.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,619467,-560.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,619468,-164.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,622307,-82.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,614783,-79.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,614804,-79.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,623179,-78.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,634329,-78.56,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,612953,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,612954,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,620507,-63.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,621077,-63.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,632003,-52.82,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,630401,-41.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,636006,-28.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,612697,-24.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,614285,-19.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,613947,-18.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,620503,-16.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,637537,5.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,616611,13.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,616439,14.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,620449,15.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,629438,15.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4529164,15.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,622937,18.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,634061,22.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,622856,23.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4528202,25.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,619897,32.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,622940,32.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,629439,32.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,625343,34.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,617781,38.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,617781,38.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,625000,41.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,625000,41.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,619901,41.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,606914,41.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,610992,48.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,627193,49.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,622942,49.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,619899,52.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,632840,55.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48137,56.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,639922,56.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,612815,56.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,610015,60.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,617043,62.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,621184,62.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,629372,62.82,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,SABIP,Carlson Wagonlit,638543,63.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,616622,65.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,609702,65.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,632088,65.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,616616,66.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,637707,66.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,606925,67.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,608396,67.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,632094,68.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,629362,69.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,641357,69.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,606913,69.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,635119,69.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,607114,70.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,639726,70.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,636153,71.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,621400,71.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,626372,71.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,634066,71.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,634069,71.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,641472,73.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,636682,74.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,624015,75.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,615201,76.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,628373,76.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,607599,78.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,638170,78.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,608422,79.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,608568,79.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,609183,79.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,609196,79.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,619902,79.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,634101,80.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,637708,80.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,624007,82.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,637265,82.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,628374,83.47,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,608270,84.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,624855,84.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,618303,85.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,636555,85.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,614250,85.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,634590,86.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,622960,91.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,638532,91.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,610990,91.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,627440,91.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,629363,91.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,629428,91.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,616103,93.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,629427,93.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,607604,94.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,607604,94.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,619928,94.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,635091,94.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,635091,94.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,618279,97.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,616402,98.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,616369,99.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,616339,100.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,617644,100.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4531635,102.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,614230,106.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,606473,108.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,612814,111.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,629445,112.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,622857,116.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4526628,118.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,613086,118.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,622969,119.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,627438,119.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,622974,121.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,629514,123.89,Not recorded
