Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1997,"Davis, Roy C. Jr.",Steuben,CAMERON,ORISKANY,1,0,
1976,"Satterlee, Alver",Cattaraugus,,CHIPMUNK,0,0,OA
1988,Richardson Petroleum Corp.,Steuben,WEST UNION,FULMER VALLEY,0,0,"GK,OB"
1974,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1999,Belser Hale Co.,Cattaraugus,CARROLLTON,"CHIPMUNK, BRADFORD 1ST & 2ND",0,0,OD
1971,"Bunnell, Herbert F.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1991,"Envirogas, Inc.",Erie,HAMBURG,MEDINA,4,0,GK
1995,"Green, Laura",Chautauqua,PORTLAND,MEDINA,2,0,GK
1994,"Sinclairville Petroleum, Inc.",Chautauqua,BUSTI,GLADE,0,0,"GK,OA"
1992,Fault Line Oil Corporation,Cattaraugus,ASHFORD,ONONDAGA,0,0,"GX,OA"
1981,"Abarta Oil & Gas, Inc.",Erie,TONAWANDA,MEDINA,0,1,
1976,National Fuel Gas Supply Corp.,Chautauqua,PORTLAND,MEDINA,1,0,
1993,"Jepsen, Gudmund",Yates,BENTON,QUEENSTON,1,0,
1975,"Flint Oil & Gas, Inc.",Wyoming,SHELDON,MEDINA,0,2,GK
1975,Consolidated Gas Supply Corp.,Steuben,DANSVILLE,ORISKANY,0,1,GX
1988,Midwest O & G Ltd Partnership,Erie,NEWSTEAD,MEDINA,1,0,GX
1971,Iroquois Gas Corp.,Chautauqua,HANOVER,MEDINA,0,5,
1997,New York Gas & Oil Drilling Co,Erie,ALDEN,MEDINA,9,2,GR
1986,"Lenape Resources Corp., The",Chautauqua,ELLERY,MEDINA,1,2,GQ
1990,"20 Bliss Street, Inc.",Chautauqua,ARKWRIGHT,MEDINA,4,0,GK
1993,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1968,"Vaughn, Duane",Cattaraugus,,,0,0,OA
1987,"Envirogas, Inc.",Chautauqua,WESTFIELD,MEDINA,6,0,"GK,GX"
1972,Joyce Western Corp.,Erie,EVANS,MEDINA,0,0,GX
1986,"Lenape Resources Corp., The",Genesee,PAVILION,MEDINA,1,0,GK
1997,"Matrix Energy Development, Inc.",Erie,COLDEN,MEDINA,1,0,GK
1991,"Lenape Resources Corp., The",Chautauqua,CLYMER,MEDINA,0,1,
1984,"Pinney, Dewey H",Allegany,ALMA,,0,0,OB
1985,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,0,GK
1992,"Weil Resources, Inc.",Erie,EVANS,MEDINA,5,0,GK
1990,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,ORISKANY,1,0,GK
1990,"Empire Exploration, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GK
1996,Lomak Operating Company,Chautauqua,PORTLAND,MEDINA,11,0,GK
1970,Iroquois Gas Corp.,Erie,COLDEN,MEDINA,7,0,GX
1987,Lackawanna City School District,Erie,LACKAWANNA,MEDINA,1,0,
1996,Lomak Operating Company,Cattaraugus,CONEWANGO,MEDINA,5,0,GH
1986,"Midwest Exploration, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,"GK,GX"
1980,"SCG Gas Quest, Inc.",Erie,EDEN,MEDINA,33,1,GQ
1982,"Stark, Eric",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1978,"Bucher Drilling Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1990,Birch Run Putt Farm,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1981,Columbia Gas Transmission Corp.,Chautauqua,POLAND,MEDINA,0,1,
1994,"Markham, Charles A., Jr. & Janet E.",Cattaraugus,DAYTON,MEDINA,2,0,
1999,"Beaver, Albert H",,,,0,0,
1969,Minard Run Oil Co.,Chautauqua,ELLERY,MEDINA,3,0,GX
1994,"Howles, William",Erie,ELMA,MEDINA,0,3,
1995,"Pan Energy Company, Inc.",Genesee,PEMBROKE,MEDINA,1,0,GK
1987,"Chautauqua Energy, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,2,0,GH
1976,Reliance Oil Cor.,Cayuga,CHARLOTTE,QUEENSTON,4,0,GX
1989,Blossom Gas Co.,Chautauqua,WESTFIELD,MEDINA,1,0,GK
1997,"Storch, Diane F.",Wyoming,BENNINGTON,MEDINA,1,0,
1967,"Marsh Oil Company, Inc.",Steuben,,FULMER VALLEY,0,0,OB
1988,"Ebenezer Oil Co., Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1991,"Middaugh, Vincent",Allegany,AMITY,SCIO,0,3,
1991,Sherman Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1991,Pennsylvania General Energy,Cattaraugus,OLEAN,CHIPMUNK,0,0,OB
1996,"Wightman, Gerald",Allegany,WIRT,RICHBURG,0,0,OC
1992,"Fairmont Oil Co., Inc.",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,
1993,"Plants and Goodwin, Inc.",Allegany,WIRT,RICHBURG,0,0,OC
1979,"Gleason, Charlotte",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1998,"Karcher, Walter Estate",Allegany,CENTERVILLE,UNKNOWN,0,1,
1988,I Squared Energy II,Erie,NEWSTEAD,MEDINA,1,1,GX
1983,"Sena, Joseph R",Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1986,"Trahan Petroleum, Inc.",Chautauqua,CHERRY CREEK,MEDINA,75,1,GH
1979,"Campbell, Mott",Allegany,SCIO,RICHBURG,0,0,OB
1995,"D-J's Farms, Inc.",Seneca,FAYETTE,QUEENSTON,1,0,
1981,"Bunnell, Herbert F.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1976,Thropp Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OB,OX"
1998,"Rudnik, Florian & Carol",Erie,MARILLA,MEDINA,1,0,
1993,Francis Root Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,
1989,CNG Transmission Corp.,Livingston,LEICESTER,MEDINA,7,0,GX
1997,Belden & Blake Corporation,Chautauqua,ELLERY,BASS ISLAND,0,0,OA
1997,United States Gypsum Co.,Genesee,ALEXANDER,MEDINA,1,0,GR
1986,"Templeton Energy,  Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1984,National Fuel Gas Supply Corp.,Ontario,WEST BLOOMFIELD,MEDINA,1,0,
1995,"Weil Resources, Inc.",Erie,EDEN,MEDINA,4,0,GK
1992,"Miller, Charles A",Chautauqua,VILLENOVA,MEDINA,2,0,
1987,"Barvian, Richard",Wyoming,SHELDON,MEDINA,0,1,
1973,"Lilly, Milo J.",Allegany,,,0,0,
1986,"Pagels, James",Allegany,WILLING,FULMER VALLEY,0,0,
1998,"Southwell, Russell  W",Chautauqua,BUSTI,GLADE,0,0,OD
1988,"GFS Energy, Inc.",Erie,ORCHARD PARK,MEDINA,1,0,GK
1982,Columbia Gas Transmission Corp.,Chautauqua,CARROLL,MEDINA,0,1,
1981,NY Conference Association of Seventh-Day Adventist,Cayuga,SPRINGPORT,QUEENSTON,1,0,
1987,"Winter's Railroad Service, Inc",Erie,NORTH COLLINS,MEDINA,3,0,
1999,United States Gypsum Co.,Genesee,DARIEN,MEDINA,69,0,"GH,GK,GR"
1979,"Rockefeller, Rayshal",Allegany,BOLIVAR,RICHBURG,0,0,OB
1973,"Hanes,  Merlin",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1979,"Keller, David B.",Allegany,GENESEE,RICHBURG,0,0,
1987,"Thorpe, Marvin E",Chautauqua,BUSTI,GLADE,0,0,OB
1985,"Stiegler, Richard M",Erie,CHEEKTOWAGA,MEDINA,1,0,
1980,"Springport Gas Co., Inc.",Cayuga,SPRINGPORT,MEDINA,4,0,GX
1986,"Local Energy, Inc.",Chautauqua,POMFRET,MEDINA,4,0,GK
1977,Lipke & Reger,Erie,CHEEKTOWAGA,MEDINA,0,1,
1977,National Fuel Gas Supply Corp.,Chautauqua,SHERIDAN,MEDINA,1,0,
1991,"Eclipse Management Assoc., Inc",Chautauqua,CHAUTAUQUA,MEDINA,6,0,GK
1988,"Wycoki, Michael",Erie,ELMA,MEDINA,1,0,GK
1994,Evans-Brant (Lake Shore) Central School District,Erie,EVANS,MEDINA,4,0,
1995,"Clarence Research Park, Inc.",Erie,CLARENCE,MEDINA,1,0,
1997,"Subsea Oil & Gas, Inc.",Erie,EVANS,MEDINA,5,1,GK
1996,James V. Joyce/DBA Pipeline Co.,Allegany,ANDOVER,PENNY,0,0,
1998,"Sampson Creek Acres, Inc.",Seneca,SENECA FALLS,QUEENSTON,1,0,
1984,"Lenape Resources Corp., The",Chautauqua,ELLERY,BASS ISLAND,4,6,"GQ,OB"
1982,"Jim Murphy Buick GMC, Inc.",Erie,CHEEKTOWAGA,MEDINA,0,1,
1986,CNG Transmission Corp.,Livingston,LEICESTER,MEDINA,3,0,GI
1973,Iroquois Gas Corp.,Erie,WALES,MEDINA,3,0,
1991,"American Penn Energy,  Inc.",Chautauqua,NORTH HARMONY,MEDINA,13,6,GH
1993,"Kerr, Allan A. and Shirley A.",Cattaraugus,DAYTON,MEDINA,1,0,
1990,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY,0,0,
1994,"Caldwell,  Judith J.",Chautauqua,ELLERY,MEDINA,1,0,
1989,Estate of Donald O. Lewis,Erie,HOLLAND,MEDINA,0,1,
1980,Quaker State Corp.,Allegany,ALMA,ORISKANY,1,0,GK
1980,"Hybrid Chestnut, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1980,Roma Gas Progra,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1998,"Yotpolis, Paul J.",Chautauqua,MINA,MEDINA,1,0,
1984,Villafrank & Wells,Chautauqua,CHAUTAUQUA,MEDINA,2,0,GK
1995,Gastec Energy Corp.,Erie,NORTH COLLINS,MEDINA,5,0,GK
1984,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,1,0,
1999,National Fuel Gas Supply Corp.,Allegany,ALMA,RICHBURG,1,0,GK
1979,"JFS Energy Enterprises, LLC",Erie,HAMBURG,MEDINA,12,0,GK
1993,"Empire Exploration, Inc.",Chautauqua,STOCKTON,MEDINA,1,0,GK
1985,Meridian Exploration Corp.,Cayuga,SENNETT,QUEENSTON,0,3,
1989,Texas Meridian Operating Co.,Chautauqua,ELLICOTT,MEDINA,5,0,GK
1979,"Martiny, Charles",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1987,National Fuel Gas Supply Corp.,Cattaraugus,OTTO,MEDINA,1,0,GK
1983,"Envirogas, Inc.",Cattaraugus,DAYTON,MEDINA,0,3,
1982,"Murphy, Peter & Henley, Robert",Erie,NEWSTEAD,MEDINA,1,0,GK
1983,National Fuel Gas Supply Corp.,Chautauqua,SHERIDAN,MEDINA,18,1,
1992,National Fuel Gas Supply Corp.,Genesee,PEMBROKE,MEDINA,4,0,GK
1999,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,0,0,OD
1972,B.A.K. Oil Company,Allegany,,,0,0,
1999,Village of Depew,Erie,LANCASTER,MEDINA,3,0,
1994,L. W. Resources,Chautauqua,RIPLEY,MEDINA,0,1,
1975,"Richart, Haskins & Co.",Allegany,,,0,0,
1979,National Fuel Gas Supply Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1996,"Copper Ridge Oil, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OA
1977,National Fuel Gas Supply Corp.,Allegany,ALMA,ORISKANY,0,6,
1992,"Envirogas, Inc.",Erie,CONCORD,MEDINA,0,1,GK
1989,"Cordova Resources, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1974,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,CARROLLTON,BRADFORD,0,0,OC
1983,Berea Oil & Gas Corp.,Chautauqua,ELLERY,BASS ISLAND,1,0,
1988,Frewsburg Central School District,Chautauqua,CARROLL,MEDINA,1,0,
1990,Estate of Donald O. Lewis,Erie,HOLLAND,MEDINA,0,1,
1979,Honeoye Storage Corporation,Ontario,BRISTOL,MEDINA,0,1,
1996,"Yahn & Yahn, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OC
1984,Oxford Exploration Co.,Cattaraugus,FREEDOM,MEDINA,0,5,
1990,Estate of Gary W. George,Wyoming,BENNINGTON,MEDINA,1,0,
1980,Annex Oil Co.,Allegany,CLARKSVILLE,CLARKSVILLE,0,0,
1970,Surprise Oil Co.,Allegany,,RICHBURG,3,1,OB
1993,"GFS Energy, Inc.",Genesee,PEMBROKE,MEDINA,10,2,GK
1994,Cal Ban Corp.,Cattaraugus,OLEAN,CHIPMUNK,0,0,OA
1984,Southwestern Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,
1991,"Eclipse Management Assoc., Inc",Chautauqua,WESTFIELD,MEDINA,17,0,GK
1967,"Ebenezer Oil Co., Inc.",Allegany,SCIO,RICHBURG,0,0,OB
1986,Pennzoil Products Co.,Cattaraugus,OLEAN,ONONDAGA,1,0,"GJ,OX"
1978,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,MEDINA,1,0,
1990,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,CARROLLTON,BRADFORD,0,0,OC
1995,Springville-Griffith Institute Central School Dist,Erie,CONCORD,MEDINA,1,0,
1989,"Reliable Resources, Inc,",Chautauqua,GERRY,MEDINA,2,0,"GH,GX"
1997,"Yellen, Richard D. & Loretta K. Yellen",Erie,NORTH COLLINS,MEDINA,1,0,
1994,"Alden Aurora Gas Co.,  Inc.",Erie,MARILLA,MEDINA,0,1,
1977,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OC
1984,Ellis Hill Oil Co.,Cattaraugus,OTTO,MEDINA,8,0,GK
1978,"Jones, Merle R",Allegany,BOLIVAR,RICHBURG,0,0,GX
1987,"Faulkner, M Gordon",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1990,"Cooper, Brian C",Allegany,BOLIVAR,RICHBURG,0,0,OB
1981,"Consolidated Exploration  & Gathering, Inc.",Steuben,CANISTEO,ORISKANY,1,2,GX
1993,"Seibel, William E",Erie,LANCASTER,MEDINA,1,0,
1999,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,"GK,OD"
1985,"Envirogas, Inc.",Cattaraugus,COLD SPRING,MEDINA,0,2,
1991,"Bath, Village of",Steuben,BATH,MARCELLUS,0,3,
1982,"Evinczik, Joseph A",Chautauqua,BUSTI,GLADE,2,0,OB
1993,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,1,GK
1987,Clover Oil & Gas Co.,Genesee,DARIEN,MEDINA,25,0,"GK,GN"
1993,William Barnes Drlg & Prod Co.,Allegany,FRIENDSHIP,WAUGH & PORTER,0,0,OC
1985,"Desert Gas Exploration, Inc.",Chautauqua,STOCKTON,MEDINA,1,0,"GK,GX"
1995,Clover Oil & Gas Co.,Genesee,DARIEN,MEDINA,25,0,"GK,GN"
1984,Don-Bess Energy Develop. Co.,Allegany,BOLIVAR,WAUGH & PORTER,0,0,"GK,OB"
1987,Columbia Gas Transmission Corp.,Chautauqua,SHERMAN,MEDINA,1,1,GH
1975,"Jud Noble & Associates, Inc.",Genesee,COLUMBUS,MEDINA,10,3,GR
1989,"Allen, Lillian B",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OB
1985,"Petri Baking Products, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,
1992,National Fuel Gas Supply Corp.,Erie,NEWSTEAD,MEDINA,1,0,GK
1998,"Weil Resources, Inc.",Erie,EVANS,MEDINA,6,5,GK
1981,"Templeton Energy,  Inc.",Chautauqua,STOCKTON,MEDINA,88,0,GK
1994,Transfuel Resources Co.,Chautauqua,GERRY,MEDINA,5,0,"GH,GK"
1980,"Johnson, Daniel H",Chautauqua,BUSTI,GLADE,0,0,
1977,"Haught, Ralph",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,
1990,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1986,"Allegro Oil & Gas,  Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1992,"Johnson, Norman G.",Genesee,BATAVIA,MEDINA,1,0,
1974,Vulcan Oil Co,Allegany,ALMA,RICHBURG,0,0,OB
1999,Keicher Brothers Enterprises,Wyoming,BENNINGTON,MEDINA,1,0,
1986,Heitman Gas,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1986,"Rochez, Mary B.",Cattaraugus,PERRYSBURG,AKRON,1,0,
1996,"Ardent Resources, Inc.",Ontario,GENEVA,QUEENSTON,0,1,
1998,"Less, John F. Jr.",Erie,EDEN,MEDINA,0,1,
1990,A & F Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1984,Niagara Therapy Manufacturing Corp.,Chautauqua,PORTLAND,MEDINA,1,0,
1977,West Brothers,Wyoming,,MEDINA,6,0,GX
1971,Anderson Oil Co.,Steuben,BATH,ONONDAGA,0,1,
1996,Panama Central School District,Chautauqua,HARMONY,MEDINA,1,0,
1995,"GFS Energy, Inc.",Erie,EDEN,MEDINA,7,0,GK
1996,"Weil Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,
1986,"Lenape Resources Corp., The",Chautauqua,VILLENOVA,MEDINA,2,0,GX
1978,"Ebenezer Oil Co., Inc.",Allegany,SCIO,RICHBURG,0,0,OB
1993,United States Gypsum Co.,Genesee,DARIEN,MEDINA,21,0,GR
1996,"Lenape Resources, Inc.",Chautauqua,ELLERY,BASS ISLAND,6,1,"GK,OA"
1991,Banks Gas Drilling Co.,Erie,EDEN,MEDINA,2,3,"GK,GX"
1976,Sue Oil Company,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,"OA,OC"
1978,"Morse, Theodore S",Chautauqua,POMFRET,MEDINA,1,0,GK
1984,Berea Oil & Gas Corp.,Chautauqua,CLYMER,BASS ISLAND,0,0,OB
1983,"Doran & Associates, Inc.",Cattaraugus,SOUTH VALLEY,MEDINA,0,1,
1997,Hunt Oil Co.,Allegany,ALMA,RICHBURG,0,0,OD
1980,"Rogers, Jerome D.",Yates,ALMA,RICHBURG,0,0,
1996,"Universal Resources Holdings, Incorporated",Chautauqua,PORTLAND,MEDINA,1,0,GK
1980,Cassadaga Valley Central School,Chautauqua,GERRY,MEDINA,1,0,
1993,"Vandermark Exploration, Inc.",Steuben,WEST UNION,ORISKANY,0,2,
1972,"Merry, Alfred",Allegany,SCIO,RICHBURG,0,0,OB
1991,"Anderson, Floyd E.",Livingston,YORK,MEDINA,1,0,
1993,National Fuel Gas Supply Corp.,Chautauqua,HANOVER,MEDINA,4,0,GK
1973,"Operating Engineers Local 17 Training Fund, Inc.",Erie,HAMBURG,MEDINA,3,0,GX
1995,"Tenpas, Harold R.",Chautauqua,SHERMAN,MEDINA,1,0,
1974,P.M.Oil,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1979,Oilmark & Co.,Chautauqua,WESTFIELD,MEDINA,14,1,GK
1993,"Taylor, Mrs. C. Nell",Allegany,BOLIVAR,RICHBURG,0,0,OC
1970,Iroquois Gas Corp.,Erie,ALDEN,MEDINA,11,0,GX
1997,National Fuel Gas Supply Corp.,Erie,BRANT,MEDINA,0,1,
1999,"Naar, Manfred",Steuben,CAMERON,RHINESTREET,0,1,
1991,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,5,0,"GK,GX"
1996,Gugino Greenhouses,Chautauqua,POMFRET,MEDINA,1,0,
1984,Smith & Forness,Allegany,GENESEE,RICHBURG,0,0,OB
1996,"Subsea Oil & Gas, Inc.",Erie,HAMBURG,MEDINA,0,1,GK
1971,Consolidated Gas Supply Corp.,Livingston,LEICESTER,MEDINA,8,0,GX
1980,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,"GK,OB"
1976,Lenco Drilling Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1985,"Pan Energy Company, Inc.",Genesee,PEMBROKE,MEDINA,1,0,GK
1992,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1997,"Otis Eastern Service, Inc.",Allegany,INDEPENDENCE,PENNY,1,0,OD
1985,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,4,0,GK
1999,"Shelex Drilling, Inc.",Chautauqua,GERRY,MEDINA,7,0,"GK,GX"
1999,"Peterson, Donald W. & L. Janet",Chautauqua,SHERMAN,MEDINA,1,0,
1985,Christ The King Seminary,Erie,AURORA,MEDINA,1,0,
1971,Surprise Oil Co.,Allegany,,RICHBURG,4,0,"GX,OB"
1988,Columbia Gas Transmission Corp.,Chautauqua,POLAND,MEDINA,1,0,GH
1983,L & S Oil Co.,Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1995,"Resource America, Inc.",Chautauqua,BUSTI,GLADE,1,0,GH
1972,Francis Root Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,OB
1979,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,"GK,GT"
1969,Iroquois Gas Corp.,Erie,WALES,MEDINA,2,2,GX
1983,Berea Oil & Gas Corp.,Chautauqua,SHERMAN,MEDINA,16,0,
1995,"Energy Control Unlimited, Inc.",Erie,BRANT,MEDINA,7,2,GK
1982,Anderson Oil Co.,Steuben,CANISTEO,ONONDAGA,1,2,GX
1990,"Overbagh, Malcolm & Sharon",Chautauqua,SHERMAN,MEDINA,0,1,
1997,"Chapman-Bay Energy Co., Inc.",Erie,HAMBURG,MEDINA,1,0,GK
1994,Meridian Exploration Corp.,Cayuga,FLEMING,QUEENSTON,30,0,GC
1990,TGX Corp.,Erie,ORCHARD PARK,MEDINA,5,0,GK
1996,"Thompson, Stanley",Chautauqua,WESTFIELD,MEDINA,5,0,GK
1994,"Basic Energy Producers, Inc.",Chautauqua,PORTLAND,MEDINA,5,1,GK
1993,"Mancuso, George P. Estate of",Livingston,CALEDONIA,MEDINA,1,0,
1994,"Hulsebosch, Jessica",Chemung,ELMIRA,MARCELLUS,1,0,
1994,Morris Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,2,0,OC
1991,"Sager, Howard & Judith",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1989,"Britz, Roger M.",Chautauqua,POMFRET,MEDINA,0,1,
1970,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,1,0,
1997,"Subsea Oil & Gas, Inc.",Erie,HAMBURG,MEDINA,0,1,
1998,"Braun, Thomas R. & Judith Ann",Erie,MARILLA,MEDINA,1,0,
1971,"Devlin,  W Festate",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1997,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,5,0,GX
1983,"Burlingame, Leonard L",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1978,"Pinney, Dewey H",Allegany,ALMA,RICHBURG,0,0,GX
1991,"Preferred Products, Inc",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1975,"Frey Well Drilling, Inc.",Erie,,MEDINA,2,1,GK
1986,"Envirogas, Inc.",Chautauqua,CLYMER,MEDINA,1,5,"GH,GK"
1988,Thomas A Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OB"
1984,"Ebenezer Oil Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1986,"Templeton Energy,  Inc.",Chautauqua,MINA,MEDINA,4,1,GQ
1967,Sprague Oil Co.,Allegany,,,0,0,OB
1985,Joyce - Tullar Oil Co.,Allegany,WELLSVILLE,FULMER VALLEY,0,0,"GK,OB"
1990,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,MEDINA,13,0,GK
1983,"Cusimano, Sam",Chautauqua,BUSTI,,0,0,
1974,"McCormick, Neil",Steuben,GREENWOOD,PENNY & FULMER VALLEY,0,0,
1973,Kaylar Development Co.,Cattaraugus,,BRADFORD,0,20,OB
1998,"OI. Auburn, Inc.",Cayuga,SPRINGPORT,QUEENSTON,2,0,GX
1991,"Schmitz, Michael E.",Chautauqua,SHERMAN,MEDINA,2,0,
1982,Joyce Management Corp.,Allegany,WIRT,RICHBURG,0,0,OB
1994,"Vandermark Exploration, Inc.",Allegany,SCIO,ORISKANY,6,1,GH
1990,"Eastern States Energy, Inc.",Erie,CONCORD,MEDINA,2,0,GK
1996,Columbia Natural Resources  LLC,Chautauqua,HARMONY,MEDINA,15,0,GH
1994,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA-BASS ISLAND,1,0,"GX,OA"
1999,"Capron, Lee H. and Elsie",Chautauqua,BUSTI,MEDINA,1,0,
1984,"Envirogas, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1997,"F & G Exploration, LLC",Cayuga,SPRINGPORT,QUEENSTON,15,0,GX
1989,Mitchell Exploration Corp.,Allegany,ALLEN,MEDINA,0,1,
1994,L. W. Resources,Chautauqua,GERRY,MEDINA,3,0,GH
1999,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,BRADFORD,0,0,OD
1987,"Allegro Oil & Gas,  Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1975,Flanigan Brothers,Steuben,CAMPBELL,ORISKANY,1,1,GX
1996,"Breton, Louis",Wyoming,BENNINGTON,MEDINA,1,0,
1998,"GFS Energy, Inc.",Wyoming,COVINGTON,THERESA,0,1,
1999,Seneca Resources Corporation,Chautauqua,HARMONY,MEDINA,3,0,GK
1979,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,0,2,
1992,TGX Corp.,Chautauqua,WESTFIELD,MEDINA,73,0,"GH,GK"
1983,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1998,"Nornew, Inc.",Cattaraugus,LEON,MEDINA,0,2,
1983,"Barton, Marilyn A",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1986,"Chautauqua Energy, Inc.",Chautauqua,SHERMAN,MEDINA,1,0,GH
1998,Meridian Exploration Corp.,Cayuga,FLEMING,QUEENSTON,29,1,GX
1989,Clover Oil & Gas Co.,Genesee,DARIEN,MEDINA,25,0,"GK,GN"
1988,"Empire Exploration, Inc.",Chautauqua,NORTH HARMONY,MEDINA,1,0,GX
1986,"Briggs, George & Marjorie",Erie,AURORA,AKRON,5,0,GK
1994,U S Energy Development Corp.,Chautauqua,RIPLEY,MEDINA,1,1,GK
1980,"Exchange Oil & Gas,  Inc.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OB
1980,Cumberland Oil Corp.,Chautauqua,VILLENOVA,MEDINA,6,0,GK
1986,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,1,0,
1994,Transfuel Resources Co.,Chautauqua,ARKWRIGHT,MEDINA,1,0,GK
1984,"Envirogas, Inc.",Chautauqua,HANOVER,MEDINA,0,5,
1986,"Templeton Energy,  Inc.",Erie,SARDINIA,MEDINA,2,0,GK
1998,"Wroblewski, Francis M",Erie,COLDEN,MEDINA,1,0,
1996,Falconer Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,
1991,"Weil Resources, Inc.",Erie,ORCHARD PARK,MEDINA,1,0,GK
1985,Columbia Gas Transmission Corp.,Allegany,SCIO,ORISKANY,0,1,
1989,Petroleum Security Corp.,Erie,ALDEN,MEDINA,0,4,
1978,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1994,KCS Lenape Resources Corp.,Chautauqua,VILLENOVA,MEDINA,26,0,GK
