Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Alabama,Nutrition,Agriculture and Farming,Community,State Appropriations,LEG,017AGF
2010,1,Rhode Island,Nutrition,Appropriations,Restaurant/Retail,Taxation,LEG,002APP
2011,1,Texas,Obesity,Liability and Indemnity,Restaurant/Retail,Sweetened Beverages Tax,LEG,030LAI
2009,1,Tennessee,Nutrition,Appropriations,School/After School,Education,LEG,002APP
2009,1,Massachusetts,Physical Activity,Physical Education Requirements,Community,Student Nutrition and Wellness,LEG,036PER
2010,1,Kentucky,Nutrition,Appropriations,Restaurant/Retail,Honor Farmers/Food Checkout Week,LEG,002APP
2011,1,Maine,Obesity,Food Restrictions,Restaurant/Retail,Local Food Production,LEG,020FOR
2010,1,Washington,Obesity,Body Mass Index (BMI),Community,Economic Crisis Revenue Bill,LEG,006BMI
2010,1,Michigan,Physical Activity,Safe Routes to Schools,Community,Transportation Infrastructure Options,LEG,041SRS
2011,1,Hawaii,Nutrition,Farm Direct Foods,Restaurant/Retail,Hawaii Agricultural Products,LEG,015FDF
2009,1,Washington,Nutrition,School Nutrition,Community,Affordable Housing Incentive Programs,LEG,043SNU
2011,1,Minnesota,Nutrition,Food Assistance Programs,Community,Human Services,LEG,003FAP
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Traffic Safety,LEG,052PED
2011,1,Colorado,Obesity,Body Mass Index (BMI),Community,Senate Bill Funding Restriction,LEG,006BMI
2011,1,Minnesota,Obesity,Liability and Indemnity,Restaurant/Retail,Civil Actions,LEG,030LAI
2009,1,Massachusetts,Nutrition,Task Forces/Councils,Community,School Nutrition,LEG,047TFC
2009,1,District of Columbia,Obesity,Appropriations,Community,View 14 Economic Development,LEG,002APP
2009,1,Massachusetts,Nutrition,Trans Fats,School/After School,Trans Fat in School Served Products,LEG,050FAT
2001,1,New York,Physical Activity,Public Safety,Community,Physical Injury Accident Reporting,LEG,039SAF
2009,1,Maine,Obesity,Appropriations,Community,Safety of Pedestrians,LEG,002APP
2010,1,Oklahoma,Nutrition,Vending,School/After School,Childrens Health,LEG,051VEN
2010,1,Hawaii,Nutrition,Food Assistance Programs,Medical and/or Hospital,Coverage for Weight Management,LEG,003FAP
2009,1,Florida,Nutrition,Appropriations,School/After School,School Food Services,LEG,002APP
2010,1,Minnesota,Nutrition,Liability and Indemnity,Community,Capital Improvements,LEG,030LAI
2011,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Use of Wireless Communications Devices and Driving,LEG,049BED
2011,1,Oregon,Obesity,Portion Size,Community,Establishment of Nutritional Requirement for Food Items,LEG,038POS
2009,1,Washington,Physical Activity,Pedestrians/Walking,Community,Vehicles Overtake And Pass Pedestrians Or Bicycle,LEG,052PED
2012,1,Connecticut,Nutrition,Initiatives and Programs,School/After School,An Act Implementing Provisions of the State Budget<br>,LEG,053INP
2009,1,Hawaii,Nutrition,Incentives,Community,Heart Healthy Working Group,LEG,029INC
2009,1,Tennessee,Nutrition,Appropriations,Community,Food and Food Products,LEG,002APP
2011,1,Rhode Island,Nutrition,Farm Direct Foods,Restaurant/Retail,Food and Drugs,LEG,015FDF
2010,1,Alabama,Obesity,Food Restrictions,Restaurant/Retail,Government Appropriations,LEG,020FOR
2006,1,Virginia,Obesity,Appropriations,School/After School,Standards of Quality,LEG,002APP
2011,1,Kentucky,Obesity,Appropriations,Early Care and Education,Legislative Task Force on Childhood Obesity,LEG,002APP
2013,1,Indiana,Physical Activity,Physical Education Requirements,School/After School,Bill for an Act Concerning Education,LEG,036PER
2009,1,Maryland,Obesity,Appropriations,Community,Quiet Vehicles and Pedestrian Safety,LEG,002APP
2010,1,Mississippi,Nutrition,Agriculture and Farming,Restaurant/Retail,Certified Farmers' Markets,REG,017AGF
2004,1,Pennsylvania,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations,LEG,001AHF
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,River Access Commission,LEG,049BED
2003,1,New York,Nutrition,Media Campaigns,Community,An Act to Amend the Agriculture and Markets Law<br>,LEG,031MDC
2010,1,Vermont,Nutrition,Agriculture and Farming,Community,Job Growth Program Funding,LEG,017AGF
2010,1,Delaware,Nutrition,Liability and Indemnity,School/After School,Minor Capital Improvement Programs,REG,030LAI
2012,1,Georgia,Nutrition,Farm Direct Foods,Community,An Act Making Appropriations<br>,LEG,015FDF
2010,1,California,Obesity,Disparities/Equity,School/After School,Education: Physical Education,LEG,013DEQ
2011,1,Maine,Nutrition,Access to Healthy Foods,Community,Raw Milk Sales,LEG,001AHF
2004,1,New Mexico,Obesity,Task Forces/Councils,School/After School,Childhood Obesity,LEG,047TFC
2010,1,Hawaii,Nutrition,Medical Care,Community,Speeding Awareness,LEG,026MEC
2010,1,Rhode Island,Nutrition,Food Security,Restaurant/Retail,Food and Drugs,LEG,023FOS
2005,1,Michigan,Nutrition,Incentives,Community,Farm Commercialization Roundtable,LEG,029INC
2009,1,Oregon,Physical Activity,Pedestrians/Walking,Community,Relating To Reporting Vehicle Accidents,LEG,052PED
2011,1,Illinois,Nutrition,Access to Healthy Foods,School/After School,Appropriations to Agencies,LEG,001AHF
2011,1,Texas,Nutrition,School Nutrition,School/After School,Food Marketing,LEG,043SNU
2012,1,Oklahoma,Nutrition,Nutrition Standards,School/After School,An Act Relating to Beverages in Schools<br>,LEG,010NUS
2010,1,Georgia,Obesity,Appropriations,Community,State Fiscal Year Appropriations,LEG,002APP
2007,1,Iowa,Nutrition,Farm Direct Foods,School/After School,Relating To And Making Appropriations Involving St,LEG,015FDF
2010,1,Rhode Island,Physical Activity,Built Environment and Street-Scale Design,Community,Motor and Other Vehicles,LEG,049BED
2009,1,Virginia,Nutrition,Appropriations,Restaurant/Retail,WIC Program,REG,002APP
2009,1,Texas,Nutrition,Appropriations,School/After School,School Good Health Advertising,LEG,002APP
2011,1,Illinois,Nutrition,Access to Healthy Foods,Community,Task Force on Farmers' Markets,LEG,001AHF
2002,1,West Virginia,Nutrition,Point of Purchase Promotion,Community,Motorized Wheelchair,LEG,037POP
2009,1,New York,Nutrition,School Nutrition,Community,School Meal Programs Food Donations,LEG,043SNU
2010,1,New Jersey,Nutrition,Incentives,Community,Milk Coupons,LEG,029INC
2005,1,New York,Nutrition,Access to Healthy Foods,Community,An Act  Making Appropriations,LEG,001AHF
2011,1,Minnesota,Physical Activity,Signage for Recreation and Transportation,Restaurant/Retail,Stadiums,LEG,044SRT
2011,1,Mississippi,Nutrition,School Nutrition,Community,Council on Combating Obesity,LEG,043SNU
2010,1,New York,Nutrition,Appropriations,Community,State Environmental Purchasing,LEG,002APP
2011,1,Colorado,Physical Activity,Bicycling,Community,Surface Transportation Funding,LEG,005BIK
2009,1,Massachusetts,Nutrition,Task Forces/Councils,Community,Individual and Small Business Health Insurance Quality,LEG,047TFC
2009,1,Washington,Nutrition,Appropriations,Community,Commission on Safe and Healthful Food,LEG,002APP
2011,1,Hawaii,Obesity,Appropriations,Community,Hybrid Bicycles,LEG,002APP
2009,1,California,Obesity,Food Restrictions,Community,Victory Gardens and Microvintners: Taxes: Exemptions,LEG,020FOR
2005,1,Michigan,Obesity,Appropriations,Community,Farm Commercialization Roundtable,LEG,002APP
2011,1,Missouri,Nutrition,Farm Direct Foods,Restaurant/Retail,Farm to Table Advisory Board,LEG,015FDF
2010,1,Illinois,Nutrition,Food Security,Restaurant/Retail,Trans Fat Restriction Act,LEG,023FOS
2013,1,Georgia,Nutrition,Appropriations,Early Care and Education,An Act Providing Appropriations for the State Fiscal Year,LEG,002APP
2011,1,North Carolina,Nutrition,Access to Healthy Foods,Medical and/or Hospital,Adult Day Care Programs,LEG,001AHF
2009,1,Oklahoma,Nutrition,Appropriations,Community,Revenue And Taxation,LEG,002APP
2009,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,School Speed Zones,LEG,049BED
2009,1,Kentucky,Obesity,Food Restrictions,Community,Surplus Agricultural Commodities,LEG,020FOR
2006,1,Alabama,Nutrition,Appropriations,Community,Fish Products,LEG,002APP
2012,4,Pennsylvania,Nutrition,Initiatives and Programs,Community,"""A resolution recognizing the month of September 2012 as """"Hunger Action Month"""" in Pennsylvania.""",LEG,053INP
2013,1,District of Columbia,Physical Activity,Zoning/Land Use,Community,Health Enterprise Zone Act of 2013,LEG,033ZON
2015,1,Kentucky,Nutrition,Correctional Facilities Farms Programs,Community,Department of Correctionsâ Farm Operation Program,LEG,018CFP
2010,1,Maryland,Obesity,Disparities/Equity,School/After School,Public School Transportation,LEG,013DEQ
2009,1,Georgia,Nutrition,Food Assistance Programs,Community,State Health and Human Services Agencies,LEG,003FAP
2009,1,New Jersey,Physical Activity,Task Forces/Councils,School/After School,Obesity Instructions In Public Schools,LEG,047TFC
2010,1,Texas,Obesity,Disparities/Equity,Early Care and Education,Outdoor Space Requirements,REG,013DEQ
2011,1,Minnesota,Physical Activity,Public Safety,Community,Capital Improvements,LEG,039SAF
2003,1,Nevada,Physical Activity,"Parks, Recreation and Trails",Community,State Board of Finance,LEG,034PRT
2006,1,New York,Nutrition,Appropriations,Community,An Act to Amend Laws,LEG,002APP
2010,1,Maryland,Physical Activity,Physical Education Requirements,School/After School,Public Schools,LEG,036PER
2011,1,Oregon,Nutrition,Appropriations,Community,Taxation of Tangible Personal Property,LEG,002APP
2010,1,Maryland,Physical Activity,School Siting,School/After School,Public School Transportation,LEG,042SIT
2012,3,North Carolina,Nutrition,Nutrition Standards,Medical and/or Hospital,The Current Operations and Capital Improvements Appropriations Act of 2012,LEG,010NUS
2007,1,California,Physical Activity,Bicycling,Community,House Resolution<br>,LEG,005BIK
2011,1,New York,Nutrition,Food Policy Councils,Community,An Act in Relation to the Creation of a New York State Council on Food Policy,LEG,022FPC
2009,1,Massachusetts,Nutrition,Appropriations,Community,Farm Produce to Needy Persons,LEG,002APP
2010,1,California,Physical Activity,Access to Recreational Opportunities,Community,Education: Physical Education,LEG,004ARO
2002,1,Idaho,Nutrition,Medical Care,Community,Landowner Liability,LEG,026MEC
2005,1,Hawaii,Obesity,Appropriations,Community,Budget Bill,LEG,002APP
2008,1,Virginia,Nutrition,Incentives,Medical and/or Hospital,Chronic Diseases,LEG,029INC
2011,1,District of Columbia,Nutrition,Access to Healthy Foods,Restaurant/Retail,Contract Approval and Payment Authorization,LEG,001AHF
2011,1,New York,Physical Activity,Pedestrians/Walking,Community,Jerome Park,LEG,052PED
2009,1,Washington,Obesity,Appropriations,Community,Growth Management Act,LEG,002APP
2010,1,Kentucky,Nutrition,Appropriations,Community,Appropriations and Revenue,LEG,002APP
2009,1,North Carolina,Nutrition,Liability and Indemnity,Community,Community Development Funding,LEG,030LAI
2009,1,Massachusetts,Nutrition,Access to Healthy Foods,School/After School,Promoting Better Health in Public Schools,LEG,001AHF
2010,1,West Virginia,Obesity,Food Restrictions,Community,Budget Bill,LEG,020FOR
2015,1,New York,Obesity,Initiatives and Programs,Early Care and Education,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,053INP
2006,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,Senate Resolution<br>,LEG,015FDF
2011,1,Maryland,Nutrition,Fruits and Vegetables,Community,Organic and Locally Grown Agricultural Products,LEG,025FAV
2010,1,Minnesota,Nutrition,Medical Care,Community,Traffic Regulations,LEG,026MEC
2011,1,Tennessee,Physical Activity,"Parks, Recreation and Trails",School/After School,Industrial Development,LEG,034PRT
2009,1,Massachusetts,Nutrition,Medical Care,School/After School,Transportation System Modernization,LEG,026MEC
2009,1,Texas,Physical Activity,Pedestrians/Walking,Community,Urban Transportation Authority,LEG,052PED
2010,1,Maryland,Physical Activity,Task Forces/Councils,Community,Sustainable Growth,LEG,047TFC
2010,1,Michigan,Obesity,Body Mass Index (BMI),Community,Local Building Authority Transportation Facilities,LEG,006BMI
2009,1,Maryland,Nutrition,Fruits and Vegetables,Restaurant/Retail,Retail Food and Pharmacy Vendors,REG,025FAV
2011,1,Missouri,Nutrition,Agriculture and Farming,Community,Livestock Brands Publishing,LEG,017AGF
2009,1,Georgia,Physical Activity,School Siting,School/After School,Regional Planning,REG,042SIT
2010,1,Wisconsin,Physical Activity,Bicycling,Community,Trails Council,LEG,005BIK
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Street Repairs,LEG,049BED
2009,1,New York,Physical Activity,Pedestrians/Walking,Community,Transportation and Economic Development Budget,LEG,052PED
2009,1,Massachusetts,Obesity,Disparities/Equity,School/After School,School Nutrition,LEG,013DEQ
2011,1,Connecticut,Physical Activity,Physical Education Requirements,School/After School,Participation in Interscholastic Athletics,LEG,036PER
2013,4,Michigan,Nutrition,Food Security,Community,A resolution to declare October 2013 as Harvest Gathering Month in the state of Michigan.,LEG,023FOS
2011,1,Rhode Island,Nutrition,Trans Fats,Restaurant/Retail,Food and Drugs,LEG,050FAT
2011,1,Texas,Nutrition,Food Assistance Programs,School/After School,Interagency Obesity Council,LEG,003FAP
2011,1,Minnesota,Physical Activity,Bicycling,Restaurant/Retail,Stadiums,LEG,005BIK
2010,1,Oklahoma,Obesity,Disparities/Equity,Medical and/or Hospital,Public Health And Safety,LEG,013DEQ
2011,1,Texas,Nutrition,Access to Healthy Foods,Restaurant/Retail,Programs to Improve Health of Public School Students,LEG,001AHF
2010,1,Hawaii,Nutrition,Fruits and Vegetables,School/After School,Nutritious Meal Programs,LEG,025FAV
2010,1,Connecticut,Nutrition,Vending,Restaurant/Retail,Vending Machine Sales,LEG,051VEN
2004,1,Louisiana,Physical Activity,Physical Education Requirements,School/After School,Physical Fitness in Schools,LEG,036PER
2009,1,Oregon,Nutrition,Medical Care,Community,Financing for Transportation Projects,LEG,026MEC
2011,1,Maine,Nutrition,Farm Direct Foods,School/After School,Farm and Fish School Program,LEG,015FDF
2009,1,Washington,Physical Activity,Public Transportation,School/After School,Supplemental Transportation Appropriations,LEG,040TRS
2006,1,New Jersey,Obesity,Appropriations,Community,Garden State Green Acres Preservation Grants,LEG,002APP
2009,1,Minnesota,Obesity,Menu Labeling,Community,Cities,LEG,032MNL
2011,1,Washington,Physical Activity,Physical Education Requirements,School/After School,State Printing Operation,LEG,036PER
2010,1,Hawaii,Obesity,Food Restrictions,Community,Local Agricultural Producers and Retailers,LEG,020FOR
2011,1,Wisconsin,Physical Activity,Pedestrians/Walking,Community,Failure-to-Yield Violations,LEG,052PED
2011,1,Arizona,Physical Activity,Public Transportation,Community,Municipal Tax Increment Financing and Infrastructure,LEG,040TRS
2010,1,Oklahoma,Physical Activity,Pedestrians/Walking,Restaurant/Retail,Healthy Communities,LEG,052PED
2010,1,California,Nutrition,Access to Healthy Foods,Early Care and Education,Budget Act of 2010,LEG,001AHF
2009,1,New Mexico,Physical Activity,Bicycling,Community,Special Districts,LEG,005BIK
2007,1,North Carolina,Physical Activity,Bicycling,School/After School,Appropriations Act of 2007,LEG,005BIK
2009,1,West Virginia,Nutrition,Appropriations,Community,Lifestyle Planning,LEG,002APP
2009,1,Minnesota,Physical Activity,Bicycling,Community,Environment,LEG,005BIK
2012,1,New York,Nutrition,Farm Direct Foods,Community,Appropriations<br>,LEG,015FDF
2010,1,Maryland,Nutrition,Farm Direct Foods,Community,Department of Agriculture,LEG,015FDF
2009,1,Minnesota,Nutrition,Sodium,Community,Public Health,LEG,045SOD
2011,1,New Hampshire,Obesity,Appropriations,School/After School,Public School Pupils,LEG,002APP
2011,1,New Hampshire,Nutrition,Appropriations,Community,Definition of Local,LEG,002APP
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,School/After School,Capital Improvement Projects for the Benefit of the Fir,LEG,052PED
2005,1,Oregon,Nutrition,Fruits and Vegetables,Community,Department of Human Services,LEG,025FAV
2010,1,New Jersey,Nutrition,Agriculture and Farming,Community,Economic Development Promotion Act,LEG,017AGF
2011,1,Hawaii,Obesity,Appropriations,School/After School,Aspartame,LEG,002APP
2009,1,Colorado,Nutrition,Medical Care,Community,Low Power Self Propelled Vehicles,LEG,026MEC
2011,1,Florida,Obesity,Appropriations,School/After School,Public School Instruction,LEG,002APP
2011,1,Florida,Obesity,Appropriations,Community,Growth Management,LEG,002APP
2010,1,New York,Physical Activity,Task Forces/Councils,Work Place,Advisory Committee on Public Wellness,LEG,047TFC
2001,1,California,Nutrition,Medical Care,Community,Santa Clara Valley Transportation Authority,LEG,026MEC
2010,1,Minnesota,Obesity,Food Restrictions,Community,State and Local Government,LEG,020FOR
2009,1,District of Columbia,Obesity,Menu Labeling,Community,Arboretum Place Economic Development Act,LEG,032MNL
2010,1,Oklahoma,Nutrition,Appropriations,Community,Revenue And Taxation,LEG,002APP
2009,1,Tennessee,Obesity,Food Restrictions,Community,Food and Food Products,LEG,020FOR
2010,1,Iowa,Obesity,Appropriations,Community,Promotion of Local Food Farms,LEG,002APP
2009,1,Massachusetts,Nutrition,Farm Direct Foods,Community,Governor Fiscal Year 2010 Budget,LEG,015FDF
2009,1,New York,Nutrition,Agriculture and Farming,Restaurant/Retail,Bulk Milk Haulers,LEG,017AGF
2009,1,Vermont,Obesity,Appropriations,Community,Unlimited Direct Sales of Unpasteurized Milk,LEG,002APP
2010,1,Alabama,Nutrition,Farmers Markets,Community,Government Appropriations,LEG,016FAM
2012,1,District of Columbia,Nutrition,Initiatives and Programs,School/After School,"To Enact and Amend, on an Emergency Basis, Provisions of Law Necessary to Support the Fiscal Year 2013 Budget.<br>",LEG,053INP
2009,1,Pennsylvania,Physical Activity,School Siting,School/After School,Public School Code of 1949,LEG,042SIT
2005,1,Pennsylvania,Obesity,Appropriations,Community,General Appropriation Act,LEG,002APP
2013,1,Rhode Island,Physical Activity,Incentives,Work Place,An Act Relating to Taxation,LEG,029INC
2009,1,Connecticut,Nutrition,Medical Care,Community,Equestrians In the 2009 Connecticut Bicycle Plan,LEG,026MEC
2010,1,Missouri,Obesity,Food Restrictions,Community,Urban Farming Task Force,LEG,020FOR
2011,1,California,Physical Activity,Bicycling,Community,Vehicles: Engineering and Traffic Survey,LEG,005BIK
2010,1,Hawaii,Nutrition,Appropriations,School/After School,State Diet Programs,LEG,002APP
2009,1,Texas,Nutrition,Agriculture and Farming,Community,Foods Stamps and WIC Voucher Acceptance,LEG,017AGF
2011,1,Pennsylvania,Nutrition,Farm Direct Foods,School/After School,School Foods Reform,LEG,015FDF
2010,1,New Jersey,Obesity,Appropriations,Community,Transportation Trust Fund,LEG,002APP
2010,1,California,Nutrition,Breastfeeding,Work Place,Lactation Accommodation: Workplace Designation,LEG,007BFD
2011,1,Hawaii,Nutrition,Task Forces/Councils,School/After School,School Gardens,LEG,047TFC
2011,1,Hawaii,Obesity,Appropriations,Community,Concession Contracts,LEG,002APP
2011,1,Virginia,Physical Activity,Public Safety,Community,Richmond Enhanced Building Rehabilitation Process,LEG,039SAF
2010,1,New Jersey,Obesity,Appropriations,Community,Crosswalks,LEG,002APP
2011,1,New York,Nutrition,Appropriations,Community,Adult Day Services Demonstration Programs,LEG,002APP
2011,1,New Mexico,Nutrition,Appropriations,Community,Local Food Systems,LEG,002APP
2011,1,Florida,Physical Activity,Physical Activity Requirements,Community,Chronic Diseases<br>,LEG,035PAR
2013,2,Maryland,Nutrition,Food Assistance Programs,Community,Study of the Implementation of a Hub and Spoke Program in the Southern Maryland Region,LEG,003FAP
2011,1,New York,Obesity,Appropriations,Community,Prelicensing Drivers Education Course,LEG,002APP
2009,1,Florida,Nutrition,Medical Care,Community,Public Use of District Lands,REG,026MEC
2011,1,Mississippi,Obesity,Appropriations,School/After School,Healthy Living Instruction,LEG,002APP
2011,1,Connecticut,Nutrition,Appropriations,Restaurant/Retail,Locally Grown Products by Residents,LEG,002APP
2011,1,Washington,Physical Activity,Safe Routes to Schools,Community,Additive Transportation Funding,LEG,041SRS
2010,1,New Jersey,Nutrition,Appropriations,Community,Nutrition Program,LEG,002APP
2011,1,Florida,Obesity,Menu Labeling,Community,Public Food Service Establishments,LEG,032MNL
2010,1,Colorado,Nutrition,Agriculture and Farming,School/After School,Campaign to End Childhood Hunger By 2015,LEG,017AGF
2011,1,Massachusetts,Nutrition,Agriculture and Farming,Community,An Act Making Appropriations<br>,LEG,017AGF
2015,1,District of Columbia,Nutrition,Farm Direct Foods,Community,Urban Farming and Food Security Amendment Act,LEG,015FDF
2011,1,Nevada,Nutrition,Appropriations,School/After School,School Nutrition Programs,LEG,002APP
2010,1,Wisconsin,Nutrition,Access to Healthy Foods,Restaurant/Retail,Food Processing Plants,REG,001AHF
2011,1,North Carolina,Nutrition,Food Security,School/After School,Healthy Schools Act,LEG,023FOS
2001,1,California,Physical Activity,Pedestrians/Walking,Community,Santa Clara Valley Transportation Authority,LEG,052PED
2009,1,Michigan,Obesity,Appropriations,School/After School,Health Education,LEG,002APP
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Planning,LEG,052PED
2010,1,Maryland,Obesity,Appropriations,Community,Vehicle Laws,LEG,002APP
2010,1,Pennsylvania,Obesity,Access to Drinking Water,School/After School,School Foods Reform,LEG,014ADW
2011,1,Hawaii,Nutrition,Food Security,Restaurant/Retail,Aspartame,LEG,023FOS
2010,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,General Excise Taxes on Snack Foods,LEG,002APP
2010,1,Hawaii,Nutrition,Farm Direct Foods,Restaurant/Retail,Trans Fats,LEG,015FDF
2007,1,Tennessee,Physical Activity,Pedestrians/Walking,Community,Department of Transportation,LEG,052PED
2012,1,Mississippi,Nutrition,School Nutrition,School/After School,Regulation Concerning School Food<br>,LEG,043SNU
2011,1,New York,Nutrition,Point of Purchase Promotion,School/After School,Exemption from Athletic Competitions,LEG,037POP
2011,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,School Meals,LEG,017AGF
2010,1,Washington,Nutrition,Liability and Indemnity,Community,Community Preservation and Development Authorities,LEG,030LAI
2011,1,New York,Nutrition,Access to Healthy Foods,Community,State Fiscal Year 2011-2012 Funding,LEG,001AHF
2011,1,Connecticut,Nutrition,Farmers Markets,Restaurant/Retail,An Act Concerning Farmers' Markets<br>,LEG,016FAM
2011,1,New York,Physical Activity,Pedestrians/Walking,Community,Blighted Properties,LEG,052PED
2011,1,Texas,Obesity,Appropriations,Community,Texas Transportation Commission,LEG,002APP
2011,1,Louisiana,Nutrition,Access to Healthy Foods,Community,Sales Tax and Water,LEG,001AHF
2009,1,Maryland,Physical Activity,Public Transportation,Community,Tax Increment Financing,LEG,040TRS
2011,1,Maryland,Nutrition,Appropriations,Restaurant/Retail,Raw Agricultural Products Sales,LEG,002APP
2011,1,Tennessee,Nutrition,Incentives,Community,Privilege Tax,LEG,029INC
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Financing of State and Local Government,LEG,006BMI
2010,1,Louisiana,Nutrition,Task Forces/Councils,Community,Health,LEG,047TFC
2010,1,Pennsylvania,Nutrition,Farmers Markets,Restaurant/Retail,National Fresh Food Financing Initiative,LEG,016FAM
2010,1,Nevada,Obesity,Appropriations,Community,Funding of State and Local Government,LEG,002APP
2010,1,Hawaii,Physical Activity,Bicycling,Community,Parking in Bicycle Paths,LEG,005BIK
2013,1,Montana,Nutrition,Appropriations,Community,An Act Creating the Farm-to-School Grant Program,LEG,002APP
2001,1,Minnesota,Physical Activity,Bicycling,Community,Public Safety,LEG,005BIK
2006,1,New York,Nutrition,Farm Direct Foods,Community,An Act to Amend Laws,LEG,015FDF
2009,1,New York,Obesity,Food Restrictions,School/After School,Availability of Healthy Food on School Property,LEG,020FOR
2009,1,Wisconsin,Physical Activity,Public Safety,Community,Tax Incremental District,LEG,039SAF
2010,1,Oklahoma,Obesity,Health Insurance Coverage,Medical and/or Hospital,Public Health And Safety,LEG,028HIC
2012,1,California,Physical Activity,Bicycling,Community,An Act Relating to the Budget Act of 2012<br>,LEG,005BIK
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Transportation,LEG,006BMI
2009,1,Minnesota,Nutrition,Medical Care,Community,Transportation,LEG,026MEC
2010,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,Farm to School Models,LEG,017AGF
2011,1,Mississippi,Obesity,Access to Drinking Water,Restaurant/Retail,Health Foods,LEG,014ADW
2009,1,Illinois,Obesity,Appropriations,Community,Food Stamp Use,LEG,002APP
2010,1,Vermont,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Soft Drinks,LEG,021HFR
2016,3,Alabama,Physical Activity,Physical Education Requirements,School/After School,Regulations Governing Public Schools,REG,036PER
2010,1,Hawaii,Nutrition,Appropriations,School/After School,Farm to School Pilot Program,LEG,002APP
2006,1,New Jersey,Obesity,Appropriations,Community,Open Space Acquisition,LEG,002APP
2010,1,Michigan,Nutrition,Farm Direct Foods,Community,Cottage Food,LEG,015FDF
2010,1,Georgia,Nutrition,Appropriations,Community,Commissions and Other Agencies,LEG,002APP
2010,1,Pennsylvania,Nutrition,Farm Direct Foods,Restaurant/Retail,Appropriation Bill,LEG,015FDF
2013,1,District of Columbia,Nutrition,Access to Healthy Foods,Community,Healthy Tots Act of 2013,LEG,001AHF
2009,1,Alabama,Nutrition,Farmers Markets,Community,State Appropriations,LEG,016FAM
2009,1,Massachusetts,Obesity,Appropriations,Community,Lincoln Park Infrastructure Financing,LEG,002APP
2009,1,Vermont,Nutrition,Access to Healthy Foods,School/After School,Farmers Markets,LEG,001AHF
2010,1,Massachusetts,Obesity,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2009,1,Oregon,Obesity,Food Restrictions,Community,Nutrition,LEG,020FOR
2009,1,North Dakota,Nutrition,Appropriations,Community,Department of Public Instruction,LEG,002APP
2012,1,Minnesota,Nutrition,Fruits and Vegetables,Community,An Act Relating to Public Safety  <br>,LEG,025FAV
2010,1,Wisconsin,Nutrition,Food Policy Councils,School/After School,Locally Grown Food in School Meals,LEG,022FPC
2010,1,New Jersey,Physical Activity,Public Safety,Restaurant/Retail,State Budget,LEG,039SAF
2009,1,North Carolina,Nutrition,Agriculture and Farming,Community,Public Health Initiatives,LEG,017AGF
2012,1,Hawaii,Nutrition,Farmers Markets,Community,An Act Relating to Agriculture,LEG,016FAM
2011,1,Idaho,Nutrition,Disparities/Equity,School/After School,Local Land Use Planning and Production,LEG,013DEQ
2009,1,New York,Nutrition,Access to Healthy Foods,Community,Wholesale Regional Farmers Markets,LEG,001AHF
2009,1,Maine,Nutrition,Fruits and Vegetables,Community,Food Stamps and Local Produce,LEG,025FAV
2011,1,Montana,Nutrition,Access to Healthy Foods,Restaurant/Retail,Regulation of Retail Food Establishment Exemptions,LEG,001AHF
2008,1,New Jersey,Obesity,Menu Labeling,School/After School,Budget Bill Fiscal Year 2009-2010,LEG,032MNL
2009,1,Massachusetts,Obesity,Body Mass Index (BMI),School/After School,Transportation System Modernization,LEG,006BMI
2010,1,California,Nutrition,Incentives,Restaurant/Retail,Food Grocers: Display of Farm Product Price,LEG,029INC
2011,1,Delaware,Nutrition,Appropriations,Community,Roadside Stands,LEG,002APP
2014,2,Pennsylvania,Nutrition,Farm Direct Foods,Community,Pennsylvania Produce Month,LEG,015FDF
2014,1,Hawaii,Nutrition,Farm Direct Foods,Community,An Appropriation for the Senior Farmersâ Market Nutrition Program,LEG,015FDF
2009,1,Nebraska,Nutrition,Farm Direct Foods,School/After School,Farm to School Program Task Force,LEG,015FDF
2010,1,Arizona,Obesity,Liability and Indemnity,Community,Transaction Privilege Tax and Soft Drinks,LEG,030LAI
2011,1,Texas,Nutrition,Farm Direct Foods,Community,Small Food Production Regulation,LEG,015FDF
2012,1,West Virginia,Nutrition,Media Campaigns,Community,Department of Agriculture<br>,LEG,031MDC
2005,1,Massachusetts,Obesity,Appropriations,Community,Environmental Trust,LEG,002APP
