Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",68,4,NO
3AP,18+,Ulster,KINGSTON HOSPITAL,67,0,
2AP,18+,Manhattan,County,25618,2660,
2AP,0-17,Manhattan,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",22,0,
3AP,18+,Sullivan,County,419,3,
2AP,18+,Suffolk,"PHOENIX HOUSES OF LONG ISLAND, INC.",35,8,
3AP,18+,Erie,County,4125,19,
3AP,18+,Montgomery,County,497,0,
2AP,0-17,Washington,County,49,0,
3AP,18+,Saint Lawrence,OMH STATE PC NETWORK,26,0,
3AP,0-17,Chautauqua,"WOMAN'S CHRISTIAN ASSOC. OF JAMESTOWN, NY",43,0,NO
2AP,0-17,Orange,County,247,7,
2AP,0-17,Lewis,County,35,1,
3AP,18+,Manhattan,"KAREN HORNEY CLINIC, INC.",27,0,
2AP,18+,Brooklyn,County,11841,1328,
2AP,0-17,Herkimer,LITTLE FALLS HOSPITAL,21,0,NO
3AP,18+,Steuben,ST JAMES MERCY HOSPITAL,50,0,
3AP,18+,Yates,County,42,1,NO
3AP,18+,Westchester,ROCKLAND PSYCHIATRIC CENTER,27,0,NO
2AP,18+,Nassau,"PSCH, INC. DBA WELLLIFE NETWORK",65,16,
3AP,18+,Bronx,"SAMARITAN DAYTOP VILLAGE, INC.",288,0,
2AP,18+,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",490,25,NO
3AP,18+,Allegany,"ALLEGANY REHABILITATION ASSOCIATES, INC.",87,1,NO
2AP,0-17,Queens,County,652,23,
2AP,18+,Erie,County,4081,375,
3AP,18+,Westchester,ECON OPP COUNCIL SUFFOLK AI,48,0,NO
2AP,0-17,Fulton,County,122,2,
2AP,0-17,Nassau,"HUDSON RIVER HEALTHCARE, INC.",28,0,
2AP,0-17,Suffolk,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,24,3,NO
2AP,18+,Nassau,"SOUTHEAST NASSAU GUIDANCE CENTER, INC.",49,3,NO
3AP,18+,Suffolk,"BRUNSWICK HOSPITAL CENTER, INC.",42,0,NO
3AP,18+,Bronx,"GEEL COMMUNITY SERVICES, INC.",30,1,NO
2AP,0-17,Cattaraugus,County,115,1,
3AP,0-17,Monroe,County,1317,2,
2AP,18+,Fulton,County,280,24,
2AP,0-17,Saratoga,County,279,4,
3AP,0-17,Chemung,ELMIRA PSYCHIATRIC CENTER,26,0,
2AP,18+,Albany,THE MARY IMOGENE BASSETT HOSPITAL,54,4,
3AP,18+,Sullivan,County,430,1,
2AP,18+,Bronx,County,99,15,
3AP,18+,Manhattan,EXPONENTS INC,65,0,
2AP,0-17,Cattaraugus,"CATTARAUGUS REHABILITATION CENTER, INC.",21,1,NO
2AP,18+,Manhattan,ODYSSEY HOUSE OF NEW YORK,25,1,NO
2AP,0-17,Oneida,County,526,16,
2AP,18+,Warren,GLENS FALLS HOSPITAL,234,12,NO
2AP,18+,Brooklyn,NATIONAL ASSOCIATION ON DRUG ABUSE PROBLEMS,27,4,
2AP,18+,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,552,43,NO
2AP,0-17,Tioga,County,10,0,
3AP,18+,Suffolk,"ASSOCIATION FOR MENTAL HEALTH AND WELLNESS, I",341,2,NO
2AP,0-17,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",27,0,
2AP,18+,Hamilton,County,8,1,
2AP,18+,Franklin,County,359,33,
2AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,81,3,NO
3AP,18+,Bronx,NYC-HHC JACOBI MEDICAL CENTER,868,3,NO
3AP,18+,Nassau,SCO FAMILY OF SERVICES,56,1,
2AP,0-17,Cayuga,SUMMIT PEDIATRICS,23,1,
2AP,0-17,Oneida,"UPSTATE CEREBRAL PALSY, INC.",180,5,
3AP,0-17,Westchester,PHELPS MEMORIAL HOSPITAL CENTER,34,0,
3AP,18+,Westchester,BRONX PSYCHIATRIC CENTER,93,1,
3AP,0-17,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,84,0,
3AP,0-17,Ontario,GENEVA GENERAL HOSPITAL,38,0,
2AP,18+,Saint Lawrence,County,521,40,
2AP,18+,Madison,County,314,21,
2AP,18+,Oneida,"THE NEIGHBORHOOD CENTER, INC.",108,9,
2AP,18+,Jefferson,"UCPA OF THE NORTH COUNTRY, INC.",29,6,
2AP,18+,Steuben,County,371,38,
2AP,18+,Oneida,"CATH CHAR RC DIO/SYR, NY, INC-ONEIDA/MADISON",33,3,
2AP,18+,Rensselaer,SAMARITAN HOSPITAL,148,21,
2AP,0-17,Saint Lawrence,County,131,1,
2AP,0-17,Wyoming,County,41,1,
3AP,18+,Dutchess,DUTCHESS COUNTY DEPARTMENT OF MENTAL HYGIENE,34,0,NO
2AP,18+,Hamilton,County,6,2,
3AP,18+,Putnam,"PUTNAM FAMILY AND COMMUNITY SERVICES, INC.",110,1,
3AP,18+,Brooklyn,"PESACH TIKVAH-HOPE DEVELOPMENT, INC.",67,0,
3AP,18+,Brooklyn,NYC-HHC CUMBERLAND D+T CENTER,69,0,
3AP,18+,Brooklyn,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",390,2,
2AP,0-17,Montgomery,County,19,0,
2AP,18+,Staten Island,ASONE HEALTH CARE IPA,22,2,
2AP,0-17,Bronx,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,44,1,NO
3AP,18+,Hamilton,County,7,0,
3AP,0-17,Albany,ALBANY MEDICAL COLLEGE OF UNI,42,0,
2AP,18+,Rockland,County,1071,194,
2AP,18+,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,1246,117,
2AP,0-17,Queens,County,735,32,
2AP,18+,Staten Island,County,1535,261,
3AP,18+,Niagara,EASTERN NIAGARA HOSPITAL,23,0,NO
2AP,18+,Clinton,County,347,40,
3AP,18+,Saratoga,County,597,3,
3AP,18+,Rockland,HUDSON RIVER HEALTH CARE,202,1,NO
3AP,18+,Westchester,County,8529,46,
3AP,18+,Jefferson,CREDO COMM. CENTER F/T TREATMENT OF ADDICTION,28,0,NO
2AP,18+,Yates,County,111,10,
3AP,18+,Albany,County,5948,43,
3AP,18+,Columbia,County,225,1,
3AP,18+,Manhattan,"THE BRIDGE, INC.",234,3,NO
2AP,18+,Essex,County,131,14,
3AP,18+,Queens,"COMMUNITY HEALTHCARE NETWORK, INC.",196,1,
2AP,18+,Queens,MEDEX D & T CTR,190,21,
2AP,18+,Steuben,County,342,41,
2AP,0-17,Broome,County,374,9,
3AP,0-17,Tompkins,County,82,0,
3AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,50,0,NO
3AP,18+,Saratoga,"TRANSITIONAL SERVICES ASSOCIATION, INC.",74,2,NO
2AP,18+,Westchester,HUDSON HEALTH PLAN INC,37,4,NO
2AP,18+,Chenango,County,43,5,
2AP,18+,Washington,County,120,11,
3AP,18+,Greene,County,260,0,
3AP,18+,Franklin,County,1,0,
3AP,18+,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,3345,8,
2AP,18+,Orleans,County,29,4,
3AP,0-17,Sullivan,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,29,0,
3AP,18+,Chautauqua,County,855,6,
2AP,18+,Putnam,County,268,32,
2AP,18+,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,52,11,
2AP,18+,Manhattan,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",27,4,
3AP,18+,Manhattan,"BOWERY RESIDENTS' COMMITTEE, INC.",136,0,
2AP,18+,Dutchess,County,1292,153,
2AP,0-17,Westchester,OPEN DOOR FAMILY MEDICAL CENTERS,24,0,
2AP,18+,Nassau,COUNSELING SRV OF E D N Y INC,45,1,NO
2AP,18+,Nassau,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",169,21,NO
3AP,18+,Bronx,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,96,0,
3AP,18+,Region,Region,9136,42,
2AP,18+,Albany,ROCKLAND PSYCHIATRIC CENTER,276,61,
2AP,0-17,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,33,0,
3AP,0-17,Erie,CHILDREN'S HEALTH HOME OF WESTERN NY,66,0,
3AP,0-17,Franklin,County,86,0,
3AP,18+,Hamilton,County,5,0,
3AP,18+,Manhattan,"BOWERY RESIDENTS' COMMITTEE, INC.",140,0,
2AP,18+,Brooklyn,CENTURY MED & DENTAL CTR,31,3,NO
3AP,18+,Orange,County,1506,2,
2AP,18+,Oswego,County,428,32,
2AP,18+,Essex,WARRENSBURG HEALTH CENTER,55,9,
3AP,18+,Bronx,"COMUNILIFE, INC.",65,0,NO
2AP,18+,Jefferson,County,496,49,
2AP,18+,Bronx,QUEENS COORDINATED CARE PARTNERS LL,80,7,NO
3AP,18+,Brooklyn,GREATER NY ENDOSCOPY SURGICAL CTR,46,0,
2AP,18+,Sullivan,County,567,65,
2AP,0-17,Warren,County,260,9,
2AP,18+,Suffolk,THE LONG ISLAND HOME,242,17,
2AP,18+,Manhattan,"SHILOH CONSULTING, LLC",23,3,NO
3AP,0-17,Oneida,CHHUNY LLC,21,0,
2AP,18+,Manhattan,County,11546,1360,
2AP,18+,Cattaraugus,County,361,47,
3AP,18+,Rockland,County,1071,4,
3AP,18+,Erie,"HORIZON HEALTH SERVICES, INC.",771,2,
2AP,0-17,Madison,County,82,8,
3AP,0-17,Lewis,County,25,0,
2AP,18+,Herkimer,HERKIMER COUNTY COMMUNITY SERVICES BOARD,36,0,
3AP,0-17,Chautauqua,County,194,0,
2AP,18+,Washington,County,30,3,
2AP,18+,Bronx,County,109,11,
3AP,18+,Albany,HUDSON RIVER HEALTHCARE INC,167,1,NO
2AP,18+,Tompkins,County,386,31,
3AP,18+,Bronx,"PSCH, INC.",24,0,NO
2AP,18+,Queens,"EMUSC, LLC",30,0,
2AP,18+,Manhattan,NYC-HHC MORRISANIA DIAGNOSTIC & TREATMENT CTR,60,2,
2AP,18+,Manhattan,NYC-HHC MORRISANIA DIAGNOSTIC & TREATMENT CTR,27,3,NO
2AP,18+,Lewis,County,104,15,
2AP,18+,Manhattan,COMMUNITY CARE MANAGEMENT PARTNERS,3202,347,
3AP,18+,Staten Island,"STATEN ISLAND BEHAVIORAL NETWORK, INC.",107,0,
3AP,18+,Albany,WHITNEY M YOUNG HEALTH CENTER,196,1,
2AP,0-17,Chautauqua,County,210,4,
2AP,18+,Rockland,County,1066,161,
3AP,18+,Dutchess,HUDSON VALLEY ENDOSCOPIC CTR,21,0,NO
2AP,18+,Manhattan,BRONX AIDS SERVICE AI,57,3,
2AP,0-17,Cayuga,CENTRAL NEW YORK BHCC,102,5,
3AP,18+,Bronx,ALL MED & REHAB OF NEW YORK,352,2,NO
2AP,18+,Herkimer,HERKIMER COUNTY COMMUNITY SERVICES BOARD,26,0,
3AP,18+,Staten Island,BRIGHTPOINT HEALTH,56,0,
2AP,18+,Staten Island,NORTHWELL HEALTH NETWORK,1077,168,
3AP,18+,Brooklyn,"NNCC DBA NEIGHBORHOOD COUNSELING CENTER, INC.",69,0,NO
3AP,18+,Montgomery,NEW DIMENSIONS IN HEALTH CARE,50,0,
2AP,0-17,Brooklyn,AHAVA MEDICAL AND REHAB CENTER LLC,51,4,
3AP,18+,Chemung,County,277,0,
2AP,18+,Westchester,LESC BHCC,38,1,
3AP,18+,Delaware,DELAWARE COUNTY COMMUNITY SERVICES BOARD,58,0,
2AP,18+,Brooklyn,"ST. VINCENT'S SERVICES, INC.",56,9,NO
3AP,18+,Bronx,"FEDCAP REHABILITATION SERVICES, INC.",39,0,NO
3AP,18+,Onondaga,SOUTHERN TIER AIDS PROGRAM AI,26,0,
2AP,18+,Broome,MONROE PLAN FOR MEDICAL CARE,27,1,NO
2AP,18+,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",240,23,NO
2AP,0-17,Orange,County,249,10,
2AP,18+,Steuben,County,357,44,
2AP,18+,Brooklyn,"PESACH TIKVAH-HOPE DEVELOPMENT, INC.",28,3,
2AP,18+,Hamilton,County,4,0,
2AP,18+,Brooklyn,HOUSING WORKS INC AI,113,4,NO
3AP,18+,Cattaraugus,DIRECTIONS IN INDEPENDENT LIV MH,40,0,
2AP,18+,Washington,County,115,11,
2AP,0-17,Bronx,NYC-HHC JACOBI MEDICAL CENTER,48,1,NO
2AP,0-17,Lewis,County,15,1,
3AP,18+,Orleans,ORLEANS COUNTY DEPARTMENT OF MENTAL HEALTH,33,1,NO
2AP,18+,Albany,BUFFALO PSYCHIATRIC CENTER,148,26,
3AP,18+,Westchester,"DAYTOP VILLAGE,INC",66,0,NO
2AP,18+,Orange,County,1489,185,
2AP,0-17,Brooklyn,County,645,16,
3AP,18+,Westchester,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",223,3,
3AP,0-17,Suffolk,"BRUNSWICK HOSPITAL CENTER, INC.",67,0,NO
3AP,18+,Westchester,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,7190,32,
2AP,0-17,Tompkins,County,84,4,
2AP,18+,Chenango,County,156,12,
3AP,18+,Cortland,CORTLAND COUNTY COMMUNITY SERVICES BOARD,29,0,
2AP,18+,Otsego,"REHABILITATION SUPPORT SERVICES, INC.",49,4,
3AP,18+,Ontario,County,699,4,
3AP,18+,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,48,0,
2AP,0-17,Oswego,County,99,1,
2AP,0-17,Chautauqua,County,197,5,
2AP,18+,Herkimer,County,162,10,NO
2AP,0-17,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,23,2,NO
2AP,18+,Orleans,ORLEANS COUNTY DEPARTMENT OF MENTAL HEALTH,67,4,
2AP,0-17,Washington,County,54,1,
3AP,18+,Cattaraugus,County,404,3,
2AP,18+,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,348,21,
2AP,18+,Allegany,County,163,16,
2AP,18+,Onondaga,ELMIRA PSYCHIATRIC CENTER,28,9,
3AP,18+,Westchester,MONTEFIORE MEDICAL CENTER,1489,4,
2AP,0-17,Hamilton,County,1,0,
2AP,18+,Chautauqua,County,912,85,
2AP,0-17,Brooklyn,THE LEAGUE SCHOOL,36,0,NO
3AP,18+,Brooklyn,"ASTROCARE, INC.",67,0,NO
2AP,0-17,Oneida,"KIDS ONEIDA, INC.",49,1,
3AP,0-17,Rensselaer,SAMARITAN HOSPITAL,60,0,
2AP,18+,Greene,County,277,19,
3AP,18+,Manhattan,"PUERTO RICAN FAMILY INSTITUTE, INC.",616,2,NO
3AP,18+,Brooklyn,"BROOKLYN COMMUNITY HOUSING AND SERVICES, INC.",34,0,
3AP,18+,Queens,JAMAICA HOSPITAL MEDICAL CENTER,1148,3,NO
3AP,18+,Brooklyn,ADVANCED HEALTH NETWORK IPA,106,0,
3AP,0-17,Allegany,County,7,0,
3AP,18+,Monroe,HIGHLAND HOSPITAL OF ROCHESTER,503,1,
2AP,0-17,Oneida,County,528,13,
3AP,18+,Onondaga,"LIBERTY RESOURCES, INC.",98,1,
3AP,18+,Westchester,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",83,0,NO
3AP,0-17,Erie,"BAKER HALL, INC. DBA BAKER VICTORY SERVICES",53,0,NO
2AP,18+,Wyoming,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,43,4,NO
2AP,0-17,Wayne,County,111,4,
2AP,18+,Oneida,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",56,4,
2AP,0-17,Lewis,County,37,1,
3AP,18+,Nassau,County,4983,21,
3AP,18+,Oneida,"CATH CHAR RC DIO/SYR, NY, INC-ONEIDA/MADISON",33,0,NO
2AP,18+,Manhattan,WELLLIFE NETWORK INC.,115,23,
3AP,0-17,Dutchess,County,351,0,
2AP,18+,Onondaga,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",792,99,
2AP,18+,Westchester,"PUERTO RICAN FAMILY INSTITUTE, INC.",70,8,NO
3AP,18+,Putnam,County,494,0,
3AP,18+,Otsego,TRI TOWN REGIONAL HEALTHCARE,29,0,
3AP,18+,Ulster,"GATEWAY COMMUNITY INDUSTRIES, INC.",44,0,
2AP,0-17,Washington,County,48,0,
2AP,18+,Dutchess,DUTCHESS CNTY DEPT OF BEH & COMMUNITY HEALTH,28,0,
2AP,0-17,Putnam,County,27,0,
3AP,18+,Oswego,County,402,1,
2AP,18+,Onondaga,SYRACUSE COMM HEALTH CTR  INC,100,7,
3AP,18+,Staten Island,County,1784,14,
2AP,18+,Monroe,County,4186,319,
3AP,0-17,Essex,UVT HLTH NETWORK ELIZABETHTOWN COMMUNITY HOSP,21,0,
2AP,18+,Bronx,"COMMUNITY HEALTHCARE NETWORK, INC.",57,6,NO
2AP,0-17,Ulster,County,175,6,
2AP,0-17,Westchester,NEW YORK PRESBYTERIAN HOSPITAL,89,4,NO
3AP,18+,Hamilton,County,6,0,
2AP,18+,Bronx,"PSCH, INC.",21,5,
3AP,18+,Nassau,ST FRANCIS HSP,62,0,
2AP,18+,Manhattan,NATIONAL ASSOCIATION ON DRUG ABUSE,119,19,NO
2AP,18+,Erie,County,4225,393,
3AP,0-17,Bronx,ASTOR SERVICES FOR CHILDREN & FAMILIES,92,0,
3AP,18+,Seneca,County,123,1,
2AP,18+,Queens,"COMMUNITY HEALTHCARE NETWORK, INC.",183,7,
3AP,18+,Orange,County,1406,10,
3AP,0-17,Queens,County,660,0,NO
2AP,18+,Steuben,County,95,18,
2AP,0-17,Steuben,CORNING HOSP,21,2,
3AP,18+,Suffolk,DOWNTOWN BRONX MED ASSOC PC,58,1,
3AP,0-17,Erie,"MID-ERIE MENTAL HEALTH SERVICES, INC. DBA EHS",30,0,
2AP,0-17,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",54,2,
3AP,0-17,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,34,1,NO
2AP,18+,Brooklyn,VILLAGE CENTER FOR CARE AI,120,12,
3AP,0-17,Staten Island,RICHMOND MEDICAL CENTER DBA RICHMOND UMC,77,0,
3AP,18+,Warren,County,811,0,
2AP,18+,Queens,METRO COMMUNITY HEALTH CENTERS INC,116,30,
3AP,0-17,Queens,SCO FAMILY OF SERVICES,25,0,NO
3AP,18+,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",62,0,NO
2AP,0-17,Manhattan,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,318,10,
3AP,18+,Allegany,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,22,0,
2AP,18+,Brooklyn,"INSTITUTE FOR COMMUNITY LIVING, INC.",694,70,NO
3AP,18+,Sullivan,County,1469,10,
2AP,18+,Broome,GREATER BINGHAMTON HEALTH CENTER,21,3,NO
2AP,18+,Franklin,County,379,32,
3AP,0-17,Albany,HUTCHINGS PSYCHIATRIC CENTER,22,0,
3AP,18+,Chautauqua,THE CHAUTAUQUA CENTER INC,29,0,
2AP,18+,Schenectady,SCHENECTADY FAMILY HEALTH SER,207,17,
3AP,0-17,Erie,ERIE COUNTY MEDICAL CENTER,53,0,NO
2AP,18+,Saratoga,WARRENSBURG HEALTH CENTER,26,2,
2AP,18+,Wayne,County,226,34,NO
2AP,0-17,Region,Region,2377,69,
3AP,18+,Westchester,County,8835,55,
3AP,0-17,Orleans,County,26,0,
2AP,0-17,Cattaraugus,County,110,1,
2AP,18+,Suffolk,JAMAICA HOSPITAL MEDICAL CENTER,29,3,
2AP,18+,Greene,County,264,15,
2AP,0-17,Niagara,KALEIDA HEALTH,98,4,NO
3AP,18+,Queens,County,10406,54,
3AP,18+,Ontario,"LAKEVIEW HEALTH SERVICES, INC.",51,0,
3AP,0-17,Monroe,"BEHAVIORAL HEALTH NETWORK, INC.",65,0,NO
2AP,0-17,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,45,2,
2AP,0-17,Bronx,BRONX-LEBANON HOSPITAL CENTER,236,8,
2AP,0-17,Manhattan,BETH ISRAEL MEDICAL CENTER,39,0,
2AP,18+,Franklin,County,387,32,
2AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,35,3,
3AP,18+,Suffolk,County,4444,22,
2AP,18+,Otsego,County,742,60,
2AP,18+,Schenectady,County,1611,113,
2AP,18+,Manhattan,ASIAN & PACIFIC I C HIV/AIDS,89,6,NO
3AP,18+,Nassau,MERCY MEDICAL CENTER,69,1,
3AP,18+,Erie,BUFFALO PSYCHIATRIC CENTER,73,1,
2AP,18+,Bronx,PROJECT SAMARITAN HLTH SVCS I,582,47,
2AP,18+,Westchester,HUDSON HEALTH PLAN INC,28,2,NO
2AP,0-17,Broome,County,372,13,
2AP,18+,Sullivan,County,889,112,
3AP,18+,Hamilton,County,7,0,
2AP,18+,Essex,County,57,3,
3AP,18+,Brooklyn,SOUTH BEACH PSYCHIATRIC CENTER,78,0,
2AP,18+,Saratoga,County,590,58,
3AP,0-17,Broome,OUR LADY OF LOURDES MEMORIAL HOSPITAL,38,0,NO
3AP,18+,Nassau,NORTH SHORE UNIVERSITY HOSPITAL AT GLEN COVE,70,1,
3AP,18+,Manhattan,VILLAGE CENTER FOR CARE AI,1369,9,NO
2AP,0-17,Steuben,County,117,4,
3AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",22,0,NO
3AP,18+,Brooklyn,STATEN ISLAND UNIVERSITY HOSPITAL,78,0,NO
2AP,18+,Staten Island,County,1509,252,
3AP,0-17,Broome,County,377,0,
2AP,0-17,Putnam,County,22,0,
2AP,18+,Genesee,County,299,18,
2AP,0-17,Franklin,County,91,5,
3AP,18+,Bronx,County,15045,71,
3AP,18+,Nassau,"LONG ISLAND FQHC, INC.",267,3,
2AP,0-17,Franklin,County,90,4,
3AP,18+,Orange,"ACCESS: SUPPORTS FOR LIVING, INC.",485,1,NO
2AP,18+,Dutchess,"HUDSON VALLEY MENTAL HEALTH, INC.",384,33,NO
2AP,18+,Westchester,County,1440,321,
2AP,18+,Clinton,County,339,38,
3AP,0-17,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,112,0,NO
2AP,18+,Manhattan,HOUSING WORKS INC AI,183,17,NO
3AP,18+,Bronx,HELP/PSI AIDS ADHCP,451,2,NO
3AP,18+,Genesee,County,56,0,
2AP,18+,Queens,JAMAICA HOSPITAL MEDICAL CENTER,1179,156,
2AP,18+,Fulton,THE FAMILY COUNSELING CENTER OF FULTON COUNTY,104,6,
2AP,18+,Cortland,County,249,18,
3AP,18+,Dutchess,County,261,0,
2AP,18+,Rockland,County,1060,196,
2AP,18+,Queens,CHARLES B WANG COMM HTH CTR I,172,24,
3AP,0-17,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,129,0,NO
3AP,18+,Monroe,MONROE PLAN FOR MEDICAL CARE,163,0,
2AP,0-17,Tompkins,County,82,1,
3AP,0-17,Bronx,COORDINATED BEHAVIORAL CARE IPA,221,0,
2AP,18+,Monroe,County,587,76,
2AP,18+,Brooklyn,HOUSING WORKS SVC II AADC,155,8,
2AP,18+,Brooklyn,"PESACH TIKVAH-HOPE DEVELOPMENT, INC.",26,2,
2AP,18+,Niagara,"HORIZON HEALTH SERVICES, INC.",79,6,NO
3AP,0-17,Nassau,LI JEWISH MEDICAL CENTER ZUCKER HILLSIDE DIV,91,0,NO
2AP,18+,Queens,MEDICAL ARTS SANITARIUM,280,27,NO
2AP,0-17,Essex,County,24,3,NO
2AP,18+,Bronx,MONTEFIORE MEDICAL CENTER,3972,388,NO
2AP,18+,Sullivan,County,1843,250,
2AP,0-17,Greene,County,17,0,
2AP,0-17,Rensselaer,County,168,5,
3AP,18+,Westchester,County,2539,14,NO
3AP,18+,Queens,NORTHWELL HEALTH NETWORK,466,5,
3AP,18+,Hamilton,County,8,0,
2AP,0-17,Oswego,County,103,1,
3AP,18+,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,263,0,NO
2AP,18+,Chenango,County,162,12,
2AP,18+,Manhattan,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",392,57,NO
2AP,0-17,Putnam,County,25,0,
3AP,0-17,Schenectady,County,188,0,
3AP,18+,Staten Island,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",321,2,
2AP,18+,Albany,County,5929,987,
3AP,18+,Manhattan,NYU DOWNTOWN HOSPITAL,67,0,NO
2AP,18+,Manhattan,HEARTSHARE WELLNESS LTD,24,1,
2AP,0-17,Saratoga,County,309,4,
2AP,18+,Oswego,County,428,32,
2AP,18+,Oneida,MOHAWK VALLEY ENDOSCOPY CENTER,22,2,
3AP,18+,Queens,County,8142,43,NO
2AP,18+,Delaware,County,121,7,
3AP,18+,Yates,County,83,1,
2AP,18+,Erie,MH SVS ERIE CNTY NW CORP I DBA NORTHWEST CMHC,91,34,
3AP,0-17,Monroe,ROCHESTER GENERAL HOSPITAL,155,0,NO
3AP,18+,Brooklyn,"BROOKLYN CENTER FOR PSYCHOTHERAPY, INC.",127,0,NO
3AP,18+,Brooklyn,BROOKLYN BUREAU OF COMMUNITY SERVICE,24,0,
2AP,18+,Putnam,HUDSON VALLEY REGIONAL COMMUNITY HE,58,14,
3AP,18+,Queens,JAMAICA HOSPITAL MEDICAL CENTER,1099,9,
2AP,18+,Westchester,County,2628,312,NO
2AP,18+,Rockland,SUMMIT PARK HOSPITAL - ROCKLAND COUNTY DMH,100,25,YES
3AP,18+,Albany,SOUTH BEACH PSYCHIATRIC CENTER,471,3,
3AP,18+,Herkimer,County,167,1,
2AP,18+,Brooklyn,County,11912,1300,
3AP,18+,Monroe,HIGHLAND HOSPITAL OF ROCHESTER,643,3,
3AP,0-17,Orange,County,240,0,
2AP,18+,Schenectady,County,1481,96,
2AP,0-17,Clinton,County,96,3,
2AP,18+,Tompkins,County,394,26,
2AP,18+,Sullivan,County,739,91,
3AP,18+,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,172,0,NO
2AP,0-17,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,75,1,
2AP,0-17,Broome,GREATER BINGHAMTON HEALTH CENTER,65,2,NO
2AP,18+,Queens,FLUSHING ENDOSCOPY CENTER LLC,35,4,
2AP,18+,Saratoga,County,584,56,
2AP,18+,Sullivan,COUNCIL ALCOHOL/DRUG SULLIVAN,22,1,NO
3AP,18+,Rockland,"HUDSON RIVER HEALTHCARE, INC.",113,0,
2AP,0-17,Essex,County,41,0,
3AP,18+,Staten Island,County,1532,14,
3AP,18+,Brooklyn,"PUERTO RICAN FAMILY INSTITUTE, INC.",38,0,
2AP,0-17,Manhattan,County,1777,80,
3AP,18+,Onondaga,HERITAGE ONE DAY SURGERY,63,0,
3AP,18+,Oneida,"THE NEIGHBORHOOD CENTER, INC.",191,0,
3AP,18+,Warren,County,660,1,NO
2AP,18+,Delaware,County,121,7,
3AP,0-17,Manhattan,MOUNT SINAI MEDICAL CENTER,111,0,NO
3AP,18+,Onondaga,"SYRACUSE BRICK HOUSE, INC.",106,0,
2AP,18+,Onondaga,OMH STATE PC NETWORK,258,62,YES
3AP,18+,Warren,County,205,1,
2AP,18+,Brooklyn,"COUNSELING SERVICE OF E.D.N.Y., INC.",54,5,
3AP,18+,Greene,County,263,0,
2AP,18+,Schenectady,County,1633,112,
3AP,18+,Suffolk,"SEAFIELD SERVICES, INC.",60,0,
2AP,18+,Onondaga,OMH STATE PC NETWORK,234,45,YES
2AP,18+,Warren,GLENS FALLS HOSPITAL,279,18,NO
3AP,0-17,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,127,0,
