Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1997,"GFS Energy, Inc.",Steuben,JASPER,ORISKANY,0,2,
1995,Cliffstar Corp.,Chautauqua,DUNKIRK,MEDINA,1,0,
1991,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,1,0,
1986,"Doran & Associates, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GH
1999,"Johnson, Norman G.",Genesee,BATAVIA,MEDINA,1,0,
1998,"Gernatt, Thomas E. & Phylis",Erie,COLLINS,AKRON,1,0,
1988,21 West Green Street Associates,Chautauqua,POMFRET,MEDINA,1,0,GK
1975,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,2,0,
1997,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1972,"Devlin,  W Festate",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1998,"Pefley Oil & Gas, Inc.",Chautauqua,CARROLL,MEDINA,3,0,GK
1995,"Burgard, Harold H.",Chautauqua,CLYMER,MEDINA,1,0,
1999,"Atherton Farms, LLC",Genesee,BATAVIA,MEDINA,1,0,
1993,"Cooper, Brian C",Allegany,BOLIVAR,RICHBURG,0,0,OC
1990,Cone Brothers,Genesee,STAFFORD,MEDINA,1,0,
1998,"Shelex Drilling, Inc.",Chautauqua,SHERMAN,MEDINA,2,0,
1979,Shanley Montara Petroleum Co.,Erie,JAVA,MEDINA,0,13,
1987,"Dest Exploration, Inc.",Chautauqua,BUSTI,MEDINA,1,1,GK
1993,"Engx, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA-BASS ISLAND,0,0,OB
1979,D & D Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1992,Wood Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,
1997,"N.E.A. Cross of N.Y., Inc.",Chautauqua,CLYMER,MEDINA,1,0,
1988,"Aerospace Industrial Center, Inc.",Erie,BUFFALO,MEDINA,0,1,
1988,TGX Corp.,Chautauqua,POMFRET,MEDINA,78,38,GK
1991,"Chautauqua Energy, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,11,0,"GH,GX"
1989,I Squared R Element Co.,Erie,NEWSTEAD,MEDINA,1,0,GX
1987,D. A. Griffin Corp.,Erie,WEST SENECA,MEDINA,1,0,
1999,"Putt, Floyd J.",Cattaraugus,ALLEGANY,CHIPMUNK & BRADFORD 3RD,0,0,OD
1967,Great Lakes Gas Corp.,Wyoming,,,1,1,GX
1982,"Vossler, Merritt",Allegany,ALMA,RICHBURG,0,0,OB
1998,"Copper Ridge Oil, Inc.",Chautauqua,CLYMER,MEDINA,0,1,
1991,"Marieff Petroleum, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GH
1967,Bradley Producing Corp.,Allegany,,,0,0,OB
1983,St Bonaventure University,Cattaraugus,ALLEGANY,,0,1,
1985,"Church, Walter L",Chautauqua,GERRY,MEDINA,1,0,
1996,"P & S Drilling, Inc.",Erie,CONCORD,MEDINA,1,0,
1979,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,4,0,GK
1996,"Gernatt, Thomas E. & Phylis",Erie,COLLINS,AKRON,1,0,
1993,"Chautauqua Energy, Inc.",Chautauqua,FRENCH CREEK,MEDINA,1,0,GA
1997,United States Gypsum Co.,Genesee,ELBA,MEDINA,1,0,GR
1989,TGX Corp.,Erie,SARDINIA,MEDINA,4,0,GK
1998,"Vandermark Exploration, Inc.",Steuben,HOWARD,ORISKANY,1,0,GK
1992,"Empire Exploration, Inc.",Chautauqua,VILLENOVA,MEDINA,27,2,GK
1974,Winwest Oil & Mining Ltd.,Ontario,SENECA,MEDINA,0,0,
1982,National Fuel Gas Supply Corp.,Allegany,WILLING,RICHBURG,6,0,GK
1979,"Plants and Goodwin, Inc.",Allegany,SCIO,RICHBURG,0,0,OB
1993,"Envirogas, Inc.",Erie,ELMA,MEDINA,13,1,GK
1996,"Markham, Charles A., Jr. & Janet E.",Cattaraugus,DAYTON,MEDINA,2,0,
1988,"Subsea Oil & Gas, Inc.",Erie,EDEN,MEDINA,3,0,GK
1990,Exit 17 Truck Service,Cattaraugus,COLD SPRING,UPPER DEVONIAN,1,0,
1998,United States Gypsum Co.,Genesee,PEMBROKE,MEDINA,44,0,GK
1996,"Plants and Goodwin, Inc.",Allegany,BOLIVAR,RICHBURG,0,0,OC
1976,"Heintz Gas & Oil Co., Inc.",Chautauqua,SHERIDAN,MEDINA,3,0,GK
1995,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OC
1997,L. W. Resources,Chautauqua,CHARLOTTE,BASS ISLAND,0,1,
1994,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1974,Helmhold Oil,Allegany,,FULMER VALLEY,0,0,OB
1994,"Kennemuth, R.L.",Steuben,WEST UNION,FULMER VALLEY,0,0,
1976,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,MEDINA,1,0,"OA,OC"
1970,Austin Oil Co.,Allegany,BOLIVAR,,0,0,OB
1976,Wasson/Regis Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,OB
1997,"Neckers, Barry and Kathy",Chautauqua,CLYMER,MEDINA,1,0,
1990,"Minderler, Lawrence J",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1999,"Cotton Well Drilling Company,  Inc.",Erie,BOSTON,MEDINA,0,0,GX
1985,"Kelkenberg, Gordon L",Erie,NEWSTEAD,MEDINA,0,1,
1990,Blossom Gas Co.,Chautauqua,WESTFIELD,MEDINA,1,0,GK
1988,Walker Exploration & Production Corp.,Chautauqua,POMFRET,MEDINA,0,1,
1986,Bay Energy Co-4,Erie,AURORA,MEDINA,1,0,GK
1985,"Ebenezer Oil Co., Inc.",Allegany,WELLSVILLE,RICHBURG,0,0,
1988,Christ The King Seminary,Erie,AURORA,MEDINA,2,0,
1992,"Eastern States Energy, Inc.",Erie,EVANS,MEDINA,11,0,GK
1996,"Lenape Resources, Inc.",Wyoming,BENNINGTON,MEDINA,4,0,GR
1986,"Templeton Energy,  Inc.",Chautauqua,ARKWRIGHT,MEDINA,3,0,"GK,GX"
1984,A. J. Lease Account,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1988,Columbia Natural Resources  LLC,Steuben,PULTENEY,BLACK RIVER,0,1,
1999,Cunningham Natural Gas Corp.,Allegany,ALMA,ORISKANY,0,1,
1983,Exolon-Esk Co.,Erie,TONAWANDA,MEDINA,1,0,
1986,"Weil Resources, Inc.",Erie,EVANS,MEDINA,3,0,"GK,GX"
1994,Whiting Well Partnership,Erie,NEWSTEAD,MEDINA,1,1,GX
1997,Iroquois Natural Gas Co.,Chautauqua,HANOVER,MEDINA,1,1,GK
1985,"Conti, Joseph S",Chautauqua,BUSTI,GLADE,0,0,
1995,"Olson, Gilbert L.",Chautauqua,ELLERY,MEDINA,1,0,
1995,"Goater, Kenneth A",Niagara,LEWISTON,MEDINA,1,0,
1985,"Lenape Resources Corp., The",Chautauqua,ELLERY,BASS ISLAND,1,0,GQ
1989,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1984,Columbia Gas Transmission Corp.,Chautauqua,CHARLOTTE,MEDINA,0,1,
1981,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1980,"Brascan Exploration, Inc.",Wyoming,GENESEE FALLS,MEDINA,0,1,
1997,"Smith, Ronald L.",Allegany,GENESEE,RICHBURG,0,0,OD
1981,Maynard Oil Co.,Erie,BRANT,MEDINA,0,1,GK
1986,"N.E.A. Cross of N.Y., Inc.",Cattaraugus,DAYTON,MEDINA,3,0,"GH,GK,GX"
1996,Seneca Resources Corporation,Steuben,JASPER,ONONDAGA,1,0,GX
1989,High Point Petroleum Corp.,Wyoming,CASTILE,MEDINA,0,2,
1981,"Templeton Energy,  Inc.",Chautauqua,POMFRET,MEDINA,118,0,GK
1997,"Hall, Frank & Barbara",Chautauqua,ELLINGTON,MEDINA,1,0,
1994,"Proctor, William F.",Erie,NORTH COLLINS,MEDINA,0,1,
1974,"Rockefeller, Rayshal",Allegany,BOLIVAR,RICHBURG,0,0,OB
1984,National Fuel Gas Supply Corp.,Erie,COLDEN,MEDINA,5,0,
1986,"Abarta Oil & Gas, Inc.",Erie,BRANT,MEDINA,2,1,"GK,GX"
1984,Columbia Gas Transmission Corp.,Wyoming,ARCADE,MEDINA,0,1,
1972,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1979,"Goodman Brothers, Inc.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1996,"Cordova Resources, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1984,Rochester Gas & Electric Corp.,Genesee,PAVILION,MEDINA,21,0,
1993,Wightman Producing,Allegany,WIRT,RICHBURG,0,0,OC
1998,"REI-NY, LLC",Chautauqua,ELLERY,BASS ISLAND,0,0,
1986,"Lipman, Robert & Joan",Erie,LACKAWANNA,MEDINA,2,0,GK
1991,"Less, John F. Jr.",Erie,EDEN,MEDINA,1,0,
1986,"Templeton Energy,  Inc.",Erie,BRANT,MEDINA,1,0,GK
1987,"Templeton Energy,  Inc.",Erie,AURORA,MEDINA,21,4,GK
1994,"Snyder, Larry",Cattaraugus,DAYTON,MEDINA,1,0,
1986,"Karim, Raja Abdul",Cayuga,CATO,TRENTON,0,1,
1992,"Ardent Resources, Inc.",Yates,BENTON,QUEENSTON,6,0,GI
1992,"Dudar, John",Allegany,SCIO,RICHBURG,0,0,OC
1981,"Energy Oil, Inc.",Erie,ORCHARD PARK,MEDINA,0,1,
1999,New York Gas & Oil Drilling Co,Chautauqua,POMFRET,THERESA,0,1,
1982,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,11,0,OB
1984,"Desert Gas Exploration, Inc.",Chautauqua,CHARLOTTE,ONONDAGA-BASS ISLAND,1,0,GK
1998,"Ardent Resources, Inc.",Wyoming,COVINGTON,MEDINA,1,2,GZ
1971,Iroquois Gas Corp.,Allegany,PERRYSBURG,AKRON,0,2,
1981,"Consolidated Exploration  & Gathering, Inc.",Chautauqua,FRENCH CREEK,MEDINA,0,1,
1988,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,0,1,
1993,CNG Transmission Corp.,Chautauqua,CLYMER,MEDINA,0,2,
1972,"Granby & Hemenway Gas Co., Inc",Ontario,NAPLES,MARCELLUS,11,0,GX
1996,"Jennings, Alfred",Allegany,AMITY,SCIO,0,0,OC
1974,Joyce Western Corp.,Erie,EVANS,MEDINA,1,0,GX
1996,"GFS Energy, Inc.",Erie,ELMA,MEDINA,0,2,
1987,National Fuel Gas Supply Corp.,Cattaraugus,PERRYSBURG,CLINTON,3,0,GK
1973,Vosburg Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1999,T.M. Quaintance Crude Oil Production,Allegany,ALMA,RICHBURG,0,0,OD
1980,National Fuel Gas Supply Corp.,Erie,NEWSTEAD,MEDINA,1,0,
1996,"Eastern States Energy, Inc.",Erie,NORTH COLLINS,MEDINA,2,0,GK
1984,Maynard Oil Co.,Erie,ORCHARD PARK,MEDINA,13,0,GK
1985,"Union Drilling,  Inc.",Chautauqua,POLAND,MEDINA,11,0,GH
1993,"Local Energy, Inc.",Chautauqua,POMFRET,MEDINA,3,0,"GC,GK"
1996,Belden & Blake Corporation,Erie,BRANT,MEDINA,4,0,GK
1986,Pennzoil Products Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1981,"Templeton Energy,  Inc.",Erie,EVANS,MEDINA,5,0,GK
1995,"Gage, Allen J.",Chautauqua,HANOVER,MEDINA,1,0,
1984,"East View Farms, Inc.",Genesee,PAVILION,MEDINA,1,0,
1990,"Energy Control Unlimited, Inc.",Cattaraugus,COLD SPRING,MEDINA,0,1,
1986,"Empire Exploration, Inc.",Cattaraugus,DAYTON,MEDINA,26,0,"GH,GK,GX"
1991,Rochester Gas & Electric Corp.,Genesee,PAVILION,MEDINA,7,0,GP
1981,"Local Energy, Inc.",Erie,HAMBURG,MEDINA,1,0,GK
1997,Cal Ban Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1988,"Carls, Thomas A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1996,"Gerry Homes, Inc., The",Chautauqua,GERRY,MEDINA,1,0,
1999,"Stedman Energy, Inc.",Erie,AURORA,MEDINA,3,0,GK
1988,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,4,0,GK
1991,Texas Meridian Operating Co.,Chautauqua,FRENCH CREEK,MEDINA,36,6,GX
1999,Seneca Stone Corp.,Seneca,FAYETTE,QUEENSTON,1,0,
1994,"Texas Keystone, Inc.",Cattaraugus,DAYTON,MEDINA,1,0,GK
1998,Columbia Natural Resources  LLC,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GH
1995,Chautauqua Lake Central School District,Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1983,"Envirogas, Inc.",Cattaraugus,DAYTON,MEDINA,0,3,
1995,L. W. Resources,Chautauqua,CHARLOTTE,BASS ISLAND,0,1,
1975,"B.C.R. Development, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1997,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1995,"Texas Keystone, Inc.",Cattaraugus,DAYTON,MEDINA,1,0,GK
1985,"Ostrander, Howard & Iris",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1979,International Baslen Enterprises Ltd,Yates,BENTON,QUEENSTON,0,1,
1986,"Templeton Energy,  Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1992,"Heintz Gas & Oil Co., Inc.",Chautauqua,SHERIDAN,MEDINA,3,0,"GK,GX"
1994,Altimus & Associates,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1995,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,OC
1993,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1990,Birch Run Putt Farm,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1968,Thropp Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1988,"Vogel, Stasia Zoladz",Erie,EVANS,MEDINA,1,0,
1985,"Gabel, Elizabeth A.",Chemung,VAN ETTEN,ORISKANY,1,0,
1985,"Burlingame, Leonard L",Cattaraugus,ALLEGANY,BRADFORD,0,2,
1993,"Smith, Ronald L.",Allegany,GENESEE,RICHBURG,0,0,OC
1991,"Esterline, Norma K.",Chautauqua,CLYMER,MEDINA,1,0,
1993,National Fuel Gas Supply Corp.,Genesee,STAFFORD,MEDINA,1,0,GK
1984,CNG Transmission Corp.,Chautauqua,FRENCH CREEK,MEDINA,0,1,
1988,"Friendship Dairies, Inc.",Allegany,FRIENDSHIP,MEDINA,1,0,
1992,"Bouquin, Fred C Jr",Cattaraugus,OLEAN,BRADFORD,0,0,
1999,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,ONONDAGA,1,0,GK
1995,"Matrix Energy Development, Inc.",Erie,COLDEN,MEDINA,0,1,
1994,Lackawanna City School District,Erie,LACKAWANNA,MEDINA,0,1,
1997,"Energy Control Unlimited, Inc.",Erie,EVANS,MEDINA,6,5,GK
1992,"Howles, William",Erie,ELMA,MEDINA,1,3,GK
1993,"Westinghouse, Est. Elizabeth M",Erie,AURORA,MEDINA,1,0,
1978,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OB
1986,"B.C.R. Development, Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1996,"Morris, Geraldine M.",Chautauqua,CHERRY CREEK,MEDINA,1,0,
1984,Helmhold Oil,Allegany,WELLSVILLE,FULMER VALLEY,0,0,OB
1977,"Horton, Harold B.",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1998,"Pan Energy Company, Inc.",Erie,BRANT,MEDINA,5,0,GX
1994,Altimus & Associates,Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1993,"Balcerzak, Mr. & Mrs. Raymond  R., Sr.",Erie,MARILLA,MEDINA,1,0,
1985,"Bounty Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,22,0,"GK,GX"
1987,"Evinczik, Mitchell B",Chautauqua,JAMESTOWN,GLADE,0,0,OB
1985,"Doran & Associates, Inc.",Chautauqua,FRENCH CREEK,BASS ISLAND,0,2,
1992,"Weise, Russell A. Jr. & Kay P.",Chautauqua,SHERMAN,MEDINA,1,0,
1996,Altimus & Associates,Allegany,GENESEE,RICHBURG,0,0,OC
1967,Felmont Oil Corp.,Cattaraugus,,ORISKANY,8,3,OC
1988,"Wightman, Gerald",Allegany,WIRT,RICHBURG,0,0,OB
1996,"Witkowski, Dave",Erie,ELMA,MEDINA,1,0,GK
1981,"Boswell, Estate of James B.",Chautauqua,BUSTI,MEDINA,12,0,OA
1988,"Empire Exploration, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,1,0,"GK,GX"
1987,Walker Exploration & Production Corp.,Chautauqua,WESTFIELD,MEDINA,55,1,GK
1990,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,1,
1991,New York Energy,Chautauqua,STOCKTON,MEDINA,2,0,GX
1992,"Neckers, Barry and Kathy",Chautauqua,CLYMER,MEDINA,1,0,
1996,Eagle Oil,Allegany,ALMA,RICHBURG,0,0,OC
1992,Eden Central School District,Erie,EDEN,MEDINA,3,0,
1985,"Trahan Petroleum, Inc.",Chautauqua,HARMONY,MEDINA,24,1,GH
1986,"Dawley, Sandra L.",Chautauqua,ARKWRIGHT,MEDINA,0,1,GK
1975,"Cusimano, Sam",Chautauqua,BUSTI,GLADE,0,0,OB
1983,"Doran & Associates, Inc.",Chautauqua,SHERMAN,MEDINA,1,0,
1995,"Handy, James R",Erie,MARILLA,MEDINA,1,0,
1997,"Loch Exploration, Inc.",Wyoming,ARCADE,MEDINA,5,0,GR
1975,"Schaffner, William D.",Allegany,BOLIVAR,RICHBURG,0,0,
1991,"Envirogas, Inc.",Chautauqua,FRENCH CREEK,MEDINA,11,4,"GH,GK"
1989,"Barry Resources, Inc.",Allegany,BOLIVAR,WAUGH & PORTER,0,0,OB
1997,"Hale, Michael L.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1986,Village of Depew,Erie,LANCASTER,MEDINA,1,0,
1970,West Brothers,Wyoming,,CLINTON,2,0,GX
1985,"Friendship Dairies, Inc.",Allegany,FRIENDSHIP,MEDINA,0,1,
1998,"Universal Resources Holdings, Incorporated",Chautauqua,WESTFIELD,MEDINA,2,0,GK
1996,"Universal Resources Holdings, Incorporated",Chautauqua,ELLINGTON,MEDINA,1,0,GH
1983,"Youngberg, Larry",Chautauqua,HANOVER,MEDINA,1,0,
1973,Queen City Drilling Co.,Erie,CHAUTAUQUA,MEDINA,4,0,GX
1989,"Stedman Energy, Inc.",Chautauqua,HARMONY,MEDINA,1,0,GX
1986,Witco Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1997,"Hess, Lester H",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1977,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,MEDINA,1,0,GK
1982,Grimsby & Co.,Chautauqua,POMFRET,MEDINA,5,0,GK
1999,Emerald Oil Company,Allegany,WIRT,WAUGH & PORTER,0,0,OD
1996,"Nutbrown,George W.& Shirleyann",Chautauqua,WESTFIELD,MEDINA,1,0,
1998,Alden Central School District,Erie,ALDEN,MEDINA,1,0,
1986,Walker Exploration & Production Corp.,Chautauqua,POMFRET,MEDINA,0,1,
1986,"Eclipse Management Assoc., Inc",Chautauqua,MINA,MEDINA,2,0,GK
1983,National Fuel Gas Supply Corp.,Allegany,INDEPENDENCE,ORISKANY,0,5,
1982,Anderson Oil Co.,Steuben,CANISTEO,ONONDAGA,1,2,GX
1988,Perry Gas Co.,Wyoming,PERRY,MEDINA,1,0,GP
1985,U S Energy Development Corp.,Chautauqua,ELLERY,MEDINA,2,0,GK
1997,B B & K Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OD
1996,"Torrey, Martha M.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1983,Evinczik & Johnson,Chautauqua,BUSTI,GLADE,0,0,
1989,"Gomez, John",Allegany,GENESEE,RICHBURG,0,0,OB
1976,K-Arcy Corp.,Allegany,ALMA,RICHBURG,0,0,OB
1993,"Johnson, Mark & Troy",Chautauqua,BUSTI,GLADE,0,0,OC
1986,"Abarta Oil & Gas, Inc.",Erie,TONAWANDA,MEDINA,0,1,
1986,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,MEDINA,5,0,GH
1978,"Hanover Gas & Oil, Inc.",Chautauqua,POMFRET,MEDINA,3,0,GK
1998,"Milliman, John & Julie",Cattaraugus,RANDOLPH,MEDINA,1,0,
1990,Heitman Gas,Chautauqua,RIPLEY,MEDINA,1,0,GK
1996,"Vandermark Exploration, Inc.",Allegany,SCIO,ORISKANY,4,3,GH
1991,D & C Energy Iv,Chautauqua,DUNKIRK,MEDINA,3,0,GK
1973,Iroquois Gas Corp.,Chautauqua,HANOVER,MEDINA,1,4,
1995,"Westinghouse, Est. Elizabeth M",Erie,AURORA,MEDINA,1,0,
1980,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,0,1,
1987,Cal Ban Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OC"
1992,"Fairmont Oil Co., Inc.",Allegany,RUSHFORD,MEDINA,0,0,
1977,"McNamera, John J.",Erie,,,1,0,
1993,"Markham, Charles A., Jr. & Janet E.",Cattaraugus,DAYTON,MEDINA,1,1,
1990,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OB
1985,A. J. Lease Account,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OC
1994,"God's Country Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1985,R G Associates,Cattaraugus,OLEAN,,0,0,
1979,"Fox, Dale F.",Allegany,CUBA,,0,0,
1989,Miller Brewing Co.,Cayuga,AURELIUS,QUEENSTON,46,0,GX
1996,"Dunkirk, City School District",Chautauqua,DUNKIRK,MEDINA,1,0,
1991,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,1,GK
1993,"Boberg, Agnes",Cattaraugus,FREEDOM,MEDINA,2,0,
1985,"Harris, William",Genesee,PAVILION,MEDINA,1,0,
1980,U S Energy Development Corp.,Chautauqua,CHAUTAUQUA,MEDINA,31,3,"GH,GK"
1971,"Thomson, Howard B.",Allegany,WIRT,RICHBURG,0,0,OB
1991,"Arapaho Ventures of NY, Inc.",Wyoming,WARSAW,MEDINA,0,4,
1997,Chautauqua Lake Central School District,Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1988,National Fuel Gas Supply Corp.,Cattaraugus,DAYTON,MEDINA,4,0,GK
1992,"GFS Energy, Inc.",Steuben,CANISTEO,UPPER DEVONIAN,0,1,
1988,"Wycoki, Michael",Erie,ELMA,MEDINA,1,0,GK
1985,"Hybrid Chestnut, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,GK
1989,Bloomfield Central School,Ontario,EAST BLOOMFIELD,MEDINA,0,1,
1997,Miller Gas Corp.,Wyoming,MIDDLEBURY,THERESA,6,0,
1979,Dunning Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1982,West Brothers,Wyoming,COVINGTON,MEDINA,0,4,
1990,Columbia Natural Resources  LLC,Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,1,0,OB
1978,Fitzgerald Brothers,Ontario,RICHMOND,ORISKANY,2,2,GK
1988,"Chautauqua Energy, Inc.",Chautauqua,POMFRET,MEDINA,1,0,GX
1999,Seneca Resources Corporation,Chautauqua,NORTH HARMONY,MEDINA,0,1,
1981,Williams Brothers Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1999,Fathers of Our Lady of Mercy Inc.,Genesee,LE ROY,MEDINA,5,0,
1979,"JFS Energy Enterprises, LLC",Erie,HAMBURG,MEDINA,12,0,GK
1983,"Traxler, Joyce",Genesee,LE ROY,,1,0,
1974,John S. Koup,Erie,,,1,0,
1997,"Small, Louis E.",Erie,MARILLA,MEDINA,1,0,
1989,"Pero Farms, Inc.",Erie,BRANT,MEDINA,1,0,
1997,"J & J Realty, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,
1981,"Venture Technology, Inc.",Chautauqua,POMFRET,MEDINA,0,2,
1971,Valley Gas Corp.,Genesee,PAVILION,MEDINA,5,0,GX
1991,Estate of Harold A. Steves,Cattaraugus,DAYTON,MEDINA,1,0,
1984,"Templeton Energy,  Inc.",Erie,CONCORD,MEDINA,1,0,GK
1989,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK,MEDINA,5,0,GK
1993,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,ONONDAGA-BASS ISLAND,1,0,GK
1995,Cps,Chautauqua,DUNKIRK,MEDINA,1,0,GX
1986,Estate of James D. Greene,Allegany,ALMA,RICHBURG,0,0,OB
1984,Silver Creek Drilling Corp.,Chautauqua,MINA,MEDINA,2,0,GK
1988,"Lyndon Oil Co.,Inc.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1989,Van Scoter & Van Scoter,Chautauqua,POMFRET,MEDINA,1,0,GK
1967,Pavilion Natural Gas Co.,Genesee,PAVILION,MEDINA,16,0,GX
1995,"Buffalo China, Inc.",Erie,BUFFALO,MEDINA,1,0,
1982,"Eclipse Management Assoc., Inc",Chautauqua,CHAUTAUQUA,MEDINA,7,0,GK
1991,United States Gypsum Co.,Genesee,OAKFIELD,MEDINA,13,0,GR
1967,Consolidated Gas Supply Corp.,Madison,LEBANON,HERKIMER-ONEIDA,0,0,
1994,"GFS Energy, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GK
1990,"Reed, Oliver F.",Wayne,BUTLER,TRENTON,1,0,
1969,Iroquois Gas Corp.,Allegany,INDEPENDENCE,CHEMUNG,0,8,
1975,Weaver Gas Well Management,Genesee,PAVILION,MEDINA,6,0,GX
1983,Panama Central School District,Chautauqua,HARMONY,MEDINA,0,1,
1993,Eden Central School District,Erie,EDEN,MEDINA,3,0,
1989,"Bounty Holdings, Incorporated",Chautauqua,CARROLL,MEDINA,2,0,GK
1997,Perry Energy II,Wyoming,PERRY,MEDINA,1,0,
1992,U S Energy Development Corp.,Chautauqua,CHERRY CREEK,MEDINA,7,1,GH
1986,Walker Exploration & Production Corp.,Chautauqua,KIANTONE,MEDINA,1,0,"GK,GX"
1987,Ketchurian & Co.,Chautauqua,DUNKIRK,MEDINA,1,0,GK
1990,"Envirogas, Inc.",Chautauqua,PORTLAND,MEDINA,3,0,GK
1983,National Fuel Gas Supply Corp.,Cattaraugus,OTTO,MEDINA,1,0,
1987,"Clearwater Systems, Inc.",Chautauqua,PORTLAND,MEDINA,0,1,GK
1975,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1979,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,MEDINA,26,0,GH
1990,"Keystone Energy Oil & Gas, Inc",Cattaraugus,PERSIA,MEDINA,66,0,GK
1983,Boyd & Shriver,Allegany,BOLIVAR,RICHBURG,0,0,
1998,Seneca Resources Corporation,Erie,EVANS,MEDINA,1,0,GK
1985,National Fuel Gas Supply Corp.,Allegany,WILLING,RICHBURG,0,1,
1991,United States Gypsum Co.,Genesee,BATAVIA,MEDINA,28,0,GR
1988,"J M Resources, Inc.",Chautauqua,POMFRET,MEDINA,3,0,GK
1995,Seneca Resources Corporation,Ontario,BRISTOL,MEDINA,2,0,GK
