Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Manhattan,"START TREATMENT AND RECOVERY CENTERS, INC.",144,11,NO
2AP,18+,Suffolk,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,187,22,
2AP,18+,Westchester,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,52,15,
2AP,0-17,Putnam,County,23,0,
3AP,18+,Montgomery,County,244,0,
3AP,0-17,Bronx,NEW YORK CITY CHILDREN'S CENTER,26,0,
2AP,0-17,Franklin,ADIRONDACK MEDICAL CENTER,25,0,
3AP,0-17,Brooklyn,County,943,0,
3AP,18+,Rockland,HUDSON RIVER HEALTH CARE,159,2,
2AP,18+,Erie,County,4192,374,
2AP,18+,Orange,HUDSON VALLEY CARE COALITION,91,12,
2AP,18+,Warren,County,798,67,
2AP,18+,Genesee,County,284,20,
3AP,0-17,Allegany,County,21,0,
2AP,18+,Brooklyn,County,11912,1300,
2AP,0-17,Manhattan,County,1750,64,
2AP,18+,Franklin,County,422,38,
3AP,18+,Nassau,"SO.SHORE ASSOCIATION F/INDEPENDENT LIVING, IN",61,1,
3AP,18+,Washington,County,120,0,
2AP,0-17,Genesee,UNITED MEMORIAL MEDICAL CTR,40,0,NO
2AP,0-17,Manhattan,County,1779,69,
3AP,18+,Staten Island,"PROJECT HOSPITALITY, INC.",198,2,
3AP,18+,Bronx,County,14761,86,NO
3AP,18+,Rockland,County,1075,4,
2AP,0-17,Rensselaer,County,150,3,
3AP,18+,Manhattan,ASIAN & PACIFIC I C HIV/AIDS,116,0,
2AP,18+,Herkimer,LITTLE FALLS HOSPITAL,112,13,
3AP,18+,Albany,"EQUINOX, INC.",112,0,NO
3AP,0-17,Monroe,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,26,0,
2AP,18+,Orange,ORANGE REGIONAL MEDICAL CENTER,200,15,
2AP,18+,Allegany,County,169,13,
3AP,18+,Queens,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",22,0,NO
2AP,0-17,Essex,County,11,1,
3AP,0-17,Nassau,SOUTH SHORE CHILD GUIDANCE CENTER,49,0,NO
3AP,18+,Cortland,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",28,0,
2AP,0-17,Greene,County,50,4,NO
3AP,18+,Manhattan,VISITING NURSE SERVICE OF NEW YORK,95,0,
2AP,18+,Queens,County,10564,1377,
3AP,18+,Livingston,County,300,2,
2AP,18+,Franklin,County,382,32,
3AP,18+,Bronx,County,15480,76,
2AP,18+,Sullivan,County,430,52,
2AP,18+,Herkimer,HERKIMER COUNTY COMMUNITY SERVICES BOARD,45,2,
3AP,18+,Staten Island,STATEN ISLAND UNIVERSITY HOSPITAL,510,1,NO
2AP,0-17,Albany,GREATER BINGHAMTON HEALTH CENTER,28,0,
3AP,18+,Manhattan,"COMMUNITY ACCESS, INC.",135,0,
2AP,0-17,Cortland,County,62,2,NO
2AP,18+,Dutchess,"HUDSON VALLEY MENTAL HEALTH, INC.",237,24,NO
2AP,0-17,Saratoga,County,299,5,
2AP,18+,Schoharie,County,19,4,
2AP,0-17,Nassau,LONG ISLAND JEWISH MEDICAL CENTER,145,4,
2AP,18+,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,90,6,NO
2AP,0-17,Genesee,County,34,0,
3AP,18+,Monroe,"EASTER SEALS NEW YORK, INC.",131,1,
2AP,18+,Franklin,County,432,35,
2AP,18+,Orange,County,1458,182,
2AP,0-17,Niagara,County,245,0,NO
2AP,18+,Westchester,"CLUSTER, INC.",22,9,
2AP,0-17,Warren,County,251,2,
2AP,0-17,Erie,"GATEWAY-LONGVIEW, INC.",24,1,
2AP,18+,Manhattan,CARE FOR THE HOMELESS,28,1,
3AP,18+,Monroe,JOHN L NORRIS A T C,26,0,NO
2AP,18+,Chautauqua,County,473,27,
2AP,18+,Westchester,County,9028,1202,
2AP,18+,Albany,UCP ASSN OF THE CAPITAL DIST,156,35,
3AP,18+,Chemung,County,324,1,NO
2AP,18+,Brooklyn,INDEPENDENCE CARE SYSTEM INC,22,1,
3AP,0-17,Erie,CHILDREN'S HEALTH HOME OF WNY INC.,33,0,
2AP,18+,Cayuga,FINGER LAKES MIGRANT HLTH,25,1,NO
2AP,0-17,Suffolk,County,561,43,YES
2AP,18+,Manhattan,County,10712,1242,
3AP,18+,Chenango,County,158,1,
2AP,18+,Westchester,County,8932,1202,
2AP,18+,Montgomery,County,473,45,
2AP,18+,Putnam,County,255,31,
3AP,18+,Monroe,FINGER LAKES ADDICTIONS COUNS & REFERRAL AGCY,28,0,
3AP,18+,Suffolk,HUNTINGTON HOSPITAL,64,0,
3AP,18+,Washington,WARRENSBURG HEALTH CENTER,61,0,
2AP,0-17,Dutchess,County,275,15,
2AP,18+,Rensselaer,County,433,49,
2AP,18+,Greene,County,266,19,
2AP,18+,Manhattan,"QUEENS COORDINATED CARE PARTNERS, LLC",152,28,
2AP,18+,Tompkins,County,150,15,NO
2AP,0-17,Suffolk,County,577,34,
2AP,18+,Nassau,"CHARLES EVANS CENTER, INC.",24,3,
3AP,0-17,Queens,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",29,0,NO
2AP,18+,Fulton,County,47,5,
2AP,0-17,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,114,3,
2AP,18+,Westchester,"JAWONIO, INC.",84,18,YES
3AP,18+,Orange,County,1468,6,
2AP,18+,Tompkins,County,369,30,
2AP,18+,Dutchess,County,1248,145,
3AP,18+,Suffolk,ASONE HEALTH CARE IPA,21,0,
2AP,0-17,Washington,County,49,0,
2AP,18+,Franklin,ADIRONDACK HEALTH INSTITUTE INC,64,5,
2AP,18+,Steuben,County,357,44,
3AP,18+,Dutchess,"HUDSON VALLEY MENTAL HEALTH, INC.",202,1,NO
3AP,18+,Manhattan,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,59,0,
3AP,0-17,Monroe,THE CHILDREN'S HOME OF JEFFERSON COUNTY,28,0,
2AP,0-17,Jefferson,County,138,7,
2AP,18+,Schoharie,County,119,12,
3AP,18+,Monroe,County,4365,14,
2AP,18+,Suffolk,EASTERN LONG ISLAND HOSPITAL ASSOCIATION,124,15,
2AP,18+,Orange,"GREATER HUDSON VALLEY FAM HLT, THE",29,2,NO
2AP,18+,Saratoga,County,599,59,
3AP,18+,Erie,"LIVING OPPORTUNITIES OF DEPAUL, INC.",46,0,NO
3AP,18+,Brooklyn,KINGSBROOK JEWISH MEDICAL CENTER,435,7,
3AP,18+,Brooklyn,"SPANISH SPEAKING ELDERLY COUNCIL-RAICES, INC.",30,0,
2AP,0-17,Queens,County,727,30,
3AP,18+,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,118,0,NO
2AP,0-17,Albany,County,1520,57,
3AP,18+,Schoharie,County,111,2,
2AP,18+,Livingston,County,304,19,
3AP,18+,Manhattan,"REALIZATION CENTER, INC. (CLOSED)",82,0,NO
3AP,18+,Suffolk,County,1775,0,
2AP,18+,Saratoga,County,559,59,
3AP,18+,Seneca,County,110,0,NO
3AP,18+,Manhattan,PREMIER HEALTHCARE D & T CTR,549,6,
2AP,0-17,Cortland,County,62,1,
2AP,0-17,Bronx,THE INSTITUTE FOR FAMILY HEALTH,44,1,
3AP,0-17,Onondaga,"HELIO HEALTH, INC.",23,0,
3AP,18+,Bronx,County,13637,47,
2AP,0-17,Staten Island,County,169,10,
3AP,18+,Cayuga,AUBURN COMMUNITY HOSPITAL,107,0,NO
2AP,18+,Tompkins,County,191,19,NO
3AP,18+,Schuyler,County,13,0,
3AP,0-17,Suffolk,SCO FAMILY OF SERVICES,24,0,NO
2AP,18+,Cayuga,County,85,19,
2AP,0-17,Albany,ALBANY MEDICAL CENTER,69,2,NO
2AP,18+,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,347,24,
3AP,18+,Chautauqua,WESTFIELD MEMORIAL HOSPITAL,36,0,
3AP,18+,Delaware,County,106,0,
2AP,18+,Manhattan,"ST. MARK'S PLACE INSTITUTE FOR MENTAL HEALTH,",229,20,NO
3AP,18+,Brooklyn,"BROOKLYN CENTER FOR PSYCHOTHERAPY, INC.",94,0,NO
3AP,18+,Erie,"BRYLIN HOSPITALS, INC.",61,1,
2AP,18+,Staten Island,COORDINATED BEHAVIORAL CARE INC,263,51,YES
3AP,18+,Bronx,BRONX PSYCHIATRIC CENTER,44,0,NO
3AP,18+,Nassau,"SOUTHEAST NASSAU GUIDANCE CENTER, INC.",69,0,
2AP,0-17,Warren,CAPITAL DISTRICT PSYCHIATRIC CENTER,24,0,
3AP,18+,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,1083,5,
2AP,18+,Sullivan,"REHABILITATION SUPPORT SERVICES, INC.",49,20,
2AP,18+,Schoharie,County,118,13,
2AP,18+,Broome,County,1168,99,
3AP,18+,Albany,County,6208,48,
3AP,0-17,Monroe,"EASTER SEALS NEW YORK, INC.",22,0,
3AP,18+,Rockland,NYACK HOSPITAL,253,1,NO
3AP,18+,Suffolk,"MARYHAVEN CENTER OF HOPE, INC.",31,0,
3AP,18+,Staten Island,RICHMOND MEDICAL CENTER DBA RICHMOND UMC,64,1,
3AP,18+,Queens,"PSCH, INC.",701,4,NO
2AP,18+,Queens,NYS CATHOLIC HEALTH PLAN INC,141,12,NO
3AP,18+,Ontario,F L A C R A,37,0,NO
3AP,18+,Rensselaer,County,469,1,
3AP,18+,Saratoga,County,602,5,
3AP,18+,Albany,BRONX PSYCHIATRIC CENTER,23,0,
2AP,18+,Bronx,PERRY AVE FAMILY MEDICAL CTR,27,1,
3AP,18+,Dutchess,NORTHERN DUTCHESS HOSPITAL,72,0,NO
2AP,18+,Greene,County,259,21,
2AP,18+,Manhattan,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",423,74,YES
2AP,18+,Lewis,County,114,8,
2AP,18+,Broome,OUR LADY OF LOURDES MEMORIAL HOSPITAL,521,38,
2AP,0-17,Ulster,County,286,9,
2AP,0-17,Montgomery,County,155,5,
2AP,0-17,Bronx,BRONX-LEBANON HOSPITAL CENTER,207,7,NO
2AP,18+,Schoharie,County,118,11,
2AP,18+,Lewis,County,104,15,
3AP,18+,Saint Lawrence,ST. LAWRENCE PSYCHIATRIC CENTER,140,0,NO
3AP,18+,Cattaraugus,"CATTARAUGUS REHABILITATION CENTER, INC.",62,0,NO
2AP,18+,Cayuga,County,268,30,
3AP,18+,Cayuga,County,270,1,
2AP,0-17,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,29,1,
2AP,18+,Bronx,HELP/PSI SERVICES CORPORATION,372,28,NO
2AP,18+,Manhattan,CENTER FOR COMP HLTH PRACTICE,38,1,
2AP,18+,Monroe,"NEWARK-WAYNE COMMUNITY HOSPITAL, INC.",87,4,
3AP,0-17,Dutchess,CHHUNY LLC,73,0,
3AP,18+,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",271,1,
2AP,18+,Saratoga,THE SARATOGA HOSPITAL,59,7,
3AP,18+,Steuben,County,370,2,
3AP,18+,Manhattan,CENTER FOR COMP HLTH PRACTICE,72,0,NO
3AP,0-17,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",62,0,NO
3AP,18+,Staten Island,NORTHWELL HEALTH NETWORK,206,1,
2AP,18+,Westchester,DOCTORS UNITED,37,4,
3AP,18+,Brooklyn,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",49,0,
3AP,0-17,Ulster,County,286,0,
2AP,18+,Franklin,ALICE HYDE MEDICAL CENTER,67,5,NO
2AP,0-17,Saint Lawrence,County,130,3,
3AP,0-17,Montgomery,ST. MARY'S HEALTHCARE,115,0,NO
2AP,18+,Schoharie,County,124,11,
2AP,18+,Brooklyn,"ODA PRIMARY HLTH CARE CTR,INC",165,13,
3AP,18+,Queens,County,3607,16,
2AP,18+,Madison,County,305,29,
3AP,0-17,Ulster,ASTOR SERVICES FOR CHILDREN & FAMILIES,44,0,
2AP,18+,Brooklyn,COGENCY INTEGRATED HEALTHCARE IPA,81,6,
3AP,18+,Cayuga,CONFIDENTIAL HELP FOR AL & DR,28,0,
3AP,18+,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,76,0,
3AP,18+,Bronx,LINCOLN MED MENTAL HLTH CTR AI,45,0,NO
2AP,18+,Delaware,County,121,7,
2AP,18+,Queens,NEW YORK HOSP MED CTR QUEENS,345,78,
2AP,18+,Erie,NORTHWEST BUFFALO COMM H C,173,13,NO
3AP,18+,Oneida,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",73,0,
3AP,18+,Manhattan,BETH ISRAEL MEDICAL CENTER,1924,2,
2AP,0-17,Chenango,County,32,1,NO
2AP,18+,Bronx,County,14962,1533,
2AP,18+,Westchester,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",38,2,
2AP,0-17,Suffolk,NORTHWELL HEALTH NETWORK,144,6,
3AP,18+,Essex,County,140,2,
3AP,0-17,Schuyler,County,15,0,
3AP,18+,Bronx,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",28,0,
2AP,18+,Herkimer,County,174,16,
2AP,0-17,Albany,County,1518,58,
3AP,18+,Washington,County,121,0,
3AP,18+,Oneida,ROME MEMORIAL HOSP INC,68,0,NO
3AP,18+,Manhattan,County,24392,85,
3AP,18+,Westchester,"MOUNT VERNON HOSPITAL, THE",58,1,NO
2AP,0-17,Broome,OMH STATE PC NETWORK,52,3,NO
3AP,18+,Suffolk,County,4420,24,
2AP,18+,Brooklyn,County,262,10,
3AP,18+,Brooklyn,NYC-HHC CUMBERLAND D+T CENTER,104,0,NO
2AP,0-17,Albany,SAMARITAN HOSPITAL,62,3,
3AP,18+,Onondaga,SOUTHERN TIER AIDS PROGRAM AI,21,0,
3AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSPITAL D&TC,111,1,
3AP,18+,Herkimer,LITTLE FALLS HOSPITAL,30,1,
3AP,18+,Bronx,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,494,2,NO
2AP,18+,Brooklyn,HOUSING WORKS E NY HIV 3 AADC,164,6,
3AP,18+,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,46,0,NO
3AP,18+,Bronx,NYC-HHC AGENCY NETWORK,4821,18,
2AP,18+,Oswego,County,135,19,
2AP,18+,Montgomery,County,486,37,
2AP,0-17,Chautauqua,UPMC CHAUTAUQUA AT WCA,102,3,
3AP,18+,Manhattan,BLANTON-PEALE INSTITUTE,27,0,
3AP,18+,Brooklyn,"COMMUNITY COUNSELING AND MEDIATION, INC.",201,3,NO
2AP,18+,Westchester,"HUDSON VALLEY COMMUNITY SERVICES, INC.",68,9,
3AP,18+,Columbia,County,214,1,
2AP,18+,Rensselaer,County,418,43,
2AP,18+,Broome,OMH STATE PC NETWORK,37,9,
2AP,18+,Oneida,"CENTRAL NEW YORK SERVICES, INC.",46,7,NO
2AP,18+,Ulster,KINGSTON HOSPITAL,324,41,
2AP,18+,Manhattan,BRONX AIDS SERVICE AI,92,4,NO
2AP,18+,Erie,NORTHWEST COMMUNITY MENTAL HEALTH CENTER,36,13,
2AP,18+,Chemung,County,537,54,
2AP,0-17,Dutchess,County,332,10,
2AP,0-17,Westchester,County,1127,57,
3AP,18+,Onondaga,TOMPKINS COUNTY MENTAL HEALTH SERVICES,27,0,
3AP,18+,Madison,"LIBERTY RESOURCES, INC.",23,0,NO
2AP,18+,Suffolk,"SEAFIELD SERVICES, INC.",138,3,NO
2AP,18+,Bronx,"PSCH, INC. DBA WELLLIFE NETWORK",29,1,
3AP,18+,Wayne,FINGER LAKES MIGRANT HLTH,23,0,
3AP,0-17,Warren,County,176,0,NO
2AP,18+,Otsego,County,738,67,
3AP,0-17,Monroe,BLUE CHOICE/BLUE CHOICE OPTIO,30,1,NO
2AP,18+,Dutchess,VASSAR BROTHERS MEDICAL CENTER,422,44,
3AP,18+,Manhattan,County,18068,52,NO
2AP,0-17,Westchester,THE NEW YORK AND PRESBYTERIAN HOSPITAL,61,2,
2AP,18+,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,774,147,YES
2AP,18+,Brooklyn,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,112,21,YES
3AP,18+,Nassau,"EAC, INC.",23,0,
3AP,18+,Queens,MOUNT SINAI MEDICAL CENTER,50,0,NO
2AP,0-17,Brooklyn,County,238,20,
2AP,18+,Sullivan,County,1742,228,
2AP,18+,Manhattan,CHARLES B WANG COMM HTH CTR I,181,23,
3AP,0-17,Westchester,County,977,3,NO
3AP,18+,Clinton,County,354,1,
2AP,18+,Bronx,County,14457,1469,
2AP,0-17,Saratoga,"FW OF SARATOGA, INC.",170,3,
2AP,18+,Suffolk,County,4405,573,
3AP,0-17,Saratoga,ALLIANCE EMERGENCY SYSTEMS,30,0,
3AP,0-17,Albany,CAPITAL DISTRICT PSYCHIATRIC CENTER,27,0,NO
2AP,18+,Washington,County,131,7,
2AP,0-17,Suffolk,"BRUNSWICK HOSPITAL CENTER, INC.",23,0,
3AP,0-17,Bronx,MARTIN LUTHER KING HLTH CTR,83,0,
3AP,18+,Chautauqua,"WOMAN'S CHRISTIAN ASSOC. OF JAMESTOWN, NY",425,5,NO
3AP,18+,Albany,ELMIRA PSYCHIATRIC CENTER,25,0,NO
2AP,18+,Oneida,County,430,40,
2AP,18+,Westchester,PHELPS MEMORIAL HOSPITAL CENTER,311,51,YES
3AP,18+,Oneida,"THE NEIGHBORHOOD CENTER, INC.",61,0,
2AP,18+,Suffolk,County,4405,573,
3AP,0-17,Manhattan,WILLIAM F. RYAN COMMUNITY HEALTH CENTER,24,0,NO
3AP,18+,Orange,MIDDLETOWN COMMUNITY HEALTH CENTER,35,1,
2AP,18+,Hamilton,County,6,1,
2AP,18+,Wayne,County,132,13,
2AP,18+,Rockland,County,1010,178,
2AP,18+,Cayuga,County,283,29,
2AP,0-17,Oswego,County,111,3,NO
2AP,0-17,Bronx,ASONE HEALTH CARE IPA,97,0,
2AP,0-17,Westchester,"FOUR WINDS, INC.",253,6,
2AP,18+,Albany,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,118,14,NO
2AP,0-17,Ulster,MENTAL HEALTH ASSOCIATION IN ULSTER COUNTY,22,0,
3AP,0-17,Suffolk,LITTLE FLOWER CHILDRENS SVCS,36,0,
3AP,18+,Brooklyn,JOSEPH P ADDABBO FAMILY HLTH,41,0,
2AP,18+,Schuyler,County,68,4,
3AP,18+,Genesee,GENESEE COUNTY MENTAL HEALTH SERVICES,104,0,
3AP,18+,Rockland,County,1075,4,
2AP,18+,Saratoga,County,327,18,
2AP,18+,Bronx,"ARGUS COMMUNITY, INC.",493,67,
2AP,18+,Steuben,County,40,4,
3AP,18+,Brooklyn,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,57,0,
2AP,18+,Queens,County,10258,1320,
2AP,18+,Albany,MOHAWK VALLEY PSYCHIATRIC CENTER,41,9,
2AP,18+,Greene,County,277,21,
2AP,0-17,Orleans,County,23,0,
3AP,0-17,Franklin,County,90,0,
2AP,0-17,Livingston,County,75,1,
2AP,0-17,Bronx,"URBAN HEALTH PLAN, INC.",87,2,
3AP,18+,Jefferson,SAMARITAN MEDICAL CENTER,64,0,
2AP,18+,Erie,County,3,0,
2AP,18+,Tompkins,County,350,23,
2AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,80,1,
2AP,18+,Clinton,County,342,35,
3AP,18+,Clinton,WARRENSBURG HEALTH CENTER,41,0,
2AP,18+,Otsego,BASSETT HEALTHCARE,616,43,NO
3AP,18+,Queens,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,115,0,
3AP,18+,Queens,"BLEULER PSYCHOTHERAPY CENTER, INC.",46,0,
3AP,18+,Manhattan,PREMIER HEALTHCARE D & T CTR,431,6,NO
2AP,18+,Jefferson,County,499,46,
2AP,0-17,Nassau,EPISCOPAL HEALTH SERVICES INC.,32,0,
2AP,18+,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,403,45,
3AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,396,3,NO
3AP,0-17,Queens,NYC-HHC QUEENS HOSPITAL CENTER,37,0,NO
3AP,18+,Manhattan,AREBA CASRIEL INSTITUTE,182,0,NO
2AP,18+,Livingston,County,319,26,
2AP,18+,Brooklyn,NEW YORK METHODIST HOSPITAL,424,41,NO
2AP,18+,Brooklyn,BROOKLYN PLAZA MEDICAL CTR,28,0,
3AP,18+,Schuyler,County,67,0,
3AP,18+,Delaware,DELAWARE VALLEY HOSPITAL  INC,54,0,
2AP,18+,Onondaga,County,2633,232,
3AP,18+,Queens,MEDEX D & T CTR,212,1,
3AP,18+,Monroe,HILLSIDE CHILDREN'S CENTER,136,1,
2AP,18+,Queens,NYC-HHC ELMHURST HOSPITAL CENTER,562,68,NO
2AP,18+,Manhattan,NYC-HHC JACOBI MEDICAL CENTER,470,44,
2AP,18+,Franklin,ALICE HYDE MEDICAL CENTER,68,7,NO
2AP,0-17,Staten Island,County,180,2,
2AP,18+,Niagara,County,1204,102,
2AP,18+,Albany,County,5948,971,
3AP,18+,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,111,0,
2AP,0-17,Nassau,MERCYFIRST,21,4,NO
2AP,18+,Manhattan,County,25787,2701,
2AP,0-17,Cortland,FAMILY COUNSELING SERVICES OF CORTLAND CO.INC,35,0,NO
2AP,18+,Essex,ESSEX COUNTY COMMUNITY SERVICES BOARD,49,5,NO
3AP,0-17,Orange,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,159,0,
2AP,18+,Genesee,County,106,10,NO
2AP,18+,Tompkins,TOMPKINS COUNTY MENTAL HEALTH SERVICES,172,13,
3AP,18+,Ulster,County,1048,7,
3AP,18+,Allegany,JONES MEMORIAL HOSPITAL,136,0,
3AP,18+,Ontario,ANTHONY L. JORDAN HEALTH CENTER,24,0,NO
3AP,18+,Brooklyn,BROOKLYN BUREAU OF COMMUNITY SERVICE,115,0,NO
3AP,18+,Brooklyn,UNITED CEREBRAL PALSY OF NYC,21,0,
2AP,0-17,Manhattan,"ABBOTT HOUSE, INC.",29,2,
2AP,18+,Steuben,County,386,37,
3AP,18+,Oneida,"KIDS ONEIDA, INC.",84,1,
2AP,18+,Putnam,County,389,34,
2AP,0-17,Chenango,County,66,3,
3AP,18+,Orange,"REHABILITATION SUPPORT SERVICES, INC.",184,1,NO
3AP,0-17,Monroe,County,571,0,NO
3AP,18+,Queens,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",151,0,
3AP,0-17,Manhattan,County,1669,0,
3AP,0-17,Brooklyn,County,943,0,
3AP,0-17,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,49,0,NO
2AP,18+,Madison,MADISON COUNTY COMMUNITY SERVICES BOARD,50,6,
3AP,0-17,Manhattan,COGENCY INTEGRATED HEALTHCARE IPA,71,0,
3AP,0-17,Rockland,ST. DOMINIC'S HOME,29,0,
2AP,0-17,Albany,"ALBANY CTY DEPT FOR CHILDREN,YOUTH & FAMILIES",43,1,
2AP,0-17,Queens,County,746,29,
2AP,18+,Westchester,HUDSON VALLEY HOSP CTR,104,14,NO
3AP,18+,Bronx,CARE FOR THE HOMELESS,218,0,
2AP,18+,Statewide,Statewide,64,15,
2AP,18+,Genesee,County,285,19,
3AP,0-17,Oneida,"ROME MEMORIAL HOSPITAL, INC.",71,0,
2AP,18+,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,232,43,
3AP,18+,Suffolk,ST. CHARLES HOSPITAL CORP.,274,1,
2AP,0-17,Otsego,County,254,8,
3AP,18+,Essex,WARRENSBURG HEALTH CENTER,52,0,NO
3AP,18+,Manhattan,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",37,0,
2AP,18+,Queens,SERVICES FOR THE UNDERSERVED,21,2,NO
3AP,0-17,Greene,County,68,0,
2AP,0-17,Niagara,"EASTERN NIAGARA HOSPITAL, INC.",50,3,NO
2AP,18+,Bronx,County,14540,1484,
3AP,18+,Queens,County,9892,57,
2AP,0-17,Albany,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",682,32,
3AP,0-17,Onondaga,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,26,0,
3AP,18+,Rensselaer,CATHOLIC CHARITIES/ALBANY AI,26,0,NO
2AP,18+,Manhattan,"NORTHSIDE CENTER FOR CHILD DEVELOPMENT, INC.",29,1,
2AP,18+,Bronx,"NARCO FREEDOM, INC.",566,82,NO
2AP,18+,Staten Island,County,1594,242,
2AP,18+,Manhattan,PREMIER HEALTHCARE D & T CTR,569,85,
3AP,0-17,Schuyler,County,15,0,
2AP,18+,Orleans,County,105,7,
3AP,18+,Tioga,County,60,0,
2AP,18+,Sullivan,County,567,65,
2AP,0-17,Chautauqua,County,186,3,
2AP,0-17,Tioga,County,11,0,
2AP,0-17,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,72,0,
2AP,0-17,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,40,3,
2AP,18+,Lewis,County,107,17,
2AP,18+,Livingston,LIVINGSTON COUNTY MENTAL HEALTH SERVICES,52,5,NO
2AP,18+,Monroe,CATH CHAR COMM & RES SVC AI M,88,5,NO
2AP,18+,Saratoga,SARATOGA COUNTY COMMUNITY SERVICES BOARD,182,22,
2AP,18+,Rensselaer,County,439,47,
3AP,18+,Rockland,HUDSON VALLEY CARE COALITION,35,0,
3AP,0-17,Westchester,NORTHWELL HEALTH NETWORK,22,0,
3AP,18+,Brooklyn,AHAVA MEDICAL AND REHAB CENTER LLC,49,0,NO
2AP,18+,Onondaga,County,2595,263,
2AP,0-17,Lewis,County,46,3,
2AP,18+,Rensselaer,County,439,47,
3AP,18+,Manhattan,LENOX HILL HOSPITAL,517,0,
2AP,18+,Albany,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,980,185,
3AP,18+,Manhattan,HOUSING WORKS INC AI,321,0,
2AP,18+,Suffolk,"BRUNSWICK HOSPITAL CENTER, INC.",59,6,NO
2AP,0-17,Rensselaer,County,172,5,
2AP,18+,Dutchess,LEXINGTON CTR FOR RECOVERY,47,6,NO
3AP,0-17,Jefferson,County,137,0,NO
2AP,18+,Brooklyn,County,12191,1353,
2AP,18+,Sullivan,County,430,52,
3AP,18+,Genesee,County,299,0,
2AP,0-17,Livingston,County,75,1,
2AP,18+,Bronx,"SAMARITAN DAYTOP VILLAGE, INC.",613,50,NO
2AP,18+,Nassau,County,5327,584,
3AP,18+,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,849,1,NO
3AP,18+,Ulster,County,1048,7,
3AP,18+,Steuben,County,402,0,
2AP,0-17,Queens,"LIFELINE CENTER FOR CHILD DEVELOPMENT, INC.",22,0,NO
2AP,0-17,Queens,BEHAVIORAL HEALTH NYC IPA,24,0,
3AP,18+,Cattaraugus,County,80,0,
2AP,18+,Brooklyn,NYC-HHC CUMBERLAND D+T CENTER,166,15,
2AP,18+,Franklin,County,379,32,
2AP,0-17,Essex,County,35,0,
3AP,18+,Suffolk,"ASSOCIATION FOR MENTAL HEALTH AND WELLNESS, I",415,1,NO
2AP,18+,Orange,County,1468,194,
3AP,18+,Monroe,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",58,0,
2AP,18+,Herkimer,County,212,15,
2AP,0-17,Cattaraugus,County,116,1,
2AP,18+,Washington,County,119,8,
2AP,18+,Nassau,County,14,2,
