UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
3464,Stockport Council,191600-Facilities & Management Services : Printing : ,"Election Printing Services (Poll Cards & Delivery, Postal Vote Packs, Ballot Papers, and IER Materials (Canvass, BAU, Misc., and Printing & Processing of Data))",Call Off (Internal),Contract,08/01/2015,36,48,07/01/2019,Yes,07/01/2019,07/10/2018,"Â£55,000.00","Â£220,000.00",Electoral Reform Services Ltd ,Large,02263092,N8 0NW,Stockport- Corporate & Support Services
3493,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Paris - Electronic income system,Exemption,Contract,15/10/2016,36,36,14/10/2019,No,14/10/2019,01/04/2019,"Â£13,018.00","Â£39,054.00",Northgate Public Services (UK) Ltd,Large,968498,HP2 4NN,Stockport- Corporate & Support Services
3494,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,ITSM Case Management System,Exemption,Contract,01/10/2016,36,36,30/09/2019,No,30/09/2019,01/04/2019,"Â£16,235.00","Â£48,705.00",Freshservice,Large,09338697,W1F 9PP,Stockport- Corporate & Support Services
3505,Stockport Council,171113-Education : Library Books : ,INFO ONLY - See UID 565 for main contract : Supply & Servicing of materials to Public Library Authorities Lots 1 Adult Non-Fict/Lot 2 Adult Fict/Lot 4 Music/Lot 5 DVD Comp Games/Lot 6 Reference SO,OJEU Tender,Contract,01/06/2015,48,48,31/05/2019,Yes,31/05/2019,29/08/2018,"Â£241,039.00","Â£964,156.00",Askews and Holts ,SME,2745298,PR1 1SY,Stockport- Corporate & Support Services
3518,Stockport Council,171011-Education : School Services : ,Bikeability Cycle Training - Stockport ,Tender,Contract,01/04/2017,12,36,31/03/2020,Yes,31/03/2020,01/10/2017,"Â£40,400.00","Â£121,200.00",BikeRight! Ltd,SME,5742951,M11 2NA,Stockport- Services to People
3522,Stockport Council,201300-Financial Services : Cash Collection : ,Cash Collection  ,Call Off (External),Framework Agreement,01/08/2017,29,41,31/12/2019,No,31/12/2020,01/06/2019,"Â£27,200.00","Â£92,933.00",Security Plus ,Medium,1325489,ST14 7TQ,Stockport- Corporate & Support Services
3524,Stockport Council,171113-Education : Library Books : ,INFO ONLY - See UID 565 for main contract : Supply & Servicing of materials to Public Library Authorities Lots 3 Children's,OJEU Tender,Contract,01/06/2015,48,48,31/05/2019,Yes,31/05/2019,29/08/2018,"Â£105,809.53","Â£423,238.12",Peters Bookselling Service,SME,2452340,B5 6RJ,Stockport- Corporate & Support Services
3545,Stockport Council,321111-Social Community Care Supplies & Services - Children : Specialist Needs : Adoption Services,Inter country adoption pre-assessment service,Tender,Contract,01/04/2017,36,36,31/03/2020,No,31/03/2020,01/11/2018,"Â£15,000.00","Â£45,000.00",IAC Adoption Centre,Other,1067313,EN5 4HZ,Stockport- Services to People
3569,Stockport Council,"391411-Works - Construction, Repair & Maintenance : Roads : Repair & Maintenance",Travis Brow Link Road Scheme,Tender,Contract,01/08/2017,28,28,30/11/2019,No,30/11/2019,01/03/2019,"Â£3,358,489.00","Â£7,836,476.00",John Graham Construction LTD,Large,390813838,BT26 6HX,Stockport- Services to Place
3591,Stockport Council,209999-Financial Services : Not Elsewhere Classified : ,CFO Insight subscription,Exemption,Contract,20/01/2017,36,36,19/01/2020,No,19/01/2020,20/01/2018,"Â£10,000.00","Â£30,000.00",Grant Thornton UK LLP,Large,OC307742 ,NN4 7YE,Stockport- Corporate & Support Services
3608,Stockport Council,271440-Information Communication Technology : Software : ,Policy Compliance Software,Quote,Contract,05/01/2017,36,36,04/01/2020,No,04/01/2020,04/10/2019,"Â£10,175.00","Â£30,525.00",NetConsent Limited,SME,5055559,GU51 2UZ,Stockport- Corporate & Support Services
3613,Stockport Council,321013-Social Community Care Supplies & Services - Adult : Day Care : ,Community Learning Disability Service Contract,Tender,Contract,01/04/2012,60,84,31/03/2019,Yes,31/03/2019,08/08/2018,"Â£932,013.00","Â£5,592,078.00",Pennine Care NHS Foundation Trust,NHS,8436885,OL1 1PF,Stockport- Services to People
3619,Stockport Council,271440-Information Communication Technology : Software : ,Collection HQ,Exemption,Contract,01/04/2017,36,36,31/03/2020,No,31/03/2020,25/04/2019,"Â£8,749.00","Â£26,247.00",Bridgeall Libraries Ltd,SME,SC297736,G52 4RU,Stockport- Corporate & Support Services
3630,Stockport Council,271420-Information Communication Technology : Services : Online Services,Customer Relationship Management Upgrade and Support,Exemption,Contract,01/04/2017,36,36,31/03/2020,No,31/03/2020,01/04/2019,"Â£28,475.00","Â£116,445.00",Kana Software Ireland Limited,SME,FC033186,BT3 9DT,Stockport- Corporate & Support Services
3633,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Special Educational Needs Mediation and Disagreement Resolution Service,Quote,Contract,01/04/2017,24,24,31/03/2019,Yes,31/03/2019,28/11/2018,"Â£10,000.00","Â£20,000.00",Essential Mediation,SME,7732735,MK9 2BE,Stockport- Services to People
3645,Stockport Council,201800-Financial Services : Insurance : ,"Insurance: Lot 1: Property Related, Lot 2: Property Owners, Lot 7: Motor - SMBS/SSK, Lot 8: Motor - SHL), Lot 9: Personal Accident, Lot 10: Engineering Combined, & Lot 11: Crime (FG)",OJEU Tender,Contract,01/12/2017,36,60,30/11/2020,No,29/11/2022,11/01/2019,"Â£589,442.21","Â£2,947,211.05",Zurich Insurance plc (UK Branch) t/a Zurich Municipal,Large,BR07985,PO15 7JZ,Stockport- Corporate & Support Services
3694,Stockport Council,271699-Information Communication Technology : Telecommunications : ,Mobile and Voice Data Aggregation (NFC60),Mini Competition (External),Contract,01/04/2017,36,60,31/03/2020,No,31/03/2022,01/01/2019,"Â£96,229.79","Â£481,148.95",Everything Everywhere (EE),Large,02382161,AL10 9BW,Stockport- Corporate & Support Services
3704,Stockport Council,321015-Social Community Care Supplies & Services - Adult : Sheltered Accommodation : ,LD Supported Living Service (103.12 - phase 10),Call Off (Internal),Contract,03/07/2017,36,48,02/07/2020,No,02/07/2021,01/01/2020,"Â£610,017.00","Â£1,807,300.00",Creative Support,SME,27440R,SK1 3TS,Stockport- Services to People
3726,Stockport Council,201200-Financial Services : Banking : ,Pre Payment Cards ,Call Off (External),Contract,01/08/2017,36,48,31/07/2020,Yes,31/07/2021,31/07/2019,"Â£12,990.00","Â£45,000.00",Pre Paid Financial  Services,Large,06337638,W1B 3AT,Stockport- Corporate & Support Services
3735,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Regional Adoption Agency - Birth Parent Support,Tender,Contract,01/07/2017,27,39,30/09/2019,No,30/09/2020,12/05/2018,"Â£50,000.00","Â£150,000.00",After Adoption,Medium,2545535,M15 4JJ,Stockport- Services to People
3740,Stockport Council,271501-Information Communication Technology : Services : ,Integrated Library Management system,Exemption,Contract,01/04/2017,32,32,24/12/2019,No,24/12/2019,01/01/2019,"Â£22,500.00","Â£60,000.00",Civica UK Ltd,Large,01628868,SW15 6AR,Stockport- Services to Place
3805,Stockport Council,311600-Healthcare : Services : ,"GP and Pharmacy Services including NHS Health Checks, Smoking Cessation and Sexual Health",Local Services,Contract,01/04/2017,24,24,31/03/2019,No,31/03/2019,01/05/2018,"Â£87,700.00","Â£175,400.00",Any GP or Pharmacy within the borough of Stockport,,,,Stockport- Services to People
3819,Stockport Council,182012-Environmental Services : Waste Management : Recycling,Recycling and Environmental Campaign,Tender,Contract,01/09/2017,24,24,31/08/2019,No,31/08/2019,31/03/2019,"Â£100,000.00","Â£100,000.00",Keep Britain Tidy,Medium,6642111,WN3 8AR,Stockport- Services to Place
3822,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,Agency and Interim Arrangements,Mini Competition (External),Contract,20/12/2016,37,49,28/01/2020,No,28/01/2021,28/01/2018,"Â£1,400,000.00","Â£5,600,000.00",Reed Specialist Recruitment Limited,Large,06903140 ,WC2A 1DT,Stockport- Services to People
3841,Stockport Council,361000-Public Transport : Fleet Management : ,Stockport Car Club,Mini Competition (External),Framework Agreement,17/03/2017,12,24,17/07/2019,Yes,17/07/2019,31/10/2018,"Â£24,000.00","Â£48,000.00",City Car Club Limited Trading as Enterprise Car Club,Small,2946689,TW20 9FB,Stockport- Corporate & Support Services
3847,Stockport Council,301200-Mail Services : Postage : ,External Mailing Service,Call Off (External),Contract,01/05/2017,24,48,30/04/2019,No,30/04/2021,01/01/2019,"Â£100,000.00","Â£400,000.00",Whistl Ltd,Large,4417047,SL7 1TB,Stockport- Corporate & Support Services
3876,Stockport Council,271440-Information Communication Technology : Software : ,"Provision of PSN Services, procurement via CSS framework",Call Off (External),Contract,01/06/2017,12,24,31/05/2019,Yes,31/05/2019,28/01/2019,"Â£13,000.00","Â£26,000.00",Vodafone UK,Large,1471587,M22 5RR,Stockport- Corporate & Support Services
3877,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Annual Support & Maintenance for Pitney Bowes Confirm Solution,Exemption,Contract,05/06/2017,24,24,04/06/2019,No,04/06/2019,01/08/2018,"Â£76,636.80","Â£153,273.60",Pitney Bowes Software Europe Ltd,Medium,01977325,AL10 9UJ,Stockport- Services to Place
3915,Stockport Council,271501-Information Communication Technology : Services : ,Revenues & Benefits Outbound Mail Services,Call Off (External),Contract,01/10/2017,24,48,30/09/2019,No,30/09/2021,01/11/2018,"Â£104,012.00","Â£208,024.00",DSI Billing,Medium,3823171,RM9 6BF,Stockport- Corporate & Support Services
3961,Stockport Council,171100-Education : Supplies : ,Stockport Local Assistance Scheme ,Exemption,Contract,01/07/2017,24,36,30/06/2019,No,30/06/2020,31/03/2019,"Â£25,000.00","Â£75,000.00",F R Monkhouse,Small,"3861224
 ",SK3 0AN   ,Stockport- Services to People
4011,Stockport Council,151000-Consultancy : Business : ,FOOD & BEVERAGE SECTOR DEVELOPMENT SUPPORT,Tender,Contract,11/09/2017,12,24,01/09/2019,Yes,10/09/2019,01/03/2019,"Â£40,000.00","Â£80,000.00",FoodSync,Small,10259059,SK1 1EU,Stockport- Services to Place
4016,Stockport Council,151900-Consultancy : Management : ,Stockport Strategic Property Partnership Alliance Agreement,OJEU Tender,Contract,29/01/2014,120,180,28/01/2024,No,28/01/2029,28/01/2023,"Â£46,000,000.00","Â£695,000,000.00",Various,Large,20258,ML4 3FB,Stockport- Services to Place
4017,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,Multi-functional devices (MFDÂs) ,Mini Competition (External),Contract,18/11/2017,60,84,17/11/2022,No,17/11/2024,01/04/2022,"Â£215,000.00","Â£1,505,000.00",Xerox (UK) Ltd,Large,00330754,UB8 1HS,Stockport- Corporate & Support Services
4029,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,"Home Support Â W.I.R.E (Wellbeing, Independence, Responsive Ethical)",Tender,Contract,02/10/2017,24,24,01/10/2019,No,01/10/2019,01/04/2019,"Â£220,000.00","Â£440,000.00",New Hope Limited,Medium,5710864,B68 8AE,Stockport- Services to People
4030,Stockport Council,321600-Social Community Care Supplies & Services - Adult : Domiciliary Care : Reablement,Better at Home,Tender,Contract,02/10/2017,24,24,01/10/2019,No,01/10/2019,01/04/2019,"Â£220,000.00","Â£440,000.00",Smartway Health and Social Care Limited,SME,9781594,OL6 6LB,Stockport- Services to People
4048,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Independent Author and Chair for Safeguarding ,Quote,Contract,13/06/2017,12,24,12/06/2019,Yes,12/06/2019,01/02/2019,"Â£5,670.00","Â£5,670.00",Redacted,Sole Trader,N/a,Redacted,Stockport- Services to People
4080,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary Services,Exemption,Contract,01/10/2017,24,24,30/09/2019,No,30/09/2019,31/03/2019,"Â£241,000.00","Â£482,000.00",Stockport NHS Foundation Trust ,NHS,Trust - Not Required,SK2 7JE,Stockport- Services to People
4087,Stockport Council,231400-Highway Equipment & Materials : Street Lighting : ,Street Lighting Framework,Mini Competition (External),Contract,01/04/2018,48,60,31/03/2022,No,31/03/2023,01/10/2021,"Â£687,652.96","Â£3,438,264.80",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to Place
4087,Stockport Council,231400-Highway Equipment & Materials : Street Lighting : ,Street Lighting Framework,-,-,-,-,-,-,-,-,-,-,-,Marwood Ltd,Large,6303777,WS9 8PT ,Stockport- Services to Place
4087,Stockport Council,231400-Highway Equipment & Materials : Street Lighting : ,Street Lighting Framework,-,-,-,-,-,-,-,-,-,-,-,Lucy Zodion,Large,7448407,OX2 6EE ,Stockport- Services to Place
4091,Stockport Council,401603-Social Community Care Supplies & Services - Children : Youth Services : Transition Between Children & Adults,Appropriate Adult Service,Tender,Contract,01/06/2018,34,58,31/03/2021,No,31/03/2023,01/12/2020,-,-,Child Action North West,SME,820660,BB1 9LL,Stockport- Services to People
4100,Stockport Council,191510-Facilities & Management Services : Portable Building Hire : ,Portable Building for Polling Stations,Quote,Contract,02/04/2018,12,48,01/04/2019,No,02/04/2022,02/12/2018,"Â£10,000.00","Â£40,000.00",A-Plant,Medium,-,WA3 6YE,Stockport- Corporate & Support Services
4107,Stockport Council,261300-Human Resources : Recruitment & Assessment : ,TEP Bursary,Exemption,Contract,01/09/2017,24,24,31/08/2019,No,31/08/2019,01/03/2018,"Â£16,950.00","Â£16,950.00",University of Sheffield,Large,RC000667,S10 2GW,Stockport- Services to People
4135,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Thesus Software Licence and Maintenance,Quote,Contract,01/04/2017,24,24,31/03/2019,No,31/03/2019,30/08/2018,"Â£24,000.00","Â£24,000.00",Cyber Media Solutions Ltd,Medium,3858761,ST18 0LQ,Stockport- Corporate & Support Services
4143,Stockport Council,271440-Information Communication Technology : Software : ,Job Evaluation Software,Exemption,Contract,16/09/2017,36,36,15/09/2020,No,15/09/2020,14/06/2020,"Â£12,620.00","Â£37,860.00",Northgate Human Resources (Northgate Arinso UK Ltd),Large,1587537,HP2 4NW,Stockport- Services to People
4150,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary and Post Mortem Services,Exemption,Contract,29/09/2017,36,132,28/09/2020,No,28/09/2028,28/06/2020,"Â£1,074,014.00","Â£11,814,154.00",Tameside General Hospital (Tameside & Glossop NHS Foundation Trust),NHS,Trust - Not Required,OL6 9RW ,Stockport- Corporate & Support Services
4159,Stockport Council,271440-Information Communication Technology : Software : ,Taxi Driver Online Knowledge Test,Quote,Contract,01/10/2017,12,48,30/09/2021,Yes,30/09/2021,01/06/2021,"Â£12,000.00","Â£48,000.00",Personnel Checks Limited,medium,08101751,BB1 1FB,Stockport- Services to People
4168,Stockport Council,401406-Social Community Care Supplies & Services - Children : Specialist Needs : Leaving Care Services,16 Plus Care Leavers DPS,OJEU Tender,DPS (Dynamic Purchasing System),01/10/2015,36,48,30/09/2019,Yes,30/09/2019,30/01/2019,-,-,Approved supplier list maintained by the Council. Contact STAR Procurement for further details,,,,Stockport- Services to People
4170,Stockport Council,121300-Cemetery & Crematorium : Body Transport Service : ,Coroners' Body Removal Service (West and City Coronial Districts),OJEU Tender,Framework Agreement,01/04/2018,48,48,31/03/2022,No,31/03/2022,31/03/2021,"Â£305,970.00","Â£1,223,880.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Corporate & Support Services
4170,Stockport Council,121300-Cemetery & Crematorium : Body Transport Service : ,Coroners' Body Removal Service (West and City Coronial Districts),-,-,-,-,-,-,-,-,-,-,-,Kane funeral service,SME,10703888,WA10 2JJ,Stockport- Corporate & Support Services
4170,Stockport Council,121300-Cemetery & Crematorium : Body Transport Service : ,Coroners' Body Removal Service (West and City Coronial Districts),-,-,-,-,-,-,-,-,-,-,-,Bate & Holland ,SME,7550105,M191FE,Stockport- Corporate & Support Services
4179,Stockport Council,261500-Human Resources : Training & Conferences : ,Migrant and Community Wellbeing Project,Quote,Contract,01/09/2017,24,24,31/08/2019,No,31/08/2019,31/05/2019,"Â£11,800.00","Â£23,600.00",NHS Stockport Clinical Commissioning,NHS,,SK4 1BS,Stockport- Services to People
4181,Stockport Council,151000-Consultancy : Business : ,Management of Stockport Market,Tender,Contract,01/09/2018,60,84,31/08/2023,No,31/08/2025,20/02/2023,"Â£175,214.00","Â£1,226,500.00",Market Place Management ,Micro,6253601,Ol7 0JG,Stockport- Services to Place
4185,Stockport Council,199999-Facilities & Management Services : Not Elsewhere Classified : ,"Framework for Provision of Library Re-fit Works, Goods and Services",Mini Competition (External),Framework Agreement,01/11/2017,35,35,30/09/2020,No,30/09/2020,01/08/2018,"Â£50,000.00","Â£150,000.00",The Design Concept,SME,6482850,G72 8JJ,Stockport- Services to Place
4186,Stockport Council,271501-Information Communication Technology : Services : ,Digital Inclusion,Tender,Contract,01/04/2018,24,24,31/03/2020,No,,01/01/2020,"Â£120,000.00","Â£120,000.00",Good Things Foundation,Small,5887661,S1 2ET,Stockport- Corporate & Support Services
4198,Stockport Council,159999-Consultancy : Not Elsewhere Classified : ,Migrant and Community Wellbeing Project,Exemption,Contract,01/09/2017,24,24,31/08/2019,No,31/08/2019,31/05/2019,"Â£20,400.00","Â£40,800.00",Training & Support for Services & Exiles (TS4SE),Small,6578514,M19 2EU,Stockport- Services to People
4258,Stockport Council,271440-Information Communication Technology : Software : ,PMS System,Exemption,Contract,01/02/2017,46,46,30/11/2020,No,30/11/2020,29/07/2020,"Â£13,345.00","Â£13,345.00",GuestLine Limited,Large,02661520,SY2 6LG,Stockport- Corporate & Support Services
4269,Stockport Council,321014-Social Community Care Supplies & Services - Adult : Domiciliary Care : ,Support at Home FPS,OJEU Tender (Light Touch),Contract,01/09/2018,120,120,31/08/2028,No,31/08/2028,01/09/2027,"Â£35,000,000.00","Â£350,000,000.00",various,various,various,various,Stockport- Services to Place
4287,Stockport Council,419999-Social Community Care Supplies & Services : Not Elsewhere Classified : ,Support for Young Carers,Tender,Contract,01/04/2018,36,60,31/03/2021,No,31/03/2023,01/09/2020,"Â£108,761.00","Â£543,805.00",Signpost Stockport for Carers,Small,4176004,SK4 3LD,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,Exemption,Contract,01/04/2018,12,12,31/03/2019,No,31/03/2019,01/10/2018,"Â£138,000.00","Â£138,000.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,-,-,-,-,-,-,-,-,-,-,-,Autistic Society of Greater Manchester,SME,04326334,M32 0HL,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,-,-,-,-,-,-,-,-,-,-,-,Leisure for Autism,SME,1076305,WA3 2QL,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,-,-,-,-,-,-,-,-,-,-,-,Lisburne School,SME,N/a,SK2 5LB,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,-,-,-,-,-,-,-,-,-,-,-,More Play More Often Community Interest Company,VCSE, 09083995,SK3 9RQ,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,-,-,-,-,-,-,-,-,-,-,-,Pure Innovations Limited ,Medium,05241249,SK3 0RF,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,-,-,-,-,-,-,-,-,-,-,-,Seashell Trust,VCSE,"company: 04216714
charity: 1092655",SK8 6RQ,Stockport- Services to People
4306,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Aiming High Exemption ,-,-,-,-,-,-,-,-,-,-,-,Stockport CP Together Trust ,VCSE,209782,SK8 1JE,Stockport- Services to People
4317,Stockport Council,152050-Consultancy : Property : ,Housing Stock Modelling,Exemption,Contract,01/01/2018,36,36,31/12/2020,No,31/12/2020,30/09/2020,"Â£10,837.00","Â£32,511.00",BRE (Building Research Establishment),Large,03548352,WD25 9XX,Stockport- Services to Place
4321,Stockport Council,271600-Information Communication Technology : Software : Customised & Bespoke,School Budgeting Software,Call Off (External),Contract,15/02/2016,48,48,14/02/2020,Yes,14/02/2020,01/09/2019,"Â£50,150.00","Â£200,600.00",Softcat Plc,Large,02174990,M12 6JH,Stockport- Services to People
4322,Stockport Council,271200-Information Communication Technology : Hardware : ,Replacement of RFID Kiosks,Call Off (External),Contract,15/02/2018,60,60,14/02/2023,No,14/02/2023,01/06/2022,"Â£165,000.00","Â£165,000.00",Bibliotheca,SME,02983151,SK8 7BS,Stockport- Corporate & Support Services
4335,Stockport Council,321110-Social Community Care Supplies & Services - Children : Specialist Needs : Adolescent Mental Health Services,Nursing Services - Clinical Supervision for Young People's Drug and Alcohol ,Tender,Contract,01/01/2017,27,39,31/03/2019,No,31/03/2020,28/09/2018,"Â£46,872.00","Â£46,872.00",Pennine Care ,NHS,8436885,OL1 1PF,Stockport- Services to People
4351,Stockport Council,319999-Healthcare : Not Elsewhere Classified : ,LGBT Support Group,Exemption,Contract,01/04/2018,12,12,31/03/2019,No,31/03/2019,11/12/2018,"Â£9,045.00","Â£9,045.00",Proud Trust,Small,1161102,M1 7HB,Stockport- Services to People
4362,Stockport Council,271440-Information Communication Technology : Software : ,Data Assessment Package for Schools,Exemption,Contract,01/02/2018,36,36,31/01/2021,No,31/01/2021,01/10/2020,"Â£3,975.00","Â£11,925.00",Board Works Ltd,Small,04064340,OX4 1LF,Stockport- Services to People
4368,Stockport Council,201800-Financial Services : Insurance : ,Insurance: Lot 6: Liability & Lot 12: Directors & Officers,OJEU Tender,Contract,01/12/2017,36,60,30/11/2020,No,29/11/2022,30/11/2019,"Â£375,500.00","Â£1,763,685.00",Risk Management Partners Ltd,Large,2989025,EC4N 8AW,Stockport- Corporate & Support Services
4369,Stockport Council,201820-Financial Services : Insurance : Property,Insurance: Lot 3: Leaseholders Property,OJEU Tender,Contract,01/12/2017,36,60,30/11/2020,No,29/11/2022,30/11/2019,"Â£59,626.94","Â£298,134.70",NIG: Arthur J. Gallagher Insurance Brokers Ltd,Large,SC108909,G2 7AT,Stockport- Corporate & Support Services
4370,Stockport Council,201800-Financial Services : Insurance : ,Insurance: Lot 4: All Risks (art & regalia),OJEU Tender,Contract,01/12/2017,36,60,30/11/2020,No,29/11/2022,30/11/2019,"Â£4,594.60","Â£22,973.00",AXA Art Insurance UK SE,Large,HRB91336,"51067 Koln, Germany",Stockport- Corporate & Support Services
4371,Stockport Council,201800-Financial Services : Insurance : ,Insurance: Lot 5: Terrorism,OJEU Tender,Contract,01/12/2017,36,60,30/11/2020,No,29/11/2022,30/11/2019,"Â£28,500.00","Â£142,500.00",Chaucer Syndicates Limited,Large,9588515,E5 9AB,Stockport- Corporate & Support Services
4384,Stockport Council,271200-Information Communication Technology : Hardware : ,Open Library System ,Call Off (External),Contract,21/01/2018,60,60,01/02/2023,No,01/02/2023,01/08/2022,"Â£9,936.46","Â£157,825.80",Bibliotheca,Large,02983151,SK8 7BS,Stockport- Corporate & Support Services
4397,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,"Children's Rights, Independent Visitors and Advocacy Services",Tender,Contract,01/04/2018,36,48,31/03/2021,Yes,31/03/2022,01/10/2021,"Â£30,000.00","Â£120,000.00",Coram Voice,VCSE,3050826,WC1N 2QA,Stockport- Services to People
4408,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,ebulk solution: Hosted Electronic Solution for the Administration of Disclosure and Barring Service,Quote,Contract,11/04/2018,12,12,10/04/2019,No,10/04/2019,01/01/2019,"Â£8,500.00","Â£8,500.00",Kent County Council,Large,Supplier does not have company number,ME14 1XQ,Stockport- Corporate & Support Services
4413,Stockport Council,271440-Information Communication Technology : Software : ,E Learning Tool,Exemption,Contract,14/03/2018,36,48,13/03/2021,No,13/03/2022,09/09/2019,"Â£28,741.00","Â£114,964.00",Learning Pool Limited,Medium,NI060102 ,BT48 7EL ,Stockport- Corporate & Support Services
4436,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,Fee in relation to appointment of Licensing Officer,Exemption,Contract,02/03/2018,13,13,15/03/2019,No,15/03/2019,01/12/2018,"Â£9,387.70","Â£9,387.70",James Andrews Recruitment Solutions Limited,SME,06834852,LE2 6EG,Stockport- Services to Place
4437,Stockport Council,271440-Information Communication Technology : Software : ,BIM Software and Specialist Training Service,RBS - Low/Med - Simple (RFQ),Contract,01/04/2018,36,48,31/03/2021,No,31/03/2022,01/10/2019,"Â£30,000.00","Â£120,000.00",Cadassist Ltd,Small,01994562,SK7 1AH,Stockport- Services to Place
4442,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Acorn Training Ltd,Medium,6517343,ST6 6BD,Stockport- Services to People
4444,Stockport Council,211100-Furniture & Soft Furnishings : Domestic Furniture : ,Furniture Re-Use Scheme ,Exemption,Contract,01/04/2018,12,12,31/03/2019,No,31/03/2019,15/12/2018,"Â£10,000.00","Â£10,000.00",Stockport Homes Group,Large,04521257,SK1 3NQ,Stockport- Services to People
4445,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,FEM Desktop upgrade from Professional edition to database edition; maintenance & support,Exemption,Contract,01/05/2018,12,12,30/04/2019,No,30/04/2019,01/12/2018,"Â£5,780.00","Â£5,780.00",Dotted Eyes,SME,4471760,B3 1TX,Stockport- Corporate & Support Services
4446,Stockport Council,322001-Social Community Care Supplies & Services - Adult : Mental Health Services : ,Stockport Mental Health Enablement and Recovery Services Alliance Agreement,OJEU Tender,OJEU Tender,01/04/2013,36,72,31/03/2019,Yes,31/03/2019,01/07/2018,"Â£262,200.00","Â£1,573,200.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to People
4446,Stockport Council,322001-Social Community Care Supplies & Services - Adult : Mental Health Services : ,Stockport Mental Health Enablement and Recovery Services Alliance Agreement,-,-,-,-,-,-,-,-,-,-,-,Stockport Progress and Recovery Centre,Medium,5879337,SK1 3NP,Stockport- Services to People
4446,Stockport Council,322001-Social Community Care Supplies & Services - Adult : Mental Health Services : ,Stockport Mental Health Enablement and Recovery Services Alliance Agreement,-,-,-,-,-,-,-,-,-,-,-,Stockport and District Mind,Medium,515832,SK2 6RE,Stockport- Services to People
4447,Stockport Council,322001-Social Community Care Supplies & Services - Adult : Mental Health Services : ,Prevention and Personalisation Service,Exemption,Exemption,01/04/2018,12,12,31/03/2019,No,31/03/2019,01/09/2018,"Â£100,000.00","Â£100,000.00",Stockport District Mind,Medium,5879337,SK1 3NP,Stockport- Services to People
4448,Stockport Council,261520-Human Resources : Training & Conferences : Training,Desktop review of Highway Inspection Procedures,RBS - Low - Quick Quote,Contract,01/03/2018,12,12,01/03/2019,No,01/03/2019,,"Â£10,000.00","Â£10,000.00",Skills Training Centre Ltd,SME,5308344,N12 0DA,Stockport- Services to Place
4461,Stockport Council,121300-Cemetery & Crematorium : Body Transport Service : ,Coroners' Body Removal Service (South Coronial District),OJEU Tender,Framework Agreement,01/04/2018,24,24,31/03/2020,No,31/03/2020,31/03/2019,"Â£141,460.00","Â£565,840.00",Kane Funeral Service,SME,10703888,WA10 2JJ,Stockport- Corporate & Support Services
4463,Stockport Council,152200-Consultancy : Technical & Feasibility : ,A6MAR ,Exemption,Contract,09/02/2018,13,13,31/03/2019,No,31/03/2019,01/01/2019,"Â£38,645.00","Â£38,645.00",T Sumner,Small,4092213, PR6 7EN,Stockport- Services to Place
