Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2010,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,31190.0
2012,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,250.0
2003,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,144785.7
2011,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,8036.5
2010,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,24477.0
2002,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,832.5
2001,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,41566.28
2009,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,35028.25
2013,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1302.5
2005,G,Grad,3-SUNY SO,age 26 - 35,Financial_Independent,12139.0
2001,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1072.5
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,83390.09
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,261933.83
2013,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,3721.0
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,666.68
2009,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,2111.5
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,833.34
2010,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,1391.5
2000,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1912.5
2001,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,3810.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,16695.5
2001,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,4431.25
2003,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,5136.5
2013,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,3966.57
2010,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2176.0
2011,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,17797.5
2002,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,500.0
2010,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,54490.75
2013,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,11700.0
2012,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,120850.0
2009,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1694.75
2003,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,125.0
2005,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,380835.28
2014,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,250.0
2017,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,9740.0
2004,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,500.0
2012,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,4483.0
2012,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,2293.5
2001,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,2372.92
2006,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,268.5
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,500.0
2010,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,168330.5
2018,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,20308.5
2019,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1042.45
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,975.0
2008,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,3939.0
2015,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,5560.0
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,3333.35
2003,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,10720.5
2017,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,3750.0
2004,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,3025.0
2002,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,29814.75
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,8191.67
2010,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,3516.5
2012,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,372762.9
2006,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2000.0
2003,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,6748.0
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,52435.01
2001,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,137.5
2014,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1474.5
2008,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,61879.45
2006,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,2826.0
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,862.5
2000,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,425.0
2000,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,425.0
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,625.5
2001,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1101.5
2000,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,4423.0
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,29742.73
2008,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1500.85
2005,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,2750.0
2007,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,14429.51
2016,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,85125.0
2000,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,1896.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,666.68
2014,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,500.0
2014,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,2095.0
2011,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1462.5
2018,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,171473.98
2002,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1740.0
2006,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,38580.94
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1250.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1497.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,8848.0
2005,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,9590.88
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,42450.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,583.34
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,770.3
2013,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1000.0
2000,U,5 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3593.75
2006,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,5081.5
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,2555.34
2011,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,250.0
2019,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,45331.41
2013,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1351.0
2008,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,6950.0
2019,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,698277.74
2016,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3084.5
2017,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,184057.0
2003,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,188750.0
2002,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,38000.0
2014,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,250.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2783.5
2014,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,7000.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,250.0
2019,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,2987.59
2014,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,939.0
2012,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,7852.85
2008,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,2195.5
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1000.0
2005,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,5203.5
2001,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2767.5
2000,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,929.32
2009,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,7750.0
2018,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,500.0
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,650.0
2019,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,216641.6
2000,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,4363.87
2001,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2352.5
2004,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,250.0
2016,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,129469.5
2013,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,14583.0
2012,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,3373.0
2010,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1446.0
2008,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,250.0
2007,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,2250.0
2002,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1125.0
2009,U,2 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3928.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,3493.68
2007,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,48114.01
2007,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,298108.42
2013,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,4500.0
2014,U,5 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,2532.5
2008,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,2063.0
2004,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1375.0
2018,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,86229.18
2000,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,1137.5
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,3156.0
2007,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,638.0
2012,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,9446.5
2017,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,228444.7
2008,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,250.0
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,41207.0
2005,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,25009.0
2015,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,5823.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,125.0
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1378.84
2002,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,15305.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,3850.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,433.32
2018,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,250.0
2003,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,1004.01
2004,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,876.0
2000,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,425.0
2000,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,10350.5
2012,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,500.0
2019,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,60410.64
2000,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,4462.5
2015,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,750.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,10232.34
2001,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,25546.75
2005,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,5583.35
2016,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,2239.5
2015,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,18926.13
2014,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,13667.0
2005,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,178175.0
2001,U,5 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,2400.0
2014,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Dependent,2925.0
2015,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1384204.73
2002,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,771.5
2005,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,195527.41
2013,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,23950.0
2010,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,3916.0
2014,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,70816.32
2018,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1917.5
2006,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,3712.0
2006,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,295875.34
2012,U,2 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,292.5
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2750.0
2000,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,1912.5
2015,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,2917.5
2001,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2021.5
2009,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,250.0
2003,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,5409.5
2015,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,12750.0
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1109.24
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,3474.99
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,750.0
2013,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,153059.23
2017,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,4791.68
2015,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,4107.0
2016,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,5165.0
2010,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,7955.0
2004,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1390.0
2015,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,72397.0
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2131.25
2008,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1445.0
2017,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,38816.6
2016,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,2037.0
2018,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,34188.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,2718.5
2014,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,5065.0
2003,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,19753.6
2016,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,111738.55
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,6559.5
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,15075.0
2003,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,5456.0
2011,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,83301.1
2001,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,8069.0
2010,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,4688.5
2003,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,23637.5
2019,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,576.74
2016,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,2000.0
2007,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1108.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,76150.06
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,416.67
2013,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,37625.0
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,64589.75
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,9055.5
2017,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,1250.0
2006,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,89938.75
2011,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,6646.0
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,680.67
2012,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,46750.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,85138.25
2013,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,613027.79
2000,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,16666.67
2019,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3637.64
2015,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,816382.7
2001,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,474.0
2012,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,16684.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,73692.5
2006,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,24904.88
2016,U,5 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,500.0
2004,U,5 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1737.5
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,500.0
2003,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,15927.0
2001,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,20945.85
2018,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,74325.0
2006,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,7562.5
2002,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,31512.7
2014,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1807.0
2012,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,21600.0
2004,U,2 yr Undergrad,8-OTHER,over age 50,Financial_Independent,3319.0
2014,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,15345.0
2008,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,39128.1
2000,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,5703.0
2006,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,10825.0
2003,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,1286.0
2014,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,8178.0
2002,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,893.0
2011,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,16516.5
2003,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,63623.52
2010,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,81403.75
2019,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,49505.93
2007,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,20825.0
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,29500.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,136800.76
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,166.67
2017,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,1462.5
2010,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,4613.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,2159.0
2006,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,500.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1750.0
2016,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,2060.0
2019,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,2889.53
2019,U,5 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,4774.4
2017,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,203125.01
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,7335.0
2000,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,3820.4
2003,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,3987.0
2019,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1090.34
2001,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,20041.0
2014,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,250.0
2007,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,10205.5
2006,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1429.0
2004,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,37361.16
2018,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,15145.85
2014,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,5000.0
2015,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1105.5
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,259.0
2012,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,116496.86
2001,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2203.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,10885.5
2019,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,41849.06
2011,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,20952.75
2007,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,250.0
2003,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,3334.0
2019,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Independent,270645.18
2003,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,2716.0
2007,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,4237.1
2003,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,17500.0
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1416.67
2010,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2463.0
2018,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,2374.5
2005,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1875.0
2002,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,1770.85
2004,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,2400.03
2005,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,500.0
2017,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,20000.0
2005,G,Grad,1-CUNY SR,age 36 - 50,Financial_Independent,112.5
2013,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,9530.0
2010,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,207563.88
2001,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,41868.75
2005,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,250.0
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1585.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1105.0
