Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,791775,126.02,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,760212,127.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,780998,130.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,761237,131.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,772716,131.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,773446,135.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,763478,143.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,782372,147.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,759471,149.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,759473,149.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,763479,149.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48869,181.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,790575,181.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,783296,192.08,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,791235,357.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48861,364.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,770882,-148.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00469444,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48902,58.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48899,147.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,785542,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,787779,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48916,355.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48836,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,789947,71.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48971,12.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00468232,35.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00469445,40.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,786927,66.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,791064,66.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,769609,77.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,772012,83.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,782373,135.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48983,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48882,38.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,762982,67.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,791143,189.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,791277,195.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,786072,65.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48859,22.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,789946,192.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,762296,-82.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,762295,-76.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,762284,-74.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00468233,30.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00462827,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00466213,67.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00438102,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00462828,92.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,782375,116.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,768616,121.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,777420,168.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,785544,172.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,773367,190.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,777421,190.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,771645,197.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2010,Travel and subsistence UK,Chief Executive's Office,G Austin,48827,113.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,48929,675.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48939,148.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48828,204.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48886,39.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Trade Marks Directorate,R E Annand,48914,41.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48903,42.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,785904,86.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,783440,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,783441,206.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,773105,206.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,773453,34.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,773447,96.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,772197,77.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,773621,116.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,792667,141.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,772196,141.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Business Support Directorate,Devere Venues,TARTH061,160.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Patents Directorate,NCP Parking ,JWilliams45,40.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Hotel Melia Alicante,SHOWL15,202.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Hotel Melia Alicante,SHOWL 16,202.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Hotel melia Alicante,SHOWL 17,202.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Hotel Melia Alicante,SHOWL 18,202.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Hotel Melia Alicante,SHOWL19,202.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Hotel Melia Alicante,SHOWL15-19,37.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,BAA,CMUND042,24.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,International Policy Directorate,Hotel Bloom Geneva,JPARK,129.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4568649A,-102.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4568650,110.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4568777,375.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,48982,461.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4570004,188.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,48972,680.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4567351,-137.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4567347,-49.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4570515,26.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4571518,59.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4572192,59.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4571738,123.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4573234,159.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4572194,163.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48872A,182.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4570379,201.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48946,251.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4572227,262.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4572883,383.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48957,1584.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4568664,612.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Finance Directorate,Carlson Wagonlit,4565458,65.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,48977,130.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4573961,179.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,48978,1002.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4571573,65.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4569133,362.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48962,452.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48963,530.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4568772,375.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48987,466.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48840,954.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48848,1991.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,769078,26.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,759125,71.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48933,104.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4573005,136.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4565671,150.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4566399,164.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4568847,179.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4565673,223.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48894,254.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4565594,265.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48906,587.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48986,14.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48988A,401.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48847,402.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48855,455.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48931,883.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4567745,-36.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4567719,430.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48901,523.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4571574,89.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48835,399.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48934,480.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48858,1419.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48842A,19.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48842,577.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4568491,3182.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48993,1781.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48881,1801.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,AL Michaels,48985,226.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4568958,67.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4570944,127.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4570686,162.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4570634,180.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48959,263.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4566484,469.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4570943,652.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4569252,3182.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Accommodation charges,Business Support Directorate,Caerphilly County Borough Council,12/0,44581.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/11/2010,Security Guards,Business Support Directorate,Insolvency Service,701/2010,2808.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,SS00325686,4888.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C24162,13.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2010,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,70881,170.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17485524,208.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,214804,212.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/11/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,215092,214.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/11/2010,Office Cleaning,Business Support Directorate,Newport City Council,194201,298.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/11/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,214945,310.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,214641,607.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/11/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,214946,863.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17485525,33.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C11387,548.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C11388,1276.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Furniture & Fittings,Business Support Directorate,Sunlux Blinds Curtains Interiors Ltd,369,204.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Furniture & Fittings,Business Support Directorate,Carpet Services (Cardiff) Ltd,925010,317.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00940380,546.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/11/2010,Furniture & Fittings,Business Support Directorate,Carpet Services (Cardiff) Ltd,633011,4785.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V5248655,3660.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/11/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,EC-184,6822.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,97,18483.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17647061/0003,-588.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1800038810,465.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1800038811,465.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17647061/0004,536.16,Not known
