CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50089210,TAQUERIA EL CEBOLLIN,9292465118,Spanish,44.0,Pre-permit (Operational) / Initial Inspection,2026830035.0,BX33
41274186,DIEGO'S PIZZA & RESTAURANT,7187163480,Pizza,34.0,Cycle Inspection / Initial Inspection,2028630046.0,BX36
50001719,RINTINTIN,6466660114,Mediterranean,13.0,Cycle Inspection / Initial Inspection,1004790021.0,MN24
50011657,THE SABIENG THAI,2122532742,Thai,9.0,Cycle Inspection / Initial Inspection,1004460034.0,MN22
41689125,MBJ SOUTH (NAMM CAFE),7182605350,American,21.0,Cycle Inspection / Initial Inspection,3001280001.0,BK38
50047392,MY BELLY'S PLAYLIST,9178321209,American,38.0,Cycle Inspection / Re-inspection,1007840054.0,MN17
50052708,PARC OASIS,9292922010,Seafood,,Administrative Miscellaneous / Initial Inspection,3057450008.0,BK30
41690753,696 GOURMET DELI,2124907115,Sandwiches,13.0,Cycle Inspection / Re-inspection,1012980038.0,MN19
50019113,DEBORAH MILLER,2129641300,American,22.0,Cycle Inspection / Re-inspection,1001170001.0,MN27
41371649,MIGUEL'S JAMAICAN WEST INDIAN RESTAURANT,7183469037,Caribbean,12.0,Cycle Inspection / Initial Inspection,3036200029.0,BK81
50000433,JADE GARDEN,2127950556,Chinese,35.0,Cycle Inspection / Initial Inspection,1021260001.0,MN36
50066076,BROWN BUTTER,7185328668,American,12.0,Cycle Inspection / Initial Inspection,3018350002.0,BK75
41722492,CHIPOTLE MEXICAN GRILL,6464125429,Tex-Mex,35.0,Cycle Inspection / Initial Inspection,1021380108.0,MN36
50052217,LUNA CAFE,9293787342,Coffee/Tea,47.0,Cycle Inspection / Re-inspection,2030770001.0,BX06
50000346,SILVANA,6466924935,Mediterranean,34.0,Cycle Inspection / Initial Inspection,1018480053.0,MN11
50073708,IN BETWEEN CAFE,7189741116,American,2.0,Pre-permit (Operational) / Initial Inspection,4033940022.0,QN20
41662634,FRESCO GELATERIA,2126776320,Frozen Desserts,9.0,Cycle Inspection / Re-inspection,1004500005.0,MN22
50043143,IHOP,7183535576,Pancakes/Waffles,8.0,Cycle Inspection / Re-inspection,4052710001.0,QN51
41581031,SUBWAY,2123171859,Sandwiches,12.0,Cycle Inspection / Initial Inspection,1013110058.0,MN19
50055552,IPIC THEATERS,2127768272,American,18.0,Cycle Inspection / Initial Inspection,1000960001.0,MN25
41619215,"AU BON PAIN, ANDALE MEXICAN GRILL",7182895200,Soups/Salads/Sandwiches,16.0,Cycle Inspection / Initial Inspection,2032170060.0,BX36
40368374,JIMMY'S CORNER,2122219510,American,21.0,Cycle Inspection / Initial Inspection,1009960050.0,MN17
41359365,"VIDA BELLA ""NUTRITION CLUB""",9175267734,"Juice, Smoothies, Fruit Salads",19.0,Cycle Inspection / Initial Inspection,4017690074.0,QN26
50002502,LE REVE,2127597777,Middle Eastern,13.0,Cycle Inspection / Re-inspection,1013090008.0,MN19
41030732,SHUN FOOK CHINESE RESTAURANT,7188437074,Chinese,24.0,Cycle Inspection / Initial Inspection,4118060024.0,QN55
41677059,GRIMALDI'S,7186762630,Pizza,2.0,Cycle Inspection / Initial Inspection,3072660254.0,BK23
50076681,LHASA FRESH FOOD,3479526934,Asian/Asian Fusion,57.0,Pre-permit (Operational) / Compliance Inspection,4012840061.0,QN28
41391353,AMSTERDAM ALE HOUSE,2123627260,American,15.0,Cycle Inspection / Initial Inspection,1011680029.0,MN12
50099767,MERGUEZ AND FRITES,7184169537,Middle Eastern,12.0,Pre-permit (Operational) / Initial Inspection,4006840044.0,QN70
40747820,HURLEY'S SALOON,2127658981,Irish,31.0,Cycle Inspection / Initial Inspection,1010190054.0,MN17
50051903,MERRICK JERK,7182762123,Caribbean,10.0,Cycle Inspection / Initial Inspection,4131980028.0,QN66
41552184,"NOM WAH TEA, DIM SUM PARLOR",2129626047,Chinese,25.0,Cycle Inspection / Initial Inspection,1001620028.0,MN27
50043566,ROW HOUSE,2122560019,American,19.0,Cycle Inspection / Initial Inspection,1.0,
50076982,"ALPHA, AWESOMESAUCE",7187372607,American,12.0,Pre-permit (Operational) / Initial Inspection,4006860012.0,QN70
50018443,VILLAS LOUNGE 2,6465770726,Latin American,15.0,Cycle Inspection / Initial Inspection,1021280015.0,MN36
50011586,EASTERN CHINESE RESTAURANT,7182787333,Chinese,17.0,Cycle Inspection / Initial Inspection,4005540001.0,QN70
50046874,COVINA,2122045249,American,38.0,Cycle Inspection / Initial Inspection,1008830078.0,MN21
50015252,BANGLA GARDEN RESTAURANT,9178222207,Bangladeshi,33.0,Cycle Inspection / Initial Inspection,2037670051.0,BX55
41623468,POTBELLY SANDWICH SHOP,6462894204,Sandwiches/Salads/Mixed Buffet,-1.0,Cycle Inspection / Initial Inspection,1008440026.0,MN13
50016699,TU CASA,7182752421,Spanish,12.0,Cycle Inspection / Initial Inspection,4021380001.0,QN17
50053660,CHINA KING OGDEN RESTAURANT,7189928888,Chinese,3.0,Cycle Inspection / Re-inspection,2025350021.0,BX26
50059948,ESTAMINET,9174994191,Coffee/Tea,12.0,Pre-permit (Operational) / Initial Inspection,3010650069.0,BK37
50083317,MERIENDA SNACK BAR,6463603793,Mexican,16.0,Cycle Inspection / Initial Inspection,1021250042.0,MN36
50003672,FRESH & CO,2125337374,Sandwiches/Salads/Mixed Buffet,,Administrative Miscellaneous / Initial Inspection,1012760051.0,MN20
41600704,RED MIST,7185766969,Middle Eastern,20.0,Cycle Inspection / Re-inspection,3051410027.0,BK42
50078750,CROWN FRIED CHICKEN,7185261100,Chicken,32.0,Cycle Inspection / Initial Inspection,4099940038.0,QN61
50092763,Z BEST PIZZA,2122460303,Italian,5.0,Pre-permit (Operational) / Initial Inspection,1010930036.0,MN15
41076314,MELBA'S,2128647777,American,63.0,Cycle Inspection / Initial Inspection,1018470060.0,MN11
40669648,J & S PIZZA,7185250363,Pizza,13.0,Cycle Inspection / Initial Inspection,4129820001.0,QN05
50052482,ESPRESSO ME,9175195538,Coffee/Tea,0.0,Cycle Inspection / Initial Inspection,3002840013.0,BK33
41540906,AI FIORI,2126138660,Italian,12.0,Cycle Inspection / Re-inspection,1008387501.0,MN17
50002655,AU BON PAIN,8456566162,Soups/Salads/Sandwiches,,Calorie Posting / Re-inspection,1001000001.0,MN25
50072115,SIRI THAI,2122454601,Thai,19.0,Cycle Inspection / Initial Inspection,1010740031.0,MN15
40931920,BROADWAY DELI & CAFE,2125640503,Sandwiches,18.0,Cycle Inspection / Initial Inspection,1010710023.0,MN15
50009907,VIVI BUBBLE TEA,9179339978,Coffee/Tea,13.0,Cycle Inspection / Initial Inspection,3065760001.0,BK29
50075331,N.Y. TIMES GRAB & GO,6466529137,American,9.0,Pre-permit (Operational) / Initial Inspection,1010127501.0,MN17
40547163,GLENLO TAVERN,7184180661,American,24.0,Cycle Inspection / Re-inspection,4.0,
41396674,STAND 112,9172843260,American,11.0,Cycle Inspection / Initial Inspection,2024930001.0,BX63
50077742,ASHOKA,2128769100,Indian,80.0,Cycle Inspection / Initial Inspection,1015520001.0,MN32
50058017,YONG KANG STREET,7183380200,Chinese,54.0,Cycle Inspection / Initial Inspection,3084700055.0,BK45
50057635,LA NUEVA AMISTAD BAKERY AND RESTAURANT,7184632477,Latin American,28.0,Cycle Inspection / Initial Inspection,4053360027.0,QN51
40382057,DYKER BEACH GOLF (GRILL ROOM),7188369722,American,66.0,Cycle Inspection / Initial Inspection,3.0,BK99
50061081,B & D HALAL RESTAURANT,2122687602,African,,Administrative Miscellaneous / Initial Inspection,1008050007.0,MN17
50000956,LA CHOZA DEL GORDO,7187070370,Latin American,24.0,Cycle Inspection / Initial Inspection,4006670001.0,QN70
40424765,FRANCO BAKERY,7189934200,Bakery Products/Desserts,11.0,Cycle Inspection / Initial Inspection,2022660039.0,BX39
50049766,SCHILLING,2124061200,Eastern European,12.0,Pre-permit (Operational) / Re-inspection,1000530006.0,MN25
50059183,NEW LUCKY STAR,7183280737,Chinese,19.0,Cycle Inspection / Initial Inspection,2027210030.0,BX27
41271988,ECUADORIAN FOOD RESTAURANT,7187292889,Spanish,12.0,Cycle Inspection / Initial Inspection,4006740018.0,QN70
41110390,"YIP'S RESTAURANT, JUICE VITALITY",2124809010,Asian/Asian Fusion,21.0,Cycle Inspection / Re-inspection,1000110009.0,MN25
40847763,CROSSBAY DINER,7188489401,American,3.0,Cycle Inspection / Re-inspection,4141830096.0,QN57
50014104,DELI AND PIZZA,7186487775,American,10.0,Cycle Inspection / Initial Inspection,3072130040.0,BK26
50001115,THE GRANGE BAR & EATERY,2124911635,American,22.0,Cycle Inspection / Initial Inspection,1020570056.0,MN04
40377325,JACKSON HOLE,2126793264,Hamburgers,11.0,Cycle Inspection / Re-inspection,1009150062.0,MN20
50076784,R & T PIZZA,2127959019,Pizza,7.0,Cycle Inspection / Initial Inspection,1021280051.0,MN36
50064927,LA CHULA,6465903975,Mexican,41.0,Cycle Inspection / Initial Inspection,1016440016.0,MN34
41422150,BAGEL WORLD,7184991143,Bagels/Pretzels,64.0,Cycle Inspection / Initial Inspection,3009850008.0,BK37
50056565,JOY GARDEN,7185181242,Chinese,15.0,Cycle Inspection / Initial Inspection,2040490002.0,BX37
40388818,YAMA JAPANESE RESTAURANT,2124750969,Japanese,9.0,Cycle Inspection / Re-inspection,1008720065.0,MN21
50001306,PRET A MANGER,2124732670,Soups/Salads/Sandwiches,,Calorie Posting / Initial Inspection,1008790001.0,MN21
41306687,PICO,7189453474,American,27.0,Cycle Inspection / Re-inspection,4162110028.0,QN10
50047657,CHIPOTLE MEXICAN GRILL,2122262172,Tex-Mex,10.0,Cycle Inspection / Re-inspection,1001960003.0,MN24
41715694,DUANE PARK,2127325555,American,12.0,Cycle Inspection / Re-inspection,1005210077.0,MN23
41015947,MORRIS YACHT & BEACH CLUB,7188851596,American,27.0,Cycle Inspection / Re-inspection,2056240010.0,BX10
50066506,GUACAMOLE,9172658173,Spanish,18.0,Pre-permit (Operational) / Initial Inspection,1018690033.0,MN12
41212919,CARVEL,7187467575,Frozen Desserts,,Calorie Posting / Initial Inspection,4045050001.0,QN49
50000538,BISTRO PUNTA SAL,7183928141,Peruvian,29.0,Cycle Inspection / Initial Inspection,4001530107.0,QN31
41124419,BURGER HUT,7188426426,American,9.0,Cycle Inspection / Re-inspection,2.0,
40364518,7B BAR,2126776742,American,30.0,Cycle Inspection / Initial Inspection,1004020034.0,MN22
50076035,JUNGO SUSHI,7187797766,Japanese,17.0,Pre-permit (Operational) / Initial Inspection,4001350004.0,QN31
50015845,ASHLEY'S FINE FOODS,2123210019,American,24.0,Cycle Inspection / Re-inspection,1013027501.0,MN19
40401060,NAIM KOSHER PIZZA,7184383569,Jewish/Kosher,9.0,Cycle Inspection / Initial Inspection,3053460038.0,BK88
40377630,JOHNS CAFE & RESTAURANT,2128674955,American,12.0,Cycle Inspection / Initial Inspection,1013170028.0,MN19
40653513,IHAWAN,7182051480,Filipino,28.0,Cycle Inspection / Re-inspection,4013010033.0,QN63
50014942,NUHMA,2126731806,American,9.0,Cycle Inspection / Initial Inspection,4003070148.0,QN31
50086659,TASTY PICKS II,7182312230,Sandwiches,12.0,Pre-permit (Operational) / Initial Inspection,2033280125.0,BX43
50074424,AMERICAN WING COMPANY,6463706640,Chicken,12.0,Cycle Inspection / Initial Inspection,1016440025.0,MN34
41462864,DIRTY PIERRES BISTRO,7188309698,French,13.0,Cycle Inspection / Re-inspection,4032330014.0,QN17
50069833,NOWHERE BAR LOUNGE RESTAURANT,7185527004,Spanish,48.0,Pre-permit (Non-operational) / Initial Inspection,3032360051.0,BK77
50073021,NEW FUN SING RESTAURANT,7187826915,Chinese,5.0,Pre-permit (Operational) / Initial Inspection,3031190006.0,BK90
50081657,HAPPY FRESH TACO,7183813599,Tex-Mex,13.0,Cycle Inspection / Re-inspection,4034510024.0,QN20
50052663,SET BAR LOUNGE & BILLARDS,7187585999,American,9.0,Pre-permit (Operational) / Re-inspection,3066320017.0,BK29
40423830,CHAMPION BAKERY,7187981203,Hawaiian,7.0,Cycle Inspection / Re-inspection,2048390044.0,BX44
50048697,DYCKMAN BILLIARDS CAFE,2129608894,American,38.0,Cycle Inspection / Initial Inspection,1021740066.0,MN35
50048823,POMMES FRITES,2126741234,Not Listed/Not Applicable,18.0,Cycle Inspection / Initial Inspection,1005400013.0,MN23
50088598,GIACOMO'S PIZZERIA,7186680490,Pizza,9.0,Cycle Inspection / Re-inspection,5042100046.0,SI45
40384222,PJ MORANS,2127536440,Irish,12.0,Cycle Inspection / Re-inspection,1012840005.0,MN17
50085042,CANTINA CUMBANCHA,3478204846,Mexican,11.0,Pre-permit (Operational) / Initial Inspection,3022920012.0,BK73
50066943,RESTAURANT PARADIS DES GOUTS,7184434584,African,5.0,Cycle Inspection / Re-inspection,3016040031.0,BK35
40399986,FIFTH AVE DINER,7188328131,American,13.0,Cycle Inspection / Re-inspection,3010040041.0,BK37
50000910,BRAZEN FOX KITCHEN AND BAR,2123531063,American,26.0,Cycle Inspection / Initial Inspection,1005590041.0,MN22
50018440,POPPY'S,6464592716,American,22.0,Cycle Inspection / Initial Inspection,3003300009.0,BK33
50073714,CAFE ROCKAWAY CHICKEN AND THINGS,7189454444,Chicken,25.0,Cycle Inspection / Initial Inspection,4158410050.0,QN12
50051582,Q & N FOOD,2128602021,Sandwiches,10.0,Cycle Inspection / Re-inspection,1017740005.0,MN34
41470443,MATT TORREYS,7182187646,Irish,12.0,Cycle Inspection / Re-inspection,3027720018.0,BK90
41678309,SUBWAY,7189918800,Sandwiches,8.0,Cycle Inspection / Initial Inspection,2031390001.0,BX17
50080847,BAY SHISH KEBAB,7189754455,Turkish,11.0,Cycle Inspection / Initial Inspection,3086760014.0,BK19
50040871,PICKY EATERS RESTAURANT,9179669732,Caribbean,14.0,Cycle Inspection / Initial Inspection,3052490057.0,BK42
50001076,MILK & HONEY CAFE,7185130441,Coffee/Tea,13.0,Cycle Inspection / Initial Inspection,3051970040.0,BK42
50073387,YUMMY CITY,2124276808,Chinese,21.0,Cycle Inspection / Initial Inspection,1016270020.0,MN33
41164643,YOGI RESTAURANT,7182629352,Caribbean,17.0,Cycle Inspection / Initial Inspection,4101500048.0,QN01
41547909,OISHII SUSHI JAPAN`,7186260588,Japanese,12.0,Cycle Inspection / Re-inspection,4008060029.0,QN72
50005013,Kaffe 1668,9174700317,Coffee/Tea,12.0,Cycle Inspection / Re-inspection,1012607503.0,MN17
50070184,RAENU THAI,9176843099,Thai,12.0,Cycle Inspection / Re-inspection,1018730030.0,MN12
40930657,OLIVE GARDEN,7183481071,Italian,12.0,Cycle Inspection / Re-inspection,3044520540.0,BK82
50034296,BAKER'S TREATS,7188262253,Caribbean,63.0,Cycle Inspection / Initial Inspection,3049150058.0,BK95
41534110,CHANG HONG,7188215988,Chinese,7.0,Cycle Inspection / Re-inspection,3033710001.0,BK77
50053660,CHINA KING OGDEN RESTAURANT,7189928888,Chinese,5.0,Pre-permit (Operational) / Re-inspection,2025350021.0,BX26
50037193,THE JUICE SHOP,9175878888,"Juice, Smoothies, Fruit Salads",11.0,Cycle Inspection / Initial Inspection,1007800036.0,MN17
50036053,ASADERO LA FOGATA,3476146034,Latin American,13.0,Cycle Inspection / Initial Inspection,4019440205.0,QN25
41559082,WOODSIDE PIZZA,7185338888,Italian,15.0,Cycle Inspection / Initial Inspection,4013340077.0,QN63
41403291,ARDESIA,2122479191,American,9.0,Cycle Inspection / Initial Inspection,1010807501.0,MN15
40635976,LATIN BAKERY,7189618900,Latin American,12.0,Cycle Inspection / Initial Inspection,4050437501.0,QN22
50077000,MAISON KAYSER,2125483400,French,2.0,Cycle Inspection / Initial Inspection,1010040020.0,MN17
50085972,RICAS PUPUSAS & MAS,9292960069,Latin American,10.0,Cycle Inspection / Initial Inspection,4022850060.0,QN31
50058431,XIFU FOOD,7182378886,Chinese,18.0,Cycle Inspection / Re-inspection,3001660029.0,BK38
50035804,CHINA ONE,7187651155,Chinese,12.0,Cycle Inspection / Initial Inspection,3008380035.0,BK32
50058908,CAFE ERZULIE,9172242314,Coffee/Tea,33.0,Cycle Inspection / Initial Inspection,3015820018.0,BK35
50052345,EL ALTO DELI MEXICAN FOOD,7184561044,Mexican,36.0,Cycle Inspection / Initial Inspection,4027360059.0,QN30
40831779,KOYZINA KAFE,2123449898,American,25.0,Cycle Inspection / Re-inspection,1000410024.0,MN25
50033435,UNTITLED,6466665503,American,3.0,Cycle Inspection / Initial Inspection,1006440005.0,MN23
50037583,SID GOLD'S REQUEST ROOM,2122291948,American,24.0,Cycle Inspection / Initial Inspection,1008020006.0,MN17
50066388,GOLDEN LEO RESTAURANT,7183327777,Russian,19.0,Cycle Inspection / Initial Inspection,3087710127.0,BK17
41310149,THE SECOND CHANCE SALOON,7183874411,American,11.0,Cycle Inspection / Re-inspection,3027810031.0,BK90
41688941,FRESCO DELI CAFE,7184827400,Sandwiches,23.0,Cycle Inspection / Initial Inspection,4002470030.0,QN31
50040831,KOONG WING RESTAURANT,7189211341,Chinese,24.0,Cycle Inspection / Initial Inspection,3057820005.0,BK32
41237575,COLD STONE CREAMERY,7183863835,Frozen Desserts,12.0,Cycle Inspection / Initial Inspection,4038100350.0,QN19
50082191,T-SWIRL CREPE,9177038886,Other,7.0,Cycle Inspection / Initial Inspection,4050190063.0,QN22
41194745,GOLDEN PALACE GOURMET,7188864383,Chinese,-1.0,Cycle Inspection / Re-inspection,4.0,
41268058,MATRYOSHKA (SPA 88),2127668600,Russian,21.0,Cycle Inspection / Initial Inspection,1000770024.0,MN25
40364744,NEW PARK PIZZERIA & RESTAURANT,7186413082,Pizza,24.0,Cycle Inspection / Initial Inspection,4141480033.0,QN57
50053024,CROWN FRIED CHICKEN,7184841001,Chicken,3.0,Pre-permit (Operational) / Re-inspection,3036140041.0,BK81
50017143,3 IN 1 FS&H JAMAICAN RESTAURANT,3476320767,Caribbean,20.0,Cycle Inspection / Initial Inspection,4135490001.0,QN05
50103654,BRAVAZO RESTAURANT,7183694964,Peruvian,4.0,Pre-permit (Non-operational) / Initial Inspection,3006570041.0,BK32
41459513,BUONGIORNO ESPRESSO BAR,2127926998,American,11.0,Cycle Inspection / Re-inspection,1007627502.0,MN15
41412907,CITY ISLAND LOBSTER HOUSE,7188851459,Seafood,13.0,Cycle Inspection / Initial Inspection,2056360163.0,BX10
50046395,CIRO'S PIZZA,7186346800,Pizza,17.0,Cycle Inspection / Initial Inspection,4162260017.0,QN10
41696041,POTBELLY SANDWICH WORKS,9175951141,Sandwiches/Salads/Mixed Buffet,25.0,Cycle Inspection / Initial Inspection,1012610027.0,MN17
41569547,DOMINO'S,7186534618,Pizza,3.0,Cycle Inspection / Re-inspection,2046560039.0,BX44
50052482,ESPRESSO ME,9175195538,Coffee/Tea,7.0,Cycle Inspection / Initial Inspection,3002840013.0,BK33
50057786,MUSASHI ASIAN CUISINE,7183885081,Asian/Asian Fusion,26.0,Cycle Inspection / Re-inspection,3023870021.0,BK73
50051965,LITTLE POLAND RESTAURANT,2127779728,Polish,10.0,Cycle Inspection / Reopening Inspection,1004540004.0,MN22
41563707,PIZZERIA GIOVE,3472860635,Italian,17.0,Cycle Inspection / Initial Inspection,5042190049.0,SI45
50073363,KENNEDY CHICKEN,7182246030,Chicken,13.0,Cycle Inspection / Re-inspection,2039300008.0,BX46
40943583,THE PRESS BOX,2123171826,American,11.0,Cycle Inspection / Initial Inspection,1013420153.0,MN19
50002097,PANINO RUSTICO,7182366343,Italian,49.0,Cycle Inspection / Initial Inspection,3063060048.0,BK28
50061387,FAMILY ALTAGRACIA CARIBBEAN CUISINE,9177212661,Caribbean,49.0,Cycle Inspection / Re-inspection,3047670042.0,BK96
50068152,"NEW YORK HILTON , BANQUET KITCHEN",2125867000,American,13.0,Pre-permit (Operational) / Re-inspection,1010067502.0,MN17
41037770,SUNNY'S,7186242932,American,10.0,Cycle Inspection / Initial Inspection,3006100005.0,BK33
50059351,REGGAE TASTE,9173879368,Caribbean,21.0,Cycle Inspection / Initial Inspection,4125380003.0,QN08
41343142,V.I. PIZZA,7182299311,Pizza,15.0,Cycle Inspection / Initial Inspection,4062870015.0,QN46
50054760,OLD LUO YANG,3477324759,Chinese,35.0,Cycle Inspection / Initial Inspection,4050190005.0,QN22
41654997,JIM'S CHINA KING,7184181288,Chinese,34.0,Cycle Inspection / Initial Inspection,4034350002.0,QN20
41488442,CHARACTERS NYC BAR & GRILL,2124598904,Irish,13.0,Cycle Inspection / Initial Inspection,1010260009.0,MN17
50097882,DOMINOS,7187780110,Pizza,31.0,Cycle Inspection / Initial Inspection,3012960050.0,BK63
50035721,JUST SALAD,6464909170,Salads,,Administrative Miscellaneous / Initial Inspection,3009860046.0,BK37
50010496,CROWN FRIED CHICKEN,7183537104,Chicken,12.0,Cycle Inspection / Re-inspection,1019580022.0,MN03
50099732,HYATT HERALD SQUARE,2123301234,American,29.0,Pre-permit (Operational) / Initial Inspection,1008320062.0,MN17
41566403,AGORA TAVERNA,7187937300,Greek,12.0,Cycle Inspection / Initial Inspection,4032380033.0,QN17
40941224,SOMOON,7186614770,Asian/Asian Fusion,7.0,Cycle Inspection / Initial Inspection,4053340017.0,QN51
40529979,ROMEO'S PIZZERIA,7184544223,Pizza,42.0,Cycle Inspection / Initial Inspection,4072660001.0,QN06
41020466,FORTY CARROTS,2127295155,Coffee/Tea,12.0,Cycle Inspection / Re-inspection,1004830007.0,MN24
50043509,5 NAPKIN,2122490777,American,27.0,Cycle Inspection / Initial Inspection,1014247501.0,MN31
40400149,CHINA GLATT,7184382576,Jewish/Kosher,30.0,Cycle Inspection / Initial Inspection,3056110005.0,BK88
50084584,ST TROPEZ,9292614441,French,36.0,Cycle Inspection / Initial Inspection,1004890018.0,MN24
40610000,HOP LEE KITCHEN,7183894756,Chinese,24.0,Cycle Inspection / Initial Inspection,3025330067.0,BK76
50004343,TEXAS NEW FRIED CHICKEN,7183860413,Chicken,,Administrative Miscellaneous / Re-inspection,4034610003.0,QN20
41574275,BAGELSMITH,3472940046,Bagels/Pretzels,35.0,Cycle Inspection / Initial Inspection,3027620003.0,BK90
41701806,SONRIE A LA FAMILIA,6463993505,Other,3.0,Cycle Inspection / Initial Inspection,2.0,
50095892,KENNEDY HALAL FRIED CHICKEN,9292937756,Chicken,12.0,Pre-permit (Operational) / Initial Inspection,3013780012.0,BK61
50078038,FIREFLY,9178636255,American,12.0,Cycle Inspection / Re-inspection,4001600029.0,QN31
50037758,K & A BAR,3477213012,American,7.0,Cycle Inspection / Re-inspection,4037000023.0,QN19
41629524,COMMONS CAFE,3474664207,American,19.0,Cycle Inspection / Re-inspection,5021650160.0,SI05
50076844,YO YO FRITAILLE,3479616772,Caribbean,17.0,Cycle Inspection / Initial Inspection,3052490001.0,BK42
50048768,MIMI CHENG'S DUMPLINGS,2123431387,Chinese,23.0,Cycle Inspection / Initial Inspection,1004800041.0,MN24
50085870,VERDE CAFE & LOUNGE,7182221525,Italian,11.0,Cycle Inspection / Initial Inspection,3004020045.0,BK38
41166914,EAT ON 8TH,2123528548,American,7.0,Cycle Inspection / Initial Inspection,1006720001.0,MN13
41252528,Y J FRIED FISH,7185261202,Seafood,19.0,Cycle Inspection / Initial Inspection,4097950065.0,QN61
41267359,MADANGSUI,2125649333,Korean,63.0,Cycle Inspection / Initial Inspection,1008370020.0,MN17
50056748,YUMMY CHINESE,7183868883,Chinese,13.0,Pre-permit (Operational) / Re-inspection,4034610052.0,QN20
50057703,PACIFIC KITCHEN,7189486888,Asian/Asian Fusion,13.0,Cycle Inspection / Initial Inspection,5054600037.0,SI54
41395428,CITI FIELD BIG APPLE BREWS,7185958100,Bottled Beverages,0.0,Cycle Inspection / Initial Inspection,4.0,
41312044,DOWNTOWN IGGY'S,2125292731,American,7.0,Cycle Inspection / Initial Inspection,1004110075.0,MN27
50051582,Q & N FOOD,2128602021,Sandwiches,10.0,Cycle Inspection / Initial Inspection,1017740005.0,MN34
40606656,LATERNA TAVERNA,7184231245,Greek,11.0,Cycle Inspection / Initial Inspection,4073300023.0,QN46
41450361,FREDA'S,6464389832,Caribbean,24.0,Cycle Inspection / Re-inspection,1018440001.0,MN09
40901214,CHILI'S GRILL & BAR,7186970883,Tex-Mex,-1.0,Cycle Inspection / Initial Inspection,5015480001.0,SI05
41632866,CITY CAFE,2127640444,Sandwiches,32.0,Cycle Inspection / Initial Inspection,1012590117.0,MN17
41684536,THE BEER GARDEN,7188768900,American,6.0,Cycle Inspection / Initial Inspection,5003730023.0,SI07
41046685,CREPES ON COLUMBUS,2122220259,French,21.0,Cycle Inspection / Initial Inspection,1018630029.0,MN09
40655946,SAM'S RESTAURANT,7186655341,Soul Food,12.0,Cycle Inspection / Re-inspection,2024430041.0,BX14
50011353,THE HIDEAWAY SEAPORT,2123852222,American,31.0,Cycle Inspection / Initial Inspection,1000970057.0,MN25
41636291,NIFOROS CORNER,7185455971,Sandwiches,11.0,Cycle Inspection / Initial Inspection,4003300048.0,QN68
50018393,DOS TOROS,3474966225,Tex-Mex,7.0,Cycle Inspection / Initial Inspection,1008780004.0,MN21
41640977,SAL'S PIZZA,7188810940,Pizza,23.0,Cycle Inspection / Initial Inspection,2033350178.0,BX43
50044782,"Garden Market, Jean Georges Simply Chicken",2124656273,Chicken,2.0,Cycle Inspection / Initial Inspection,1007810001.0,MN17
40860032,BARRANQUILLA BAKERY & RESTAURANT,7184781888,Latin American,13.0,Cycle Inspection / Initial Inspection,4014550070.0,QN28
41310149,THE SECOND CHANCE SALOON,7183874411,American,11.0,Cycle Inspection / Re-inspection,3027810031.0,BK90
50086505,WINGS MILLER,7187798866,Chicken,5.0,Pre-permit (Operational) / Re-inspection,4014590035.0,QN28
50056505,"ROCCA, CAFE-LOUNGE",7187692525,Mediterranean,43.0,Cycle Inspection / Re-inspection,3088150005.0,BK17
41351756,MUSTANG THAKALI KITCHEN,7188985088,Asian/Asian Fusion,21.0,Cycle Inspection / Re-inspection,4012850040.0,QN28
50036647,SOUTHWEST PORCH,2128400324,American,5.0,Cycle Inspection / Initial Inspection,1.0,MN17
50044543,BONUS ROOM,6469248488,American,8.0,Cycle Inspection / Initial Inspection,4035510001.0,QN20
40423481,KINGSTON TROPICAL BAKERY,7187980076,Caribbean,13.0,Cycle Inspection / Initial Inspection,2048400042.0,BX44
50018149,101 MEAT SHOP,7184419333,Indian,33.0,Cycle Inspection / Initial Inspection,4094510050.0,QN54
50017455,NEST RESTAURANT & BAR,7188474035,Caribbean,27.0,Cycle Inspection / Initial Inspection,4094680022.0,QN54
50043059,GREENWICH STREET TAVERN,2123347827,American,13.0,Cycle Inspection / Re-inspection,1002140002.0,MN24
50078508,GITANO,9175382328,American,114.0,Pre-permit (Operational) / Initial Inspection,1002270063.0,MN24
50047834,SUBWAY,7185315003,Sandwiches,9.0,Cycle Inspection / Re-inspection,3080150041.0,BK50
50032782,CHRIS CARIBBEAN & AMERICAN RESTAURANT,7185766005,Caribbean,13.0,Cycle Inspection / Re-inspection,3050430056.0,BK60
41263597,PATRIZIA'S,7182189272,Italian,19.0,Cycle Inspection / Re-inspection,3024690001.0,BK73
50001531,HANE SUSHI,2125989889,Japanese,23.0,Cycle Inspection / Initial Inspection,1009720001.0,MN50
50045458,ROUND 2 CAFE,3474420825,Caribbean,19.0,Cycle Inspection / Initial Inspection,3047710075.0,BK96
41404053,GLASS HOUSE TAVERN,2127304800,American,16.0,Cycle Inspection / Initial Inspection,1010180055.0,MN17
41553996,SOL DE QUITO RESTAURANT,7184174174,Spanish,10.0,Cycle Inspection / Initial Inspection,3032700007.0,BK77
41607795,HO'BRAH,7186808226,Mexican,27.0,Cycle Inspection / Initial Inspection,3060430045.0,BK31
