Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",49,6,
3AP,18+,Cattaraugus,County,86,0,
2AP,0-17,Saratoga,SARATOGA COUNTY COMMUNITY SERVICES BOARD,50,2,NO
3AP,18+,Otsego,County,738,2,
2AP,0-17,Putnam,County,27,0,
3AP,0-17,Dutchess,County,262,0,NO
3AP,0-17,Steuben,CORNING HOSP,28,0,NO
2AP,0-17,Albany,County,1474,59,
2AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,80,1,
3AP,18+,Niagara,NIAGARA COUNTY DEPARTMENT OF MENTAL HEALTH,160,0,NO
3AP,18+,Warren,County,798,1,
2AP,18+,Queens,County,5867,933,YES
2AP,18+,Cortland,County,239,17,
3AP,18+,Tioga,County,52,0,
2AP,18+,Jefferson,County,468,54,
3AP,0-17,Bronx,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,160,0,
3AP,18+,Bronx,County,14962,78,
2AP,18+,Queens,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,115,13,
2AP,18+,Orange,County,1399,171,
2AP,0-17,Orange,County,249,13,
3AP,0-17,Orange,GARNET HEALTH MEDICAL CENTER,53,0,
2AP,18+,Onondaga,DIGESTIVE DISEASE CTR CNTRL NY LLC,34,3,
3AP,0-17,Onondaga,HUTCHINGS PSYCHIATRIC CENTER,36,0,
2AP,0-17,Otsego,County,254,5,
2AP,0-17,Onondaga,County,591,26,
2AP,0-17,Rockland,COMMUNITY MED & DENTAL CARE I,22,1,NO
3AP,18+,Ulster,"GATEWAY COMMUNITY INDUSTRIES, INC.",61,1,
2AP,18+,Erie,"PROMESA, INC.",22,2,
3AP,18+,Bronx,NEW YORK NEURO AND REHAB CTR,184,0,
3AP,0-17,Oswego,County,99,0,
3AP,0-17,Schuyler,County,17,0,
2AP,0-17,Brooklyn,County,1021,28,NO
3AP,0-17,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",24,0,NO
2AP,0-17,Greene,County,57,5,
2AP,18+,Cattaraugus,County,368,43,
2AP,18+,Rockland,County,1070,186,
2AP,18+,Otsego,County,738,67,
3AP,18+,Broome,ADDICTION CTR OF BROOME CNTY,31,0,NO
3AP,18+,Columbia,County,217,2,
2AP,18+,Otsego,County,759,58,
3AP,18+,Saint Lawrence,CLAXTON-HEPBURN MEDICAL CENTER,46,0,
2AP,18+,Saint Lawrence,OMH STATE PC NETWORK,102,7,NO
2AP,18+,Fulton,County,256,18,
3AP,18+,Warren,WARRENSBURG HEALTH CENTER,370,0,
3AP,18+,Columbia,"HUDSON RIVER HEALTHCARE, INC.",75,0,
2AP,0-17,Staten Island,County,176,6,
3AP,18+,Manhattan,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSP,37,0,
2AP,18+,Columbia,County,218,23,
3AP,18+,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,28,0,NO
3AP,18+,Rockland,County,1067,5,
3AP,18+,Hamilton,County,6,0,
3AP,0-17,Wayne,County,125,1,
3AP,0-17,Essex,County,26,0,NO
2AP,0-17,Tioga,County,10,0,
3AP,18+,Bronx,VISITING NURSE SERVICE OF NEW YORK,225,1,NO
2AP,18+,Brooklyn,BROWNSVILLE FAM HLTH CTR AI,218,26,
2AP,0-17,Franklin,County,91,5,
3AP,18+,Statewide,Statewide,48506,242,
2AP,0-17,Westchester,OPEN DOOR FAMILY MEDICAL CENTERS,23,0,
2AP,18+,Albany,County,5212,887,
2AP,18+,Queens,County,1,0,
3AP,18+,Saratoga,County,106,2,
3AP,18+,Chenango,CHENANGO COUNTY COMMUNITY SERVICES BOARD,64,0,NO
2AP,0-17,Steuben,County,132,3,
3AP,18+,Putnam,"PUTNAM FAM & COMM SVCS, INC. DBA COVECARE CTR",127,0,
2AP,18+,Cayuga,County,276,31,
2AP,0-17,Jefferson,County,45,2,
2AP,18+,Saratoga,THE SARATOGA HOSPITAL,46,7,NO
2AP,18+,Schoharie,County,119,12,
2AP,18+,Brooklyn,"ODA PRIMARY HLTH CARE CTR,INC",24,8,
2AP,18+,Bronx,THE INSTITUTE FOR FAMILY HEALTH,89,5,NO
3AP,18+,Chautauqua,County,1025,4,
3AP,18+,Chemung,County,295,0,
3AP,0-17,Westchester,"FAMILY SERVICE LEAGUE, INC.",46,0,
3AP,18+,Suffolk,"MARYHAVEN CENTER OF HOPE, INC.",83,3,
2AP,18+,Erie,ROSWELL PARK CANCER INST,166,16,
3AP,0-17,Bronx,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,153,0,
2AP,18+,Seneca,County,125,17,
3AP,18+,Manhattan,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,59,1,
2AP,0-17,Dutchess,County,278,17,
3AP,18+,Chenango,County,156,1,
3AP,18+,Brooklyn,"BEVERLEY MACK HARRY CONSULTING SERVICES, INC.",22,0,NO
3AP,18+,Ulster,"GATEWAY COMMUNITY INDUSTRIES, INC.",37,0,NO
2AP,18+,Westchester,County,9399,1279,
2AP,18+,Manhattan,HHC KINGS CO HSP CTR COBRA AI,27,2,NO
3AP,18+,Westchester,"ACCESS: SUPPORTS FOR LIVING, INC.",97,0,
3AP,18+,Brooklyn,NYC-HHC CONEY ISLAND HOSPITAL,563,4,
3AP,18+,Chenango,CHENANGO COUNTY COMMUNITY SERVICES BOARD,68,1,NO
3AP,18+,Queens,County,10258,64,
2AP,18+,Jefferson,CENTRAL NEW YORK HEALTH HOME NETWOR,155,19,
2AP,18+,Ulster,HEALTHALLIANCE HOSPITAL MARY'S AVE CAMPUS,36,4,
2AP,18+,Suffolk,HANDS ACROSS LONG ISLAND,28,3,NO
3AP,0-17,Dutchess,County,270,0,
2AP,0-17,Westchester,County,1182,57,
3AP,0-17,Herkimer,LITTLE FALLS HOSPITAL,21,0,
3AP,0-17,Onondaga,County,596,1,
2AP,18+,Broome,SOUTHERN TIER AIDS PROGRAM AI,48,3,NO
3AP,18+,Staten Island,"CAMELOT OF STATEN ISLAND,INC",26,0,
2AP,0-17,Niagara,County,288,11,
2AP,0-17,Oneida,"KIDS ONEIDA, INC.",44,0,
3AP,18+,Orange,OPEN DOOR FAMILY MEDICAL CENTER INC,142,1,NO
3AP,18+,Manhattan,GAY MENS HLTH CRISIS AIDS AI,162,2,NO
3AP,0-17,Manhattan,"METROPOLITAN CENTER FOR MENTAL HEALTH, INC.",25,0,
2AP,18+,Bronx,County,14367,1438,
3AP,18+,Wayne,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",32,0,NO
3AP,18+,Suffolk,"ASSOCIATION FOR MENTAL HEALTH AND WELLNESS, I",410,1,NO
2AP,0-17,Bronx,"URBAN HEALTH PLAN, INC.",90,3,
3AP,18+,Queens,LONG ISLAND JEWISH MEDICAL CENTER,702,8,
2AP,0-17,Bronx,County,1243,48,
2AP,0-17,Oswego,"OSWEGO HOSPITAL, INC.",70,1,NO
2AP,0-17,Franklin,County,93,0,
2AP,18+,Ulster,County,957,121,
2AP,18+,Chautauqua,County,927,104,
2AP,18+,Erie,NORTHWEST BUFFALO COMM H C,134,12,NO
2AP,0-17,Westchester,MONTEFIORE MEDICAL CENTER,33,0,
2AP,18+,Queens,E AND A MEDICAL SOLUTIONS LLC,39,7,
2AP,0-17,Ulster,County,181,8,
2AP,18+,Rockland,County,1078,190,
2AP,18+,Broome,County,1143,92,
2AP,18+,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,157,37,YES
2AP,18+,Schuyler,County,79,7,
2AP,0-17,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,47,1,
3AP,0-17,Oswego,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",25,0,
2AP,18+,Tompkins,County,266,17,
2AP,18+,Orleans,County,116,13,
3AP,18+,Rockland,CORNERSTONE FAMILY HEALTHCARE,31,0,
3AP,18+,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,154,2,
3AP,18+,Clinton,County,323,1,
3AP,0-17,Livingston,County,77,0,
2AP,0-17,Manhattan,County,1629,65,NO
3AP,18+,Queens,County,62,0,
2AP,0-17,Saint Lawrence,County,130,3,
2AP,18+,Greene,County,260,18,
2AP,18+,Cayuga,County,275,28,
2AP,18+,Westchester,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,32,4,
2AP,0-17,Manhattan,County,1709,61,
2AP,18+,Sullivan,County,889,112,
2AP,18+,Saratoga,County,524,57,
3AP,18+,Manhattan,"WEST MIDTOWN MANAGEMENT GROUP, INC.",142,0,
2AP,18+,Otsego,County,738,67,
2AP,18+,Erie,"PROMESA, INC.",33,1,
3AP,18+,Brooklyn,KINGSBORO PSYCHIATRIC CENTER,64,1,
3AP,18+,Genesee,County,242,0,
2AP,18+,Cattaraugus,County,233,42,YES
2AP,18+,Schenectady,"MOHAWK OPPORTUNITIES, INC.",46,11,NO
3AP,18+,Putnam,County,272,0,
3AP,18+,Monroe,"EASTER SEALS NEW YORK, INC.",132,1,
2AP,18+,Nassau,County,5087,584,
3AP,18+,Nassau,County,5127,23,
2AP,0-17,Rockland,County,141,4,
2AP,18+,Sullivan,County,531,74,
3AP,0-17,Staten Island,RICHMOND MEDICAL CENTER DBA RICHMOND UMC,43,0,NO
3AP,18+,Erie,JERICHO ROAD MINISTRIES,88,0,
3AP,18+,Manhattan,ODYSSEY HOUSE OF NEW YORK,23,0,NO
3AP,18+,Putnam,County,1,0,
3AP,18+,Madison,ONEIDA HEALTHCARE CENTER,99,0,
3AP,18+,Manhattan,County,178,1,
2AP,18+,Dutchess,County,635,36,
2AP,18+,Cortland,County,226,16,
3AP,0-17,Orange,ST LUKES CORNWALL,32,0,NO
2AP,18+,Schenectady,County,1422,90,
3AP,0-17,Nassau,NASSAU HEALTH CARE CORP/NASSAU UNIV MED CTR,104,0,
3AP,18+,Schoharie,SCHOHARIE COUNTY COMMUNITY MENTAL HEALTH CTR,69,0,
2AP,18+,Queens,ST. JOSEPH'S MEDICAL CENTER,47,9,NO
2AP,18+,Suffolk,OUTREACH DEVELOPMENT CORPORATION,37,1,NO
2AP,18+,Manhattan,County,23721,2412,
2AP,18+,Warren,GLENS FALLS HOSPITAL,75,10,
3AP,18+,Ulster,County,1,0,
3AP,18+,Yates,County,13,0,
2AP,18+,Sullivan,County,1133,139,
3AP,18+,Monroe,"EASTER SEALS NEW YORK, INC.",130,1,NO
2AP,18+,Warren,County,795,65,
3AP,18+,Albany,COORDINATED BEHAVIORAL CARE INC,99,1,NO
2AP,18+,Columbia,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",73,7,
3AP,18+,Tioga,County,48,0,
2AP,0-17,Brooklyn,UNIVERSITY HOSP OF BROOKLYN,42,1,
2AP,0-17,Bronx,NYC-HHC AGENCY NETWORK,127,5,
3AP,0-17,Region,Region,1113,0,
3AP,18+,Hamilton,County,4,0,
2AP,0-17,Ulster,County,286,9,
2AP,0-17,Suffolk,OMH STATE PC NETWORK,32,2,
3AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",46,0,NO
2AP,18+,Chenango,County,84,7,NO
3AP,0-17,Manhattan,"NORTHSIDE CENTER FOR CHILD DEVELOPMENT, INC.",37,0,NO
2AP,18+,Schenectady,County,1555,105,
3AP,18+,Manhattan,SES OPERATING CORP D/B/A HARLEM EAST LIFE PLA,275,0,
2AP,18+,Staten Island,METRO COMMUNITY HEALTH CENTERS INC,123,29,
2AP,0-17,Monroe,County,1274,43,
2AP,0-17,Westchester,"ASSOC. FOR MI CHILDREN OF WESTCHESTER, INC.",24,14,YES
2AP,18+,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,191,16,
3AP,18+,Manhattan,County,24392,85,
2AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,59,11,YES
2AP,0-17,Brooklyn,County,942,45,
2AP,18+,Warren,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",35,3,NO
2AP,18+,Tioga,TIOGA COUNTY DEPARTMENT OF MENTAL HYGIENE,46,9,NO
2AP,18+,Cayuga,AUBURN MEMORIAL HOSPITAL,43,7,NO
2AP,18+,Ulster,County,1107,123,
2AP,18+,Brooklyn,GREATER NY ENDOSCOPY SURGICAL CTR,21,0,
2AP,18+,Nassau,HUNTINGTON HOSPITAL,37,1,
3AP,18+,Rockland,County,1076,1,
2AP,18+,Ontario,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",99,5,
2AP,18+,Broome,County,1084,86,
3AP,18+,Nassau,NORTH SHORE UNIVERSITY HOSPITAL AT GLEN COVE,75,0,
2AP,0-17,Bronx,OMH STATE PC NETWORK,35,2,
2AP,0-17,Rensselaer,County,166,5,
2AP,0-17,Chenango,County,73,11,YES
2AP,18+,Franklin,County,446,32,
2AP,18+,Warren,County,774,59,
3AP,18+,Schoharie,COBLESKILL REGIONAL HOSPITAL,89,2,
3AP,18+,Queens,CREEDMOOR PSYCHIATRIC CENTER,51,1,NO
2AP,18+,Chautauqua,County,962,98,
2AP,0-17,Monroe,ROCHESTER GENERAL HOSPITAL,166,3,NO
2AP,18+,Saratoga,County,584,56,
2AP,0-17,Chemung,ELMIRA PSYCHIATRIC CENTER,50,2,NO
2AP,18+,Columbia,County,220,19,
3AP,18+,Chautauqua,County,868,6,
2AP,18+,Livingston,County,40,4,
2AP,0-17,Schuyler,County,16,0,
3AP,18+,Washington,County,66,0,
3AP,18+,Brooklyn,"EAC, INC.",23,0,NO
2AP,18+,Jefferson,County,459,55,
3AP,18+,Suffolk,"SEAFIELD SERVICES, INC.",165,0,
2AP,18+,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,91,6,
2AP,0-17,Chautauqua,County,208,5,
2AP,18+,Broome,County,1130,86,
2AP,0-17,Staten Island,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,44,2,NO
2AP,18+,Cattaraugus,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,23,3,NO
3AP,18+,Brooklyn,"SERVICES FOR THE UNDERSERVED, INC.",412,1,
3AP,0-17,Bronx,THE INSTITUTE FOR FAMILY HEALTH,46,0,NO
2AP,0-17,Ulster,THE INSTITUTE FOR FAMILY HEALTH,34,1,NO
2AP,18+,Albany,"EQUINOX, INC.",105,14,
2AP,18+,Broome,GREATER BINGHAMTON HEALTH CENTER,84,10,NO
2AP,18+,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,1111,61,
2AP,18+,Oswego,"CATH CHAR/RC DIOCESE SYRACUSE, INC., OSWEGO",74,7,
3AP,18+,Wyoming,County,125,1,
3AP,18+,Albany,CATHOLIC CHARITIES/ALBANY AI,126,1,
2AP,18+,Tompkins,"CAYUGA MEDICAL CENTER AT ITHACA, INC.",292,23,
2AP,0-17,Chenango,County,69,3,
2AP,18+,Schenectady,County,1230,95,
3AP,18+,Queens,CHARLES B WANG COMM HTH CTR I,145,2,
2AP,0-17,Washington,WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEAL,35,0,
3AP,18+,Westchester,OPEN DOOR FAMILY MEDICAL CENTERS,128,0,
2AP,0-17,Bronx,THE INSTITUTE FOR FAMILY HEALTH,47,2,
2AP,18+,Brooklyn,WYCKOFF HEIGHTS MEDICAL CENTER,515,48,
2AP,0-17,Bronx,NYC-HHC JACOBI MEDICAL CENTER,133,9,
3AP,0-17,Oneida,CENTRAL NEW YORK HEALTH HOME NETWOR,115,0,
2AP,18+,Bronx,County,4,0,
2AP,18+,Washington,County,113,6,
2AP,0-17,Warren,County,254,6,
3AP,18+,Manhattan,"SAMARITAN DAYTOP VILLAGE, INC.",28,0,
3AP,18+,Westchester,"FAMILY SERVICE LEAGUE, INC.",281,0,NO
2AP,18+,Columbia,COLUMBIA MEMORIAL HOSPITAL,54,7,NO
2AP,18+,Cortland,County,100,2,
2AP,18+,Saratoga,County,597,55,
3AP,18+,Manhattan,"WESTON UNITED COMMUNITY RENEWAL, INC.",81,0,NO
2AP,18+,Monroe,County,2008,188,NO
3AP,18+,Bronx,VISITING NURSE SERVICE OF NEW YORK,76,0,NO
2AP,0-17,Brooklyn,NYC-HHC AGENCY NETWORK,153,4,NO
2AP,18+,Orleans,County,106,12,
2AP,0-17,Tompkins,County,85,3,
3AP,18+,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",86,0,
3AP,18+,Manhattan,SES OPERATING CORP D/B/A HARLEM EAST LIFE PLA,265,2,NO
2AP,0-17,Wayne,County,49,1,NO
3AP,18+,Suffolk,OMH STATE PC NETWORK,266,0,NO
3AP,0-17,Nassau,"PENINSULA COUNSELING CENTER, INC.",26,0,NO
2AP,0-17,Rockland,"BIKUR CHOLIM, INC.",21,0,
3AP,18+,Saratoga,"KEE TO INDEPENDENT GROWTH, INC.",21,0,
3AP,18+,Brooklyn,BROOKLYN HOSPITAL CENTER,210,1,NO
2AP,18+,Brooklyn,BROOKLYN HOSPITAL CENTER,603,57,
2AP,18+,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",152,20,
2AP,18+,Bronx,County,15480,1613,
2AP,18+,Onondaga,HUTCHINGS PSYCHIATRIC CENTER,177,40,YES
3AP,18+,Westchester,"JAWONIO, INC.",57,0,
2AP,18+,Nassau,"NEW HORIZON COUNSELING CENTER, INC., THE",214,45,YES
2AP,18+,Delaware,DELAWARE COUNTY COMMUNITY SERVICES BOARD,94,7,NO
3AP,18+,Manhattan,"COMMUNITY HEALTHCARE NETWORK, INC.",1464,2,
3AP,18+,Herkimer,LITTLE FALLS HOSPITAL,63,0,NO
2AP,18+,Brooklyn,County,11601,1271,
3AP,0-17,Steuben,ST JAMES MERCY HOSPITAL,21,1,
3AP,0-17,Broome,OMH STATE PC NETWORK,65,0,NO
3AP,18+,Manhattan,NYC-HHC BELLEVUE HOSPITAL CENTER,936,0,NO
3AP,18+,Jefferson,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",38,0,NO
2AP,18+,Ontario,County,724,67,
2AP,18+,Manhattan,"PROJECT RENEWAL, INC.",266,15,NO
3AP,18+,Albany,MEDEX D & T CTR,49,0,
2AP,18+,Jefferson,NORTH COUNTRY CHILDRENS CLIN,54,2,NO
3AP,18+,Ulster,County,1107,5,
3AP,18+,Queens,"BLEULER PSYCHOTHERAPY CENTER, INC.",116,0,NO
2AP,18+,Manhattan,LAFAYETTE MEDICAL APPROACH LLC,68,2,
2AP,18+,Region,Region,7701,940,
3AP,18+,Manhattan,NYC-HHC ELMHURST HOSPITAL CENTER,296,0,NO
2AP,18+,Westchester,"REHABILITATION SUPPORT SERVICES, INC.",178,43,
2AP,0-17,Sullivan,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,34,1,NO
3AP,18+,Orange,BON SECOURS COMMUNITY HOSPITAL,132,0,
3AP,18+,Westchester,"CLUSTER, INC.",23,0,
3AP,0-17,Erie,WESTERN NEW YORK CHILDREN'S PSYCHIATRIC CTR.,34,0,
2AP,18+,Niagara,NIAGARA COUNTY DEPARTMENT OF MENTAL HEALTH,80,7,NO
2AP,0-17,Queens,OMH STATE PC NETWORK,21,2,
3AP,18+,Franklin,County,446,2,
2AP,0-17,Orange,County,247,7,
2AP,18+,Manhattan,LAFAYETTE MEDICAL APPROACH LLC,75,8,
2AP,18+,Onondaga,County,2685,260,
2AP,18+,Suffolk,STATE UNIVERSITY OF NY AT STONY BROOK,1007,129,
2AP,18+,Albany,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,120,16,
2AP,18+,Manhattan,County,23913,2526,
2AP,18+,Dutchess,County,1338,140,
2AP,18+,Brooklyn,County,8454,1006,NO
2AP,18+,Yates,County,94,4,
2AP,0-17,Westchester,OMH STATE PC NETWORK,44,1,NO
2AP,18+,Brooklyn,County,11491,1259,
2AP,0-17,Chemung,County,138,5,
3AP,0-17,Schenectady,SCHENECTADY FAMILY HEALTH SER,49,0,
3AP,18+,Essex,MOSES LUDINGTON HOSPITAL,30,1,NO
3AP,18+,Dutchess,"REHABILITATION SUPPORT SERVICES, INC.",32,0,NO
2AP,0-17,Genesee,County,42,1,
2AP,18+,Essex,ESSEX COUNTY COMMUNITY SERVICES BOARD,22,2,
2AP,18+,Hamilton,County,6,2,
2AP,18+,Suffolk,"ASSOCIATION FOR MENTAL HEALTH AND WELLNESS, I",341,42,NO
2AP,18+,Manhattan,"NEW HORIZON COUNSELING CENTER, INC., THE",273,34,
3AP,18+,Westchester,"LONG ISLAND FQHC, INC.",98,0,
3AP,18+,Rensselaer,County,284,1,
2AP,18+,Bronx,County,14251,1404,
3AP,0-17,Delaware,County,26,0,
2AP,18+,Bronx,COMMUNITY CARE MANAGEMENT PARTNERS,198,15,
2AP,18+,Schenectady,VALUE NETWORK IPA,306,12,
2AP,0-17,Albany,County,1219,40,
2AP,18+,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",241,27,
2AP,0-17,Brooklyn,BROOKLYN HOSPITAL CENTER,38,1,
2AP,18+,Manhattan,"BAILEY HOUSE, INC.",138,17,
3AP,18+,Erie,"MONSIGNOR CARR INSTITUTE, INC.",114,0,
2AP,0-17,Herkimer,County,48,0,
3AP,0-17,Queens,LI JEWISH MEDICAL CENTER ZUCKER HILLSIDE DIV,79,0,
2AP,0-17,Queens,County,727,30,
3AP,18+,Ulster,THE INSTITUTE FOR FAMILY HEALTH,189,0,
3AP,18+,Manhattan,NYC-HHC CONEY ISLAND HOSPITAL,162,0,
3AP,0-17,Manhattan,SCO FAMILY OF SERVICES,27,0,
2AP,18+,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,164,8,
2AP,18+,Erie,OMH STATE PC NETWORK,216,40,YES
2AP,0-17,Erie,OMH STATE PC NETWORK,45,2,NO
2AP,18+,Erie,"EHS, INC.",244,17,
2AP,18+,Albany,County,6184,1019,
2AP,0-17,Chautauqua,THE CHAUTAUQUA CENTER INC,27,0,
2AP,18+,Brooklyn,BROOKLYN PLAZA MEDICAL CTR,52,3,
3AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,53,0,NO
3AP,18+,Onondaga,AIDS COMMUNITY RESOURCES AI,74,0,NO
2AP,18+,Yates,RUSHVILLE HEALTH CENTER INC,25,2,NO
2AP,18+,Orleans,OAK ORCHARD HEALTH,21,2,
2AP,18+,Orange,County,1458,182,
3AP,18+,Warren,County,755,2,
2AP,18+,Westchester,"MENTAL HEALTH ASSOCIATION OF NASSAU COUNTY, I",81,11,
3AP,18+,Albany,County,4881,24,
2AP,18+,Yates,County,97,7,
2AP,18+,Wayne,County,126,14,
2AP,18+,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",45,1,NO
2AP,18+,Erie,SISTERS OF CHARITY HOSP,707,64,NO
3AP,0-17,Chenango,County,65,1,
3AP,18+,Bronx,County,6310,30,
2AP,0-17,Sullivan,County,126,6,
2AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,65,7,
2AP,0-17,Westchester,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",82,1,NO
2AP,0-17,Orange,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,145,7,
3AP,18+,Ontario,County,724,3,
3AP,18+,Herkimer,County,305,1,
3AP,18+,Chenango,County,70,0,
2AP,18+,Bronx,VOCATIONAL INST PROJ COMM SVC,144,16,NO
2AP,18+,Niagara,County,358,43,
2AP,18+,Schoharie,County,116,12,
3AP,0-17,Suffolk,SOUTHSIDE HOSPITAL,25,0,NO
3AP,0-17,Chemung,ST. JOSEPH'S HOSPITAL,23,0,
2AP,0-17,Dutchess,County,351,14,
3AP,18+,Livingston,County,43,1,
3AP,18+,Niagara,County,1331,3,
3AP,0-17,Albany,OMH STATE PC NETWORK,194,0,
2AP,18+,Greene,County,269,22,
2AP,18+,Saratoga,County,596,60,
3AP,18+,Steuben,County,402,0,
2AP,18+,Nassau,COUNSELING SRV OF E D N Y INC,25,2,NO
2AP,18+,Brooklyn,ADDICTION RESEARCH & TRTMNT C,184,22,NO
2AP,18+,Brooklyn,BED STUY FAMILY HLTH CTR,45,5,
2AP,0-17,Schuyler,County,16,0,
2AP,18+,Genesee,GENESEE COUNCIL ON ALCOHOLISM,22,2,NO
3AP,18+,Erie,County,4094,14,
2AP,18+,Monroe,UNIV OF ROCH MED CTR/STRONG MEMORIAL HOSPITAL,2208,153,
2AP,0-17,Essex,County,41,0,
2AP,0-17,Lewis,County,37,2,
2AP,18+,Yates,SOLDIERS & SAILORS MEMORIAL HOSPITAL,48,10,NO
2AP,18+,Putnam,County,254,27,
2AP,18+,Westchester,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,24,4,
3AP,18+,Brooklyn,JOSEPH P ADDABBO FAMILY HLTH,34,0,
2AP,18+,Dutchess,County,1274,149,
2AP,0-17,Ulster,KINGSTON HOSPITAL,60,1,NO
2AP,18+,Onondaga,County,2556,242,
3AP,18+,Brooklyn,"SPANISH SPEAKING ELDERLY COUNCIL-RAICES, INC.",30,0,NO
2AP,18+,Yates,County,82,9,
2AP,0-17,Hamilton,County,1,0,
2AP,18+,Westchester,County,8835,1216,
2AP,18+,Staten Island,SOUTH BEACH PSYCHIATRIC CENTER,25,12,
2AP,18+,Staten Island,COMMUNITY CARE MANAGEMENT PARTNERS,22,4,NO
3AP,18+,Brooklyn,ALLHEALTH DIAG & TRT CTR,36,0,
2AP,0-17,Steuben,ST JAMES MERCY HOSPITAL,23,0,
3AP,18+,Bronx,County,14967,71,
2AP,18+,Manhattan,NYC-HHC CUMBERLAND D+T CENTER,22,1,NO
2AP,0-17,Otsego,County,264,7,
2AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",44,13,YES
2AP,0-17,Otsego,County,60,2,
3AP,18+,Westchester,"LEXINGTON CENTER FOR RECOVERY, INC.",101,0,
3AP,0-17,Saint Lawrence,County,77,0,
2AP,18+,Allegany,County,181,17,
2AP,0-17,Washington,County,47,1,
2AP,0-17,Cayuga,County,126,5,
2AP,18+,Queens,"LIFESPIRE, INC.",38,22,YES
2AP,18+,Jefferson,County,490,48,
3AP,18+,Dutchess,HUDSON RIVER HEALTHCARE INC,304,1,NO
3AP,0-17,Saratoga,County,331,0,
3AP,0-17,Oneida,"THE NEIGHBORHOOD CENTER, INC.",121,0,
3AP,0-17,Herkimer,County,38,0,
2AP,0-17,Westchester,ST. JOSEPH'S MEDICAL CENTER,43,2,NO
2AP,18+,Manhattan,"TRANSITIONAL SERVICES FOR NEW YORK, INC.",52,14,
2AP,18+,Brooklyn,UCP ASSO OF NYS STATEN IS,35,6,NO
3AP,18+,Westchester,HUDSON RIVER HEALTH CARE,2901,14,NO
2AP,0-17,Jefferson,County,138,7,
2AP,18+,Onondaga,County,1,1,
3AP,0-17,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,79,0,
3AP,18+,Westchester,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",148,0,
2AP,18+,Westchester,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",51,6,
2AP,0-17,Albany,County,1586,59,
3AP,18+,Broome,FAMILY AND CHILDREN SOCIETY,99,0,
3AP,18+,Manhattan,"FOUNTAIN HOUSE, INC.",90,0,
2AP,18+,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,60,10,NO
3AP,18+,Brooklyn,NORTH CROWN HGHTS FAM OUTRCH,70,0,
2AP,18+,Erie,County,4140,363,
2AP,18+,Westchester,CHOICE OF NEW ROCHELLE  MH,58,2,NO
3AP,18+,Lewis,County,15,0,
3AP,18+,Onondaga,ST. JOSEPH'S HOSPITAL HEALTH CENTER,312,5,
