Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,02/03/2011,Computer hardware and software,Trade Marks Directorate,Fujitsu Services Ltd,8051075,13044.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/03/2011,Computer hardware and software,Trade Marks Directorate,Fujitsu Services Ltd,108451,33427.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Training,Innovation Directorate,G Kaiser,IPO/FRE/RGEESON/2011-01,450.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1366248,430.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49493,319.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,331996,6556.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49565,50.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2011,Entertainment,International Policy Directorate,Personal expenses name witheld,49494,501.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49495,1483.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Furniture & Fittings,Business Support Directorate,Greenfingers,G0371547,3604.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Office Supplies,Business Support Directorate,Greenwarehouse Ltd,GW10952,3160.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,217758,167.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,217635,242.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,217434,312.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,217330,379.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,217818,514.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,217109,594.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,217774,725.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49629,18.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49692,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49640,130.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49460,35.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49674,208.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49461,522.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Minor Buiding Works &Maintenance,Business Support Directorate,GVA Grimley,7017095,7127.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49451,441.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49568,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49496,18.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49566,222.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence Overseas,Finance Directorate,Personal expenses name witheld,49579,482.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,49567,1124.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49616,110.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Research Projects,Innovation Directorate,Harris Manchester College,MS/08/11-42,24047.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49467,31.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49641,64.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49628,245.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49525,1146.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/03/2011,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,19908,1994.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2011,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Henry Carr Q.C.,049622-24/02/11,350.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49691,10.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49450,11.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,205758GPC,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Training,Innovation Directorate,HM Treasury,26024,14787.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49619,9.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49505,57.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49618,66.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49664,139.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49519,257.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49589,325.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49465,340.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49442,492.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49531,28.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49648,68.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49649,181.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49591,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49433,15.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/03/2011,Non - IT Contractors,Innovation Directorate,Personal expenses name witheld,49424,10127.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,100005AA1,3802.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2011,Maintenance of computers,Business Support Directorate,ICCM Professional Services Ltd,2873,12528.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49510,15.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49510A,15.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49636,17.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49463,20.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Research Projects,Innovation Directorate,Imperial College,73945,42439.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2011,Research Projects,Innovation Directorate,Imperial College,73946,42439.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11019956,301.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11020385,301.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11019936,650.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Patents Directorate,Insight Direct (UK) Ltd,11008738,693.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,10746377,917.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11008738,8545.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11000751,18578.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,10974441,19029.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Security Guards,Business Support Directorate,Insolvency Service,748/2011,7722.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Security Guards,Business Support Directorate,Insolvency Service,747/2011,24641.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2011,Training,Finance Directorate,iTrain Consulting Ltd,50-01-4185,389.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Business Support Directorate,iTrain Consulting Ltd,00-04-0750,9552.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,J  Boyle,T & S,1176.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49456,132.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49509,132.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49601,33.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49539,293.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49438,264.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49627,350.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49437,304.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49574,411.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2011,Training,Finance Directorate,JML Training & Consultation,JM01599,2092.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Other Stationery & General Supplies,Finance Directorate,John MacLennan Ltd,43731,477.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2011,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,JS Manton,49497,678.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Steering Board,Business Support Directorate,K Bishop,KB30-3-11,1612.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49542,75.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49512,42.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Online Bureau Charges,Patents Directorate,Kenneth Mason Publications Ltd,UKPO/11,825.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2011,Marketing and Publicity ,Innovation Directorate,Kent Invicta Chamber of Commerce,37913,295.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49504,149.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Training,International Policy Directorate,L Purrini,IPO/FRE/ID/LP/2011-02,525.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Training,International Policy Directorate,L Purrini,IPO/FRE/SH/LPU/2011-02,525.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA163581,1440.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA165048,1498.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA165049,1622.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA164455,1756.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA164454,1759.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA164746,1777.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA165047,1875.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA163956,1911.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA164456,2569.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA164747,2637.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA163957,4429.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA164745,4432.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA163580,4437.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA164884,19717.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49435,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49425,160.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49523,311.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49603,17.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,CRD00043793,-19.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,CRD00045526,-15.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00513996,12.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00518708,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00521942,39.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00513161,41.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00525475,41.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2011,Travel and subsistence UK,Chief Executive's Office,Leasedrive Velo Rental Management Ltd,RHI00515118,47.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00526783,47.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00518709,52.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00524102,67.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00519849,70.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00524103,70.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00521941,78.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00513995,78.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00520672,78.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00523601,85.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00513163,101.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00521940,122.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/03/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00513162,130.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00520673,239.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00525476,505.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49443,33.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49436,57.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49575,71.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49435,175.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49553,581.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Training,Chief Executive's Office,Lighthouse Consultants,IPO201101.1,875.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Training,Chief Executive's Office,Lighthouse Consultants,IPO201102.01,1750.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49529,75.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/03/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS119137,600.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS118999,1414.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/03/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS118872,2638.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Entertainment,Innovation Directorate,Personal expenses name witheld,49672,125.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49687,417.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49670,488.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Steering Board,Business Support Directorate,Personal expenses name witheld,49524,237.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Business Support Directorate,Personal expenses name witheld,49685,84.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49654,671.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2011,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,75201,3463.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49473,8.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Entertainment,Patents Directorate,Personal expenses name witheld,49572,11.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49472,291.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49684,38.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49556,60.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49621,21.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2011,Innovation Challenge Fund,Innovation Directorate,Medical Research Council Harwell,FASTFORWARDMAR11,429204.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,95146,168.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,100335,182.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,105084,184.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,121751,191.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,97864,191.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49425,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2011,Computer hardware and software,Patents Directorate,Minesoft Ltd,7056,15598.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49440,83.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2011,Research Projects,Innovation Directorate,Personal expenses name witheld,49597,1243.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49680,4.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48583,16.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49452,418.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2011,Travel and subsistence UK,Innovation Directorate,MT Barlow,941,43.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49661,203.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2011,Training,Business Support Directorate,National School of Government,F446321,199.85,Not known
