Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4556418,101.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,727206,102.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,724652,102.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,705122,106.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,713748,110.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,725111,110.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,725112,114.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,722629,118.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,711133,122.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4553076,122.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4553082,122.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48560,127.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,728541,131.48,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,717262,131.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,723436,131.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,714685,132.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,714686,135.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,713233,136.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,709584,137.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,715826,139.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4555073,139.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,727196,140.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,713343,140.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,705121,141.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,706337,143.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,716052,143.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4553236,145.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,716054,147.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4556371,148.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4553182,150.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,713344,155.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,48556,157.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4555683,160.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,713346,161.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4554317,162.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48559,165.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,713234,168.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,723742,168.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4555018,174.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,707366,181.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,721099,181.53,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,723751,181.53,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,721100,183.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,721098,185.48,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4552204,185.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,722834,186.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,724261,187.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,718310,188.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,708361,188.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,708362,188.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,720860,189.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,710877,190.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,716817,191.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,722542,191.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,720010,192.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,708363,206.21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,714756,221.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,710882,226.56,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,724263,241.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4553627,252.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4555539,262.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4552026,271.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4555577,291.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00926416,331.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4554342,335.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4554342,335.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Training,Patents Directorate,Coleg Gwent,INV58977,345.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,716053,349.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,711946,369.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V5050016,374.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4551300,376.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V5050010,423.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Entertainment,Chief Executive's Office,Personal expenses name witheld,48555,440.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Training,Finance Directorate,Coleg Gwent,INV57470,462.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Training,Finance Directorate,Coleg Gwent,INV58794,462.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF241526,463.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF241939,812.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V5058534,1024.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Training,Finance Directorate,Coleg Gwent,INV57470,1057.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4551938,1472.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4551082,1576.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Postage,Business Support Directorate,Royal Mail,9030752131,1664.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Research Projects,Innovation Directorate,Personal expenses name witheld,2010/60,4544.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25064084Q010,5876.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25064084Q010,5876.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,Computer hardware and software,Business Support Directorate,Caretower,128590,7575.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2010,IT Contractors,Business Support Directorate,Actica Consulting Ltd,3080,8992.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Marketing and Publicity ,Innovation Directorate,Glasgow Science Centre,GSC2332,17.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Marketing and Publicity ,Innovation Directorate,Glasgow Science Centre,GSC2333,69.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Marketing and Publicity ,Innovation Directorate,Jobserve Events Ltd,20601,145.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,69298A,150.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00660232,179.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1314670,394.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Training,Finance Directorate,Coleg Glan Hafren,E11744,515.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700192636,562.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Training,Business Support Directorate,Centre for Parliamentary Studies,CPS-469,1600.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Training,Business Support Directorate,Centre for Parliamentary Studies,CPS-470,1600.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Training,Business Support Directorate,Centre for Parliamentary Studies,CPS-471,1600.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Online Bureau Charges,Patents Directorate,Elsevier BV,5585061X,2903.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Childcare costs,Business Support Directorate,Computershare  Voucher Services,997202,4183.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,Online Bureau Charges,Patents Directorate,STN International,9340193107,10414.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2010,WIPO Copyright Conference,Copyright and IP Enforcement Directorate,British Copyright Council,100695,11000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17417681,31.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104499,49.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104497,74.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104492,93.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104496,93.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Fuel &Utilities,Business Support Directorate,PHS Group Plc,56456252,99.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17445580-0009,103.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Training,Business Support Directorate,QA Ltd,I319133,130.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,48566,140.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,213494,155.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104486,186.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48552,191.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17417680,196.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104485,230.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104498,275.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104487,310.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104491,372.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104495,434.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104484,460.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Training,Innovation Directorate,Leap Languages,IPO/FRE/JTHOMP/GK/2010-04A,487.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Training,International Policy Directorate,Leap Languages,IPO/SPA/SH/SBO/2010-02,525.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Training,International Policy Directorate,Leap Languages,IPO/CHIN/IG/BZ/2010-03A,525.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Research Projects,Innovation Directorate,Personal expenses name witheld,2010/58,699.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104488,1116.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Training,Business Support Directorate,QA Ltd,I319132,1235.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9517510,1316.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104490,1488.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Non - IT Consultants,Patents Directorate,LRQA Limited,10002827,1724.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104493,1736.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104494,4323.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104489,4982.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48565,9.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48580,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48569,15.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48589,16.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00441959,35.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,International Policy Directorate,Leasedrive Velo Rental Management Ltd,RHI00434228,40.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,International Policy Directorate,Leasedrive Velo Rental Management Ltd,RHI00436870,46.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence Overseas,International Policy Directorate,Leasedrive Velo Rental Management Ltd,RHI00436870,46.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48572,68.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48593,77.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48570,107.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48587,124.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,48564,125.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48587,125.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48576,129.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48586,134.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48592,146.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48573,148.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48577,177.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,48571,193.53,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Van Delivery Service,Business Support Directorate,Days Rental,1271403,195.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48582,195.27,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48568,201.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48567,218.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48575,219.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,48585,239.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48574,240.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,48579,312.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Training,Innovation Directorate,Now-C-Change,NCC000249,447.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48557,802.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48563,911.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,48584,981.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,0009A,1596.48,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2010,Research Projects,Innovation Directorate,Capita Resourcing Ltd,23188,6110.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48597,13.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1014841389,22.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48602,32.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1014841389,50.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48600,80.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48596,127.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48598,150.4,Not recorded
