CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50096379,EL GALLO NEGRO 2,Queens,13207,14TH AVE,11356.0,9292007770,Mexican,D,02G,Pre-permit (Operational) / Re-inspection,QN49
50011814,HARLEM FOOD CT,Manhattan,66,WEST  116 STREET,10026.0,2127227300,American,O,10F,Cycle Inspection / Reopening Inspection,MN11
50056970,BUTLER,Brooklyn,95,SOUTH    5 STREET,11249.0,3479254682,American,U,06C,Cycle Inspection / Initial Inspection,BK73
41427685,SHERATON NEW YORK HOTEL & TOWERS,Manhattan,811,7 AVENUE,10019.0,2128416569,American,D,08A,Cycle Inspection / Initial Inspection,MN17
50054483,BURGER KING,Bronx,4275,WHITE PLAINS ROAD,10466.0,7185146941,Hamburgers,G,04L,Cycle Inspection / Initial Inspection,BX62
50065825,MIRANDA'S PUPUSERIA,Queens,90-40,160 STREET,11432.0,9175958247,Spanish,U,02B,Cycle Inspection / Initial Inspection,QN61
50072916,SWEET STAR BAKERY,Brooklyn,8512,18 AVENUE,11214.0,3474206898,Bakery Products/Desserts,F,05D,Cycle Inspection / Initial Inspection,BK27
50050335,TACO BELL,Bronx,3351,CONNER STREET,10475.0,2017466400,Tex-Mex,D,04A,Cycle Inspection / Initial Inspection,BX13
41720461,LA COCINA DE ALEX,Queens,102-03,JAMAICA AVENUE,11418.0,7188497509,Spanish,D,04M,Cycle Inspection / Initial Inspection,QN54
50009487,LA BELLA PIZZA,Queens,975,SENECA AVENUE,11385.0,7183865555,Pizza,D,04L,Cycle Inspection / Initial Inspection,QN20
50037823,BAI DAR CAFE,Brooklyn,6810,3 AVENUE,11220.0,9176851431,Mediterranean,P,08A,Cycle Inspection / Initial Inspection,BK31
50042132,CASA RESTAURANT & LOUNGE,Bronx,3607,EAST TREMONT AVENUE,10465.0,3472627353,Latin American,C,09A,Inter-Agency Task Force / Initial Inspection,BX52
41310149,THE SECOND CHANCE SALOON,Brooklyn,659,GRAND STREET,11211.0,7183874411,American,D,10B,Cycle Inspection / Initial Inspection,BK90
41312523,FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,296,BLEEKER STREET,10014.0,2123679200,Hamburgers,D,04L,Cycle Inspection / Initial Inspection,MN23
50070472,MENKUI TEI,Manhattan,58,WEST   56 STREET,10019.0,2127078702,Japanese,F,04M,Pre-permit (Operational) / Initial Inspection,MN17
50043878,BROWNY,Queens,19519,NORTHERN BLVD,11358.0,7182292342,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,QN48
40401953,MCDONALD'S,Manhattan,237987,ADAM CLAYTON POWELL BOULEVARD,,2122830559,Hamburgers,S,22A,Administrative Miscellaneous / Initial Inspection,
41683816,MAX BAKERY & RESTAURANT,Queens,3763,90 STREET,11372.0,3479866651,Chinese,F,06E,Cycle Inspection / Initial Inspection,QN28
50000880,PARKER & QUINN,Manhattan,63,WEST   38 STREET,10018.0,2127290277,American,D,10F,Cycle Inspection / Re-inspection,MN17
50038383,CARTAZ CUISINE,Brooklyn,233,RALPH AVENUE,11233.0,3474058588,Caribbean,F,20F,Administrative Miscellaneous / Initial Inspection,BK35
41719106,AUNT JAKES,Manhattan,47,WEST    8 STREET,10011.0,2122539333,American,F,02G,Cycle Inspection / Initial Inspection,MN23
50041299,TAL BAGELS,Manhattan,357,1 AVENUE,10010.0,2123878100,Bagels/Pretzels,P,04N,Cycle Inspection / Initial Inspection,MN21
50005269,NO. 1 CHINESE RESTAURANT,Brooklyn,661,NOSTRAND AVENUE,11216.0,7186048300,Chinese,D,08A,Cycle Inspection / Initial Inspection,BK61
41714424,MORTON'S THE STEAKHOUSE,Manhattan,136,WASHINGTON STREET,10006.0,2126080171,Steakhouse,U,06E,Cycle Inspection / Initial Inspection,MN25
50064616,EIGHT TURN CREPE (DEKALB MARKET),Brooklyn,445,ALBEE SQUARE WEST,11201.0,9293587988,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,BK38
50007470,LE BAOBAB-GOUYGUI RESTAURANT,Manhattan,120,WEST  116 STREET,10026.0,2128644700,African,F,02G,Cycle Inspection / Initial Inspection,MN11
41381373,WXOU RADIO,Manhattan,558,HUDSON STREET,10014.0,2122060381,American,P,06D,Cycle Inspection / Initial Inspection,MN23
41311804,ESQUIRE DINER,Queens,10545,CROSSBAY BOULEVARD,11417.0,7188457600,American,F,20F,Administrative Miscellaneous / Initial Inspection,QN56
50086295,DELI 93,Queens,1069,WYCKOFF AVENUE,11385.0,6466789364,Sandwiches,F,10H,Pre-permit (Operational) / Initial Inspection,QN20
40986218,GREEN SYMPHONY,Manhattan,255,WEST   43 STREET,10036.0,2123914747,American,D,02G,Cycle Inspection / Initial Inspection,MN17
41641469,LITTLE COLLINS,Manhattan,667,LEXINGTON AVENUE,10022.0,2123081969,Australian,P,02G,Cycle Inspection / Initial Inspection,MN19
41282506,MAGNOLIA BAKERY,Manhattan,200,COLUMBUS AVENUE,10023.0,2127248101,Bakery Products/Desserts,F,10H,Cycle Inspection / Re-inspection,MN14
41546465,SPICE,Manhattan,435,AMSTERDAM AVENUE,10024.0,2123625861,Thai,U,10B,Cycle Inspection / Initial Inspection,MN12
41460683,BASIL,Brooklyn,268,KINGSTON AVENUE,11213.0,7182858777,Jewish/Kosher,U,06D,Cycle Inspection / Initial Inspection,BK61
50092026,FARIEDA'S DHAL PURI HUT,Queens,11210,101ST AVE,11419.0,7188497874,Caribbean,F,10B,Pre-permit (Operational) / Re-inspection,QN54
41502782,BLUE AGAVE,Brooklyn,7215,3 AVENUE,11209.0,7184390808,Mexican,F,20F,Administrative Miscellaneous / Initial Inspection,BK31
50054666,SHIVRAM'S BAKERY,Queens,12905,LIBERTY AVE,11419.0,7186412253,Caribbean,F,05A,Cycle Inspection / Initial Inspection,QN55
50079054,LONG WON,Brooklyn,1845,ROCKAWAY PARKWAY,11236.0,6462203517,Chinese,D,10F,Cycle Inspection / Initial Inspection,BK50
50096129,MG 54 BAR AND LOUNGE,Bronx,1546,UNIVERSITY AVENUE,10452.0,7186180662,Spanish,D,03B,Pre-permit (Operational) / Initial Inspection,BX36
50072895,HIGH THAI,Brooklyn,4017,AVENUE U,11234.0,7183389700,Thai,D,04H,Cycle Inspection / Initial Inspection,BK45
50059864,GIOVANNI RESTAURANT,Bronx,579,GRAND CONCOURSE,10451.0,7184026996,Italian,G,08C,Cycle Inspection / Re-inspection,BX63
50057871,CAFE VERDE,Manhattan,212,NORTH END AVENUE,10282.0,9179308935,Coffee/Tea,D,06C,Pre-permit (Operational) / Re-inspection,MN25
40375634,PARIS BLUES,Manhattan,2021,7 AVENUE,10027.0,2122229878,American,D,08A,Cycle Inspection / Initial Inspection,MN11
50073409,BKLYN PRIME BAR & RESTAURANT,Brooklyn,4315,FARRAGUT ROAD,11203.0,3476275301,Caribbean,U,04L,Cycle Inspection / Initial Inspection,BK91
40372426,DAZIES RESTAURANT,Queens,3941,QUEENS BOULEVARD,11104.0,7187867013,Italian,D,10B,Cycle Inspection / Initial Inspection,QN31
41385377,PICCOLO SOGNO PEZZERIA-TRATTORIA,Queens,19514,47 AVENUE,11358.0,7182241717,Italian,S,22C,Administrative Miscellaneous / Initial Inspection,QN48
41079528,LASAGNA RESTAURANT,Manhattan,196,8 AVENUE,10011.0,2122424551,Italian,F,08A,Cycle Inspection / Initial Inspection,MN13
50039294,CHEF QUANG GUYANESE CHINESE EXPRESS,Brooklyn,3360,ATLANTIC AVENUE,11208.0,3473053470,Caribbean,F,16B,Trans Fat / Initial Inspection,BK83
40988528,LA STRADA PIZZERIA RESTAURANT,Brooklyn,5023,10 AVENUE,11219.0,7186868057,Pizza,F,02G,Cycle Inspection / Initial Inspection,BK88
40635366,THE LIBRARY,Manhattan,7,AVENUE A,10009.0,2123751352,Bottled Beverages,U,08A,Cycle Inspection / Re-inspection,MN22
50005688,FUJIYAMA JAPANESE FUSION,Brooklyn,7307,13 AVENUE,11228.0,7182568188,Japanese,U,04M,Cycle Inspection / Re-inspection,BK30
50000088,MAHARLIKA,Manhattan,111,FIRST AVENUE,10003.0,6463927880,Filipino,D,02G,Cycle Inspection / Re-inspection,MN22
50040423,HUNAN MANOR,Manhattan,339,LEXINGTON AVENUE,10016.0,2126822883,Chinese,O,10F,Cycle Inspection / Reopening Inspection,MN20
50007468,TRIPLE 8 RESTAURANT,Bronx,736,EAST  152 STREET,10455.0,7189933233,Chinese,U,06A,Cycle Inspection / Initial Inspection,BX34
50051451,TROPICAL SMOOTHIE CAFE,Staten Island,1650,RICHMOND AVENUE,10314.0,3477260976,"Juice, Smoothies, Fruit Salads",D,02G,Cycle Inspection / Re-inspection,SI05
50060205,TASTY CARIBBEAN BUFFET,Bronx,3505,ROCHAMBEAU AVENUE,10467.0,7186841489,Caribbean,U,06D,Cycle Inspection / Initial Inspection,BX43
41590276,NUM PANG KITCHEN,Manhattan,140,EAST   41 STREET,10017.0,2128678889,Southeast Asian,D,06F,Cycle Inspection / Initial Inspection,MN20
41651810,RIBALTA,Manhattan,48,EAST   12 STREET,10003.0,2127777781,Italian,F,04A,Cycle Inspection / Initial Inspection,MN23
50096215,SHANG NOODLE HOUSE,Queens,3810,PRINCE ST,11354.0,7186665187,Chinese,S,20D,Administrative Miscellaneous / Initial Inspection,QN22
40374974,CHEZ NAPOLEON,Manhattan,365,WEST   50 STREET,10019.0,2122656980,French,P,04M,Cycle Inspection / Initial Inspection,MN15
50032783,GINZA,Manhattan,800,LEXINGTON AVENUE,10065.0,2128887898,Japanese,U,10F,Cycle Inspection / Re-inspection,MN40
41717742,ACCRA RESTAURANT,Manhattan,2065,7 AVENUE,10027.0,6469825616,African,U,02B,Cycle Inspection / Re-inspection,MN11
50001789,RESTAURANTE & PANADERIA GUATELINDA,Queens,170-18,JAMAICA AVENUE,11432.0,2124706169,Spanish,G,04M,Cycle Inspection / Initial Inspection,QN61
40720280,THE HISTORIC OLD BERMUDA INN,Staten Island,2512,ARTHUR KILL ROAD,10309.0,7189487600,American,D,06D,Cycle Inspection / Re-inspection,SI32
41119269,ROYAL INDIA PALACE AND RESTAURANT,Queens,11808,ATLANTIC AVENUE,11419.0,7188467600,Indian,F,04N,Cycle Inspection / Initial Inspection,QN54
50046499,MARIACHI'S RESTAURANT,Manhattan,156,CHAMBERS STREET,10007.0,2125283175,Mexican,D,10F,Cycle Inspection / Re-inspection,MN24
50058057,SUBWAY,Bronx,3526,JOHNSON AVENUE,10463.0,9172785700,Sandwiches,D,06C,Cycle Inspection / Initial Inspection,BX29
50017041,JUST SALAD,Manhattan,151,WEST   34 STREET,10001.0,3473057457,Salads,P,09C,Cycle Inspection / Initial Inspection,MN17
50074488,LOTUS LOUNGE,Bronx,1800,WHITE PLAINS ROAD,10462.0,3479729840,Middle Eastern,U,06F,Cycle Inspection / Initial Inspection,BX37
40380044,REX MANOR,Brooklyn,1100,60 STREET,11219.0,7188543232,Continental,P,02H,Cycle Inspection / Initial Inspection,BK88
41591881,WILLIAM BARNACLE,Manhattan,80,ST MARKS PLACE,10003.0,6462178816,American,P,04L,Cycle Inspection / Initial Inspection,MN22
50069478,WANPAKU,Brooklyn,621,MANHATTAN AVENUE,11222.0,7183892656,Japanese,D,06B,Pre-permit (Operational) / Re-inspection,BK76
50000346,SILVANA,Manhattan,300,WEST  116 STREET,10026.0,6466924935,Mediterranean,D,10F,Cycle Inspection / Re-inspection,MN11
50066056,Brooklyn Wing House,Brooklyn,1218,UNION STREET,11225.0,7182594647,American,G,05D,Pre-permit (Operational) / Initial Inspection,BK63
50002403,LA BELLEZZA PIZZERIA,Manhattan,315,BROADWAY,10007.0,2122273337,Pizza,O,08A,Cycle Inspection / Reopening Inspection,MN24
41628216,OVI'S PLACE,Brooklyn,2925,AVENUE H,11210.0,7184211640,American,F,04N,Cycle Inspection / Initial Inspection,BK42
50057067,PEPPA'S JERK CHICKEN RESTAURANT,Brooklyn,689,UTICA AVENUE,11203.0,3473833127,Caribbean,P,04L,Cycle Inspection / Initial Inspection,BK96
50013910,ERV'S,Brooklyn,2122,BEEKMAN PLACE,11225.0,7153705569,American,F,06E,Cycle Inspection / Re-inspection,BK60
50070375,KENNEDY FRIED CHICKEN,Bronx,1560,WATSON AVENUE,10472.0,3478921929,Chicken,G,04M,Cycle Inspection / Re-inspection,BX55
41365127,YAQUE RIVER,Bronx,860,EAST TREMONT AVENUE,10460.0,9176003611,Latin American,P,02G,Inter-Agency Task Force / Initial Inspection,BX17
50073660,3 BROS 99C PIZZA,Bronx,5,WEST FORDHAM ROAD,10468.0,6463381014,Pizza,D,10F,Cycle Inspection / Initial Inspection,BX30
50019198,NOODLE HOUSE,Queens,5609,MARATHON PKWY,11362.0,7188198205,Chinese,F,04L,Cycle Inspection / Initial Inspection,QN45
50067771,NEW LUCKY STAR KITCHEN,Queens,809,ASTORIA BLVD,11102.0,7187772200,Chinese,U,10F,Cycle Inspection / Initial Inspection,QN71
41516054,CAFE MAGGIO,Manhattan,555,EAST   90 STREET,10128.0,6469812291,American,P,08A,Cycle Inspection / Initial Inspection,MN32
50000613,SUSHI DOJO,Manhattan,110,1 AVENUE,10009.0,6466929398,Japanese,P,06D,Cycle Inspection / Initial Inspection,MN22
50045442,HANA ASIAN BISTRO,Queens,15003,CROSSBAY BLVD,11417.0,7188356888,Asian/Asian Fusion,D,02H,Cycle Inspection / Initial Inspection,QN56
41591116,SUBWAY,Manhattan,1256,LEXINGTON AVENUE,10028.0,2127376500,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,MN40
50069593,THE HUNTING CLUB,Bronx,2503,WILLIAMSBRIDGE ROAD,10469.0,6463027210,Coffee/Tea,D,04A,Cycle Inspection / Initial Inspection,BX07
50078448,GRAND ASTORIA FAMILY PIZZA,Queens,1927,DITMARS BLVD,11105.0,9178212766,Pizza,D,02G,Cycle Inspection / Re-inspection,QN72
50033318,GREEN APPLE DELIGHT,Queens,2912,CRESCENT ST,11102.0,7187777731,"Juice, Smoothies, Fruit Salads",D,10B,Cycle Inspection / Initial Inspection,QN71
50062967,J LOFT,Brooklyn,1055,EAST   45 STREET,11203.0,3474057799,American,U,10H,Cycle Inspection / Initial Inspection,BK91
41167181,BRIDIES BAR AND GRILL,Queens,6328,WOODHAVEN BOULEVARD,11374.0,7184268580,American,D,10I,Cycle Inspection / Re-inspection,QN21
41610426,GLOW THAI RESTAURANT,Brooklyn,7107,3 AVENUE,11209.0,7187481920,Thai,D,09B,Cycle Inspection / Initial Inspection,BK31
50043733,THE OZONE DINER,Queens,13335,79TH ST,11414.0,7182963141,American,F,08A,Cycle Inspection / Initial Inspection,QN57
50079545,ANDA CAFE,Manhattan,124A,HESTER STREET,10002.0,6467057469,Coffee/Tea,D,06C,Cycle Inspection / Initial Inspection,MN27
41653101,MI PEQUENO RANCHITO,Brooklyn,4614,NEW UTRECHT AVENUE,11219.0,7186334536,Mexican,F,04L,Cycle Inspection / Initial Inspection,BK88
50069931,AMINAS CAFE,Bronx,890,MORRIS AVENUE,10451.0,9176319203,American,D,09C,Cycle Inspection / Initial Inspection,BX14
50001456,GOLDEN UNICORN GOURMET,Manhattan,18,EAST BROADWAY,10002.0,2129410911,Chinese,U,04M,Cycle Inspection / Initial Inspection,MN27
50043851,CAPELLI'S CAFE,Queens,107-11,NORTHERN BOULEVARD,11368.0,9292966557,Spanish,U,04H,Cycle Inspection / Re-inspection,QN27
41463483,DUNKIN,Staten Island,655,ROSSVILLE AVENUE,10309.0,7189678806,Donuts,D,10F,Cycle Inspection / Re-inspection,SI32
50006816,OAXACA TAQUERIA,Brooklyn,1116,BEDFORD AVENUE,11216.0,7182308111,Tex-Mex,F,06A,Cycle Inspection / Initial Inspection,BK69
50043374,WALTER'S COTTAGE,Manhattan,500,WEST   43 STREET,10036.0,9178868425,American,D,08A,Cycle Inspection / Re-inspection,MN15
41696687,BRITTANYA 54TH AT AMERITANIA HOTEL,Manhattan,230,WEST   54 STREET,10019.0,2122475000,American,D,10H,Cycle Inspection / Initial Inspection,MN17
50043160,BOULEVARD BAGEL CAFE,Queens,3007,ASTORIA BLVD,11102.0,7187771273,Bagels/Pretzels,P,04N,Cycle Inspection / Initial Inspection,QN71
50050673,DON EMILIO DINER RESTAURANT,Bronx,1315,CASTLE HILL AVENUE,10462.0,3478212778,Latin American,D,06C,Cycle Inspection / Initial Inspection,BX46
41371684,SUBWAY,Bronx,2432,GRAND CONCOURSE,10458.0,7183655308,Sandwiches,U,06D,Cycle Inspection / Initial Inspection,BX05
50073321,GREAT CHINA,Manhattan,610,AMSTERDAM AVENUE,10024.0,9172386696,Chinese,F,05D,Cycle Inspection / Initial Inspection,MN12
50005702,DRAGON CONCOURSE,Bronx,74,EAST  167 STREET,10452.0,7186813388,Chinese,F,04M,Cycle Inspection / Initial Inspection,BX63
50061144,POTALA RESTAURANT,Queens,3765,74TH ST,11372.0,3476494550,Asian/Asian Fusion,E,05H,Pre-permit (Non-operational) / Initial Inspection,QN28
50042163,EL RINCON VEGANO REST,Manhattan,1047,SAINT NICHOLAS AVENUE,10032.0,2125433587,Latin American,U,10F,Cycle Inspection / Re-inspection,MN36
50059618,LESSINGS @ QUEENS CENTER FOR PROGRESS,Queens,8115,164TH ST,11432.0,3472263216,American,D,02G,Pre-permit (Operational) / Initial Inspection,QN38
41576836,DELI ON MADISON,Manhattan,420,MADISON AVENUE,10017.0,2123086140,American,F,06D,Cycle Inspection / Initial Inspection,MN17
40748959,IONA'S BAR,Brooklyn,180,GRAND STREET,11211.0,7183848300,American,D,06C,Cycle Inspection / Re-inspection,BK73
50064839,PokeRice,Manhattan,162,WEST    4 STREET,10014.0,2123004578,Hawaiian,U,06E,Cycle Inspection / Initial Inspection,MN23
50005772,NO 1 RESTAURANT,Brooklyn,824,KNICKERBOCKER AVENUE,11207.0,7184554877,Chinese,D,10F,Cycle Inspection / Re-inspection,BK77
40610000,HOP LEE KITCHEN,Brooklyn,992,MANHATTAN AVENUE,11222.0,7183894756,Chinese,G,02G,Cycle Inspection / Initial Inspection,BK76
50077272,GOOD THANKS CAFE,Manhattan,131,ORCHARD STREET,10002.0,9292535400,Australian,D,02G,Pre-permit (Operational) / Re-inspection,MN27
50006477,MAIZAL RESTAURANT,Queens,32-07,34 AVENUE,11106.0,7184069431,Mexican,D,10B,Cycle Inspection / Initial Inspection,QN70
41664655,POTBELLY SANDWICH WORKS,Manhattan,46,WEST   56 STREET,10019.0,3129510600,Sandwiches/Salads/Mixed Buffet,F,10F,Cycle Inspection / Initial Inspection,MN17
50089271,INWOOD DELICIAS,Manhattan,616,WEST  207 STREET,10034.0,6465082069,Spanish,F,02B,Pre-permit (Operational) / Initial Inspection,MN01
50035260,LEE GARDEN CHINESE RESTAURANT,Brooklyn,121,WYCKOFF AVENUE,11237.0,7184977661,Chinese,D,06C,Cycle Inspection / Initial Inspection,BK77
41273111,RANCHO ALEGRE,Brooklyn,204,GARFIELD PLACE,11215.0,7183692681,Mexican,P,02B,Cycle Inspection / Initial Inspection,BK37
50051018,GO GO CURRY,Manhattan,273,WEST   38 STREET,10018.0,2127305555,Japanese,D,08A,Cycle Inspection / Re-inspection,MN17
41491144,ANFORA,Manhattan,34,8 AVENUE,10014.0,2125182722,Italian,P,06D,Cycle Inspection / Initial Inspection,MN23
50096557,LOS TACOS NO. 1,Manhattan,410,WEST   16 STREET,10011.0,6469645150,Tex-Mex,D,06C,Pre-permit (Operational) / Initial Inspection,MN13
50017226,WXYZ BAR,Manhattan,49,ANN STREET,10038.0,2125130003,American,U,06D,Cycle Inspection / Initial Inspection,MN25
50068391,KASTELI MARKET,Manhattan,374,8 AVENUE,10001.0,2129471043,Sandwiches,F,03A,Pre-permit (Operational) / Re-inspection,MN17
50041124,FRESH N' HEALTHY,Queens,16210,JAMAICA AVE,11432.0,7182910150,Caribbean,D,06F,Cycle Inspection / Initial Inspection,QN61
50015984,SHUKO,Manhattan,47,EAST   12 STREET,10003.0,6465103673,Japanese,U,06A,Cycle Inspection / Initial Inspection,MN23
40578433,VILLA RUSSO,Queens,11816,101 AVENUE,11419.0,7188490990,Italian,F,06D,Cycle Inspection / Initial Inspection,QN55
50016142,LECHONERA LA ISLA,Manhattan,254,EAST  125 STREET,10035.0,2129961972,Latin American,P,06C,Cycle Inspection / Initial Inspection,MN34
50012059,L.A. GOURMET,Manhattan,111,EAST   58 STREET,10022.0,2019069545,American,D,10F,Cycle Inspection / Initial Inspection,MN19
41430526,CARVEL,Queens,10720,ATLANTIC AVENUE,11416.0,7188496703,Frozen Desserts,P,04L,Cycle Inspection / Initial Inspection,QN54
40622348,P&S BAKERY RESTAURANT,Brooklyn,917,UTICA AVENUE,11203.0,7184852020,Caribbean,G,04M,Cycle Inspection / Re-inspection,BK96
40929938,RENAISSANCE,Queens,27-34,21 STREET,11102.0,7182744590,American,P,02G,Cycle Inspection / Initial Inspection,QN71
50037394,KRAZY CHICKEN & PIZZA,Brooklyn,299,MALCOLM X BOULEVARD,11233.0,7184847761,Chicken,D,10F,Cycle Inspection / Initial Inspection,BK61
41549888,SAGGIO RESTAURANT,Manhattan,829,WEST  181 STREET,10033.0,2127953080,Italian,D,10F,Cycle Inspection / Initial Inspection,MN35
50005983,SUSHI SEKI,Manhattan,208,WEST   23 STREET,10011.0,2122555988,Japanese,F,04M,Cycle Inspection / Initial Inspection,MN13
40959121,TEMPEST BAR,Manhattan,407,8 AVENUE,10001.0,2126431502,Irish,D,06C,Cycle Inspection / Initial Inspection,MN13
40391304,BAY RIDGE MANOR CATERING,Brooklyn,476,76 STREET,11209.0,7187488855,American,D,06D,Cycle Inspection / Re-inspection,BK31
50001225,THE FLYING COCK PUB,Manhattan,497,3 AVENUE,10016.0,2126896900,Irish,B,,Cycle Inspection / Initial Inspection,MN20
41622635,JUST MADE 4 U,Queens,8021,37 AVENUE,11372.0,7182058107,American,U,02H,Cycle Inspection / Initial Inspection,QN28
50091036,PARIS OVEN,Queens,3812,30TH AVE,11103.0,3475381240,Bakery Products/Desserts,F,20F,Administrative Miscellaneous / Initial Inspection,QN70
41624260,ZENG'S RESTAURANT,Brooklyn,950,FOURTH AVENUE,11232.0,7188327760,Chinese,F,08A,Cycle Inspection / Re-inspection,BK32
50100386,CAFE 125,Manhattan,125,WEST END AVENUE,10023.0,9144507990,American,D,06C,Pre-permit (Operational) / Initial Inspection,MN14
41083735,PLAZA TULCINGO RESTAURANT,Bronx,10,EAST CLARKE PLACE,10452.0,7186815020,Mexican,F,08C,Cycle Inspection / Re-inspection,BX63
50070601,HELLO SAIGON,Manhattan,180,BLEECKER STREET,10012.0,2122542088,Southeast Asian,D,02G,Cycle Inspection / Re-inspection,MN23
50051370,SIP UNWINE,Brooklyn,1197,FLATBUSH AVENUE,11226.0,7185766424,Caribbean,D,08B,Cycle Inspection / Initial Inspection,BK95
50056775,PIETRO NOLITA,Manhattan,174,ELIZABETH STREET,10012.0,6469984999,Italian,D,10F,Cycle Inspection / Re-inspection,MN24
50057253,CHAMPIGNON CAFE,Manhattan,1389,MADISON AVENUE,10029.0,2129871706,American,U,10F,Cycle Inspection / Re-inspection,MN33
50069678,BEP GA,Manhattan,70,FORSYTH STREET,10002.0,9172614716,Southeast Asian,G,04L,Cycle Inspection / Re-inspection,MN27
50091299,PHAYUL RESTAURANT,Queens,3759,74TH ST,11372.0,7184339688,Asian/Asian Fusion,F,02G,Pre-permit (Operational) / Re-inspection,QN28
40849504,BOULEVARD TAVERN,Staten Island,4263,HYLAN BOULEVARD,10312.0,7182270892,American,F,04H,Cycle Inspection / Initial Inspection,SI54
50059239,RUZANA,Brooklyn,486,85 STREET,11209.0,3476626208,Mediterranean,U,04L,Cycle Inspection / Re-inspection,BK31
50018921,ROCKAWAY ROASTERS,Queens,9206,ROCKAWAY BEACH BLVD,11693.0,7184742500,American,D,02G,Cycle Inspection / Re-inspection,QN12
41185899,POCHA 32,Manhattan,15,WEST   32 STREET,10001.0,2122791876,Korean,D,08A,Cycle Inspection / Re-inspection,MN17
50045780,FOTEH'S TANDOORI,Brooklyn,2650,CONEY ISLAND AVENUE,11223.0,7189758787,Russian,U,10F,Cycle Inspection / Initial Inspection,BK25
50093473,EL ATORADERO BROOKLYN,Brooklyn,706,WASHINGTON AVENUE,11238.0,3476632951,Other,F,10B,Pre-permit (Operational) / Initial Inspection,BK64
50045124,DOLCE VITA,Brooklyn,5811,AVENUE N,11234.0,7184443537,Italian,D,10F,Cycle Inspection / Initial Inspection,BK58
41298037,RAMEN SETAGAYA,Manhattan,34 1/2,ST MARKS PLACE,10003.0,2123877959,Japanese,D,09C,Cycle Inspection / Initial Inspection,
50065325,TASTE OF CHINA,Queens,4501,BROADWAY,11103.0,7187281614,Chinese,F,05H,Pre-permit (Operational) / Initial Inspection,QN70
50048621,VITO'S PIZZA,Queens,7837,SPRINGFIELD BLVD,11364.0,7184681019,Pizza,U,02G,Cycle Inspection / Re-inspection,QN42
50072808,CANELA COLOMBIAN RESTAURANT & BAKERY,Brooklyn,4601,5 AVENUE,11220.0,7185763491,Spanish,F,04A,Pre-permit (Operational) / Initial Inspection,BK34
50099424,THE DECO FOOD + DRINK,Manhattan,231,WEST   39 STREET,10018.0,6502838884,American,E,10B,Pre-permit (Non-operational) / Initial Inspection,MN17
40402266,UNFORGETTABLE LOUNGE,Queens,112-22,SUTPHIN BOULEVARD,11435.0,3474993703,Bottled Beverages,D,04L,Cycle Inspection / Initial Inspection,QN76
41444789,ROBERTO'S,Bronx,603,CRESCENT AVENUE,10458.0,7187339503,Italian,F,10F,Cycle Inspection / Initial Inspection,BX06
40567158,CAFFE NAPOLI,Manhattan,191,HESTER STREET,10013.0,2122268705,Italian,F,10F,Cycle Inspection / Initial Inspection,MN24
50096242,LUX BAKERY,Brooklyn,6816,4 AVENUE,11220.0,7186802988,Bakery Products/Desserts,F,10F,Pre-permit (Operational) / Initial Inspection,BK31
50058627,GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230.0,7186767781,Jewish/Kosher,F,06D,Cycle Inspection / Re-inspection,BK46
50044976,FRESH FROM HELL,Manhattan,326,WEST   47 STREET,10036.0,2129564355,"Juice, Smoothies, Fruit Salads",D,10A,Cycle Inspection / Re-inspection,MN15
41194838,COTTO,Queens,0,LAGUARDIA AIRPORT,11369.0,7184205693,American,D,10F,Cycle Inspection / Initial Inspection,QN98
50058613,BURGER KING,Bronx,3440,JEROME AVENUE,10467.0,7182271100,Hamburgers,F,08A,Pre-permit (Operational) / Initial Inspection,BX43
41138123,"ABC COCINA , ABCV",Manhattan,38,EAST   19 STREET,10003.0,2126772233,French,D,04N,Cycle Inspection / Initial Inspection,MN13
41689018,COCORON,Manhattan,37,KENMARE STREET,10012.0,2129660800,Japanese,F,06F,Cycle Inspection / Initial Inspection,MN24
50001107,CHINESE MUSICIAN RESTAURANT,Brooklyn,151,GREENPOINT AVENUE,11222.0,7183835340,Chinese,F,06A,Cycle Inspection / Initial Inspection,BK76
40390902,SCOTTY'S DINER,Manhattan,336,LEXINGTON AVENUE,10016.0,2129861520,American,D,06D,Cycle Inspection / Re-inspection,MN20
40853915,VISTA HERMOSA RESTAURANT,Bronx,1201,EVERGREEN AVENUE,10472.0,7188609674,Mexican,U,04L,Cycle Inspection / Initial Inspection,BX08
50036043,THE MALT HOUSE,Manhattan,11,MAIDEN LANE,10038.0,6466827577,American,D,10B,Cycle Inspection / Initial Inspection,MN25
41385990,MITOUSHI JAPANESE SUSHI,Brooklyn,1221,QUENTIN ROAD,11229.0,7189989882,Japanese,F,02G,Cycle Inspection / Initial Inspection,BK25
