Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50141,162.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/06/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50023,167.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50180,171.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,985780,178.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,981628,178.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,987191,178.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50120,178.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50132,187.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50082,187.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,992888,188.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,992890,188.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,996558,188.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,996690,188.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1010561,189.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,981256,190.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,981630,190.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,982879,190.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1000945,190.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1004234,191.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1004490,191.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50092,191.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,981359,191.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1011897,191.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,980882,195.61,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50073,197.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,986410,198.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1003864,198.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,998964,198.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,988157,200.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,995386,200.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50117,201.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50028,201.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4626488,201.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1010646,201.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1009668,202.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,4629564,203.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,4630279,207.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1010563,207.78,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50111,215.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50113,217.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,999014,218.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50162,222.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50124,232.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50021,242.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/06/2011,Travel and subsistence UK,SABIP,G Austin,50184,250.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1010009,253.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,50051,258.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1010149,269.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence UK,Patents Directorate,Pegasus Coach Agency Ltd,5804,279.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,50160,314.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50172,349.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2011,Travel and subsistence UK,Business Support Directorate,Mainline Coaches Ltd,16437,350.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,991034,391.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4627495,434.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50087,478.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00564752,505.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00565285,505.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50094,530.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50093,568.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2011,Travel and subsistence UK,Business Support Directorate,Driver and Vechicle Licensing Agency,9300105487,600.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/06/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,P Farrington,50060,635.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50080,752.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50104,753.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50090,881.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50026,921.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/06/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50183,1027.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4633512,-4630.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4633513,-4630.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4621253,-208.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,1008443,-173.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2011,Travel and subsistence Overseas,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8862,6.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4632025,6.21,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Finance Directorate,Carlson Wagonlit,4630115,15.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4626369,18.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,JK ExecutiveTravel,23,35.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50050,47.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00559323,71.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00560477,77.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4629126,106.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4629125,108.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50036,119.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50116,123.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8862,155.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4629135,162.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4629152,162.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Finance Directorate,Carlson Wagonlit,4630217,163.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2011,Travel and subsistence Overseas,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8862,180.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4631460,189.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2011,Travel and subsistence Overseas,Innovation Directorate,Leeds City Council,PATLIB,190.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50174,202.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4629110,205.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50097,211.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2011,Travel and subsistence Overseas,Innovation Directorate,Leeds City Council,PATLIB1,214.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50155A,236.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50118,254.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50044,258.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2011,Travel and subsistence Overseas,Innovation Directorate,C Hunnings,50042,269.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4624883,272.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4632178,272.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4632119,282.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50177,282.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4629211,291.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50122,295.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4633211,298.14,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Finance Directorate,Carlson Wagonlit,4629947,298.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4631164,301.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/06/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50064,309.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4629758,345.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50123,368.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49980,383.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50049,390.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50115,406.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50054,428.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4623265,443.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4626734,450.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4627130,498.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Travel and subsistence Overseas,Finance Directorate,Personal expenses name witheld,50096,561.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50075,630.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50173,666.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50154,751.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50043,816.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4630521,845.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4629614,950.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4629630,950.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4631122,991.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50067,1331.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50102,1493.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4629620,2593.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4632085,3506.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4632086,3506.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4629627,4662.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4629631,4662.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,23151,736.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,23149,739.48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,23150,24411.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,23148,24495.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Accommodation charges,Business Support Directorate,Office for National Statistics,1021553,34677.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Accommodation charges,Business Support Directorate,Caerphilly County Borough Council,13/0A,41985.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/06/2011,Accommodation charges,Business Support Directorate,Insolvency Service,822/2011,60372.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/06/2011,Accommodation charges,Business Support Directorate,Insolvency Service,803/2011,137419.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Accommodation charges,Business Support Directorate,Office for National Statistics,1021553,154535.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2011,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,SS00339662,4888.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/06/2011,Security Guards,Business Support Directorate,Insolvency Service,819/2011,5896.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Security Guards,Business Support Directorate,Office for National Statistics,1021553,51945.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7362,27.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17660714,34.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17716543,34.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2011,Office Cleaning,Business Support Directorate,Protectahome Ltd,59336,35.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7425,45.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7398,60.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7380,110.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17660713,213.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17716542,213.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/06/2011,Office Cleaning,Business Support Directorate,Protectahome Ltd,59366,286.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,219794,499.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,219661,509.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/06/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,219476,522.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,220036,667.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00692392,747.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00692392,11029.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2011,Furniture Removals & Portering,Business Support Directorate,Sims Group UK Ltd,MSIN008867,1269.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2011,Furniture & Fittings,Business Support Directorate,Wolseley UK Ltd,63853560,1264.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,INV20276,1309.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/06/2011,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,20333,1864.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,SC0000778,-173.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,SI0000622,269.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V6144083,595.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V6144078,738.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1.76471E+11,1357.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V6155381,2989.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1.76471E+11,3025.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2011,Fuel &Utilities,Business Support Directorate,Office for National Statistics,1021553,4300.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1.15557E+11,16155.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Pulse 24 Ltd,SC0000778,0.6,Not applicable
