Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2011,1,Minnesota,Physical Activity,"Parks, Recreation and Trails",Community,Public Finance,LEG,034PRT
2009,1,Maine,Obesity,TV/Screen Viewing,School/After School,Physical Education Curriculum,LEG,048TVS
2010,1,West Virginia,Nutrition,Medical Care,Community,State Trail Authority,LEG,026MEC
2010,1,Arizona,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Sales Tax for Candy and Soft Drinks,LEG,046SSB
2011,1,Maine,Nutrition,Farm Direct Foods,Community,Farm Stand Products and Disclosure,LEG,015FDF
2003,1,California,Nutrition,Food Assistance Programs,School/After School,Health Education,LEG,003FAP
2012,1,California,Nutrition,Media Campaigns,Community,An Act Relating to Public  Health<br>,LEG,031MDC
2010,1,Oklahoma,Nutrition,Access to Healthy Foods,Restaurant/Retail,Healthy Foods,LEG,001AHF
2010,1,California,Nutrition,Medical Care,Community,Transit Village Development Districts,LEG,026MEC
2003,1,Maine,Obesity,Initiatives and Programs,School/After School,An Act to Study Obesity and Methods to Reduce the Cost of Health Care and Increase the Public Health<br>,LEG,053INP
2011,1,Hawaii,Physical Activity,School Siting,Community,Repair and Repaving Of Side Streets,LEG,042SIT
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Infrastructure Revolving Fund,LEG,049BED
2011,1,Rhode Island,Nutrition,School Nutrition,School/After School,Sales and Use Taxes for Vending Machines,LEG,043SNU
2011,1,New York,Nutrition,Appropriations,Restaurant/Retail,Restaurant Trans Fat Prohibition,LEG,002APP
2009,1,Missouri,Obesity,Appropriations,Community,Affirmative Defense,LEG,002APP
2011,1,Missouri,Nutrition,Incentives,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,029INC
2011,1,Missouri,Nutrition,Food Assistance Programs,School/After School,Missouri Sustainable Local Food Policy Council,LEG,003FAP
2011,1,Oregon,Nutrition,Appropriations,Restaurant/Retail,The Taxation of Sugar Sweetened Beverages,LEG,002APP
2011,1,Virginia,Nutrition,Task Forces/Councils,Community,Agency Meals Food Standards,LEG,047TFC
2012,1,New York,Nutrition,Nutrition Standards,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,010NUS
2011,1,Texas,Nutrition,Farm Direct Foods,Restaurant/Retail,Interagency Obesity Council,LEG,015FDF
2011,1,Illinois,Nutrition,Agriculture and Farming,Community,Department Of Commerce And Economic Opportunity,LEG,017AGF
2010,1,Hawaii,Obesity,Sugar Sweetened Beverages,Community,Healthy Lifestyle Education,LEG,046SSB
2011,1,Florida,Nutrition,Appropriations,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,002APP
2010,1,Michigan,Nutrition,Access to Healthy Foods,Restaurant/Retail,Agriculture Industry,LEG,001AHF
2011,1,California,Nutrition,Appropriations,Restaurant/Retail,Public Contracts: Healthy and Sustainable Food,LEG,002APP
2012,1,New York,Nutrition,Media Campaigns,School/After School,Development of a Plan to Eliminate Trans Fat in Schools <br>,LEG,031MDC
2010,1,Massachusetts,Physical Activity,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2010,1,New Mexico,Nutrition,Medical Care,Community,Bicycle Riding Encouragement,LEG,026MEC
2011,1,New York,Nutrition,Access to Healthy Foods,Restaurant/Retail,Tax Law,LEG,001AHF
2010,1,New Jersey,Physical Activity,Pedestrians/Walking,Community,Smart Housing Incentives Act,LEG,052PED
2011,1,Maine,Nutrition,Farmers Markets,Restaurant/Retail,Farm Food Products Licensing Requirements,LEG,016FAM
2011,1,North Carolina,Nutrition,Access to Healthy Foods,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,001AHF
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,School/After School,Transportation System Modernization,LEG,049BED
2009,1,Colorado,Nutrition,Media Campaigns,Community,Facility Guidelines,REG,031MDC
2010,1,Washington,Obesity,Incentives,Restaurant/Retail,Taxation,LEG,029INC
2011,1,Hawaii,Obesity,Menu Labeling,Community,Taxation,LEG,032MNL
2011,1,New Jersey,Obesity,Appropriations,Community,Treatment of Mixed Use Projects Under Urban Transit,LEG,002APP
2010,1,Ohio,Obesity,Food Restrictions,Restaurant/Retail,Farmer's Authorization,REG,020FOR
2010,1,Maryland,Obesity,Appropriations,Community,Real Property in Prince George County,LEG,002APP
2009,1,North Carolina,Physical Activity,School Siting,Community,Active Living Communities Commission,LEG,042SIT
2011,1,Mississippi,Obesity,Task Forces/Councils,Restaurant/Retail,Sweetened Beverages and Syrups Tax,LEG,047TFC
2011,1,Delaware,Nutrition,School Nutrition,School/After School,Trans Fats In Schools,LEG,043SNU
2010,1,California,Physical Activity,Public Safety,Community,Redevelopment: Pooled Housing Funds,LEG,039SAF
2009,1,Massachusetts,Obesity,Body Mass Index (BMI),Community,Affordable Housing and Community Planning,LEG,006BMI
2001,1,Texas,Nutrition,Appropriations,School/After School,Foods And Beverages For Schools Use,LEG,002APP
2010,1,Alabama,Obesity,Food Restrictions,Community,Farmers Market,LEG,020FOR
2001,1,New York,Nutrition,Disparities/Equity,Community,An Act to Implement Language Qualifying Appropriations<br>,LEG,013DEQ
2008,1,Connecticut,Obesity,Appropriations,Community,Revisions of Agriculture Statutes,LEG,002APP
2009,1,Virginia,Physical Activity,Bicycling,Community,Budget Bill,LEG,005BIK
2011,1,Arkansas,Physical Activity,Pedestrians/Walking,Community,Pedestrian Right of Way,LEG,052PED
2010,1,Vermont,Obesity,Incentives,Community,Soft Drinks,LEG,029INC
2012,1,Mississippi,Nutrition,Access to Healthy Foods,Community,An Act to Create the Healthy Food Retail Act<br>,LEG,001AHF
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,Labeling of Genetically Engineered Food,LEG,001AHF
2011,1,Oregon,Nutrition,Disparities/Equity,Community,WIC Vendor and Farmer Administration<br>,REG,013DEQ
2011,1,Missouri,Obesity,Appropriations,Community,"Expenses, Grants, Refunds, and Distributions",LEG,002APP
2009,1,Massachusetts,Nutrition,Medical Care,Community,Transportation System Modernization,LEG,026MEC
2011,1,Maine,Nutrition,Incentives,Medical and/or Hospital,Individual and Small Group Health Plans,LEG,029INC
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Agriculture,LEG,025FAV
2009,1,Missouri,Nutrition,Incentives,Community,Sales and Use Tax,LEG,029INC
2005,1,Tennessee,Physical Activity,Pedestrians/Walking,School/After School,Pedestrian Children Motor Vehicle Accidents,LEG,052PED
2011,1,New York,Physical Activity,Disparities/Equity,School/After School,Commissioner of Education,LEG,013DEQ
2010,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Community,Supermarket Tax Exemptions,LEG,021HFR
2010,1,Maryland,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Property Tax Credit,LEG,021HFR
2009,1,Minnesota,Nutrition,School Nutrition,Community,Cultural Heritage,LEG,043SNU
2009,1,Minnesota,Physical Activity,Bicycling,Community,Capital Improvements,LEG,005BIK
2011,1,Hawaii,Nutrition,Vending,Work Place,Tax Credits,LEG,051VEN
2011,1,Utah,Nutrition,Incentives,Restaurant/Retail,Lodging Sales and Use Tax Exemption Claims,LEG,029INC
2009,1,Massachusetts,Nutrition,Farmers Markets,Restaurant/Retail,Farmers Markets,LEG,016FAM
2011,1,South Carolina,Nutrition,Fruits and Vegetables,School/After School,Snack Food Consumption,LEG,025FAV
2009,1,Mississippi,Nutrition,Medical Care,Community,Bicycles,LEG,026MEC
2011,1,District of Columbia,Obesity,Appropriations,Community,Disposition Approval,LEG,002APP
2011,1,Washington,Nutrition,Medical Care,Community,Complete Streets Grant Program,LEG,026MEC
2009,1,Wisconsin,Obesity,Food Restrictions,Early Care and Education,Physical Fitness Assessments,LEG,020FOR
2009,1,New York,Nutrition,Access to Healthy Foods,Community,State Farm Grown Products,LEG,001AHF
2009,1,North Dakota,Nutrition,Medical Care,Community,Street Plans,LEG,026MEC
2011,1,Tennessee,Nutrition,Medical Care,Community,Tourism,LEG,026MEC
2011,1,Hawaii,Obesity,Food Restrictions,Community,Appropriation for the Women and Infant Children Farmers,LEG,020FOR
2011,1,Tennessee,Nutrition,Access to Healthy Foods,Restaurant/Retail,Privilege Tax,LEG,001AHF
2011,1,Oklahoma,Nutrition,Appropriations,Restaurant/Retail,Revenue And Taxation,LEG,002APP
2009,1,Mississippi,Nutrition,Breastfeeding,Community,Health and Nutrition Information,LEG,007BFD
2010,1,California,Nutrition,Fruits and Vegetables,Community,Budget Act of 2010,LEG,025FAV
2009,1,Mississippi,Nutrition,Medical Care,Medical and/or Hospital,Minimum Standards of Operation for Hospices,REG,026MEC
2009,1,Massachusetts,Nutrition,Food Policy Councils,School/After School,Food Policy Council,LEG,022FPC
2009,1,Hawaii,Obesity,Appropriations,Community,Mixed use Transit Oriented Joint Development,LEG,002APP
2011,1,Hawaii,Nutrition,Task Forces/Councils,Community,Medicaid Wellness Pilot Program,LEG,047TFC
2011,1,West Virginia,Obesity,Health Insurance Coverage,Community,Health Insurance Providers and Wellness Programs,LEG,028HIC
2009,1,New Jersey,Physical Activity,Bicycling,Community,Motorists Overtaking Bicycles,LEG,005BIK
2009,1,Alabama,Obesity,Food Restrictions,Community,Government Appropriations,LEG,020FOR
2011,1,Montana,Nutrition,Breastfeeding,Early Care and Education,Early Childhood Health Promotion,LEG,007BFD
2009,1,Ohio,Obesity,Portion Size,Early Care and Education,Child Care Home Licenses,REG,038POS
2012,1,West Virginia,Nutrition,Agriculture and Farming,Community,Department of Agriculture<br>,LEG,017AGF
2003,1,Vermont,Nutrition,Appropriations,School/After School,Heart Disease,LEG,002APP
2011,1,Utah,Obesity,Appropriations,Community,Cycling Laws on Roadway,LEG,002APP
2011,1,Maryland,Obesity,Food Restrictions,Restaurant/Retail,Food Service Facility,LEG,020FOR
2005,1,South Carolina,Nutrition,Liability and Indemnity,School/After School,Physical Education And Nutritional Standards,LEG,030LAI
2015,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Pedestrian Crosswalks,LEG,052PED
2011,1,Maine,Physical Activity,Task Forces/Councils,Community,Commuter and Passenger Rail Transportation,LEG,047TFC
2010,1,North Carolina,Nutrition,Appropriations,Restaurant/Retail,Department of Health and Human Services,LEG,002APP
2009,1,California,Nutrition,Medical Care,School/After School,Budget Act of 2009,LEG,026MEC
2001,1,California,Nutrition,Medical Care,Community,Land Use: Energy Conservation,LEG,026MEC
2009,1,Massachusetts,Physical Activity,Pedestrians/Walking,School/After School,Transportation System Modernization,LEG,052PED
2010,1,Illinois,Nutrition,Farmers Markets,Community,Farmers Market Technology Improvement Program,LEG,016FAM
2013,1,New York,Physical Activity,Physical Activity Requirements,School/After School,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,035PAR
2011,1,Texas,Nutrition,Task Forces/Councils,School/After School,Interagency Obesity Council,LEG,047TFC
2005,1,Pennsylvania,Nutrition,Farmers Markets,Community,General Appropriation Act,LEG,016FAM
2010,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,Community,Share the Road,LEG,049BED
2010,1,Mississippi,Nutrition,Healthier Food Retail and Food Deserts,Community,Healthy Food Retail Act,LEG,021HFR
2011,1,Florida,Physical Activity,Disabilities,Community,Affordable Housing,LEG,011DIS
2011,1,Maryland,Nutrition,Task Forces/Councils,Community,Maryland Livestock and Poultry Care Advisory Board,LEG,047TFC
2011,1,Mississippi,Nutrition,Access to Healthy Foods,Restaurant/Retail,Mississippi Dairy Industry Stabilization Act,LEG,001AHF
2011,1,Oregon,Nutrition,Food Policy Councils,Restaurant/Retail,The Oregon Food Policy Council,LEG,022FPC
2011,1,Hawaii,Nutrition,Appropriations,School/After School,Child Nutrition Programs,LEG,002APP
2011,1,New York,Nutrition,Fruits and Vegetables,Community,Food Commodity in Package Form,LEG,025FAV
2011,1,New Hampshire,Physical Activity,Bicycling,Community,Bicycle Lighting,LEG,005BIK
2009,1,Texas,Nutrition,Appropriations,School/After School,Best Practices in Nutrition Education Grant Program,REG,002APP
2011,1,Mississippi,Obesity,Appropriations,Community,Health and Human Services Agencies,LEG,002APP
2011,1,Oregon,Physical Activity,Bicycling,Community,Pedestrians,LEG,005BIK
2010,1,Hawaii,Obesity,Liability and Indemnity,Community,General Excise Taxes on Sweetened Beverages,LEG,030LAI
2007,1,Mississippi,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Physical Education and Health Education Programs,LEG,021HFR
2009,1,Rhode Island,Nutrition,Disparities/Equity,Community,Office of Health Equity,LEG,013DEQ
2012,1,New Jersey,Nutrition,Food Security,Community,An Act Concerning Funding of the New Jersey Food Access Initiative<br>,LEG,023FOS
2010,1,Mississippi,Nutrition,Farmers Markets,Community,Farmers Markets,LEG,016FAM
2010,1,New York,Nutrition,Food Security,Restaurant/Retail,Sale Or Use of Artificial Trans Fat,LEG,023FOS
2010,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrians With Disabilities Safety Act,LEG,049BED
2009,1,Washington,Physical Activity,Built Environment and Street-Scale Design,School/After School,Economic Stimulus,LEG,049BED
2009,1,Vermont,Nutrition,Point of Purchase Promotion,Community,Special Education Rules,REG,037POP
2011,1,Rhode Island,Physical Activity,Public Safety,Community,State Affairs and Government,LEG,039SAF
2009,1,Wisconsin,Nutrition,Appropriations,Community,Budget Act,LEG,002APP
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Planning,LEG,052PED
2011,1,Pennsylvania,Obesity,Health Insurance Coverage,Medical and/or Hospital,Reduced Insurance Premiums,LEG,028HIC
2011,1,Virginia,Physical Activity,Bicycling,Community,Traffic Lights,LEG,005BIK
2009,1,North Carolina,Obesity,Appropriations,Community,Intermodal Transport Fund,LEG,002APP
2010,1,Kentucky,Physical Activity,School Siting,Community,Appropriations and Revenue,LEG,042SIT
2010,1,Michigan,Nutrition,Trans Fats,Community,Transit Facilities,LEG,050FAT
2005,1,Kentucky,Nutrition,Food Policy Councils,Restaurant/Retail,Food Establishments Civil Liability,LEG,022FPC
2010,1,Oklahoma,Nutrition,Appropriations,Medical and/or Hospital,Public Health And Safety,LEG,002APP
2011,1,Texas,Obesity,Liability and Indemnity,School/After School,Interagency Obesity Council,LEG,030LAI
2006,1,Connecticut,Nutrition,Food Assistance Programs,Community,Farmers Markets,LEG,003FAP
2011,1,Maryland,Nutrition,Healthier Food Retail and Food Deserts,Community,Maryland Food and Nutrition Policy Council,LEG,021HFR
2011,1,Missouri,Nutrition,School Nutrition,Restaurant/Retail,County Water Supply Lake Authority,LEG,043SNU
2009,1,Alabama,Nutrition,Appropriations,Community,Public Education,LEG,002APP
2007,1,Alaska,Nutrition,Appropriations,Community,An Act Making and Amending Appropriations <br>,LEG,002APP
2011,1,Kansas,Obesity,Sugar Sweetened Beverages,Community,Food Sales Tax,LEG,046SSB
2001,1,Alabama,Nutrition,Appropriations,Community,To Make Appropriations <br>,LEG,002APP
2010,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Women and Infant Children,LEG,002APP
2009,1,Massachusetts,Nutrition,Agriculture and Farming,Restaurant/Retail,Wellness Trust,LEG,017AGF
2009,1,West Virginia,Nutrition,Nutrition Standards,Early Care and Education,Early Education System,REG,010NUS
2013,1,Massachusetts,Obesity,Body Mass Index (BMI),School/After School,An Act to Assess the Impact of the Public Welfare System on the Health and Well-Being of Children,LEG,006BMI
2005,1,Oregon,Nutrition,Food Assistance Programs,Community,Department of Human Services,LEG,003FAP
2006,1,Alabama,Nutrition,Appropriations,Community,To Make Appropriations,LEG,002APP
2010,1,Hawaii,Nutrition,Fruits and Vegetables,Restaurant/Retail,Taro Security,LEG,025FAV
2009,1,Louisiana,Nutrition,Food Security,Community,Sales Tax Holiday,LEG,023FOS
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Midlothian Municipal Management District No. 2,LEG,052PED
2010,1,Colorado,Obesity,Food Restrictions,Restaurant/Retail,Food Systems Advisory Council,LEG,020FOR
2002,1,South Dakota,Obesity,Appropriations,Community,Personal Assistive Mobility Devices,LEG,002APP
2009,1,Georgia,Physical Activity,Media Campaigns,Community,General Appropriations,LEG,031MDC
2009,1,West Virginia,Nutrition,Farm Direct Foods,Community,Budget Bill,LEG,015FDF
2008,1,Florida,Physical Activity,Pedestrians/Walking,Community,Professional Sports Development Trust Fund,LEG,052PED
2012,1,Ohio,Physical Activity,Physical Activity Requirements,School/After School,School Standards<br>,LEG,035PAR
2011,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Taxation,LEG,006BMI
2011,1,New Hampshire,Nutrition,Farmers Markets,Community,Choices for Independence Program<br>,REG,016FAM
2001,1,New York,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations for the Support of Economic Development Initiatives<br>,LEG,001AHF
2007,1,Virginia,Nutrition,Task Forces/Councils,Community,Senate Joint Resolution<br>,LEG,047TFC
2012,1,Iowa,Nutrition,Task Forces/Councils,Community,An Act Relating to Programs and Activities under the Purview of the State Department of Health<br>,LEG,047TFC
2001,1,Rhode Island,Nutrition,Point of Purchase Promotion,Community,Motor Vehicles,LEG,037POP
2011,1,Vermont,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Sugar-Sweetened Beverages,LEG,021HFR
2011,1,Hawaii,Nutrition,Trans Fats,Medical and/or Hospital,Medicaid,LEG,050FAT
2010,1,New York,Nutrition,School Nutrition,School/After School,Department of Education,LEG,043SNU
2010,1,Ohio,Nutrition,Appropriations,Community,Home-Delivered Meal Services,REG,002APP
2009,1,New York,Nutrition,Farmers Markets,Community,Health and Mental Hygiene Budget,LEG,016FAM
2011,1,Hawaii,Nutrition,Trans Fats,Work Place,Tax Credits,LEG,050FAT
2011,1,Nevada,Obesity,Appropriations,Community,Military Installations,LEG,002APP
2012,1,Iowa,Nutrition,Farm Direct Foods,Community,An Act Providing for Charitable Food Donations<br>,LEG,015FDF
2001,1,Montana,Physical Activity,Bicycling,Community,Bicycle Operation Driver's License,LEG,005BIK
2010,1,Maryland,Physical Activity,Bicycling,Community,Special Taxing Districts,LEG,005BIK
2011,1,Illinois,Nutrition,Appropriations,Restaurant/Retail,Home Rule County Soft Drink Retailers' Occupation Tax,LEG,002APP
2010,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Trans Fats,LEG,002APP
2013,1,Oregon,Nutrition,Fruits and Vegetables,Community,Standards and Practices for Care and Services,REG,025FAV
2010,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2005,1,Rhode Island,Nutrition,Incentives,School/After School,School Health and Wellness Programs,LEG,029INC
2009,1,Massachusetts,Physical Activity,Public Transportation,Community,Transportation Planning,LEG,040TRS
2011,1,Wisconsin,Physical Activity,Physical Education Requirements,School/After School,High School Credit for Extracurricular Sports,LEG,036PER
2009,1,Massachusetts,Obesity,Appropriations,School/After School,Transportation System Reform,LEG,002APP
2011,1,Texas,Obesity,Appropriations,Early Care and Education,Child Care Facilities,LEG,002APP
2015,1,Texas,Obesity,Initiatives and Programs,School/After School,Department of Education Initiatives,LEG,053INP
2011,1,Massachusetts,Physical Activity,Public Transportation,Community,Smart Growth Zoning and Housing Production,LEG,040TRS
2007,1,Pennsylvania,Nutrition,Initiatives and Programs,School/After School,An Act Making Appropriations <br>,LEG,053INP
2011,1,California,Obesity,Appropriations,Restaurant/Retail,CalFresh,LEG,002APP
2009,1,Massachusetts,Obesity,Disparities/Equity,Community,Student Nutrition and Wellness,LEG,013DEQ
2011,1,Maryland,Obesity,Body Mass Index (BMI),Community,Transit Development Fund,LEG,006BMI
2010,1,West Virginia,Nutrition,Appropriations,Restaurant/Retail,Budget Bill,LEG,002APP
2009,1,New York,Nutrition,Fruits and Vegetables,School/After School,New York State Healthy Kids Act,LEG,025FAV
2010,1,Vermont,Nutrition,Agriculture and Farming,Community,Fiscal Year 2010 Appropriations Act,LEG,017AGF
2013,4,California,Nutrition,School Nutrition,School/After School,School Nutrition,LEG,043SNU
2009,1,Wisconsin,Obesity,Menu Labeling,Community,Elmwood Tax Incremental Financing District,LEG,032MNL
2013,2,Florida,Physical Activity,Initiatives and Programs,Community,"""Project Criteria, Management Plan, Land Exchanges""",REG,053INP
2009,1,Massachusetts,Nutrition,Task Forces/Councils,Community,School Nutrition,LEG,047TFC
2014,4,Illinois,Nutrition,Nutrition Standards,School/After School,SCHOOL FOOD SERVICE,REG,010NUS
2010,1,New Hampshire,Nutrition,Appropriations,Community,Social Service Block Grant,REG,002APP
2011,1,New York,Obesity,Food Restrictions,Community,Community Food Security Program,LEG,020FOR
2010,1,Illinois,Nutrition,Media Campaigns,School/After School,School Code,LEG,031MDC
2011,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation,LEG,049BED
2011,1,Missouri,Nutrition,Appropriations,Community,County Water Supply Lake Authority,LEG,002APP
2009,1,Kentucky,Obesity,Appropriations,School/After School,Physical Activity,LEG,002APP
2007,1,New Mexico,Nutrition,Appropriations,School/After School,Expanding Summer Food Service Programs,LEG,002APP
2011,1,Texas,Nutrition,Access to Healthy Foods,Community,Urban Farms Tax Relief,LEG,001AHF
2009,1,Texas,Nutrition,Appropriations,Community,Agriculture Extension Service,LEG,002APP
2011,1,Washington,Physical Activity,Physical Activity Requirements,School/After School,Office of the Superintendent of Public Instruction,LEG,035PAR
2009,1,Massachusetts,Nutrition,Incentives,Community,Fiscal Recovery Emergency Measure,LEG,029INC
2011,1,Colorado,Obesity,Sugar Sweetened Beverages,Community,Sales Tax Exemption for Soft Drinks,LEG,046SSB
2003,1,South Carolina,Nutrition,Liability and Indemnity,Community,Carolina Panthers Special License Plates,LEG,030LAI
2011,1,Texas,Nutrition,Appropriations,School/After School,Sweetened Beverages Tax,LEG,002APP
2009,1,Maryland,Obesity,Access to Drinking Water,Work Place,State Employee and Retiree Benefits,LEG,014ADW
2011,1,Minnesota,Physical Activity,Liability and Indemnity,Community,Health,LEG,030LAI
2011,1,Texas,Obesity,Body Mass Index (BMI),Community,Rowlett Pecan Grove Management District Creation,LEG,006BMI
2017,1,Arkansas,Nutrition,Appropriations,Work Place,"LOCAL FOOD, FARMS, AND JOBS ACT <br>",LEG,002APP
2011,1,Washington,Obesity,Appropriations,Community,Use of Automated Traffic Safety Cameras,LEG,002APP
2009,1,Washington,Obesity,Body Mass Index (BMI),School/After School,Student Transportation Funding,LEG,006BMI
2011,1,Oregon,Nutrition,Point of Purchase Promotion,School/After School,Healthy Lifestyles for Children,LEG,037POP
2009,1,Utah,Nutrition,Farmers Markets,Community,Food Establishment Registration,REG,016FAM
2012,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,Community,An Act Making Appropriations<br>,LEG,049BED
2005,1,Alaska,Physical Activity,"Parks, Recreation and Trails",Community,Knik River Public Use Area,LEG,034PRT
2009,1,Washington,Physical Activity,Safe Routes to Schools,Community,Supplemental Transportation Appropriations,LEG,041SRS
2010,1,District of Columbia,Obesity,Menu Labeling,Community,Howard Road Private Development Zone,LEG,032MNL
2013,1,Massachusetts,Physical Activity,Public Transportation,Community,An Act Promoting the Planning and Development of Sustainable Communities,LEG,040TRS
2009,1,Colorado,Nutrition,Appropriations,Early Care and Education,Family Child Care Homes,REG,002APP
2005,1,Maryland,Nutrition,School Nutrition,School/After School,Health and Nutrition in Public Schools,LEG,043SNU
2009,1,Delaware,Physical Activity,Physical Education Requirements,School/After School,Public and Private Schools Physical Activity Guidelines,LEG,036PER
2011,1,Maine,Obesity,Food Restrictions,Restaurant/Retail,Raw Milk Sales,LEG,020FOR
2011,1,New Mexico,Physical Activity,Health Impact Assessment,Community,Public Health and Impact Reports,LEG,027HIA
2010,1,Louisiana,Nutrition,Farm Direct Foods,Restaurant/Retail,Rural Development,LEG,015FDF
2016,2,Rhode Island,Physical Activity,Physical Activity Requirements,School/After School,An Act relating to Education - Curriculum - Free play recess. Requires public schools to provide student in grades kindergarten through 5 with at least 20 minutes of free-play recess each school day.,LEG,035PAR
2010,1,Hawaii,Nutrition,School Nutrition,Restaurant/Retail,School Meals,LEG,043SNU
2010,1,Virginia,Nutrition,Appropriations,Restaurant/Retail,Local Restrictions on Farm Businesses,LEG,002APP
2014,1,West Virginia,Physical Activity,Access to Recreational Opportunities,Community,Healthy Children and Healthy Communities Act,LEG,004ARO
2005,1,West Virginia,Nutrition,Food Assistance Programs,Community,An Act Making Appropriations,LEG,003FAP
2007,1,Virginia,Nutrition,Task Forces/Councils,School/After School,Senate Joint Resolution<br>,LEG,047TFC
2009,1,Alabama,Nutrition,Farmers Markets,Community,State Appropriations,LEG,016FAM
2010,1,Florida,Nutrition,Appropriations,School/After School,School Food Services,LEG,002APP
2011,1,Massachusetts,Nutrition,Farm Direct Foods,Restaurant/Retail,Foods Containing Artificial Trans Fats,LEG,015FDF
2011,1,Ohio,Obesity,Appropriations,School/After School,Ohio Sustainable Food Advisory Council,LEG,002APP
2010,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Schools,LEG,002APP
2010,1,Illinois,Nutrition,Farmers Markets,Community,Department of Human Services,LEG,016FAM
2011,1,California,Nutrition,Nutrition Standards,Community,Budget Act of 2011,LEG,010NUS
2012,1,Iowa,Physical Activity,Task Forces/Councils,Community,An Act Relating to Programs   and Activities under the Purview of the State Department of Health<br>,LEG,047TFC
2011,1,Massachusetts,Nutrition,Appropriations,School/After School,Environmental and Health Impact Reports,LEG,002APP
2011,1,Vermont,Nutrition,Appropriations,Work Place,Unified Health Systems,LEG,002APP
2010,1,New Mexico,Obesity,Menu Labeling,Community,Severance Tax Bonds and Capital Projects,LEG,032MNL
2010,1,California,Nutrition,Healthier Food Retail and Food Deserts,Community,Taxation: Sweetened Beverage Tax: Childrens Health Fund,LEG,021HFR
2011,1,Missouri,Nutrition,Appropriations,School/After School,Missouri Sustainable Local Food Policy Council,LEG,002APP
2011,1,New York,Physical Activity,Pedestrians/Walking,Community,Blighted Properties,LEG,052PED
2010,1,Washington,Physical Activity,Public Transportation,Community,High Density Urban Development,LEG,040TRS
2010,1,New York,Nutrition,Trans Fats,School/After School,New York State Healthy Kids Act,LEG,050FAT
2009,1,Illinois,Nutrition,Liability and Indemnity,Community,Fiscal Year 2010 Appropriations,LEG,030LAI
2011,1,Washington,Obesity,Appropriations,Community,High Capacity Transportation System Plan Components,LEG,002APP
2010,1,Maryland,Nutrition,Appropriations,Restaurant/Retail,Property Tax Credit,LEG,002APP
2011,1,Vermont,Nutrition,Agriculture and Farming,School/After School,Capital Construction Appropriations,LEG,017AGF
2011,1,Utah,Nutrition,Incentives,Restaurant/Retail,Soft Drink Taxes and Education Funding,LEG,029INC
2011,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,School Gardens,LEG,015FDF
2009,1,California,Obesity,Body Mass Index (BMI),Community,2009-10 Budget,LEG,006BMI
2009,1,Nebraska,Nutrition,Appropriations,Community,Breast Feeding,LEG,002APP
2010,1,West Virginia,Nutrition,Incentives,Community,Food Council,LEG,029INC
2011,1,Mississippi,Nutrition,Access to Healthy Foods,Community,Organic Certification Program,LEG,001AHF
2011,1,Texas,Obesity,Liability and Indemnity,Restaurant/Retail,Sweetened Beverages Tax,LEG,030LAI
2010,1,Minnesota,Nutrition,Access to Healthy Foods,Community,Human Services,LEG,001AHF
2012,4,New Mexico,Physical Activity,Physical Activity Requirements,Early Care and Education,Requirements And Licensing For Child Care Programs,REG,035PAR
2011,1,Washington,Physical Activity,Pedestrians/Walking,Community,Additive Transportation Funding,LEG,052PED
2011,1,District of Columbia,Nutrition,Farm Direct Foods,Work Place,Workplace Wellness,LEG,015FDF
2009,1,Colorado,Nutrition,Appropriations,Community,Department of Education Funding,LEG,002APP
2009,1,West Virginia,Physical Activity,Physical Education Requirements,Community,Patient Centered Medical Homes Pilot Projects,LEG,036PER
