Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2011,1,Minnesota,Nutrition,Point of Purchase Promotion,School/After School,Education,LEG,037POP
2011,1,Texas,Obesity,Appropriations,School/After School,Public and Higher Education Funding,LEG,002APP
2011,1,Massachusetts,Nutrition,Farm Direct Foods,Community,An Act Making Appropriations<br>,LEG,015FDF
2011,1,Arkansas,Nutrition,Access to Healthy Foods,Restaurant/Retail,Farmers Market Regulation,LEG,001AHF
2011,1,Kentucky,Nutrition,Access to Healthy Foods,Restaurant/Retail,Kentucky Grown Agriculture in State Resort Parks,LEG,001AHF
2009,1,Illinois,Nutrition,Liability and Indemnity,School/After School,General Revenue Fund Appropriation,LEG,030LAI
2009,1,New York,Obesity,Appropriations,Community,Neighborhood Preservation Company Activities,LEG,002APP
2011,1,Washington,Obesity,Body Mass Index (BMI),School/After School,Additive Transportation Funding,LEG,006BMI
2009,1,Washington,Physical Activity,Access to Recreational Opportunities,School/After School,Capital Budget,LEG,004ARO
2009,1,Minnesota,Nutrition,Liability and Indemnity,Community,Capital Improvements,LEG,030LAI
2010,1,Missouri,Obesity,Food Restrictions,Restaurant/Retail,Local Food Sales Permits,LEG,020FOR
2011,1,Massachusetts,Obesity,Body Mass Index (BMI),Community,Building of More Modern Transportation Systems,LEG,006BMI
2006,1,Virginia,Nutrition,Appropriations,Community,Appropriations,LEG,002APP
2009,1,Michigan,Obesity,Food Restrictions,Community,Farmers Markets,LEG,020FOR
2009,1,Kentucky,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle And Pedestrian Safety,LEG,049BED
2013,1,Texas,Obesity,Sugar Sweetened Beverages,School/After School,Beverages Sold to Students in Schools,LEG,046SSB
2009,1,Missouri,Nutrition,Appropriations,Work Place,Workplace Recognition Program,LEG,002APP
2010,1,Illinois,Nutrition,Fruits and Vegetables,Restaurant/Retail,Farmers Market Technology Improvement Program,LEG,025FAV
2013,3,Delaware,Obesity,Health Insurance Coverage,Community,Prohibiting Discrimination Against Individual Participants and Beneficiaries Based on Health Status,LEG,028HIC
2009,1,District of Columbia,Physical Activity,Public Safety,Community,Neighborhood Economic Development Corporation,LEG,039SAF
2009,1,Wyoming,Nutrition,Agriculture and Farming,Community,Healthy Food Initiative Act,LEG,017AGF
2011,1,Illinois,Physical Activity,Physical Activity Requirements,School/After School,Flavored Milk in School Lunch Program,LEG,035PAR
2010,1,California,Obesity,Appropriations,School/After School,Education: Physical Education,LEG,002APP
2011,1,Arkansas,Obesity,Disparities/Equity,Early Care and Education,Appropriation to the Department of Human Services,LEG,013DEQ
2012,1,Hawaii,Nutrition,Initiatives and Programs,School/After School,An Act Relating to  Sustainability<br>,LEG,053INP
2009,1,Louisiana,Nutrition,Appropriations,Community,Healthy Food Retail,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,001AHF
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrian Safety,LEG,049BED
2009,1,Alabama,Nutrition,Appropriations,School/After School,Childhood Obesity,LEG,002APP
2009,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,State Budget,LEG,021HFR
2011,1,Washington,Physical Activity,Public Transportation,Community,Rural Mobility Grant Program,LEG,040TRS
2011,1,New York,Nutrition,Appropriations,Community,Certified Lactation Consultants,LEG,002APP
2011,1,Minnesota,Nutrition,Appropriations,Community,Capital Improvements,LEG,002APP
2010,1,Rhode Island,Nutrition,Farmers Markets,Restaurant/Retail,Special Supplemental Nutrition Program,REG,016FAM
2011,1,Texas,Obesity,Task Forces/Councils,Community,Interagency Obesity Council,LEG,047TFC
2015,1,Arizona,Physical Activity,Physical Education Requirements,School/After School,Daily Organized Physical Activity,LEG,036PER
2009,1,California,Nutrition,Agriculture and Farming,Community,Budget Act of 2009,LEG,017AGF
2009,1,Minnesota,Nutrition,Farm Direct Foods,Community,Appropriations,LEG,015FDF
2011,1,Tennessee,Obesity,Disparities/Equity,School/After School,Education,LEG,013DEQ
2011,1,Michigan,Obesity,Appropriations,Community,Renaissance Zones,LEG,002APP
2010,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,State Diet Programs,LEG,015FDF
2011,1,California,Nutrition,Fruits and Vegetables,School/After School,Budget Act of 2011,LEG,025FAV
2009,1,Missouri,Nutrition,Fruits and Vegetables,School/After School,Agriculture and Local Foods,LEG,025FAV
2009,1,Vermont,Obesity,Food Restrictions,School/After School,Farmers Markets,LEG,020FOR
2009,1,New York,Nutrition,Agriculture and Farming,Community,Tax Exemption for Buildings on Agricultural Land,LEG,017AGF
2011,1,Washington,Nutrition,School Nutrition,Community,Rural Mobility Grant Program,LEG,043SNU
2009,1,Massachusetts,Nutrition,Medical Care,Community,Livable Communities and Zoning Reform Act,LEG,026MEC
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Fiscal Recovery Emergency Measure,LEG,049BED
2009,1,Illinois,Obesity,Food Restrictions,School/After School,School Code,LEG,020FOR
2011,1,Mississippi,Nutrition,Incentives,School/After School,Sweetened Beverages and Syrups Tax,LEG,029INC
2009,1,Rhode Island,Nutrition,Disparities/Equity,Community,Office of Health Equity,LEG,013DEQ
2011,1,Georgia,Nutrition,Farm Direct Foods,Community,Supplemental Appropriations,LEG,015FDF
2011,1,Tennessee,Nutrition,Access to Healthy Foods,Community,Local Government,LEG,001AHF
2009,1,Alaska,Nutrition,Liability and Indemnity,School/After School,Budget Funds,LEG,030LAI
2010,1,Minnesota,Obesity,Food Restrictions,Community,Capital Investment,LEG,020FOR
2011,1,Massachusetts,Obesity,Appropriations,Community,Motorist Right of Way Violation Penalty,LEG,002APP
2003,1,New York,Obesity,Task Forces/Councils,Community,Childhood Obesity Prevention Program,LEG,047TFC
2011,1,Montana,Obesity,Body Mass Index (BMI),School/After School,Monitoring of Childhood Body Mass Index Trends,LEG,006BMI
2007,1,Hawaii,Obesity,Appropriations,Community,Pedestrian Safety,LEG,002APP
2010,1,California,Nutrition,Farm Direct Foods,Restaurant/Retail,"Agriculture: Fruits, Nuts, Vegetables: State Grown Act",LEG,015FDF
2011,1,New Jersey,Physical Activity,Public Transportation,Community,Designated Transit Villages Business Tax Credit,LEG,040TRS
2015,1,New York,Physical Activity,Physical Activity Requirements,Early Care and Education,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,035PAR
2011,1,Indiana,Physical Activity,Pedestrians/Walking,Community,Agritourism Liability,LEG,052PED
2011,1,Oklahoma,Nutrition,Incentives,Community,Healthier Neighborhood Living Task Force,LEG,029INC
2010,1,Texas,Physical Activity,Physical Education Requirements,Community,Juvenile Justice Alternative Education Programs,REG,036PER
2011,1,Vermont,Nutrition,Appropriations,Community,Green Mountain Care,LEG,002APP
2013,1,New York,Nutrition,Trans Fats,Restaurant/Retail,An Act to Amend the Public Health Law,LEG,050FAT
2002,1,District of Columbia,Obesity,Appropriations,School/After School,February Budget Modifications for FY 2002 Grant Funds Approval Emergency Act of 2002<br>,LEG,002APP
2002,1,New York,Nutrition,Farm Direct Foods,Community,An Act Making Appropriations for the Support of  Government<br>,LEG,015FDF
2009,1,Maryland,Obesity,Body Mass Index (BMI),Community,Maryland Community Enhancement,LEG,006BMI
2011,1,Mississippi,Nutrition,Appropriations,Community,Outdoor Advertising,LEG,002APP
2012,1,California,Physical Activity,Pedestrians/Walking,Community,An Act Relating to Parks<br>,LEG,052PED
2009,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2011,1,Oregon,Obesity,Appropriations,Community,Healthy Lifestyles for Children,LEG,002APP
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Rio De Vida Planning and Improvement District,LEG,052PED
2011,1,Connecticut,Obesity,Appropriations,Community,Smart Growth Principles,LEG,002APP
2010,1,District of Columbia,Obesity,Menu Labeling,Community,Eminent Domain,LEG,032MNL
2011,1,Tennessee,Obesity,Food Restrictions,Community,Taxes,LEG,020FOR
2011,1,Connecticut,Nutrition,Appropriations,Community,Plan to Encourage,LEG,002APP
2009,1,Florida,Physical Activity,Incentives,School/After School,School Wellness and Physical Education Policies,LEG,029INC
2009,1,Massachusetts,Nutrition,Fruits and Vegetables,School/After School,Healthy School Meals,LEG,025FAV
2011,1,Arizona,Physical Activity,"Parks, Recreation and Trails",Community,City and County Planning and Aggregate Resources,LEG,034PRT
2014,2,Illinois,Physical Activity,Appropriations,Community,Appropriations,LEG,002APP
2007,1,North Carolina,Nutrition,Fruits and Vegetables,School/After School,2007 Appropriation Act,LEG,025FAV
2015,1,Minnesota,Nutrition,Access to Healthy Foods,Community,Urban Agriculture,LEG,001AHF
2011,1,Arizona,Physical Activity,Bicycling,Community,City and County Planning and Aggregate Resources,LEG,005BIK
2005,1,California,Nutrition,Farm Direct Foods,Community,Farmers' Markets,LEG,015FDF
2013,1,Illinois,Nutrition,Food Assistance Programs,Restaurant/Retail,An Act Concerning Public Aid,LEG,003FAP
2013,1,Wisconsin,Obesity,Initiatives and Programs,Work Place,An Act Relating to an Income and Franchise Tax Credit for Workplace Wellness Programs,LEG,053INP
2001,1,New York,Physical Activity,Bicycling,Community,Pedestrian Accident Reporting,LEG,005BIK
2012,1,Oklahoma,Nutrition,Nutrition Standards,School/After School,An Act Relating to Beverages in Schools<br>,LEG,010NUS
2010,1,Illinois,Nutrition,Appropriations,Community,Fresh Produce in Schools,LEG,002APP
2011,1,Georgia,Obesity,Food Restrictions,School/After School,Georgia Grown Farm Products,LEG,020FOR
2011,1,California,Nutrition,Liability and Indemnity,Community,Housing and Emergency Shelter Trust Fund Acts,LEG,030LAI
2011,1,Wisconsin,Physical Activity,Physical Activity Requirements,Work Place,An Act Relating to Income and Franchise Tax Credit for Workplace Wellness Programs<br><br>,LEG,035PAR
2010,1,Kentucky,Obesity,Sugar Sweetened Beverages,Community,Energy Drinks,LEG,046SSB
2011,1,Nebraska,Nutrition,Appropriations,Community,Nebraska Healthy Food Financing Initiative Act,LEG,002APP
2001,1,Montana,Nutrition,Appropriations,School/After School,School Breakfast Program,LEG,002APP
2004,1,Maryland,Obesity,Task Forces/Councils,Community,Health Insurance Treatment of Morbid Obesity,LEG,047TFC
2010,1,Hawaii,Nutrition,Appropriations,Community,Local Agricultural Producers and Retailers,LEG,002APP
2009,1,Wisconsin,Nutrition,School Nutrition,School/After School,Physical Fitness Assessments,LEG,043SNU
2011,1,Pennsylvania,Nutrition,Healthier Food Retail and Food Deserts,School/After School,School Foods Reform,LEG,021HFR
2009,1,Massachusetts,Nutrition,Fruits and Vegetables,Community,Public Contracting With Massachusetts Farmers,LEG,025FAV
2011,1,Tennessee,Obesity,Appropriations,Restaurant/Retail,Taxes,LEG,002APP
2010,1,Maryland,Obesity,Appropriations,Community,Health Improvement and Disease Prevention Act,LEG,002APP
2009,1,Rhode Island,Physical Activity,Physical Education Requirements,School/After School,School Health Programs,REG,036PER
2013,4,New York,Nutrition,Farm Direct Foods,Community,An act to amend the law in relation to procurement of locally grown farm and food products and codifying the NY state council on food policy.,LEG,015FDF
2009,1,Louisiana,Obesity,Menu Labeling,Community,Income Tax Credit,LEG,032MNL
2009,1,New York,Physical Activity,Bicycling,Community,Safe Access to Public Roads,LEG,005BIK
2011,1,California,Nutrition,Food Security,School/After School,Budget Act of 2011,LEG,023FOS
2011,1,New York,Physical Activity,Appropriations,School/After School,Grant Program for Collaborative School Initiatives,LEG,002APP
2011,1,South Carolina,Nutrition,Farm Direct Foods,School/After School,Student Snack Food Consumption,LEG,015FDF
2011,1,Washington,Physical Activity,Public Transportation,Community,Residential Infrastructure Development,LEG,040TRS
2010,1,Illinois,Nutrition,Farmers Markets,Community,Department of Human Services,LEG,016FAM
2011,1,Massachusetts,Obesity,Health Insurance Coverage,Medical and/or Hospital,Certified Group Purchasing Cooperatives,REG,028HIC
2008,1,New Jersey,Physical Activity,Incentives,Work Place,Payroll Deductions,REG,029INC
2011,1,Michigan,Nutrition,Farmers Markets,Community,Downtown Development Authorities,LEG,016FAM
2009,1,New York,Physical Activity,Physical Education Requirements,School/After School,Statewide School Nutrition Standards,LEG,036PER
2009,1,Massachusetts,Nutrition,Point of Purchase Promotion,Community,Healthy Transportation Planning,LEG,037POP
2011,1,California,Physical Activity,Bicycling,Community,"An Act Related to ""Parks Make Life Better!"" Month<br>",LEG,005BIK
2014,2,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Parks Appropriations,LEG,052PED
2011,1,Hawaii,Nutrition,Trans Fats,Work Place,Wellness,LEG,050FAT
2010,1,Hawaii,Obesity,Appropriations,Community,Street Repairs,LEG,002APP
2010,1,New Jersey,Obesity,Menu Labeling,Community,Low Income Housing Tax Credit Qualified Allocation Plan,REG,032MNL
2009,1,New York,Nutrition,Medical Care,Community,Safe Access to Public Roads,LEG,026MEC
2011,1,Missouri,Nutrition,Food Policy Councils,Restaurant/Retail,Sewer Service Lines Failure Repair Fee,LEG,022FPC
2011,1,Minnesota,Obesity,Appropriations,Community,Capital Investment,LEG,002APP
2010,1,Texas,Nutrition,Farm Direct Foods,Early Care and Education,Nutrition And Food Service,REG,015FDF
2011,1,Hawaii,Nutrition,Appropriations,School/After School,Taxation,LEG,002APP
2009,1,Alabama,Nutrition,Appropriations,Community,Public Education Appropriations,LEG,002APP
2009,1,Michigan,Nutrition,Agriculture and Farming,Community,Agriculture Loans,LEG,017AGF
2009,1,Maryland,Nutrition,School Nutrition,Early Care and Education,Public Schools,LEG,043SNU
2005,1,Maine,Obesity,Liability and Indemnity,Restaurant/Retail,Commonsense Consumption of Food,LEG,030LAI
2009,1,New York,Nutrition,Appropriations,Community,Definition of Greenmarket,LEG,002APP
2009,1,Connecticut,Physical Activity,Public Transportation,Community,Municipal Revenue Diversification,LEG,040TRS
2010,1,New York,Obesity,Incentives,Community,State Fiscal Plan,LEG,029INC
2011,1,Florida,Physical Activity,Physical Education Requirements,School/After School,Chronic Diseases<br>,LEG,036PER
2012,4,California,Physical Activity,Incentives,Community,Qualified Residential Rental Projects,REG,029INC
2011,1,Hawaii,Nutrition,School Nutrition,Restaurant/Retail,Taxation,LEG,043SNU
2011,1,Texas,Physical Activity,Public Safety,Community,Creation of the Bridgeland Management District,LEG,039SAF
2009,1,Massachusetts,Nutrition,Agriculture and Farming,Community,Food Policy Council,LEG,017AGF
2011,1,Oklahoma,Obesity,Menu Labeling,Community,License Discounts For Healthy Restaurants,LEG,032MNL
2013,1,Illinois,Nutrition,Food Assistance Programs,Community,An Act Concerning Public Aid,LEG,003FAP
2009,1,Georgia,Nutrition,Nutrition Standards,Early Care and Education,Children's Transition Care Centers,REG,010NUS
2009,1,Illinois,Nutrition,Appropriations,Community,Menu Education and Labeling Act,LEG,002APP
2009,1,Massachusetts,Physical Activity,Safe Routes to Schools,Community,Transportation System Modernization,LEG,041SRS
2010,1,Vermont,Nutrition,Food Assistance Programs,School/After School,Nutrition Assistance Program,LEG,003FAP
2009,1,Illinois,Nutrition,Appropriations,Community,Fiscal Year 2010 Appropriations,LEG,002APP
2013,1,Texas,Nutrition,Initiatives and Programs,Community,An Act Relating to a Nutrition and Wellness Education Pilot Program for Certain Recipients of Certain State Benefits,LEG,053INP
2009,1,Illinois,Nutrition,Nutrition Standards,Medical and/or Hospital,Specialized Healthcare Delivery Systems,REG,010NUS
2010,1,South Carolina,Nutrition,Farmers Markets,Restaurant/Retail,Litigation Settlement,LEG,016FAM
2010,1,Pennsylvania,Obesity,Body Mass Index (BMI),Community,Public Private Transportation Partnership,LEG,006BMI
2004,1,Connecticut,Nutrition,Access to Healthy Foods,School/After School,Nutrition In Schools,LEG,001AHF
2010,1,Maryland,Physical Activity,Physical Education Requirements,School/After School,Students With Disabilities,LEG,036PER
2010,1,District of Columbia,Physical Activity,Zoning/Land Use,Community,Budget Support Congressional Review,LEG,033ZON
2012,1,New York,Physical Activity,Incentives,School/After School,Relates to Obesity Prevention<br>,LEG,029INC
2011,1,Mississippi,Nutrition,Vending,Community,Exercise Equipment Retail Sales Tax,LEG,051VEN
2011,1,Georgia,Nutrition,Agriculture and Farming,Community,Georgia Grown Farm Products,LEG,017AGF
2009,1,Washington,Obesity,Health Insurance Coverage,School/After School,Community And Surplus Schools,LEG,028HIC
2011,1,Tennessee,Obesity,Appropriations,Community,Taxes,LEG,002APP
2010,1,Minnesota,Obesity,Food Restrictions,Community,State Government,LEG,020FOR
2009,1,Arkansas,Nutrition,Farm Direct Foods,Community,Raw Farm Products,LEG,015FDF
2009,1,Vermont,Nutrition,Incentives,Community,Meals and Rooms Tax,REG,029INC
2009,1,Massachusetts,Nutrition,Agriculture and Farming,School/After School,Promoting Better Health in Public Schools,LEG,017AGF
2011,1,Missouri,Nutrition,Access to Healthy Foods,Community,Streamlined Sales and Use Tax Agreement,LEG,001AHF
2009,1,Rhode Island,Physical Activity,Disparities/Equity,Medical and/or Hospital,Office of Health Equity,LEG,013DEQ
2011,1,Ohio,Nutrition,Appropriations,School/After School,Ohio Sustainable Food Advisory Council,LEG,002APP
2009,1,Mississippi,Obesity,Appropriations,Community,Major Economic Impact Act,LEG,002APP
2010,1,Hawaii,Nutrition,Incentives,Community,General Excise Taxes on Sweetened Beverages,LEG,029INC
2010,1,Vermont,Nutrition,Healthier Food Retail and Food Deserts,Community,Soft Drinks,LEG,021HFR
2009,1,Massachusetts,Obesity,Appropriations,Community,Land Use,LEG,002APP
2010,1,Arkansas,Nutrition,Liability and Indemnity,Community,2010 Community Development Block Grant,REG,030LAI
2011,1,New York,Nutrition,Appropriations,School/After School,School Body Mass Index Analysis,LEG,002APP
2012,3,California,Physical Activity,Zoning/Land Use,Community,Business Regulations,REG,033ZON
2006,1,Virginia,Nutrition,Farm Direct Foods,School/After School,Farm to School Website,LEG,015FDF
2011,1,Indiana,Nutrition,Agriculture and Farming,School/After School,Farm to School Plan,LEG,017AGF
2010,1,Missouri,Obesity,Food Restrictions,Community,Urban Farming Task Force,LEG,020FOR
2011,1,Hawaii,Obesity,Body Mass Index (BMI),Medical and/or Hospital,Health,LEG,006BMI
2010,1,Ohio,Obesity,Food Restrictions,Restaurant/Retail,"Women, Infants and Children (WIC) Program",REG,020FOR
2011,1,California,Obesity,Menu Labeling,Community,Redevelopment,LEG,032MNL
2009,1,California,Obesity,Disparities/Equity,Early Care and Education,Child Care: Nutritional Requirements,LEG,013DEQ
2011,1,Nevada,Nutrition,Liability and Indemnity,Community,Redevelopment Agencies,LEG,030LAI
2013,1,New York,Nutrition,Breastfeeding,Restaurant/Retail,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,007BFD
2009,1,New Jersey,Obesity,Appropriations,Community,Pedestrian Safety and Traffic Control,LEG,002APP
2011,1,Minnesota,Nutrition,Farm Direct Foods,Community,Agricultural Property Taxation,LEG,015FDF
2012,2,New York,Obesity,Body Mass Index (BMI),School/After School,An Act in Relation to Screening for Childhood Obesity<br>,LEG,006BMI
2012,1,Minnesota,Physical Activity,Bicycling,Community,An Act Relating to Capital Improvements<br>,LEG,005BIK
2010,1,Wyoming,Nutrition,Farmers Markets,Community,Agriculture,LEG,016FAM
2009,1,Minnesota,Nutrition,Appropriations,Community,Economic Development,LEG,002APP
2010,1,Ohio,Nutrition,Point of Purchase Promotion,Restaurant/Retail,"Women, Infants and Children (WIC) Program",REG,037POP
2011,1,Georgia,Nutrition,Appropriations,Community,Sustainable Agriculture,LEG,002APP
2007,1,New York,Nutrition,Appropriations,Community,Application for State Assistance,LEG,002APP
2010,1,Iowa,Nutrition,Medical Care,Community,Eluding A Law Enforcement Officer,LEG,026MEC
2009,1,North Carolina,Nutrition,Liability and Indemnity,Community,Public Health Initiatives,LEG,030LAI
2005,1,New Mexico,Physical Activity,Incentives,Work Place,State Employees Transportation Fringe Benefit,LEG,029INC
2009,1,Massachusetts,Physical Activity,Bicycling,Community,Livable Communities and Zoning Reform Act,LEG,005BIK
2002,1,District of Columbia,Nutrition,Disparities/Equity,Community,An Act Making Appropriations   <br>,LEG,013DEQ
2011,1,New York,Physical Activity,Task Forces/Councils,Community,Establishment of a Community Gardens  Task Force,LEG,047TFC
2013,1,New York,Nutrition,Breastfeeding,Community,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,007BFD
2005,1,California,Nutrition,Healthier Food Retail and Food Deserts,Community,Nutrition: Healthy Food Purchase Pilot Program,LEG,021HFR
2009,1,New Mexico,Nutrition,Farm Direct Foods,School/After School,Fresh Fruit for School Lunches,LEG,015FDF
2007,1,California,Physical Activity,Initiatives and Programs,Work Place,Senate Concurrent  Resolution<br>,LEG,053INP
2011,1,Florida,Physical Activity,Physical Education Requirements,School/After School,Physical Education in Public Schools,LEG,036PER
2011,1,Georgia,Nutrition,Access to Healthy Foods,Community,Sustainable Agriculture,LEG,001AHF
2010,1,Hawaii,Nutrition,Fruits and Vegetables,Restaurant/Retail,Taro Security,LEG,025FAV
2005,1,Massachusetts,Nutrition,Farm Direct Foods,Community,An Act Relative to Economic Investments in the Commonwealth <br>,LEG,015FDF
2011,1,California,Physical Activity,Public Transportation,Community,Subdivisions,LEG,040TRS
2011,1,Florida,Obesity,Liability and Indemnity,Work Place,State Employees Health Insurance Benefits,LEG,030LAI
2011,1,Oklahoma,Nutrition,Nutrition Standards,Restaurant/Retail,Beekeepers Authority to Sell Honey,LEG,010NUS
2011,1,Tennessee,Nutrition,Appropriations,Restaurant/Retail,Taxes,LEG,002APP
2010,1,New York,Nutrition,Incentives,Work Place,Advisory Committee on Public Wellness,LEG,029INC
2011,1,Arkansas,Obesity,Food Restrictions,Restaurant/Retail,Farmers Market Regulation,LEG,020FOR
2005,1,Illinois,Physical Activity,Access to Recreational Opportunities,Community,Physical Fitness Services Act Technical Change,LEG,004ARO
2010,1,New Jersey,Obesity,Menu Labeling,Community,Economic Recovery Districts,LEG,032MNL
2011,1,Hawaii,Physical Activity,Disparities/Equity,Community,Traffic Safety,LEG,013DEQ
2011,1,Missouri,Obesity,Food Restrictions,Restaurant/Retail,County Water Supply Lake Authority,LEG,020FOR
2011,1,Colorado,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Traffic,LEG,049BED
2003,1,New York,Nutrition,Food Security,Community,An Act Making Appropriations,LEG,023FOS
2002,1,District of Columbia,Nutrition,Food Security,Community,An Act Making Appropriations   <br>,LEG,023FOS
2009,1,Pennsylvania,Obesity,Portion Size,School/After School,Education Code,LEG,038POS
2011,1,Maryland,Nutrition,Medical Care,Community,Transit Thresholds and Treatment Corridors,LEG,026MEC
2005,1,Tennessee,Nutrition,Appropriations,Community,An Act Appropriating Money <br>,LEG,002APP
2009,1,Mississippi,Nutrition,Appropriations,Community,Tobacco and Sales Tax,LEG,002APP
2011,1,New York,Nutrition,Incentives,Restaurant/Retail,Calcium Purchasing Preference Initiative,LEG,029INC
2010,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Housing Finance and Development Corporation,LEG,006BMI
2011,1,Arizona,Nutrition,Disparities/Equity,Community,Long Term Care Facilities and Standards,LEG,013DEQ
2009,1,Tennessee,Obesity,Menu Labeling,Restaurant/Retail,Food and Food Products,LEG,032MNL
2010,1,Pennsylvania,Obesity,Appropriations,Restaurant/Retail,Appropriation Bill,LEG,002APP
2011,1,Texas,Obesity,Appropriations,School/After School,Unstructured Activity Requirements for Students,LEG,002APP
2009,1,Massachusetts,Obesity,Disparities/Equity,School/After School,Physical Activity in Schools,LEG,013DEQ
2003,1,New York,Nutrition,Appropriations,Community,An Act Making Appropriations<br>,LEG,002APP
2011,1,West Virginia,Physical Activity,Task Forces/Councils,School/After School,Child Safety,LEG,047TFC
2009,1,Hawaii,Obesity,Access to Drinking Water,Community,School Traffic Safety,LEG,014ADW
2007,1,Michigan,Nutrition,Appropriations,School/After School,Farm to School Procurement Act,LEG,002APP
2010,1,New York,Nutrition,Appropriations,School/After School,Healthy Kids Act Pilot Program,LEG,002APP
2009,1,Missouri,Obesity,Body Mass Index (BMI),School/After School,Physical Education,LEG,006BMI
2009,1,Pennsylvania,Obesity,Food Restrictions,Community,General Fund Expenses,LEG,020FOR
2011,1,Pennsylvania,Obesity,Incentives,Medical and/or Hospital,Healthy Living Committee Discount,LEG,029INC
2010,1,Texas,Obesity,Appropriations,Community,2011 Housing Tax Credit Program,REG,002APP
2009,1,Ohio,Nutrition,Trans Fats,School/After School,Standards for Vending Machine Foods in Schools,LEG,050FAT
2011,1,Hawaii,Nutrition,Fruits and Vegetables,School/After School,Child Nutrition Programs,LEG,025FAV
2010,1,Rhode Island,Obesity,Appropriations,Community,Motor and Other Vehicles,LEG,002APP
2009,1,California,Nutrition,Breastfeeding,Medical and/or Hospital,Health Care Coverage: Breast-Feeding,LEG,007BFD
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Right of way Fines and Penalties,LEG,049BED
2009,1,New York,Obesity,Appropriations,Community,Low-Income Housing Credit Qualified Allocation Plan,REG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Restaurant/Retail,Agribusiness,LEG,001AHF
2009,1,Alabama,Obesity,Menu Labeling,School/After School,School Lunch Menus,LEG,032MNL
2011,1,District of Columbia,Nutrition,Fruits and Vegetables,School/After School,Healthy Schools Amendment,LEG,025FAV
2011,1,Connecticut,Obesity,Appropriations,Community,Historic Structure Tax Credits,LEG,002APP
2009,1,New York,Nutrition,Farm Direct Foods,Community,Wholesale Regional Farmers Markets,LEG,015FDF
2011,1,Massachusetts,Obesity,Liability and Indemnity,Community,Sweetened Snack Subsidy,LEG,030LAI
2011,1,Minnesota,Physical Activity,School Siting,Community,Capital Investment,LEG,042SIT
2008,1,Mississippi,Nutrition,Incentives,Community,Agriculture and Commerce,LEG,029INC
2010,1,Wisconsin,Nutrition,Farmers Markets,Community,Food Processing Plants,REG,016FAM
2013,1,Louisiana,Nutrition,Access to Healthy Foods,Medical and/or Hospital,Crisis Receiving Centers Licensing Requirements<br>,REG,001AHF
2011,1,Nebraska,Nutrition,Access to Healthy Foods,Restaurant/Retail,Appropriation Supplement,LEG,001AHF
2011,1,New Mexico,Nutrition,Farm Direct Foods,Community,Agriculture and Farmers Markets,LEG,015FDF
2012,1,Alabama,Nutrition,Agriculture and Farming,Restaurant/Retail,Establishes an Alabama Purchase of Local Agricultural Products Incentive Program Fund<br>,LEG,017AGF
2010,1,South Dakota,Physical Activity,Access to Recreational Opportunities,School/After School,School Land Access Permits and Fees,LEG,004ARO
2011,1,Idaho,Obesity,Menu Labeling,Community,Urban Renewal,LEG,032MNL
2007,1,District of Columbia,Physical Activity,Built Environment and Street-Scale Design,Community,An Act Making Appropriations,LEG,049BED
2009,1,California,Physical Activity,Physical Activity Requirements,Early Care and Education,Child Care: Nutritional Requirements,LEG,035PAR
2011,1,Florida,Physical Activity,School Siting,School/After School,Growth Management,LEG,042SIT
2010,1,Oregon,Nutrition,Disparities/Equity,Community,Senior Farm Direct Nutrition Program,REG,013DEQ
2011,1,Georgia,Physical Activity,Public Safety,Community,Revenue and Tax,LEG,039SAF
2011,1,California,Nutrition,Nutrition Standards,Work Place,Public Contracts: Healthy and Sustainable Food,LEG,010NUS
2011,1,Texas,Physical Activity,Public Safety,Community,Acquisition of Real Property,LEG,039SAF
2011,1,Georgia,Nutrition,Access to Healthy Foods,School/After School,Farm to School Programs,LEG,001AHF
2010,1,Illinois,Physical Activity,Appropriations,School/After School,School Code,LEG,002APP
2009,1,New York,Obesity,Body Mass Index (BMI),Community,Smart Growth for the New Century Act,LEG,006BMI
2009,1,Washington,Obesity,Body Mass Index (BMI),School/After School,Transportation Funding,LEG,006BMI
2011,1,Maine,Nutrition,Access to Healthy Foods,Restaurant/Retail,Farmers Markets and Electronic Fund Transfer,LEG,001AHF
