Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
3AP,18+,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,32,0,
2AP,18+,Putnam,County,258,26,
3AP,18+,Nassau,LONG ISLAND JEWISH MEDICAL CENTER,1397,2,
2AP,0-17,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,44,1,
2AP,18+,Dutchess,County,1292,153,
2AP,0-17,Tioga,County,2,0,
2AP,0-17,Staten Island,RICHMOND MEDICAL CENTER DBA RICHMOND UMC,36,3,NO
2AP,18+,Bronx,RECOVERY HEALTH SOLUTIONS IPA,239,9,
2AP,18+,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,1072,134,
2AP,0-17,Chautauqua,County,197,5,
2AP,0-17,Montgomery,County,78,4,NO
2AP,18+,Albany,County,1866,207,
2AP,18+,Manhattan,"THE BRIDGE, INC.",277,49,YES
3AP,0-17,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,64,0,
2AP,0-17,Monroe,"LIBERTY RESOURCES, INC.",36,2,
2AP,0-17,Westchester,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",64,0,
3AP,18+,Bronx,"UNITED BRONX PARENTS, INC.",462,1,NO
2AP,0-17,Greene,County,68,1,
2AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,55,2,NO
3AP,18+,Onondaga,CROUSE HOSPITAL,181,0,NO
2AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,391,62,
3AP,18+,Ulster,STEP ONE CHILD & FAMILY GUIDANCE CENTER ADDIC,34,0,
2AP,18+,Albany,MEDEX D & T CTR,49,2,
3AP,18+,Genesee,County,101,1,NO
3AP,18+,Orange,County,696,1,
2AP,18+,Manhattan,UNIVERSITY OPTOMETRIC CTR,46,7,
2AP,18+,Warren,County,795,65,
2AP,18+,Dutchess,NORTHERN DUTCHESS HOSPITAL,155,14,
3AP,0-17,Wyoming,WYOMING COUNTY COMMUNITY HOSPITAL,22,0,
3AP,0-17,Albany,NYC-HHC HARLEM HOSPITAL CENTER,22,0,NO
3AP,18+,Brooklyn,CAMBA INC,217,2,NO
2AP,18+,Suffolk,County,4455,538,
2AP,18+,Nassau,ADVANTAGE CARE D AND T CTR,232,20,
2AP,18+,Suffolk,CONEY ISLAND MEDICAL PRACTICE PLAN,26,2,
2AP,18+,Brooklyn,NYC-HHC JACOBI MEDICAL CENTER,64,4,
2AP,0-17,Dutchess,County,345,12,
2AP,18+,Orange,BON SECOURS COMMUNITY HOSPITAL,85,15,NO
3AP,18+,Chautauqua,"EHS, INC.",63,0,
2AP,18+,Albany,"UNITY HOUSE OF TROY, INC.",39,5,
2AP,18+,Lewis,County,123,16,
2AP,18+,Nassau,County,5272,601,
2AP,0-17,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,37,2,
3AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",58,0,
2AP,18+,Manhattan,"UPPER MANHATTAN M H CENTER, INC. AKA THE EMMA",521,50,NO
2AP,18+,Dutchess,County,1304,160,
3AP,18+,Manhattan,"CAMBA, INC.",49,0,NO
3AP,18+,Albany,SETON HEALTH SYSTEM,60,0,
3AP,18+,Erie,COMMUNITY ACTION ORG ERIE CTY,27,0,NO
2AP,18+,Sullivan,SDTC THE CENTER FOR DISCOVERY,98,14,
2AP,18+,Yates,County,103,8,
2AP,0-17,Sullivan,County,126,6,
2AP,18+,Rockland,County,1070,186,
2AP,18+,Bronx,MONTEFIORE MEDICAL CENTER,2102,155,
3AP,18+,Livingston,County,319,1,
3AP,18+,Chautauqua,THE CHAUTAUQUA CENTER INC,171,1,
2AP,18+,Brooklyn,KINGSBORO PSYCHIATRIC CENTER,145,33,YES
2AP,18+,Sullivan,County,1133,139,
2AP,18+,Manhattan,BRONX-LEBANON HOSPITAL CENTER,59,5,
3AP,0-17,Manhattan,County,513,0,
2AP,18+,Cortland,"CORTLAND REGIONAL MEDICAL CENTER, INC.",59,8,NO
3AP,18+,Bronx,BASICS INC,23,0,NO
2AP,18+,Montgomery,County,497,37,
3AP,18+,Rockland,County,1055,6,
2AP,18+,Bronx,"COMMUNITY HEALTH PROJECT, INC.",50,1,
2AP,0-17,Sullivan,County,158,7,
3AP,18+,Wyoming,WYOMING COUNTY COMMUNITY HOSPITAL,109,2,
3AP,18+,Allegany,County,122,1,NO
3AP,0-17,Herkimer,County,42,0,NO
3AP,18+,Genesee,County,156,0,
2AP,18+,Nassau,WELLLIFE NETWORK INC.,39,12,
2AP,18+,Erie,"TRANSITIONAL SERVICES, INC.",143,30,YES
2AP,18+,Montgomery,County,449,27,
3AP,18+,Dutchess,VASSAR BROTHERS MEDICAL CENTER,454,2,
2AP,18+,Manhattan,REALIZATION CENTER INC,126,7,NO
2AP,18+,Monroe,OAK ORCHARD HEALTH,59,2,
3AP,18+,Queens,"QUEENS COUNTY NEUROPSYCHIATRIC INSTITUTE,INC.",96,0,NO
3AP,18+,Saint Lawrence,CENTRAL NEW YORK HEALTH HOME NETWOR,28,0,
2AP,0-17,Franklin,County,95,1,
2AP,18+,Otsego,County,636,52,
2AP,18+,Otsego,THE MARY IMOGENE BASSETT HOSPITAL,129,17,
2AP,0-17,Genesee,County,34,0,
2AP,0-17,Queens,NYC-HHC AGENCY NETWORK,51,1,
3AP,18+,Fulton,"THE FAMILY COUNSELING CENTER, INC.",62,0,NO
2AP,18+,Schenectady,County,1574,118,
2AP,18+,Albany,ADIRONDACK HEALTH INSTITUTE INC,61,6,
2AP,18+,Ulster,County,994,116,
2AP,0-17,Fulton,"THE FAMILY COUNSELING CENTER, INC.",82,4,NO
2AP,0-17,Sullivan,County,130,6,NO
3AP,18+,Ontario,ONTARIO COUNTY DEPARTMENT OF MENTAL HEALTH,26,0,
2AP,18+,Brooklyn,"L'REFAUH MED & REHAB CTR.,INC",138,28,
2AP,18+,Broome,County,1084,86,
2AP,18+,Chenango,County,166,15,
3AP,18+,Warren,County,845,0,
3AP,18+,Ulster,KINGSTON HOSPITAL,151,0,
3AP,18+,Suffolk,ST. CHARLES HOSPITAL CORP.,233,2,NO
2AP,18+,Manhattan,ST. JOSEPH'S MEDICAL CENTER,122,23,
3AP,18+,Erie,MERCY HOSPITAL OF BUFFALO,466,4,
3AP,18+,Bronx,NYC-HHC MORRISANIA DIAGNOSTIC & TREATMENT CTR,41,0,NO
2AP,18+,Queens,PROJECT SAMARITAN HLTH SVCS I,608,49,
2AP,18+,Suffolk,"MARYHAVEN CENTER OF HOPE, INC.",85,17,
3AP,18+,Seneca,County,122,1,
2AP,18+,Erie,BUFFALO HEARING & SPEECH CTR,28,7,
3AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,21,0,NO
2AP,18+,Westchester,PHELPS MEMORIAL HOSPITAL CENTER,106,6,
3AP,18+,Westchester,ST. BARNABAS HOSPITAL,85,0,
3AP,18+,Manhattan,"HAMILTON-MADISON HOUSE, INC.",141,0,NO
3AP,18+,Erie,BUFFALO AMBULATORY SURG CTR,28,0,NO
2AP,18+,Putnam,County,272,33,
2AP,18+,Staten Island,County,1591,242,
3AP,18+,Queens,OUTREACH DEVELOPMENT CORPORATION,99,0,
2AP,18+,Tompkins,County,283,18,
2AP,18+,Nassau,County,1,0,
2AP,0-17,Staten Island,County,155,5,
3AP,18+,Manhattan,"UNION SETTLEMENT ASSOCIATION, INC.",55,0,NO
3AP,18+,Steuben,County,374,0,
2AP,18+,Queens,MOUNT SINAI MEDICAL CENTER,89,8,NO
2AP,18+,Brooklyn,ICL HEALTHCARE CHOICES INC,288,60,
3AP,0-17,Queens,NYC-HHC ELMHURST HOSPITAL CENTER,93,1,
3AP,18+,Sullivan,County,359,6,NO
2AP,0-17,Bronx,NYC-HHC AGENCY NETWORK,127,3,NO
2AP,0-17,Otsego,County,248,7,
2AP,0-17,Orange,County,245,10,
3AP,18+,Manhattan,"CREATE,INC.",44,0,NO
2AP,0-17,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,51,0,
3AP,18+,Essex,ELIZABETHTOWN COMMUNITY HSP,75,0,NO
3AP,18+,Brooklyn,"HOUSING WORKS SER,INC AADC",105,0,
2AP,18+,Madison,County,314,21,
3AP,18+,Brooklyn,"BROOKLYN CENTER FOR FAMILIES IN CRISIS, INC.",33,0,NO
2AP,18+,Fulton,County,293,26,
3AP,18+,Staten Island,County,1892,12,NO
3AP,18+,Ontario,"LAKEVIEW HEALTH SERVICES, INC.",111,0,NO
2AP,18+,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,27,0,
2AP,18+,Steuben,County,1,0,
3AP,18+,Rockland,County,1012,9,NO
3AP,0-17,Westchester,"FAMILY SERVICE LEAGUE, INC.",56,0,
3AP,18+,Nassau,COORDINATED BEHAVIORAL CARE IPA,376,1,
3AP,18+,Brooklyn,BRIGHTPOINT HEALTH,237,1,
3AP,18+,Onondaga,CROUSE HOSPITAL,137,1,NO
3AP,18+,Nassau,NYU LANGONE HOSPITALS,68,0,
3AP,18+,Brooklyn,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",678,3,
2AP,18+,Wayne,County,205,23,
2AP,0-17,Saratoga,County,308,8,
2AP,18+,Rensselaer,County,484,54,
3AP,18+,Broome,"UNITED HEALTH SERVICES HOSPITALS, INC.",482,0,NO
2AP,18+,Jefferson,County,483,52,
2AP,18+,Schenectady,County,1611,113,
3AP,0-17,Oswego,County,105,0,
2AP,0-17,Westchester,County,1133,49,
2AP,0-17,Bronx,"UNION COMMUNITY HEALTH CENTER, INC.",53,1,
2AP,18+,Manhattan,County,23747,2480,
3AP,18+,Monroe,HUTHER-DOYLE MEM INSTITUTE,47,0,NO
2AP,18+,Manhattan,"NEW YORK GRACIE SQUARE HOSPITAL, INC., THE",72,5,NO
2AP,18+,Genesee,County,288,16,
2AP,18+,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,456,44,NO
2AP,0-17,Manhattan,"UPPER MANHATTAN M H CENTER, INC. AKA THE EMMA",46,2,
2AP,18+,Albany,UPPER HUDSON PLANNED PARENT,29,0,
2AP,0-17,Albany,ALBANY MEDICAL CENTER,213,11,
2AP,18+,Queens,County,109,6,
3AP,18+,Sullivan,County,382,0,
2AP,18+,Staten Island,County,1605,234,
2AP,18+,Herkimer,County,309,27,
3AP,18+,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,439,4,
2AP,0-17,Queens,County,210,11,
2AP,18+,Westchester,County,1512,326,
2AP,18+,Essex,County,136,14,
2AP,0-17,Schoharie,County,10,0,
3AP,18+,Brooklyn,BEDFORD STUYVESANT FAMILY HEALTH CENTER,128,0,
3AP,0-17,Genesee,UNITED MEMORIAL MEDICAL CTR,24,0,
2AP,18+,Cortland,County,228,16,
3AP,18+,Schenectady,County,1628,2,
3AP,18+,Westchester,"REHABILITATION SUPPORT SERVICES, INC.",185,3,
3AP,18+,Nassau,"MENTAL HEALTH ASSOCIATION OF NASSAU COUNTY, I",172,1,NO
2AP,18+,Columbia,County,230,27,
2AP,0-17,Steuben,County,132,3,
3AP,0-17,Saratoga,"FW OF SARATOGA, INC.",196,0,NO
2AP,18+,Bronx,OMH STATE PC NETWORK,60,18,
2AP,0-17,Chemung,County,141,1,
2AP,18+,Suffolk,"BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,",488,58,
3AP,18+,Schenectady,County,1380,4,
2AP,18+,Manhattan,"PALLADIA, INC.",50,12,
3AP,0-17,Clinton,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CENTER,66,0,
2AP,18+,Brooklyn,UNIVERSITY HOSP OF BROOKLYN,179,17,
3AP,0-17,Dutchess,WESTCHESTER COUNTY HEALTH CARE CORPORATION,55,0,
3AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,62,0,
3AP,18+,Livingston,County,247,1,NO
2AP,0-17,Suffolk,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,23,1,
3AP,18+,Albany,CREEDMOOR PSYCHIATRIC CENTER,63,0,
3AP,18+,Oneida,"UPSTATE CEREBRAL PALSY, INC.",313,0,NO
3AP,18+,Livingston,County,308,1,
2AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",114,13,
2AP,0-17,Orleans,County,23,0,
3AP,18+,Manhattan,GAY MENS HLTH CRISIS AIDS AI,21,1,NO
3AP,18+,Chautauqua,County,962,6,
3AP,18+,Otsego,County,756,5,
2AP,18+,Cayuga,County,280,30,
3AP,18+,Saint Lawrence,ST. LAWRENCE PSYCHIATRIC CENTER,140,0,NO
3AP,18+,Nassau,NEW ISLAND HOSPITAL,103,2,NO
2AP,18+,Livingston,County,306,26,
2AP,18+,Jefferson,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",28,2,NO
3AP,18+,Erie,"MONSIGNOR CARR INSTITUTE, INC.",98,0,NO
2AP,18+,Nassau,NORTH SHORE UNIVERSITY HOSPITAL AT GLEN COVE,45,4,NO
2AP,0-17,Rensselaer,County,168,5,
2AP,18+,Greene,County,270,20,
2AP,18+,Ulster,County,1089,122,
2AP,0-17,Chautauqua,County,208,5,
3AP,0-17,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,41,0,NO
3AP,0-17,Albany,NYC-HHC AGENCY NETWORK,22,0,NO
2AP,18+,Chemung,County,373,33,NO
3AP,18+,Schenectady,County,1631,2,
3AP,18+,Westchester,MID HUDSON VALLEY/ARCS AI,171,3,NO
3AP,18+,Ulster,County,448,1,
3AP,18+,Staten Island,County,407,5,
3AP,18+,Albany,MONTEFIORE MEDICAL CENTER,102,1,NO
3AP,0-17,Bronx,PREMIER HEALTHCARE D & T CTR,107,1,
2AP,18+,Warren,County,834,61,
3AP,18+,Manhattan,"COMMUNITY HEALTH PROJECT, INC.",168,0,
3AP,0-17,Suffolk,"FAMILY SERVICE LEAGUE, INC.",123,0,
2AP,18+,Oneida,County,351,28,
2AP,18+,Manhattan,"TRI CENTER, INC.",25,1,
3AP,18+,Dutchess,County,1281,9,
2AP,0-17,Fulton,County,108,6,
3AP,18+,Suffolk,BEHAVIORAL ENHANCEMENT AND SUBSTANC,62,0,
3AP,0-17,Niagara,"NEW DIRECTIONS YOUTH & FAMILY SERVICES, INC.",25,0,NO
2AP,18+,Manhattan,GODDARD RIVERSIDE COMMUNITY CENTER,32,9,NO
2AP,0-17,Orange,County,236,7,
3AP,0-17,Cayuga,"CAYUGA COUNSELING SERVICES, INC.",35,0,
3AP,18+,Staten Island,County,1531,13,
2AP,18+,Seneca,County,121,11,
3AP,18+,Rensselaer,SAMARITAN HOSPITAL,355,2,
3AP,18+,Manhattan,"COMMUNITY HEALTH PROJECT, INC.",182,0,
2AP,18+,Monroe,County,4365,348,
3AP,18+,Franklin,County,104,0,
3AP,18+,Monroe,IBERO AMERICAN ACTION LEAGUE,23,0,
3AP,18+,Queens,"LIFESPIRE, INC.",47,2,NO
2AP,18+,Manhattan,DIASPORA COMMUNITY SERVICES  AI,37,2,NO
2AP,0-17,Cortland,County,63,2,
3AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",47,0,
2AP,0-17,Brooklyn,County,1025,47,
3AP,18+,Manhattan,SETTLEMENT HEALTH,53,0,
3AP,18+,Fulton,NATHAN LITTAUER HOSPITAL,52,0,NO
2AP,18+,Oswego,"CATH CHAR/RC DIOCESE SYRACUSE, INC., OSWEGO",24,3,
3AP,18+,Westchester,MT VERNON NEIGHBORHOOD HC INC,35,0,NO
3AP,18+,Monroe,VALUE NETWORK IPA,98,0,
2AP,18+,Dutchess,County,1317,144,
2AP,0-17,Manhattan,County,1808,68,
2AP,18+,Schenectady,County,1548,96,
2AP,18+,Brooklyn,BRIDGE BACK TO LIFE CENTER INC,87,6,
2AP,18+,Jefferson,CREDO COMM. CENTER F/T TREATMENT OF ADDICTION,28,1,
2AP,18+,Orange,BON SECOURS COMMUNITY HOSPITAL,123,14,NO
2AP,0-17,Onondaga,County,596,28,
2AP,18+,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,209,10,
2AP,18+,Cortland,County,346,17,
2AP,18+,Westchester,"UNION COMMUNITY HEALTH CENTER, INC.",27,4,
2AP,0-17,Manhattan,County,1709,61,
3AP,0-17,Cayuga,County,113,0,
2AP,0-17,Monroe,County,1270,43,
3AP,0-17,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,119,0,NO
2AP,18+,Queens,CREEDMOOR PSYCHIATRIC CENTER,113,37,
2AP,18+,Otsego,County,751,67,
3AP,18+,Chemung,IRA DAVENPORT MEM HSP IN,44,0,NO
3AP,18+,Columbia,County,88,0,NO
3AP,18+,Brooklyn,NYC-HHC AGENCY NETWORK,1312,7,
3AP,18+,Manhattan,County,25657,89,
3AP,18+,Nassau,"LONG ISLAND FQHC, INC.",116,1,
2AP,18+,Albany,County,5212,887,
3AP,18+,Bronx,"PSCH, INC.",28,0,NO
2AP,18+,Manhattan,HENRY STREET SETTLEMENT,77,16,
2AP,0-17,Putnam,County,29,0,
2AP,0-17,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",22,2,
3AP,18+,Steuben,County,382,2,
2AP,18+,Oneida,County,1734,153,
2AP,18+,Fulton,"THE FAMILY COUNSELING CENTER, INC.",35,2,NO
3AP,18+,Chenango,County,38,0,
3AP,18+,Chautauqua,County,907,7,
3AP,18+,Queens,"ADVANCED CENTER FOR PSYCHOTHERAPY, INC.",54,0,
2AP,0-17,Jefferson,County,150,3,
2AP,18+,Bronx,ST. BARNABAS HOSPITAL,1103,145,NO
3AP,18+,Suffolk,"AID TO THE DEVELOPMENTALLY DISABLED, INC.",22,0,
3AP,18+,Brooklyn,"ST. VINCENT'S SERVICES, INC.",72,0,NO
3AP,18+,Madison,County,105,2,NO
2AP,18+,Westchester,DOMINICAN SISTERS FAMILY LTHH,37,3,
2AP,0-17,Dutchess,VASSAR BROTHERS MED CTR,43,2,NO
2AP,18+,Albany,SUNNYVIEW HOSP,39,5,
2AP,0-17,Chenango,County,62,1,
2AP,18+,Rockland,County,1066,161,
2AP,0-17,Fulton,"THE FAMILY COUNSELING CENTER, INC.",87,3,NO
2AP,18+,Orleans,County,18,3,
3AP,18+,Saratoga,HEALTHCARE PARTNERS OF SARATOGA LTD,75,0,
2AP,0-17,Manhattan,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,30,1,NO
3AP,18+,Manhattan,REALIZATION CENTER INC,183,0,
3AP,18+,Staten Island,County,1531,13,
2AP,18+,Manhattan,VERITAS THERAPEUTIC COMMUNIT,25,0,NO
2AP,18+,Rensselaer,"HUDSON-MOHAWK RECOVERY CENTER, INC.",23,1,
3AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",56,0,NO
2AP,18+,Washington,WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEAL,61,3,NO
2AP,18+,Sullivan,County,889,112,
2AP,18+,Brooklyn,BROOKLYN HOSPITAL CENTER,659,60,
2AP,18+,Hamilton,County,6,1,
2AP,18+,Allegany,County,178,14,
2AP,18+,Bronx,AVICENNA AMBULATORY SURGERY CENTER,70,8,
2AP,18+,Erie,County,4231,401,
2AP,0-17,Manhattan,County,1777,80,
2AP,18+,Brooklyn,HEARTSHARE WELLNESS LTD,247,61,YES
3AP,0-17,Washington,County,64,0,
2AP,0-17,Lewis,County,10,1,
2AP,18+,Queens,"INSTITUTE FOR COMMUNITY LIVING, INC.",28,8,NO
2AP,18+,Albany,County,5948,971,
2AP,18+,Bronx,County,545,39,
3AP,0-17,Queens,County,707,0,
3AP,18+,Niagara,"NORTHPOINTE COUNCIL, INC",56,0,NO
2AP,18+,Ulster,County,176,36,
2AP,18+,Albany,ST. PETER'S HOSPITAL,111,17,
2AP,0-17,Tioga,County,16,1,
2AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,95,3,NO
2AP,18+,Broome,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,110,15,NO
2AP,0-17,Delaware,County,33,2,
2AP,18+,Putnam,County,237,22,
3AP,18+,Brooklyn,SO BROOKLYN MED ADMIN SVCS,44,1,NO
3AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,31,1,
3AP,18+,Clinton,CLINTON COUNTY COMMUNITY SERVICES BOARD,47,0,NO
3AP,0-17,Manhattan,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,27,0,
3AP,18+,Oneida,"CATH CHAR RC DIO/SYR, NY, INC-ONEIDA/MADISON",41,0,NO
2AP,18+,Brooklyn,County,11278,1216,
2AP,18+,Manhattan,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",116,9,
3AP,18+,Oswego,County,42,0,
2AP,18+,Suffolk,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,441,43,NO
3AP,18+,Oswego,County,431,1,
2AP,18+,Manhattan,OMH STATE PC NETWORK,65,16,YES
2AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,111,10,
2AP,18+,Brooklyn,NYC-HHC CONEY ISLAND HOSPITAL,325,44,NO
3AP,0-17,Chemung,ST. JOSEPH'S HOSPITAL,31,0,NO
3AP,18+,Essex,County,140,1,
3AP,18+,Westchester,NORTHWELL HEALTH NETWORK,66,0,
2AP,0-17,Oswego,County,94,1,
2AP,18+,Queens,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",147,26,NO
2AP,18+,Livingston,County,309,22,
3AP,18+,Sullivan,County,1801,8,
2AP,0-17,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,64,3,NO
3AP,18+,Suffolk,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,303,2,NO
2AP,18+,Region,Region,16344,2151,
3AP,18+,Albany,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,129,1,
3AP,0-17,Brooklyn,County,972,1,NO
3AP,18+,Westchester,"VOCATIONAL INSTRUCTION PROJECT COMM. SVCS, IN",34,0,
2AP,0-17,Yates,County,23,0,
2AP,18+,Erie,"LAKE SHORE BEHAVIORAL HEALTH, INC.",446,34,NO
2AP,0-17,Wyoming,County,37,1,
2AP,18+,Otsego,SOUTHERN TIER AIDS PROGRAM AI,21,0,
2AP,0-17,Queens,"LIFELINE CENTER FOR CHILD DEVELOPMENT, INC.",22,1,NO
3AP,18+,Manhattan,SES OPERATING CORP D/B/A HARLEM EAST LIFE PLA,129,0,
2AP,18+,Sullivan,County,1822,240,
3AP,0-17,Cortland,County,68,0,
3AP,18+,Warren,County,782,2,
2AP,18+,Wyoming,WYOMING COUNTY COMMUNITY HOSPITAL,98,9,
3AP,0-17,Broome,OUR LADY OF LOURDES MEMORIAL HOSPITAL,62,0,NO
2AP,18+,Allegany,County,196,17,
2AP,18+,Queens,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,164,14,NO
2AP,18+,Oswego,County,393,34,
2AP,18+,Wyoming,County,130,6,
3AP,18+,Columbia,County,218,1,
2AP,18+,Cayuga,County,180,26,NO
3AP,0-17,Nassau,SOUTH NASSAU COMMUNITIES HOSPITAL,28,0,NO
2AP,18+,Ontario,County,651,72,
3AP,18+,Monroe,CATHOLIC CHARITIES COMMUNITY SERVICES,44,0,
2AP,18+,Greene,County,264,15,
2AP,0-17,Fulton,County,130,5,
2AP,0-17,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,52,1,
2AP,18+,Monroe,County,4285,332,
2AP,18+,Brooklyn,NY COMMUNITY HOSP OF BROOKLYN,117,16,NO
2AP,18+,Columbia,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",73,9,
3AP,18+,Westchester,County,9277,58,
2AP,18+,Brooklyn,BRIDGE BACK TO LIFE CENTER INC,64,6,
2AP,18+,Schenectady,VISITING NURS SVC/SCHTD & SAR CNTY,192,23,
2AP,0-17,Onondaga,OMH STATE PC NETWORK,54,3,
3AP,18+,Suffolk,EASTERN LONG ISLAND HOSPITAL ASSOCIATION,84,0,NO
2AP,0-17,Rensselaer,County,154,4,
2AP,18+,Lewis,County,53,5,NO
3AP,18+,Bronx,AVICENNA AMBULATORY SURGERY CENTER,30,0,
2AP,0-17,Steuben,County,103,4,
3AP,0-17,Dutchess,ASTOR SERVICES FOR CHILDREN & FAMILIES,256,0,
3AP,18+,Manhattan,"THE BRIDGE, INC.",537,5,
2AP,0-17,Hamilton,County,2,0,
3AP,18+,Allegany,County,173,2,
2AP,18+,Putnam,"PUTNAM FAMILY AND COMMUNITY SERVICES, INC.",107,8,NO
2AP,18+,Erie,County,4938,536,
2AP,18+,Erie,County,4149,377,
3AP,18+,Manhattan,BLANTON-PEALE INSTITUTE,29,0,
3AP,18+,Rensselaer,County,2,0,
3AP,18+,Chenango,CHENANGO MEMORIAL HOSP    INC,60,0,NO
3AP,18+,Manhattan,PREMIER HEALTHCARE D & T CTR,579,8,
3AP,18+,Saint Lawrence,CANTON-POTSDAM HOSPITAL,314,0,
2AP,18+,Rockland,County,1078,181,
3AP,0-17,Manhattan,NEW YORK HOSP MED CTR QUEENS,24,0,NO
2AP,18+,Oneida,AIDS COMMUNITY RESOURCES AI,27,2,
2AP,0-17,Montgomery,County,140,5,
2AP,18+,Manhattan,MEMORIAL HSP CANCER ALLIED,77,6,
3AP,0-17,Rensselaer,County,143,0,
3AP,18+,Rockland,"LOEB HOUSE, INC.",25,0,
2AP,18+,Brooklyn,BROOKLYN PLAZA MEDICAL CTR,31,2,
2AP,18+,Queens,METRO COMMUNITY HEALTH CENTERS INC,92,21,
2AP,18+,Monroe,"CONIFER PARK, INC.",28,0,NO
2AP,18+,Ulster,County,994,116,
2AP,18+,Erie,BUFFALO AMBULATORY SURG CTR,21,1,
2AP,0-17,Cayuga,"CAYUGA COUNSELING SERVICES, INC.",47,0,
2AP,0-17,Schoharie,County,33,1,
2AP,18+,Cortland,County,229,14,
3AP,18+,Monroe,"BEHAVIORAL HEALTH NETWORK, INC.",355,1,
3AP,18+,Ontario,ONTARIO COUNTY DEPARTMENT OF MENTAL HEALTH,52,0,NO
3AP,18+,Orange,HUDSON VALLEY CARE COALITION,50,0,
2AP,18+,Monroe,ROCHESTER PSYCHIATRIC CENTER,47,12,YES
2AP,18+,Nassau,EPISCOPAL HEALTH SERVICES INC.,286,24,NO
3AP,0-17,Hamilton,County,2,0,
3AP,18+,Orange,County,1470,4,
2AP,18+,Bronx,"RMHA, INC. DBA MOSAIC MENTAL HEALTH",126,26,
2AP,18+,Erie,BERTRAND CHAFFEE HOSPITAL,74,5,
2AP,18+,Rockland,County,1076,181,
3AP,18+,Orange,OMH STATE PC NETWORK,50,1,NO
3AP,18+,Otsego,THE MARY IMOGENE BASSETT HOSPITAL,719,2,
2AP,18+,Chemung,County,537,54,
3AP,0-17,Westchester,MENTAL HEALTH ASSOCIATION OF WESTCHESTER COUN,59,0,
2AP,18+,Dutchess,County,1274,155,
2AP,18+,Manhattan,"SERVICES FOR THE UNDERSERVED, INC.",304,43,
3AP,18+,Orange,ST ANTHONY COMMUNITY HOSPITAL,33,0,NO
2AP,18+,Monroe,GREATER ROCHESTER HEALTH HOME NETWORK LLC,393,21,
2AP,18+,Ulster,County,1090,131,
3AP,18+,Saratoga,County,597,3,
2AP,0-17,Putnam,County,29,0,
3AP,18+,Bronx,MORRIS HEIGHTS HEALTH CENTER,303,0,
3AP,18+,Jefferson,CREDO COMM. CENTER F/T TREATMENT OF ADDICTION,46,0,
2AP,0-17,Staten Island,NORTHWELL HEALTH NETWORK,76,2,
3AP,18+,Monroe,"ROCHESTER REHABILITATION CENTER, INC.",137,0,NO
