Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Illinois,Physical Activity,Public Transportation,Community,Tax Increment Allocation Redevelopment Act,LEG,040TRS
2006,1,Connecticut,Nutrition,Appropriations,Community,Budget and Revenue Implementation Provisions,LEG,002APP
2010,1,Hawaii,Obesity,Appropriations,Community,Pedestrian Flag Safety Program,LEG,002APP
2011,1,Minnesota,Nutrition,Liability and Indemnity,Community,Transportation,LEG,030LAI
2012,1,Mississippi,Nutrition,Nutrition Standards,Work Place,An Act Relating to Healthy Food Procurement<br>,LEG,010NUS
2011,1,Mississippi,Nutrition,Appropriations,Community,Farmers Markets,LEG,002APP
2011,1,Washington,Obesity,Appropriations,Community,Rural Mobility Grant Program,LEG,002APP
2009,1,Massachusetts,Obesity,Access to Drinking Water,Community,School Nutrition,LEG,014ADW
2011,1,Massachusetts,Nutrition,Food Assistance Programs,Community,An Act Making Appropriations<br>,LEG,003FAP
2007,1,North Carolina,Obesity,Appropriations,Work Place,2007 Appropriation Act,LEG,002APP
2011,1,Texas,Obesity,Disparities/Equity,Restaurant/Retail,Sweetened Beverages Tax,LEG,013DEQ
2011,1,New York,Physical Activity,Task Forces/Councils,Work Place,An Act to Create a Task Force on Occupational Wellness <br>,LEG,047TFC
2012,1,New York,Nutrition,Media Campaigns,School/After School,An Act in Relation to Combating Incidences of Adult and Childhood Obesity<br>,LEG,031MDC
2009,1,New York,Nutrition,Appropriations,Community,Senior Benefits Card Program,LEG,002APP
2011,1,New Mexico,Nutrition,Farm Direct Foods,Community,Local Food Systems,LEG,015FDF
2011,1,New York,Nutrition,Appropriations,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,002APP
2008,1,New Mexico,Nutrition,Appropriations,Community,General Appropriations,LEG,002APP
2009,1,Connecticut,Nutrition,Appropriations,Community,State Department on Aging,LEG,002APP
2011,1,Texas,Nutrition,Access to Healthy Foods,Restaurant/Retail,Programs to Improve Health of Public School Students,LEG,001AHF
2011,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Land Use,LEG,052PED
2007,1,Oregon,Nutrition,Appropriations,School/After School,Standards for Items Sold in Schools,LEG,002APP
2005,1,Illinois,Physical Activity,Physical Education Requirements,School/After School,School Wellness Policy,LEG,036PER
2011,1,Illinois,Obesity,Appropriations,Restaurant/Retail,Home Rule County Soft Drink Retailers' Occupation Tax,LEG,002APP
2009,1,Texas,Obesity,Appropriations,Community,Food Stamps,LEG,002APP
2011,1,Oregon,Nutrition,Appropriations,Restaurant/Retail,Soft Drink and Candy Tax Amendment,LEG,002APP
2009,1,Florida,Nutrition,Food Security,Restaurant/Retail,Prevention of Obesity,LEG,023FOS
2009,1,Texas,Physical Activity,Bicycling,Community,Partnership for Children in Nature,LEG,005BIK
2012,1,Hawaii,Nutrition,Incentives,Community,An Act Relating to Agricultural Policy<br>,LEG,029INC
2009,1,New Mexico,Nutrition,School Nutrition,Community,Las Vegas Special Olympics Funding,LEG,043SNU
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,Child Nutrition Programs,LEG,001AHF
2011,1,Maine,Nutrition,Appropriations,Community,Farm and Fish to School Program,LEG,002APP
2009,1,Alabama,Nutrition,Appropriations,Community,State Branch Appropriations,LEG,002APP
2009,1,New York,Nutrition,Access to Healthy Foods,Community,Senior Benefits Card Program,LEG,001AHF
2011,1,Washington,Physical Activity,Public Transportation,Community,Residential Infrastructure Development,LEG,040TRS
2011,1,California,Nutrition,School Nutrition,Community,Low-Income Housing Tax Credit Programs,REG,043SNU
2011,1,Minnesota,Nutrition,Fruits and Vegetables,Restaurant/Retail,Capital Investment,LEG,025FAV
2011,1,Connecticut,Nutrition,Farm Direct Foods,Restaurant/Retail,Food Service Permit Fee for Farmers Markets,LEG,015FDF
2011,1,Mississippi,Obesity,Appropriations,Community,Health and Human Services Agencies,LEG,002APP
2010,1,New Jersey,Nutrition,Liability and Indemnity,Community,Economic Recovery Districts,LEG,030LAI
2010,1,Pennsylvania,Nutrition,Agriculture and Farming,Restaurant/Retail,Appropriation Bill,LEG,017AGF
2010,1,New Jersey,Physical Activity,Public Safety,Restaurant/Retail,State Budget,LEG,039SAF
2009,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,State Budget,LEG,021HFR
2009,1,Oregon,Physical Activity,Public Transportation,Community,Grants and Loans,REG,040TRS
2010,1,Illinois,Nutrition,Food Security,Community,BPA Free Kids Act,LEG,023FOS
2011,1,Mississippi,Nutrition,Appropriations,Work Place,Wellness Council Activities,LEG,002APP
2011,1,Maryland,Physical Activity,Appropriations,Community,Proposed Appropriations,LEG,002APP
2010,1,Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Reckless Cycling,LEG,049BED
2012,1,Oklahoma,Nutrition,Farmers Markets,Community,An Act Relating to Revenue and Taxation<br>,LEG,016FAM
2011,1,New York,Nutrition,Farmers Markets,Community,Commissioner of Economic Development,LEG,016FAM
2011,1,Hawaii,Obesity,Appropriations,Community,Planning,LEG,002APP
2009,1,New York,Physical Activity,Pedestrians/Walking,Community,Pedestrians Right of Way,LEG,052PED
2007,1,Hawaii,Physical Activity,Appropriations,Community,Pedestrian Safety,LEG,002APP
2009,1,Ohio,Obesity,Food Restrictions,School/After School,Nutritional Standards,LEG,020FOR
2010,1,Illinois,Nutrition,Farmers Markets,Community,Farmers Markets,LEG,016FAM
2013,2,Rhode Island,Physical Activity,Bicycling,Community,Bike to Work Week,LEG,005BIK
2007,1,Rhode Island,Obesity,Food Restrictions,School/After School,Healthier High School Vending Machines,LEG,020FOR
2006,1,Florida,Nutrition,Appropriations,School/After School,Schools,LEG,002APP
2011,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Coordinated Health Program,LEG,036PER
2010,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,State Highway Administration,LEG,049BED
2015,1,Hawaii,Physical Activity,Public Transportation,Community,The Transit-Oriented Development Revolving Fund,LEG,040TRS
2010,1,Texas,Nutrition,School Nutrition,Community,Definitions for Housing Program Activities,REG,043SNU
2011,1,Montana,Physical Activity,Disabilities,Community,Parks and Recreational Resources,LEG,011DIS
2010,1,Kentucky,Physical Activity,Physical Education Requirements,School/After School,Body Mass Index,LEG,036PER
2007,1,Connecticut,Physical Activity,Task Forces/Councils,Community,Healthfirst Connecticut and Healthy Kids Initiatives,LEG,047TFC
2010,1,Washington,Obesity,Body Mass Index (BMI),Community,Regional Transit Authority Facilities,LEG,006BMI
2012,1,Michigan,Obesity,Appropriations,School/After School,An Act Concerning Appropriations<br>,LEG,002APP
2010,1,New York,Obesity,Appropriations,Community,State Smart Growth Public Infrastructure Policy Act,LEG,002APP
2010,1,Oklahoma,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Markets,LEG,015FDF
2011,1,California,Physical Activity,Public Transportation,Community,Housing and Emergency Shelter Trust Fund Acts,LEG,040TRS
2011,1,Idaho,Nutrition,Medical Care,Community,Eminent Domain,LEG,026MEC
2009,1,Michigan,Nutrition,Farm Direct Foods,School/After School,School Soft Drink Ban,LEG,015FDF
2011,1,Kentucky,Nutrition,Access to Healthy Foods,Restaurant/Retail,Legislative Resolution,LEG,001AHF
2002,1,Alabama,Nutrition,Food Assistance Programs,Community,"An Act To make appropriations for the ordinary expenses of the executive, legislative and judicial agencies of the State<br>",LEG,003FAP
2011,1,Hawaii,Obesity,Appropriations,Community,Loss of Agricultural Lands Task Force,LEG,002APP
2003,1,North Carolina,Obesity,Appropriations,Community,Lower Haw River State Natural Areas,LEG,002APP
2009,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,Hawaii Grown Produce,LEG,017AGF
2010,1,New York,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Markets Facilities Construction Program,LEG,015FDF
2009,1,Massachusetts,Physical Activity,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2009,1,Tennessee,Obesity,Liability and Indemnity,Community,Food and Food Products,LEG,030LAI
2011,1,Massachusetts,Nutrition,Incentives,School/After School,Public School Commercialism Commission,LEG,029INC
2009,1,Minnesota,Nutrition,Food Assistance Programs,Restaurant/Retail,Human Services,LEG,003FAP
2008,1,New York,Physical Activity,Disabilities,Community,"Transportation, Economic Development and Environmental Conservation Budget",LEG,011DIS
2010,1,Maryland,Nutrition,Appropriations,Community,Poultry and Rabbits,LEG,002APP
2011,1,North Carolina,Nutrition,Task Forces/Councils,School/After School,Childhood Obesity Legislative Task Force,LEG,047TFC
2010,1,District of Columbia,Nutrition,Food Assistance Programs,Medical and/or Hospital,Hospital and Medical Services Corporation,LEG,003FAP
2003,1,Pennsylvania,Physical Activity,Media Campaigns,Community,Physical Education and Sports Week,LEG,031MDC
2010,1,District of Columbia,Nutrition,Disparities/Equity,Community,Hospital and Medical Services Corporation,LEG,013DEQ
2010,1,Alabama,Obesity,Appropriations,Community,Government Appropriations,LEG,002APP
2005,1,New York,Nutrition,Agriculture and Farming,Community,An Act to Make Appropriations<br>,LEG,017AGF
2013,1,Mississippi,Obesity,Access to Drinking Water,Community,Compilation,REG,014ADW
2012,3,New York,Nutrition,Incentives,Community,An Act to Amend the New York State Urban Development Corporation Act,LEG,029INC
2010,1,Pennsylvania,Nutrition,Food Security,Restaurant/Retail,Agricultural Surplus System,LEG,023FOS
2009,1,New Mexico,Obesity,Appropriations,Community,Healthy Appropriate Foods,LEG,002APP
2009,1,Illinois,Nutrition,Appropriations,School/After School,School Code,LEG,002APP
2007,1,Iowa,Nutrition,Food Assistance Programs,Community,Farmers Market Nutrition Program,LEG,003FAP
2012,1,Oklahoma,Obesity,Portion Size,School/After School,An Act Relating to Beverages in Schools<br>,LEG,038POS
2009,1,Oklahoma,Nutrition,Appropriations,Community,State Board of Health,LEG,002APP
2011,1,New York,Nutrition,Disparities/Equity,Community,State Fiscal Year 2011-2012 Funding,LEG,013DEQ
2009,1,North Carolina,Nutrition,Media Campaigns,School/After School,Physical Education Equipment Sharing,LEG,031MDC
2009,1,Michigan,Physical Activity,Physical Education Requirements,School/After School,Physical Education,LEG,036PER
2011,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Capital Improvements,LEG,049BED
2009,1,Maine,Obesity,Disparities/Equity,School/After School,Physical Education Curriculum,LEG,013DEQ
2009,1,Colorado,Physical Activity,Physical Activity Requirements,School/After School,Facility Guidelines,REG,035PAR
2011,1,Massachusetts,Obesity,Appropriations,Community,Regulation of Bottled Water,LEG,002APP
2011,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Transportation,LEG,006BMI
2005,1,California,Nutrition,Access to Healthy Foods,School/After School,California Fresh Start Fresh Start Pilot Program,LEG,001AHF
2010,1,Kentucky,Nutrition,Appropriations,School/After School,Appropriations and Revenue,LEG,002APP
2002,1,Florida,Nutrition,Appropriations,Community,An Act Making Appropriations<br>,LEG,002APP
2010,1,Louisiana,Nutrition,Task Forces/Councils,Community,Health,LEG,047TFC
2011,1,North Carolina,Obesity,Appropriations,School/After School,Childhood Obesity Legislative Task Force,LEG,002APP
2008,1,Utah,Physical Activity,Appropriations,Community,Urban Trails Appropriation,LEG,002APP
2009,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicle Laws,LEG,049BED
2010,1,Massachusetts,Nutrition,Nutrition Standards,School/After School,School Nutrition,LEG,010NUS
2011,1,Oregon,Nutrition,Agriculture and Farming,Restaurant/Retail,Nutrition,LEG,017AGF
2011,1,Massachusetts,Nutrition,Farmers Markets,Restaurant/Retail,Environmental and Health Impact Reports,LEG,016FAM
2010,1,North Carolina,Obesity,Food Restrictions,Community,Electronic Funds and Farmers Markets,LEG,020FOR
2009,1,Connecticut,Nutrition,Appropriations,Community,Community Supported Agriculture,LEG,002APP
2010,1,Hawaii,Physical Activity,Bicycling,Community,Bicycle Operation,LEG,005BIK
2011,1,New Jersey,Obesity,Body Mass Index (BMI),Work Place,State Health Benefits Program State Employee Wellness,LEG,006BMI
2011,1,Maryland,Nutrition,Appropriations,Restaurant/Retail,Maryland Food and Nutrition Policy Council,LEG,002APP
2011,1,South Carolina,Obesity,Food Restrictions,School/After School,Student Snack Food Consumption,LEG,020FOR
2010,1,Pennsylvania,Nutrition,Appropriations,Restaurant/Retail,Appropriation Bill,LEG,002APP
2011,1,Oregon,Obesity,Portion Size,Community,Establishment of Nutritional Requirement for Food Items,LEG,038POS
2009,1,Michigan,Nutrition,Incentives,Community,Carbonated Soft Drink,LEG,029INC
2007,1,Vermont,Obesity,Food Restrictions,Community,Agricultural Industry,LEG,020FOR
2011,1,Mississippi,Nutrition,Food Assistance Programs,Restaurant/Retail,Fruits and Vegetables Sales Tax,LEG,003FAP
2012,1,New York,Nutrition,Media Campaigns,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,031MDC
2010,1,Hawaii,Nutrition,School Nutrition,School/After School,School Meals,LEG,043SNU
2011,1,Massachusetts,Obesity,Food Restrictions,Community,Foods Containing Artificial Trans Fat,LEG,020FOR
2010,1,Illinois,Nutrition,Farmers Markets,Community,Department Of Commerce And Economic Opportunity,LEG,016FAM
2011,1,Massachusetts,Obesity,Appropriations,Community,MBTA Billboards in Quincy,LEG,002APP
2009,1,Delaware,Obesity,Media Campaigns,Community,Nutrition Information,LEG,031MDC
2003,1,Louisiana,Nutrition,Appropriations,Community,An Act Making Appropriations,LEG,002APP
2009,1,New York,Nutrition,Farmers Markets,Community,State Budget,LEG,016FAM
2013,1,New York,Nutrition,Breastfeeding,School/After School,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,007BFD
2011,1,Connecticut,Nutrition,Agriculture and Farming,Community,Demonstration Project for the Growth of Food,LEG,017AGF
2002,1,New Jersey,Nutrition,School Nutrition,School/After School,School Breakfast Programs,LEG,043SNU
2009,1,Vermont,Nutrition,Agriculture and Farming,Community,Farm Viability Enhancement Advisory Board,LEG,017AGF
2007,1,Rhode Island,Obesity,Appropriations,School/After School,Student Investment Initiative,LEG,002APP
2011,1,Texas,Physical Activity,Physical Activity Requirements,School/After School,Public Schools,LEG,035PAR
2009,1,Pennsylvania,Physical Activity,Bicycling,Community,Parks,LEG,005BIK
2010,1,Massachusetts,Nutrition,Food Assistance Programs,Community,Fiscal Year 2011 Budget,LEG,003FAP
2011,1,Illinois,Nutrition,School Nutrition,Restaurant/Retail,Trans Fat Restriction Act,LEG,043SNU
2009,1,Oregon,Physical Activity,Bicycling,Community,Use of State Highway Fund Moneys,LEG,005BIK
2011,1,Florida,Obesity,Menu Labeling,School/After School,Growth Management,LEG,032MNL
2009,1,Massachusetts,Nutrition,Media Campaigns,School/After School,State Funded School Buildings,LEG,031MDC
2010,1,Nebraska,Nutrition,Farm Direct Foods,Community,Agricultural Opportunities,LEG,015FDF
2011,1,Hawaii,Nutrition,Farm Direct Foods,Community,Concession Contracts,LEG,015FDF
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Blind Pedestrians,LEG,049BED
2011,1,Oklahoma,Physical Activity,Access to Recreational Opportunities,Community,Healthier Neighborhood Living Task Force,LEG,004ARO
2011,1,Mississippi,Obesity,Task Forces/Councils,Community,Task Force on Combating Childhood Obesity,LEG,047TFC
2011,1,Oklahoma,Nutrition,Appropriations,Community,Sales Tax,LEG,002APP
2011,1,Tennessee,Nutrition,Farm Direct Foods,Community,Taxes,LEG,015FDF
2010,1,Oklahoma,Nutrition,Food Assistance Programs,Community,Sooner Seniors,REG,003FAP
2011,1,Virginia,Obesity,Disparities/Equity,School/After School,Public Schools,LEG,013DEQ
2010,1,California,Nutrition,Appropriations,Early Care and Education,Child Day Care Facilities: Nutrition,LEG,002APP
2010,1,Louisiana,Physical Activity,Physical Activity Requirements,Community,Child Placing Agencies,REG,035PAR
2009,1,Indiana,Nutrition,Appropriations,Community,Food Stamps At Farmers Markets,LEG,002APP
2010,1,Michigan,Physical Activity,Public Transportation,Community,Transportation Infrastructure Options,LEG,040TRS
2015,1,Texas,Physical Activity,Initiatives and Programs,School/After School,Creating a program to recognize Before and After-School Programs that promote healthy eating and physical activity,LEG,053INP
2011,1,Maryland,Nutrition,Access to Healthy Foods,School/After School,County Boards of Education,LEG,001AHF
2009,1,Hawaii,Obesity,Body Mass Index (BMI),Community,County Infrastructure Development Revolving Loan F,LEG,006BMI
2005,1,Missouri,Nutrition,Liability and Indemnity,Community,Agency Appropriations,LEG,030LAI
2011,1,California,Nutrition,Medical Care,Community,Don Burnett Bicycle-Pedestrian Bridge,LEG,026MEC
2010,1,New Jersey,Nutrition,Access to Healthy Foods,Community,State Budget,LEG,001AHF
2011,1,Mississippi,Nutrition,Farmers Markets,Restaurant/Retail,Farmers Markets,LEG,016FAM
2011,1,Virginia,Physical Activity,Bicycling,Community,Operation of Bicycles Regulations,LEG,005BIK
2009,1,New Mexico,Nutrition,Task Forces/Councils,Community,Nutrition Council,LEG,047TFC
2010,1,California,Nutrition,Appropriations,Community,Budget Act of 2010,LEG,002APP
2011,1,Texas,Physical Activity,Public Safety,Community,Timber Springs Municipal Management District,LEG,039SAF
2004,1,New York,Nutrition,Appropriations,Community,An Act Making Appropriations,LEG,002APP
2009,1,Delaware,Obesity,Appropriations,School/After School,Public and Private Schools Physical Activity Guidelines,LEG,002APP
2009,1,Illinois,Nutrition,Appropriations,School/After School,School Code,LEG,002APP
2010,1,Maryland,Obesity,Front of Package Labeling,School/After School,Board of Education,LEG,024FOP
2010,1,Vermont,Nutrition,Agriculture and Farming,Community,Competitive Grants,LEG,017AGF
2010,1,California,Nutrition,Disparities/Equity,Community,Health and Human Services: Federal Grant Opportunities,LEG,013DEQ
2001,1,Tennessee,Nutrition,Incentives,Community,Obesity as a Health Problem,LEG,029INC
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,Community,Sweetened Beverages Tax,LEG,021HFR
2011,1,Texas,Obesity,Appropriations,School/After School,Public School Health and Fitness Program Recognition,LEG,002APP
2009,1,Missouri,Nutrition,Task Forces/Councils,Early Care and Education,Office of Child Nutrition and Wellness,LEG,047TFC
2009,1,Louisiana,Obesity,Appropriations,School/After School,Physical Activity,LEG,002APP
2011,1,Washington,Obesity,Body Mass Index (BMI),Community,Additive Transportation Funding,LEG,006BMI
2003,1,Texas,Nutrition,Appropriations,School/After School,Public School Children,LEG,002APP
2009,1,Maryland,Obesity,Appropriations,Community,Howard County,LEG,002APP
2009,1,New York,Obesity,Appropriations,Community,FRESH Communities Act,LEG,002APP
2011,1,Montana,Obesity,Incentives,Restaurant/Retail,Soft Drink and Sugared Beverage Excise Tax,LEG,029INC
2007,1,Vermont,Nutrition,Food Assistance Programs,School/After School,Split Healthcare Benefit Designs,LEG,003FAP
2010,1,New Jersey,Obesity,Appropriations,Community,Motorists Operating Vehicles,LEG,002APP
2011,1,Texas,Nutrition,School Nutrition,School/After School,Sweetened Beverages Tax,LEG,043SNU
2009,1,New York,Obesity,Appropriations,School/After School,School Lunch Program,LEG,002APP
2010,1,Oregon,Physical Activity,Public Transportation,Community,Transportation,LEG,040TRS
2009,1,Mississippi,Obesity,Appropriations,Community,Major Economic Impact Act,LEG,002APP
2010,1,New York,Obesity,Food Restrictions,School/After School,Selling of Food with Artificial Trans Fat,LEG,020FOR
2009,1,Maine,Obesity,Health Insurance Coverage,Medical and/or Hospital,Nutrition Coverage,LEG,028HIC
2006,1,New Jersey,Nutrition,Appropriations,Community,An Act Making Appropriations  <br>,LEG,002APP
2010,1,Michigan,Nutrition,Liability and Indemnity,Community,Department of Transportation,LEG,030LAI
2010,1,Oklahoma,Physical Activity,Pedestrians/Walking,School/After School,Public Health And Safety,LEG,052PED
2011,1,District of Columbia,Physical Activity,Task Forces/Councils,School/After School,Special Committee on School Safety and Truancy,LEG,047TFC
2011,1,New York,Obesity,Food Restrictions,Community,Jerome Park,LEG,020FOR
2005,1,Idaho,Nutrition,Medical Care,Community,Bicycles,LEG,026MEC
2011,1,Oklahoma,Nutrition,Incentives,Community,Public Health And Safety,LEG,029INC
2012,1,West Virginia,Nutrition,Agriculture and Farming,Community,Senior Farmersâ Market Nutrition Program Fund<br>,LEG,017AGF
2011,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Power Assisted Bicycle Definition,LEG,049BED
2010,1,New Hampshire,Nutrition,Appropriations,Community,Soft Drinks Tax,LEG,002APP
2003,1,Oregon,Nutrition,Disparities/Equity,Community,An Act Making Appropriations<br>,LEG,013DEQ
2004,1,Louisiana,Nutrition,Farmers Markets,Community,An Act Making Appropriations<br>,LEG,016FAM
2005,1,Kentucky,Nutrition,Trans Fats,School/After School,Health and Nutrition in Schools,LEG,050FAT
2013,2,Texas,Physical Activity,Physical Education Requirements,School/After School,Public School Accountability,LEG,036PER
2010,1,Michigan,Nutrition,Appropriations,Community,Local Farmers,LEG,002APP
2011,1,Texas,Obesity,Media Campaigns,Community,Controllers Website and Obesity Portal,LEG,031MDC
2011,1,Maryland,Physical Activity,Bicycling,Community,Bicycle and Pedestrian Advisory Committee,LEG,005BIK
2011,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,Food Retail Establishment Subsidization for Healthy Communities Act<br>,LEG,021HFR
2011,1,Hawaii,Nutrition,Task Forces/Councils,Community,Home Organic Produce Cooperatives,LEG,047TFC
2010,1,Vermont,Nutrition,School Nutrition,Community,Nutrition Assistance Program,LEG,043SNU
2010,1,California,Nutrition,Correctional Facilities Farms Programs,School/After School,Health and Human Services: Federal Grant Opportunities,LEG,018CFP
2010,1,District of Columbia,Obesity,Marketing Restrictions,Community,Budget Support Congressional Review,LEG,019MAR
2011,1,New York,Nutrition,Farm Direct Foods,Community,An Act to Amend the New York State Urban Development Corporation Act,LEG,015FDF
2014,1,New Mexico,Nutrition,Fruits and Vegetables,School/After School,New Mexico Food and Farms Day,LEG,025FAV
2011,1,North Carolina,Nutrition,Medical Care,Community,Government Reduction Act,LEG,026MEC
2011,1,North Carolina,Nutrition,Fruits and Vegetables,School/After School,Healthy Schools Act,LEG,025FAV
2011,1,North Carolina,Physical Activity,Public Safety,Community,Government Reduction Act,LEG,039SAF
2011,1,Florida,Obesity,Appropriations,Community,Pinellas Planning Council,LEG,002APP
2012,1,California,Nutrition,School Nutrition,School/After School,An Act to Make Appropriations<br>,LEG,043SNU
2001,1,Louisiana,Obesity,Task Forces/Councils,Community,Obesity Council,LEG,047TFC
2005,1,Washington,Nutrition,Appropriations,Community,Interagency Council on Health Disparities,LEG,002APP
2005,1,Washington,Obesity,Appropriations,Community,Share The Road License Plate,LEG,002APP
2013,1,Oklahoma,Obesity,Body Mass Index (BMI),School/After School,The RightTrack Act,LEG,006BMI
2011,1,North Carolina,Physical Activity,Task Forces/Councils,School/After School,Childhood Obesity Legislative Task Force,LEG,047TFC
2011,1,Montana,Obesity,Food Restrictions,Early Care and Education,Recommendations on Reducing Childhood Hunger,LEG,020FOR
2011,1,Maine,Physical Activity,Incentives,Work Place,Individual and Small Group Health Plans,LEG,029INC
2011,1,New York,Physical Activity,Task Forces/Councils,Medical and/or Hospital,Reductions in Health Insurance Premiums,LEG,047TFC
2013,1,Wisconsin,Physical Activity,Incentives,Work Place,An Act Relating to an Income and Franchise Tax Credit for Workplace Wellness Programs,LEG,029INC
2016,2,Michigan,Nutrition,Fruits and Vegetables,Early Care and Education,EDUCATIONâAPPROPRIATIONSâSCHOOL BUDGETS,LEG,025FAV
2011,1,Massachusetts,Nutrition,Breastfeeding,Community,Family Friendly Employers,LEG,007BFD
2013,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Food Retail Establishment Subsidization for Healthy Communities (FRESH Communities) Act,LEG,021HFR
2011,1,Kentucky,Nutrition,Task Forces/Councils,Restaurant/Retail,Kentucky Grown Agriculture in State Resort Parks,LEG,047TFC
2005,1,Wyoming,Obesity,Health Insurance Coverage,Community,Wyoming Community Facilities Program,LEG,028HIC
2011,1,Wyoming,Obesity,Appropriations,Community,State Land Exchange Necessary Findings Amendment,LEG,002APP
2010,1,Rhode Island,Obesity,Health Insurance Coverage,Work Place,Health Insurance,LEG,028HIC
2011,1,Connecticut,Nutrition,Fruits and Vegetables,Community,Demonstration Project for the Growth of Food,LEG,025FAV
2013,2,New York,Nutrition,Disparities/Equity,Community,An Act to Amend the Agriculture and Markets Law,LEG,013DEQ
2009,1,Tennessee,Nutrition,Appropriations,Community,Taxes Privilege,LEG,002APP
2009,1,Maryland,Physical Activity,Incentives,Work Place,State Employee and Retiree Benefits,LEG,029INC
2010,1,California,Physical Activity,Public Transportation,Community,Federal and State Low Income Housing Tax Credit Laws,REG,040TRS
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Utility District Creation,LEG,052PED
2009,1,Georgia,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrians and Roadways,LEG,049BED
2012,1,New York,Physical Activity,Physical Activity Requirements,Early Care and Education,Relates to Obesity Prevention<br>,LEG,035PAR
2010,1,District of Columbia,Obesity,Appropriations,Community,Southeast Federal Center and Yards,LEG,002APP
2002,1,Virginia,Obesity,Appropriations,Community,Statewide Pedestrian Plan,LEG,002APP
2010,1,Minnesota,Physical Activity,Access to Recreational Opportunities,Community,Capital Improvements,LEG,004ARO
2010,1,District of Columbia,Nutrition,Appropriations,Community,Supermarket Tax Abatement,LEG,002APP
2009,1,Massachusetts,Obesity,Front of Package Labeling,School/After School,State Funded School Buildings,LEG,024FOP
2009,1,Maryland,Nutrition,Trans Fats,Restaurant/Retail,Food Service Facilities,LEG,050FAT
2009,1,New York,Nutrition,Nutrition Standards,Community,Nutrition and Fitness Website,LEG,010NUS
2010,1,Wisconsin,Obesity,Appropriations,Community,Food Processing Plants,REG,002APP
2001,1,Montana,Nutrition,School Nutrition,School/After School,School Breakfast Program,LEG,043SNU
2011,1,Kansas,Obesity,Appropriations,Community,Food Sales Tax,LEG,002APP
2010,1,Vermont,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Catamount Health,LEG,021HFR
2011,1,Texas,Obesity,Appropriations,Community,Creation of the Port Isabel Improvement District No 1,LEG,002APP
2011,1,District of Columbia,Physical Activity,Built Environment and Street-Scale Design,Community,Union Station North District Establishment,REG,049BED
2010,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,State Highway Administration,LEG,049BED
2010,1,District of Columbia,Obesity,Menu Labeling,Community,Bellevue Small Area Action Plan,LEG,032MNL
2009,1,Oregon,Nutrition,Disparities/Equity,Community,Nutrition,LEG,013DEQ
2009,1,Texas,Physical Activity,Bicycling,Community,Mass Transit and Accommodation,LEG,005BIK
2009,1,New York,Nutrition,Appropriations,School/After School,School Meal Programs Food Donations,LEG,002APP
2010,1,New Mexico,Obesity,Appropriations,Community,Parks and Recreation Authority,LEG,002APP
2003,1,Pennsylvania,Physical Activity,Safe Routes to Schools,School/After School,Operating Privilege Suspension,LEG,041SRS
2011,1,Utah,Obesity,Food Restrictions,Restaurant/Retail,Short Title - Locally Produced Agriculture,LEG,020FOR
2012,1,New York,Nutrition,Access to Healthy Foods,School/After School,An Act in Relation to Combating Incidences of Adult and Childhood Obesity,LEG,001AHF
2010,1,Hawaii,Nutrition,Appropriations,Community,General Excise Taxes on Sweetened Beverages,LEG,002APP
2009,1,Florida,Nutrition,Incentives,Work Place,Healthy and Fit Florida Act,LEG,029INC
2011,1,Rhode Island,Nutrition,Appropriations,Medical and/or Hospital,State Affairs and Government,LEG,002APP
2009,1,Washington,Physical Activity,Built Environment and Street-Scale Design,Community,Supplemental Transportation Appropriations,LEG,049BED
2006,1,Connecticut,Obesity,Sugar Sweetened Beverages,School/After School,Healthy School Food and Beverages,LEG,046SSB
2002,1,Alabama,Nutrition,Farm Direct Foods,Community,"An Act To make appropriations for the ordinary expenses of the executive, legislative and judicial agencies of the State<br>",LEG,015FDF
