Department family,Entity,Date,Expense type, Expense area ,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,744638,81.76,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,758379,81.76,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450854,81.78,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48779,82.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48693,85.17,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,730994,86.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734738,86.21,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2010,Travel and subsistence UK, Chief Executive's Office ,Personal expenses name witheld,48720,86.8,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48676,87.4,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,757816,90.16,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,736380,90.36,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734744,92.13,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Personal expenses name witheld,48667,92.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Innovation Directorate ,MS Anderson t/a Anderson & Company,48726,97.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48788,98.79,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00458836,99.17,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48685,100.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48787,101.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,741006,103.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,751858,106.81,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Chief Executive's Office ,Carlson Wagonlit,739482,108.34,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,4563326,110.92,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,4563327,111.03,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,739459,114.21,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,758576,117.17,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,751684,120.38,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,741746,120.66,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Chief Executive's Office ,Carlson Wagonlit,751696,120.67,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,04/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48673,121.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,739484,121.66,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,747839,121.66,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,740402,122.29,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,746346,123.23,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,746530,123.23,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48813,123.38,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48695,125.15,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,734815,126.09,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48679,128.26,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,734724,130.24,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,749452,130.24,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,756270,131.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48761,134.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,739476,134.48,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Finance Directorate ,Personal expenses name witheld,48767,135.15,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,746214,135.96,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734776,135.97,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,744316,135.97,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,736358,136.07,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,740417,136.07,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,746748,136.07,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,741747,136.46,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,751729,136.46,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Finance Directorate ,Leasedrive Velo Rental Management Ltd,RHI00447387,137.18,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,734811,137.64,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,737256,137.65,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Chief Executive's Office ,Carlson Wagonlit,747237,137.65,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,750874,139.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,751685,140.13,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,739478,141.54,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,752225,141.54,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,752226,141.54,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,752227,141.54,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,752228,141.54,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,752230,141.54,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,758564,143.38,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,746225,143.58,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,746523,143.58,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,749956,146.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734770,147.82,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,746212,147.82,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,756267,147.82,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,737162,151.73,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48750,155.83,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48738,158.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,740392,158.24,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,739486,161.78,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48814,162.7,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48797,162.95,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48799,162.95,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Leasedrive Velo Rental Management Ltd,RHI00447392,164.31,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48669,165.75,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48783,166.8,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,740403,167.22,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,744314,167.22,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48764,168.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48711,173.4,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48823,173.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,757172,173.69,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48806,177.8,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Business Support Directorate ,Leasedrive Velo Rental Management Ltd,RHI00447389,177.85,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48690,184.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48774,185.4,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,744309,186.97,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,744310,186.97,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,749451,186.97,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,736361,188.64,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,739475,188.64,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,750150,188.94,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,732242,190.13,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,738260,190.13,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4563267,190.7,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Chief Executive's Office ,Carlson Wagonlit,751681,192.4,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,752289,193.44,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,756269,193.44,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,756424,195.75,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,747841,195.81,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,758377,197.4,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48729,200.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2010,Travel and subsistence UK, Business Support Directorate ,Leasedrive Velo Rental Management Ltd,RHI00455324,201.02,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48822,202.27,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,751455,206.07,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,744308,206.71,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48772,208.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48731,208.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48761,218.65,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,04/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48674,228.91,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48727,230.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48737,242.09,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48771,243.25,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Finance Directorate ,Personal expenses name witheld,48733,244.9,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48765,246.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48807,254.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48697,267.29,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48749,272.25,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2010,Travel and subsistence UK, Patents Directorate ,Pegasus,5452,279.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48694,292.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734787,292.37,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48681,357.45,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,747328,371.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48672,386.97,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48682,400.45,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48775,450.36,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, Innovation Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450856,495.15,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48762,626.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Finance Directorate ,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),6909,638.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48816,881.98,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48696,1194.69,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,GHI00449111,23.89,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00451845,31.57,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00449112,43.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450853,43.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450859,43.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00452131,44.77,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00449110,47.35,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Finance Directorate ,Carlson Wagonlit,4565458,65.28,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence Overseas, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00449524,69.93,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,758378,91.68,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Trade Marks Directorate ,Carlson Wagonlit,4561079,96.12,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Trade Marks Directorate ,Carlson Wagonlit,4561086,96.12,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4560464,97.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Finance Directorate ,Carlson Wagonlit,4561257,100.06,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Finance Directorate ,Carlson Wagonlit,4561346,105.57,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4562634,113.51,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Chief Executive's Office ,Carlson Wagonlit,4559160,117.47,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence Overseas, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48715,121.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4560606,126.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Trade Marks Directorate ,Carlson Wagonlit,4561081,130.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Trade Marks Directorate ,Carlson Wagonlit,4561090,130.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Finance Directorate ,Carlson Wagonlit,4564032,130.47,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4562098,145.36,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, International Policy Directorate ,Carlson Wagonlit,4563952,148.84,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4560557,150.18,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4565671,150.85,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4560491,151.77,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2010,Travel and subsistence Overseas, Trade Marks Directorate ,Personal expenses name witheld,48714,153.72,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4559323,175.67,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Personal expenses name witheld,48740,180.32,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4561988,198.29,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Business Support Directorate ,Carlson Wagonlit,4564487,199.64,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4560500,214.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4561671,221.49,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence Overseas, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48810,222.09,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Patents Directorate ,Carlson Wagonlit,4565673,223.47,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence Overseas, Trade Marks Directorate ,Personal expenses name witheld,48698,247.83,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence Overseas, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4564818,253.11,Not recorded
