Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Washington,Nutrition,Appropriations,Restaurant/Retail,Church Property,LEG,002APP
2011,1,New Jersey,Nutrition,Appropriations,Community,Mobile Farmers Market and Produce Voucher Program,LEG,002APP
2009,1,South Carolina,Nutrition,Farm Direct Foods,School/After School,Nutrition Standards for Elementary Schools,REG,015FDF
2003,1,New York,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations,LEG,001AHF
2011,1,Washington,Physical Activity,Appropriations,School/After School,Additive Transportation Funding,LEG,002APP
2009,1,North Carolina,Obesity,Appropriations,Community,Active Living Plan Grants,LEG,002APP
2010,1,Texas,Physical Activity,Physical Activity Requirements,Early Care and Education,Basic Care Requirements For Toddlers,REG,035PAR
2006,1,Florida,Nutrition,School Nutrition,School/After School,Schools,LEG,043SNU
2012,1,Connecticut,Physical Activity,Initiatives and Programs,School/After School,An Act Implementing Provisions of the State Budget<br>,LEG,053INP
2011,1,Missouri,Nutrition,Farm Direct Foods,Community,An Act Relating to Farming,LEG,015FDF
2009,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Texas Public School Nutrition Policy (TPSNP),REG,021HFR
2012,1,West Virginia,Nutrition,Agriculture and Farming,Community,Making Appropriations of Public Money out of the Treasury,LEG,017AGF
2011,1,New York,Obesity,Appropriations,School/After School,Grant Program for Collaborative School Initiatives,LEG,002APP
2010,1,Utah,Nutrition,Media Campaigns,School/After School,Short Title - Club Teams in Public Schools,LEG,031MDC
2011,1,Wyoming,Physical Activity,Pedestrians/Walking,Community,State Land Exchange Necessary Findings Amendment,LEG,052PED
2011,1,Wisconsin,Obesity,Appropriations,Community,Milwaukee Tax Incremental Financing District,LEG,002APP
2012,1,New York,Nutrition,Disparities/Equity,Community,An Act Making  Appropriations    <br>,LEG,013DEQ
2013,2,Mississippi,Nutrition,Fruits and Vegetables,Early Care and Education,Child Care Facilities,REG,025FAV
2011,1,District of Columbia,Nutrition,Access to Healthy Foods,School/After School,Payment Authorization,LEG,001AHF
2013,1,Texas,Nutrition,Access to Healthy Foods,Community,An Act Relating to Establishing a Pilot Program for the Purchase of Produce at Farmersâ Markets under Certain Nutrition Assistance Programs,LEG,001AHF
2004,1,Colorado,Nutrition,School Nutrition,School/After School,School Vending Machines and Nutrition,LEG,043SNU
2007,1,Hawaii,Nutrition,Appropriations,Community,Agricultural,LEG,002APP
2012,1,Mississippi,Nutrition,Access to Healthy Foods,Community,An Act Amending Food Assistance Program Requirements<br>,LEG,001AHF
2011,1,Hawaii,Nutrition,Food Security,Restaurant/Retail,Aspartame,LEG,023FOS
2011,1,Minnesota,Nutrition,Access to Healthy Foods,Community,Agricultural Property Taxation,LEG,001AHF
2009,1,Rhode Island,Obesity,Menu Labeling,Community,Expedited Permits for Affordable Housing,REG,032MNL
2009,1,Missouri,Nutrition,Appropriations,Community,Streamlined Sales and Use Tax Agreement,LEG,002APP
2011,1,Hawaii,Obesity,Liability and Indemnity,Medical and/or Hospital,Medicaid Wellness Pilot Program,LEG,030LAI
2010,1,Massachusetts,Nutrition,Incentives,School/After School,School Nutrition,LEG,029INC
2011,1,Colorado,Physical Activity,Built Environment and Street-Scale Design,Community,Surface Transportation Funding,LEG,049BED
2010,1,Oklahoma,Physical Activity,Task Forces/Councils,Community,Public Health And Safety,LEG,047TFC
2003,1,New Hampshire,Physical Activity,"Parks, Recreation and Trails",Community,Cross Country Ski Trails,LEG,034PRT
2011,1,Rhode Island,Nutrition,Farm Direct Foods,Community,Ocean Special Area Management Plan,REG,015FDF
2009,1,Oregon,Physical Activity,Built Environment and Street-Scale Design,Community,Financing for Transportation Projects,LEG,049BED
2010,1,New Jersey,Nutrition,Medical Care,Community,Transportation Trust Fund,LEG,026MEC
2009,1,North Dakota,Nutrition,Food Security,Community,Charitable Food Recovery,LEG,023FOS
2011,1,West Virginia,Physical Activity,Task Forces/Councils,Community,Child Safety,LEG,047TFC
2011,1,Louisiana,Nutrition,Medical Care,Community,Capital Outlay Budget,LEG,026MEC
2011,1,New York,Nutrition,Food Assistance Programs,Medical and/or Hospital,Cooperative Agreements for Personnel Services,LEG,003FAP
2011,1,New Hampshire,Obesity,Disparities/Equity,School/After School,Daily Physical Education for Public School Pupils,LEG,013DEQ
2011,1,New York,Physical Activity,Public Safety,Community,Low Income Housing Trust Fund Program,LEG,039SAF
2005,1,Tennessee,Nutrition,Appropriations,School/After School,School Children Obesity Risk,LEG,002APP
2011,1,California,Nutrition,Liability and Indemnity,School/After School,Budget Act of 2011,LEG,030LAI
2010,1,Massachusetts,Physical Activity,Physical Activity Requirements,School/After School,Quality Physical Education,LEG,035PAR
2011,1,Georgia,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycles,LEG,049BED
2009,1,District of Columbia,Nutrition,Appropriations,Restaurant/Retail,Trans Free Act,LEG,002APP
2011,1,Rhode Island,Nutrition,Vending,School/After School,Sales and Use Taxes for Vending Machines,LEG,051VEN
2009,1,Utah,Nutrition,Appropriations,Community,Nutrition Programs for the Elderly (NPE),REG,002APP
2011,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Healthy School Meals,LEG,015FDF
2009,1,Louisiana,Obesity,Portion Size,Community,Licensing Class A Regulations for Day Care Centers,REG,038POS
2011,1,Mississippi,Nutrition,Access to Healthy Foods,Community,Health Foods,LEG,001AHF
2015,1,Minnesota,Physical Activity,Bicycling,Community,Active Transportation Grant Program; Appropriations,LEG,005BIK
2010,1,Kentucky,Obesity,Appropriations,School/After School,Body Mass Index,LEG,002APP
2001,1,Mississippi,Nutrition,Incentives,Community,Obesity Prevention and Management,LEG,029INC
2011,1,Tennessee,Obesity,Appropriations,Community,Traffic Safety,LEG,002APP
2010,1,Texas,Nutrition,Liability and Indemnity,Community,2011 Multifamily Housing Revenue Bond Rules,REG,030LAI
2009,1,Massachusetts,Physical Activity,Bicycling,Community,Transportation System Modernization,LEG,005BIK
2010,1,South Dakota,Nutrition,Farm Direct Foods,Community,Farmers Market Food Sales,LEG,015FDF
2010,1,Washington,Physical Activity,Public Transportation,Community,Transit Agency Financing,LEG,040TRS
2009,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Guidebook on Pedestrian Safety,LEG,049BED
2010,1,Rhode Island,Physical Activity,Bicycling,Community,Towns & Cities,LEG,005BIK
2011,1,Hawaii,Nutrition,Incentives,Restaurant/Retail,Taxation,LEG,029INC
2010,1,Maine,Obesity,Appropriations,Restaurant/Retail,Maine Food Processing Grant Program,REG,002APP
2003,1,District of Columbia,Physical Activity,Bicycling,Community,An Emergency Act Making Appropriations<br>,LEG,005BIK
2011,1,Tennessee,Nutrition,Access to Healthy Foods,Restaurant/Retail,Taxes,LEG,001AHF
2012,1,Hawaii,Nutrition,Food Security,School/After School,An Act Relating to  Sustainability<br>,LEG,023FOS
2011,1,Arkansas,Nutrition,Appropriations,Early Care and Education,Appropriation to the Department of Human Services,LEG,002APP
2003,1,California,Nutrition,Appropriations,Community,Child and Parental Nutrition,LEG,002APP
2011,1,Alabama,Obesity,Appropriations,Community,Rules of the Road Concerning Bicyclists,LEG,002APP
2003,1,Maine,Nutrition,Nutrition Standards,Community,An Act to Study Obesity and Methods to Reduce the Cost of Health Care and Increase the Public Health<br>,LEG,010NUS
2009,1,Hawaii,Obesity,Menu Labeling,Community,Mixed use Transit Oriented Joint Development,LEG,032MNL
2012,1,Arizona,Nutrition,Agriculture and Farming,School/After School,Joint Legislative Study Committee on Farm-to-School Programs<br>,LEG,017AGF
2013,1,Hawaii,Nutrition,Agriculture and Farming,Community,Relating to Agriculture,LEG,017AGF
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Open markets,LEG,025FAV
2011,1,Tennessee,Nutrition,Fruits and Vegetables,Community,Taxes,LEG,025FAV
2007,1,Tennessee,Obesity,Health Insurance Coverage,Community,House Joint Resolution,LEG,028HIC
2011,1,District of Columbia,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrian Safety Reinforcement Amendment Act,LEG,049BED
2011,1,Tennessee,Nutrition,Agriculture and Farming,Community,Taxes,LEG,017AGF
2011,1,New York,Nutrition,Medical Care,Community,Sales and Use Tax Exemption,LEG,026MEC
2009,1,Connecticut,Obesity,Front of Package Labeling,Community,Inclusion of Glutens,LEG,024FOP
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Montecillo Municipal Management District,LEG,052PED
2011,1,California,Nutrition,Medical Care,Community,Subdivisions,LEG,026MEC
2009,1,Hawaii,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Taxation,LEG,021HFR
2011,1,Oregon,Physical Activity,Built Environment and Street-Scale Design,Community,School Bus Driver Training and Certification,REG,049BED
2009,1,Hawaii,Nutrition,Appropriations,Community,Biofuel Facilities,LEG,002APP
2011,1,Maine,Physical Activity,Public Transportation,Community,Recreational Development Funds,LEG,040TRS
2010,1,New York,Obesity,Health Insurance Coverage,Community,State Fiscal Plan,LEG,028HIC
2011,1,Oregon,Obesity,Appropriations,Community,Pedestrians,LEG,002APP
2009,1,California,Nutrition,Medical Care,Community,Transportation,LEG,026MEC
2003,1,North Carolina,Nutrition,School Nutrition,School/After School,2004 Appropriations Act,LEG,043SNU
2011,1,District of Columbia,Nutrition,Nutrition Standards,Restaurant/Retail,Workplace Wellness,LEG,010NUS
2009,1,Iowa,Nutrition,Task Forces/Councils,Community,Local Food and Farm Task Force,LEG,047TFC
2011,1,Maryland,Nutrition,Trans Fats,School/After School,Maryland Combating Childhood Obesity Grant Program,LEG,050FAT
2012,1,Mississippi,Obesity,Initiatives and Programs,School/After School,An Act to Create the Sweetened Beverage and Syrup Tax Law<br>,LEG,053INP
2010,1,Iowa,Nutrition,Access to Healthy Foods,Restaurant/Retail,Promotion of Local Food Farms,LEG,001AHF
2007,1,Hawaii,Nutrition,Liability and Indemnity,Community,Pedestrian Safety,LEG,030LAI
2009,1,Massachusetts,Obesity,Appropriations,Community,Supplemental Appropriations,LEG,002APP
2010,1,Tennessee,Nutrition,Appropriations,Community,Public Funds and Financing,LEG,002APP
2011,1,Oregon,Obesity,Portion Size,Restaurant/Retail,Establishment of Nutritional Requirement for Food Items,LEG,038POS
2009,1,Connecticut,Nutrition,Agriculture and Farming,Community,The State Budget for the Biennium Ending June 30 2,LEG,017AGF
2015,1,Maryland,Nutrition,Nutrition Standards,School/After School,Sugar-Free Schools Act,LEG,010NUS
2013,4,Ohio,Nutrition,Nutrition Standards,Medical and/or Hospital,Applicability of Licensure Requirements,REG,010NUS
2010,1,Hawaii,Obesity,Appropriations,School/After School,Healthy Lifestyle Education,LEG,002APP
2010,1,Ohio,Physical Activity,Physical Activity Requirements,School/After School,School Nutrition and Health,LEG,035PAR
2009,1,Minnesota,Nutrition,Task Forces/Councils,Community,Agriculture,LEG,047TFC
2009,1,New York,Nutrition,Incentives,School/After School,Healthy Schools Act,LEG,029INC
2013,2,Mississippi,Nutrition,Nutrition Standards,Early Care and Education,Child Care Facilities,REG,010NUS
2010,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Vertical Farms,LEG,025FAV
2010,1,Hawaii,Obesity,Appropriations,Community,Speeding Awareness,LEG,002APP
2009,1,New York,Nutrition,Farmers Markets,Community,Grants For Greenmarkets As Farmers Market,LEG,016FAM
2011,1,Kentucky,Nutrition,Access to Healthy Foods,Community,Budget Bill Amendments,LEG,001AHF
2011,1,Kansas,Nutrition,Vending,Restaurant/Retail,Food Sales Tax,LEG,051VEN
2005,1,Oklahoma,Obesity,Appropriations,Community,Sunset,LEG,002APP
2009,1,Hawaii,Nutrition,Food Assistance Programs,Community,Appropriation,LEG,003FAP
2011,1,Maryland,Nutrition,Food Policy Councils,Community,Maryland Food and Nutrition Policy Council,LEG,022FPC
2009,1,California,Nutrition,Appropriations,Work Place,Employment: Lactation Accommodation,LEG,002APP
2005,1,Nevada,Obesity,Task Forces/Councils,School/After School,Council For Fitness And Wellness,LEG,047TFC
2010,1,Iowa,Nutrition,Agriculture and Farming,Community,Promotion of Local Food Farms,LEG,017AGF
2015,1,Texas,Nutrition,Media Campaigns,School/After School,Department of Agriculture Initiatives,LEG,074MAM
2011,1,Oklahoma,Nutrition,Fruits and Vegetables,Restaurant/Retail,Revenue And Taxation,LEG,025FAV
2003,1,Colorado,Physical Activity,Physical Activity Requirements,Community,Senate Joint Resolution,LEG,035PAR
2010,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,Department of Education,LEG,001AHF
2005,1,Minnesota,Nutrition,Liability and Indemnity,Community,Capital Improvement Appropriations,LEG,030LAI
2010,1,Oklahoma,Obesity,Menu Labeling,Community,Zoning for Capitol-Medical Center Improvement,REG,032MNL
2011,1,Texas,Obesity,Appropriations,Restaurant/Retail,Small Food Production Regulation,LEG,002APP
2011,1,Nevada,Physical Activity,Liability and Indemnity,Community,Use of Athletic Fields for Youth Sports,LEG,030LAI
2009,1,Alabama,Nutrition,Appropriations,Community,Government Funding,LEG,002APP
2011,1,Maryland,Physical Activity,Incentives,Community,Maryland Combating Childhood Obesity Grant Program,LEG,029INC
2007,1,Kentucky,Nutrition,Appropriations,Restaurant/Retail,Farmers Markets,LEG,002APP
2009,1,Iowa,Nutrition,Appropriations,Community,Case Management Program,LEG,002APP
2011,1,Arkansas,Obesity,Appropriations,School/After School,Appropriation to the Department of Career Education,LEG,002APP
2011,1,California,Nutrition,School Nutrition,Community,Local Development,LEG,043SNU
2009,1,Wyoming,Nutrition,School Nutrition,School/After School,Healthy Food Initiative Act,LEG,043SNU
2009,1,Massachusetts,Nutrition,Liability and Indemnity,School/After School,Governor Fiscal Year 2010 Budget,LEG,030LAI
2010,1,Colorado,Obesity,Portion Size,School/After School,Boces School Food Program,LEG,038POS
2011,1,Utah,Obesity,Appropriations,Community,Pedestrians on Freeways,LEG,002APP
2013,1,Georgia,Physical Activity,Physical Education Requirements,School/After School,United Against Childhood Obesity Day at the Capitol,LEG,036PER
2011,1,Maine,Nutrition,Fruits and Vegetables,Community,Blueberry Industry,LEG,025FAV
2015,1,New York,Nutrition,Breastfeeding,School/After School,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,007BFD
2011,1,Maryland,Obesity,Food Restrictions,Community,Advertising Agricultural Products as Locally Grown,REG,020FOR
2011,1,Oregon,Physical Activity,Built Environment and Street-Scale Design,Community,Failure to Obey a Traffic Control Device,LEG,049BED
2011,1,Texas,Nutrition,Farm Direct Foods,Restaurant/Retail,Small Food Production Regulation,LEG,015FDF
2011,1,Vermont,Nutrition,Access to Healthy Foods,Community,Government Product Purchases,LEG,001AHF
2011,1,New York,Nutrition,Appropriations,School/After School,Calcium Purchasing Preference Initiative,LEG,002APP
2010,1,Pennsylvania,Nutrition,Vending,School/After School,School Foods Reform,LEG,051VEN
2012,1,Illinois,Obesity,Food Restrictions,School/After School,An Act Concerning Education,LEG,020FOR
2011,1,New York,Nutrition,Farm Direct Foods,School/After School,Health Kids Act Pilot Program,LEG,015FDF
2011,1,New York,Nutrition,Liability and Indemnity,School/After School,Task Force on Food and Physical Education,LEG,030LAI
2011,1,Oregon,Nutrition,Appropriations,School/After School,Oregon Farm To School and School Garden Program,LEG,002APP
2011,1,Tennessee,Physical Activity,"Parks, Recreation and Trails",Community,Industrial Development,LEG,034PRT
2009,1,Ohio,Nutrition,Medical Care,Community,Transportation Innovation Authorities,LEG,026MEC
2012,1,New York,Nutrition,Agriculture and Farming,Community,An Act to Amend the State Finance Law<br>,LEG,017AGF
2011,1,Texas,Nutrition,Incentives,Restaurant/Retail,Sweetened Beverages Tax,LEG,029INC
2009,1,Texas,Physical Activity,Incentives,School/After School,Specialty License Plates,LEG,029INC
2010,1,Hawaii,Obesity,Appropriations,Community,Workforce Housing,LEG,002APP
2010,1,Pennsylvania,Nutrition,Access to Healthy Foods,Community,Agricultural Surplus System,LEG,001AHF
2011,1,District of Columbia,Obesity,Menu Labeling,Community,Union Station North District Establishment,REG,032MNL
2009,1,New York,Obesity,Initiatives and Programs,School/After School,Healthy Schools Act,LEG,053INP
2011,1,New York,Obesity,Menu Labeling,Restaurant/Retail,Fast Food Restaurants,LEG,032MNL
2011,1,Texas,Obesity,Appropriations,School/After School,Parents Right to Object to Physical Fitness Assessment,LEG,002APP
2010,1,Delaware,Nutrition,Medical Care,School/After School,Safe Routes to School,REG,026MEC
2009,1,Alabama,Obesity,Task Forces/Councils,School/After School,Childhood Obesity,LEG,047TFC
2011,1,Oregon,Nutrition,Fruits and Vegetables,Restaurant/Retail,Agricultural Producer Exemptions,LEG,025FAV
2011,1,Hawaii,Nutrition,Appropriations,Medical and/or Hospital,Health,LEG,002APP
2010,1,Idaho,Nutrition,Appropriations,Community,Locally Grown Food Productions,LEG,002APP
2009,1,Massachusetts,Nutrition,Sodium,School/After School,Transportation System Modernization,LEG,045SOD
2009,1,New York,Nutrition,Media Campaigns,Restaurant/Retail,Agriculturally Significant Tourist Destinations,LEG,031MDC
2011,1,Tennessee,Physical Activity,Bicycling,Community,Tourism,LEG,005BIK
2010,1,Texas,Obesity,Body Mass Index (BMI),Community,2011 Multifamily Housing Revenue Bond Rules,REG,006BMI
2009,1,Massachusetts,Physical Activity,Bicycling,Community,Right of way Fines and Penalties,LEG,005BIK
2009,1,West Virginia,Physical Activity,Physical Education Requirements,School/After School,Patient Centered Medical Homes Pilot Projects,LEG,036PER
2009,1,West Virginia,Nutrition,Task Forces/Councils,School/After School,Lifestyle Planning,LEG,047TFC
2009,1,New York,Nutrition,Access to Healthy Foods,Community,Food Retail Establishment,LEG,001AHF
2011,1,California,Obesity,Appropriations,Restaurant/Retail,Public Health: Food Access,LEG,002APP
2011,1,Rhode Island,Obesity,Appropriations,Community,Minority Health Disparities,LEG,002APP
2009,1,Rhode Island,Nutrition,Appropriations,Restaurant/Retail,Food and Food Ingredients Sales Tax Exemption,REG,002APP
2010,1,Missouri,Nutrition,Food Assistance Programs,Medical and/or Hospital,"PPO 300 Plan, HDHP, Copay, and HMO Plan Limitations",REG,003FAP
2010,1,Colorado,Obesity,Appropriations,Restaurant/Retail,Food Systems Advisory Council,LEG,002APP
2009,1,New Jersey,Physical Activity,Physical Education Requirements,Community,Childhood Obesity Prevention,LEG,036PER
2004,1,Michigan,Physical Activity,Pedestrians/Walking,Community,Establish crosswalks for pedestrians,LEG,052PED
2005,1,Illinois,Nutrition,Disparities/Equity,Community,Family Case Management Act,LEG,013DEQ
2009,1,Florida,Obesity,Appropriations,Community,Jacksonville Transportation Authority,LEG,002APP
2011,1,Texas,Nutrition,Access to Healthy Foods,Community,Regulation of Food Sold at Farmers Markets.,LEG,001AHF
2011,1,Louisiana,Obesity,Health Insurance Coverage,Work Place,Obesity Study,LEG,028HIC
2010,1,District of Columbia,Nutrition,Farm Direct Foods,Restaurant/Retail,Fiscal Year 2010 Budget Support Act,LEG,015FDF
2009,1,Kentucky,Obesity,Access to Drinking Water,Work Place,Minimum Fixture Requirements,REG,014ADW
2011,1,Hawaii,Nutrition,Agriculture and Farming,Restaurant/Retail,Appropriation for the Women and Infant Children Farmers,LEG,017AGF
2001,1,California,Physical Activity,Pedestrians/Walking,Community,Highway 101: Pedestrian Overhead Crossing,LEG,052PED
2015,1,New York,Nutrition,Sodium,Work Place,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,045SOD
2006,1,Florida,Physical Activity,Appropriations,School/After School,Schools,LEG,002APP
2010,1,Rhode Island,Physical Activity,Built Environment and Street-Scale Design,Community,Motor and Other Vehicles,LEG,049BED
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Port Isabel Improvement District No 1,LEG,052PED
2011,1,Mississippi,Nutrition,Liability and Indemnity,Community,Sweetened Beverages and Syrups Tax,LEG,030LAI
2009,1,Illinois,Physical Activity,Task Forces/Councils,Community,Obesity Prevention Initiative Act,LEG,047TFC
2009,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicle Laws,LEG,049BED
2011,1,Arkansas,Physical Activity,"Parks, Recreation and Trails",School/After School,Appropriation to the Department of Finance,LEG,034PRT
2010,1,Wisconsin,Obesity,Food Restrictions,Restaurant/Retail,Food Produced in This State,LEG,020FOR
2017,2,Montana,Nutrition,Farmers Markets,Community,Creation and Administration of the Senior Farmers' Market Nutrition Program (SFMNP),REG,016FAM
2010,1,Washington,Obesity,Disparities/Equity,Community,Bicycle and Pedestrian Safety Education,LEG,013DEQ
2011,1,Delaware,Nutrition,Access to Healthy Foods,Restaurant/Retail,Roadside Stands,LEG,001AHF
2010,1,New Jersey,Nutrition,Liability and Indemnity,Community,House and Mortgage Finance Agency,REG,030LAI
2010,1,New Hampshire,Obesity,Sugar Sweetened Beverages,Community,Soft Drinks Tax,LEG,046SSB
2011,1,Texas,Physical Activity,Physical Activity Requirements,School/After School,Public School Student Physical Activity Requirements,LEG,035PAR
2009,1,Michigan,Obesity,Body Mass Index (BMI),Community,Transportation Investment,LEG,006BMI
2011,1,Minnesota,Physical Activity,Bicycling,Community,Capital Investment,LEG,005BIK
2010,1,North Carolina,Physical Activity,Public Safety,Community,Warrenton Community Development,LEG,039SAF
2011,1,Minnesota,Physical Activity,"Parks, Recreation and Trails",Community,Transportation,LEG,034PRT
2013,1,Illinois,Nutrition,Disparities/Equity,Restaurant/Retail,An Act Concerning Public Aid,LEG,013DEQ
2010,1,Virginia,Nutrition,Correctional Facilities Farms Programs,Restaurant/Retail,Budget Bill,LEG,018CFP
2011,1,District of Columbia,Obesity,Marketing Restrictions,Community,Grocery Store Terms and Conditions,LEG,019MAR
2010,1,District of Columbia,Obesity,Disparities/Equity,School/After School,Community Schools Incentive,LEG,013DEQ
2004,1,Illinois,Obesity,Incentives,Restaurant/Retail,Provides Immunity from Liability for Obesity,LEG,029INC
2009,1,Nevada,Physical Activity,Bicycling,Community,State Government,LEG,005BIK
2009,1,Massachusetts,Physical Activity,Task Forces/Councils,Community,Student Nutrition and Wellness,LEG,047TFC
2010,1,South Dakota,Nutrition,Agriculture and Farming,Community,Farmers Market Food Sales,LEG,017AGF
2011,1,Kansas,Obesity,Incentives,Restaurant/Retail,Food Sales Tax,LEG,029INC
2010,1,Florida,Nutrition,School Nutrition,School/After School,School Wellness and Physical Education Policies,LEG,043SNU
2011,1,Missouri,Nutrition,Food Assistance Programs,Community,Sewer Service Lines Failure Repair Fee,LEG,003FAP
2011,1,North Carolina,Nutrition,Access to Healthy Foods,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,001AHF
2010,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,School Meals,LEG,017AGF
2011,1,Washington,Nutrition,Medical Care,Community,Rural Conservation Development Demonstration Projects,LEG,026MEC
2004,1,Alabama,Obesity,Health Insurance Coverage,Work Place,An act to provide for the sharing of the cost of health insurance premiums by state employees <br>,LEG,028HIC
2006,1,Colorado,Obesity,Appropriations,School/After School,Fruits And Vegetables In Schools,LEG,002APP
2012,1,Kentucky,Physical Activity,Safe Routes to Schools,School/After School,Promoting Enhanced Opportunities for Outdoor Activity for Kentuckyâs Children<br>,LEG,041SRS
2011,1,Texas,Obesity,Appropriations,Community,Urban Farms Tax Relief,LEG,002APP
2011,1,New York,Obesity,Access to Drinking Water,Work Place,New York State Governors Council on Physical Fitness,LEG,014ADW
2009,1,California,Physical Activity,Appropriations,School/After School,Budget Act of 2009,LEG,002APP
2011,1,Minnesota,Obesity,Food Restrictions,Restaurant/Retail,Agriculture,LEG,020FOR
2010,1,Utah,Physical Activity,Access to Recreational Opportunities,School/After School,Short Title - Club Teams in Public Schools,LEG,004ARO
2010,1,Arizona,Nutrition,Medical Care,Community,Bicycles,LEG,026MEC
2010,1,Colorado,Physical Activity,"Parks, Recreation and Trails",Community,Division Properties,REG,034PRT
2011,1,Rhode Island,Nutrition,Task Forces/Councils,Community,Minority Health Disparities,LEG,047TFC
2010,1,Minnesota,Nutrition,Appropriations,Community,Capital Improvements,LEG,002APP
2012,1,New York,Obesity,Initiatives and Programs,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,053INP
2010,1,District of Columbia,Nutrition,Farm Direct Foods,Restaurant/Retail,Budget Support Congressional Review,LEG,015FDF
2011,1,Oregon,Physical Activity,Public Transportation,Community,Financing for Transportation Projects,LEG,040TRS
2011,1,West Virginia,Obesity,Body Mass Index (BMI),Community,Municipal Economic Opportunity Development District Act,LEG,006BMI
2007,1,New Hampshire,Physical Activity,Bicycling,Community,Bicycle Rules of Road,LEG,005BIK
2012,3,Mississippi,Nutrition,Nutrition Standards,Early Care and Education,Family and Children Services Licensing Requirements,REG,010NUS
2012,1,Kansas,Physical Activity,Built Environment and Street-Scale Design,Community,Resolution,LEG,049BED
2011,1,Tennessee,Nutrition,Appropriations,Restaurant/Retail,Taxes,LEG,002APP
2011,1,Rhode Island,Nutrition,Medical Care,Community,State Affairs and Government,LEG,026MEC
2009,1,Georgia,Obesity,Food Restrictions,Early Care and Education,Group Day Care Homes,REG,020FOR
2011,1,California,Obesity,Appropriations,Community,Redevelopment,LEG,002APP
2011,1,Mississippi,Obesity,Health Insurance Coverage,Medical and/or Hospital,Wellness Council Activities,LEG,028HIC
2011,1,Kentucky,Nutrition,School Nutrition,School/After School,Legislative Task Force on Childhood Obesity,LEG,043SNU
2011,1,Missouri,Nutrition,Incentives,School/After School,An Act Relating to Farming,LEG,029INC
2012,1,Oklahoma,Nutrition,Initiatives and Programs,School/After School,An Act Relating to Schools<br>,LEG,053INP
2007,1,Hawaii,Physical Activity,Signage for Recreation and Transportation,Community,State Highway Fund For Bikeways,LEG,044SRT
2013,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,State Smart Growth Public Infrastructure Policy,LEG,049BED
2010,1,New York,Physical Activity,Pedestrians/Walking,Community,Drivers Education Course,LEG,052PED
2009,1,North Carolina,Nutrition,Agriculture and Farming,School/After School,School Nutrition Program Funds,LEG,017AGF
2012,1,New York,Physical Activity,Appropriations,School/After School,An Act Creating a Pilot Program,LEG,002APP
2014,3,District of Columbia,Nutrition,Fruits and Vegetables,Work Place,Workplace Wellness Act and Healthy Tots Act of 2014,LEG,025FAV
2009,1,Hawaii,Nutrition,Incentives,Community,General Excise Tax and Food and Medical Services,LEG,029INC
2001,1,Pennsylvania,Physical Activity,Pedestrians/Walking,Community,Pedalcycle and Pedestrian Committee,LEG,052PED
2003,1,New Mexico,Physical Activity,Built Environment and Street-Scale Design,Community,An Act Making Appropriations<br>,LEG,049BED
2010,1,Arizona,Nutrition,Farm Direct Foods,Early Care and Education,Child Care Facilities Licensing Requirements,REG,015FDF
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Texas Transportation Commission,LEG,052PED
2011,1,Florida,Nutrition,Liability and Indemnity,Community,State Revenue Enhancement Act of 2011,LEG,030LAI
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Consumer Information,LEG,002APP
2006,1,Pennsylvania,Nutrition,Fruits and Vegetables,Community,House Resolution,LEG,025FAV
2007,1,North Carolina,Obesity,TV/Screen Viewing,Community,Appropriations Act of 2007,LEG,048TVS
2010,1,Alabama,Nutrition,Appropriations,Restaurant/Retail,Sales Taxes,LEG,002APP
2010,1,Illinois,Nutrition,Farmers Markets,Community,Department of Human Services,LEG,016FAM
2009,1,Maine,Nutrition,Breastfeeding,Community,Breast Feeding Exemption From Jury Duty,LEG,007BFD
2010,1,New Mexico,Obesity,Appropriations,Restaurant/Retail,Taxation and Food Purchases,LEG,002APP
2011,1,New York,Nutrition,Initiatives and Programs,Work Place,An Act Providing an Occupational Wellness Program Tax Credit for Businesses<br>,LEG,053INP
2003,1,Arkansas,Obesity,Task Forces/Councils,School/After School,Child Health Advisory Committee,LEG,047TFC
