Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Westchester,County,8841,1226,
2AP,0-17,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,26,2,NO
2AP,18+,Onondaga,"LIBERTY RESOURCES, INC.",225,23,NO
2AP,18+,Schenectady,County,1620,112,
3AP,18+,Suffolk,County,4150,20,
2AP,18+,Montgomery,County,479,40,
3AP,18+,Bronx,NEW YORK GI CENTER LLC,25,0,
2AP,0-17,Lewis,County,39,2,
3AP,18+,Region,Region,71,2,
3AP,0-17,Saint Lawrence,OMH STATE PC NETWORK,40,0,
3AP,18+,Nassau,ADVANTAGE CARE D AND T CTR,226,0,
2AP,18+,Warren,County,781,62,
2AP,18+,Fulton,NATHAN LITTAUER HOSPITAL,172,20,NO
3AP,18+,Bronx,MARTIN LUTHER KING HLTH CTR,770,1,
2AP,0-17,Schoharie,County,33,1,
2AP,0-17,Rockland,County,141,4,
3AP,18+,Suffolk,"OPTIONS FOR COMMUNITY LIVING, INC.",138,0,
3AP,18+,Saint Lawrence,"GOUVERNEUR HOSPITAL, INC",79,0,
2AP,18+,Bronx,LA CASA DE SALUD INC,200,26,NO
2AP,0-17,Clinton,County,107,7,NO
3AP,18+,Cayuga,AUBURN MEMORIAL HOSPITAL,43,1,NO
3AP,18+,Wyoming,WYOMING COUNTY COMMUNITY HOSPITAL,42,0,NO
3AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,4663,12,
3AP,18+,Schenectady,County,1620,4,
3AP,18+,Brooklyn,SERVICES FOR THE UNDERSERVED,126,0,NO
3AP,18+,Livingston,County,38,2,
2AP,18+,Dutchess,DUTCHESS COUNTY DEPARTMENT OF MENTAL HYGIENE,28,5,NO
3AP,0-17,Montgomery,ST. MARY'S HEALTHCARE,138,0,
2AP,18+,Orange,"GREATER HUDSON VALLEY FAM HLT, THE",33,1,NO
3AP,18+,Wayne,County,203,0,
2AP,0-17,Westchester,NEW YORK PRESBYTERIAN HOSPITAL,73,1,NO
3AP,0-17,Dutchess,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",121,0,
2AP,18+,Montgomery,County,497,37,
3AP,18+,Chautauqua,BUFFALO PSYCHIATRIC CENTER,61,1,NO
2AP,18+,Brooklyn,"BROOKLYN COMMUNITY HOUSING AND SERVICES, INC.",29,6,NO
2AP,18+,Rockland,County,1071,194,
2AP,18+,Allegany,CUBA MEMORIAL HSP         INC,25,3,NO
2AP,18+,Rockland,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,896,159,
2AP,18+,Staten Island,ST. JOSEPH'S MEDICAL CENTER,43,13,YES
3AP,18+,Tioga,County,17,0,
3AP,0-17,Albany,"REHABILITATION SUPPORT SERVICES, INC.",33,0,
2AP,18+,Orange,County,1453,183,
2AP,18+,Brooklyn,County,2300,418,
2AP,18+,Manhattan,SOUTHWEST BROOKLYN HEALTH HOME LLC,302,12,
2AP,18+,Erie,JERICHO ROAD COMMUNITY HEALTH CENTER,148,14,
2AP,18+,Otsego,County,764,66,
3AP,18+,Brooklyn,"BRIDGING ACCESS TO CARE, INC.",262,0,NO
2AP,0-17,Bronx,MORRIS HEIGHTS HEALTH CENTER,76,1,
2AP,18+,Orange,County,1434,170,
2AP,18+,Brooklyn,HASC DIAGNOSTIC & TREAT CTR,197,64,
2AP,18+,Schuyler,County,64,5,
3AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,226,2,
2AP,18+,Nassau,County,5262,640,
2AP,0-17,Brooklyn,County,943,42,
2AP,18+,Rensselaer,SAMARITAN HOSPITAL,183,34,
2AP,0-17,Westchester,County,1133,49,
3AP,18+,Wayne,WAYNE BEHAVIORAL HEALTH NETWORK,115,2,NO
3AP,18+,Saint Lawrence,"UNITED HELPERS CARE, INC./DBA MOSAIC",60,0,NO
2AP,18+,Fulton,ST. MARY'S HEALTHCARE,97,20,NO
3AP,18+,Fulton,County,302,1,
3AP,0-17,Ulster,ASTOR SERVICES FOR CHILDREN & FAMILIES,35,0,NO
3AP,18+,Suffolk,"BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,",421,1,
2AP,18+,Saratoga,County,588,60,
3AP,18+,Oneida,County,1582,4,
2AP,18+,Albany,County,5195,873,
3AP,0-17,Brooklyn,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,25,0,NO
3AP,18+,Chautauqua,THE CHAUTAUQUA CENTER INC,49,0,NO
2AP,0-17,Tompkins,County,85,4,
2AP,18+,Wayne,County,205,21,
2AP,18+,Rensselaer,County,864,93,
3AP,18+,Broome,OMH STATE PC NETWORK,53,0,
2AP,18+,Brooklyn,"BRIDGING ACCESS TO CARE, INC.",147,12,
3AP,18+,Oswego,"OSWEGO HOSPITAL, INC.",321,1,
3AP,0-17,Wayne,County,113,0,
2AP,0-17,Ontario,F F THOMPSON HOSPITAL,50,1,NO
2AP,0-17,Cayuga,County,121,5,NO
2AP,0-17,Nassau,SOUTH SHORE CHILD GUIDANCE CENTER,41,0,
3AP,18+,Wayne,"YOUR HEALTH PARTNERS OF THE FINGER LAKES, LLC",54,0,
2AP,18+,Otsego,County,750,62,
3AP,18+,Wayne,County,183,0,
2AP,18+,Putnam,County,237,22,
2AP,18+,Nassau,County,5272,601,
2AP,18+,Orange,County,1506,190,
3AP,18+,Monroe,County,4337,11,
2AP,0-17,Cayuga,CAYUGA COUNTY COMMUNITY SERVICES BOARD,38,0,
2AP,18+,Clinton,CLINTON COUNTY COMMUNITY SERVICES BOARD,65,3,
2AP,18+,Orange,County,1453,183,
3AP,0-17,Jefferson,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",59,0,
2AP,18+,Bronx,County,14778,1494,
2AP,18+,Bronx,AMBULATORY SURGERY CTR OF GNY,26,4,
3AP,18+,Erie,NIAGARA FALLS MEMORIAL MEDICAL CENTER,21,0,NO
3AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,46,0,NO
2AP,0-17,Warren,ADIRONDACK HEALTH INSTITUTE INC,64,1,
2AP,0-17,Cortland,County,68,1,
2AP,18+,Erie,JERICHO ROAD COMMUNITY HEALTH CENTER,132,12,
2AP,18+,Nassau,County,5346,636,
2AP,0-17,Steuben,County,154,2,
3AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSPITAL D&TC,258,1,
2AP,18+,Wayne,County,212,17,
2AP,0-17,Rockland,County,118,6,
3AP,0-17,Putnam,County,27,0,
2AP,18+,Seneca,County,122,24,
2AP,18+,Herkimer,County,272,24,
2AP,0-17,Niagara,"EASTERN NIAGARA HOSPITAL, INC.",56,2,NO
2AP,0-17,Monroe,VILLA OF HOPE,51,2,
2AP,18+,Otsego,"REHABILITATION SUPPORT SERVICES, INC.",57,4,
2AP,18+,Wayne,County,205,23,
3AP,0-17,Washington,County,53,0,
3AP,18+,Manhattan,AREBA CASRIEL INSTITUTE,310,1,NO
2AP,0-17,Broome,"THE FAMILY AND CHILDREN'S SOCIETY, INC.",46,2,NO
2AP,18+,Onondaga,County,2593,243,
2AP,18+,Cortland,FAMILY HLTH NETWRK CENTRAL NY,37,2,
2AP,18+,Wayne,County,209,13,
3AP,18+,Manhattan,ADDICTION RESEARCH & TRTMNT C,190,0,NO
2AP,18+,Westchester,COORDINATED BEHAVIORAL CARE IPA,770,115,
3AP,18+,Brooklyn,"NNCC DBA NEIGHBORHOOD COUNSELING CENTER, INC.",55,0,
2AP,18+,Region,Region,40563,4496,
2AP,18+,Essex,County,137,11,
3AP,18+,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,48,0,
2AP,18+,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,761,85,NO
2AP,18+,Oswego,County,428,32,
2AP,18+,Seneca,County,130,22,
2AP,0-17,Bronx,NYC-HHC JACOBI MEDICAL CENTER,48,1,NO
2AP,18+,Greene,County,277,21,
2AP,18+,Brooklyn,COUNSELING SRV OF E D N Y INC,26,4,NO
3AP,18+,Queens,"AIDS CENTER OF QUEENS COUNTY, INC.",54,0,NO
2AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,49,1,NO
2AP,18+,Lewis,LEWIS COUNTY COMMUNITY SERVICES BOARD,21,1,NO
3AP,0-17,Region,Region,2467,0,
2AP,18+,Niagara,HEALTH HOME PARTNERS OF WNY LLC,64,7,
3AP,18+,Niagara,County,1412,6,
3AP,0-17,Oswego,"OSWEGO HOSPITAL, INC.",80,0,
3AP,18+,Washington,County,104,0,
2AP,0-17,Sullivan,County,132,5,
3AP,18+,Livingston,County,32,1,
3AP,18+,Wyoming,County,96,0,
3AP,18+,Brooklyn,UNIVERSITY HOSP OF BROOKLYN,252,1,NO
2AP,18+,Columbia,County,221,22,
2AP,0-17,Franklin,County,106,2,
3AP,18+,Rensselaer,County,882,4,
2AP,18+,Tompkins,County,350,23,
2AP,18+,Greene,County,261,15,
2AP,0-17,Westchester,OMH STATE PC NETWORK,35,0,NO
2AP,18+,Manhattan,COORDINATED BEHAVIORAL CARE IPA,6122,710,
3AP,18+,Saint Lawrence,County,543,1,
2AP,18+,Suffolk,OMH STATE PC NETWORK,262,56,YES
2AP,18+,Bronx,UNIVERSITY BEHAVIORAL ASSOCIATES IN,38,0,
2AP,0-17,Cayuga,"CAYUGA COUNSELING SERVICES, INC.",44,0,
3AP,18+,Albany,"BESTSELF BEHAVIORAL HEALTH, INC.",41,0,
2AP,0-17,Erie,MERCY HOSPITAL OF BUFFALO,34,1,
3AP,18+,Manhattan,SES OPERATING CORP D/B/A HARLEM EAST LIFE PLA,273,2,NO
2AP,0-17,Delaware,County,27,0,
2AP,18+,Genesee,County,299,17,
2AP,18+,Wayne,County,194,16,
2AP,18+,Staten Island,NORTHWELL HEALTH NETWORK,1111,168,
3AP,0-17,Statewide,Statewide,2377,1,
3AP,0-17,Monroe,VILLA OF HOPE,43,0,
2AP,18+,Broome,County,1146,83,
3AP,18+,Westchester,"UNITED BRONX PARENTS, INC.",234,0,
2AP,18+,Erie,County,4141,381,
2AP,18+,Yates,County,97,7,
2AP,0-17,Wyoming,"ALLEGANY REHABILITATION ASSOCIATES, INC.",26,1,
2AP,18+,Onondaga,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",24,1,
2AP,0-17,Bronx,NEW YORK CITY CHILDREN'S CENTER,42,2,
2AP,0-17,Steuben,County,117,6,
2AP,0-17,Sullivan,County,135,7,
3AP,18+,Westchester,MONTEFIORE MEDICAL CENTER,105,0,
3AP,0-17,Orange,County,238,0,
3AP,18+,Brooklyn,"ST. VINCENT'S SERVICES, INC.",56,0,NO
3AP,18+,Saratoga,VISITING NURS SVC/SCHTD & SAR CNTY,56,1,
3AP,0-17,Bronx,"COMUNILIFE, INC.",26,0,
2AP,18+,Saint Lawrence,CLAXTON-HEPBURN MEDICAL CENTER,92,7,NO
3AP,0-17,Westchester,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,43,0,NO
2AP,0-17,Schenectady,County,299,19,
2AP,18+,Fulton,County,300,30,
2AP,18+,Chenango,County,146,8,
2AP,18+,Erie,UNIVERSITY EMERGENCY MED SVCS,103,17,
2AP,0-17,Schoharie,County,30,0,
2AP,0-17,Warren,County,243,4,
3AP,18+,Greene,COLUMBIA MEMORIAL HOSPITAL,168,0,NO
3AP,18+,Albany,MONTEFIORE MEDICAL CENTER,111,1,
3AP,18+,Queens,NYC-HHC QUEENS HOSPITAL CENTER,765,2,
2AP,18+,Bronx,UNITED CEREBRAL PALSY OF NYC,26,6,
3AP,18+,Cortland,County,50,0,
2AP,0-17,Albany,"ALBANY CTY DEPT FOR CHILDREN,YOUTH & FAMILIES",48,0,
2AP,18+,Brooklyn,"CAMBA, INC.",571,39,NO
2AP,18+,Rockland,NYACK HOSPITAL,50,9,
2AP,18+,Saratoga,VISITING NURS SVC/SCHTD & SAR CNTY,52,7,
2AP,18+,Bronx,SOUND SHORE MEDICAL CENTER,25,3,NO
2AP,18+,Onondaga,ELMIRA PSYCHIATRIC CENTER,24,6,
2AP,0-17,Suffolk,THE LONG ISLAND HOME,79,4,
2AP,18+,Genesee,County,40,1,
2AP,0-17,Putnam,County,23,0,
3AP,18+,Steuben,"ST. JAMES MERCY HEALTH SYSTEM, INC.",55,1,NO
3AP,18+,Rockland,"BIKUR CHOLIM, INC.",37,0,NO
3AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,56,0,
3AP,18+,Manhattan,WILLIAM F. RYAN COMMUNITY HEALTH CENTER,423,2,
3AP,18+,Ulster,CHILD & FAM GUID CTR ADICT SV,33,0,NO
2AP,18+,Schuyler,County,73,8,
2AP,18+,Brooklyn,"BROOKLYN COMMUNITY HOUSING AND SERVICES, INC.",27,4,NO
2AP,0-17,Clinton,County,101,5,
3AP,18+,Manhattan,"ST. MARK'S PLACE INSTITUTE FOR MENTAL HEALTH,",183,0,
3AP,18+,Brooklyn,LUTHERAN MEDICAL CENTER,481,2,NO
2AP,18+,Westchester,County,9037,1205,
2AP,0-17,Manhattan,"AUGUST AICHHORN CTR./ADOLES. RESID. CARE, INC",21,5,
3AP,18+,Manhattan,"HERITAGE HEALTH AND HOUSING, INC",164,1,
2AP,18+,Orange,County,1406,195,
3AP,18+,Bronx,"PSCH, INC. DBA WELLLIFE NETWORK",42,0,
2AP,18+,Saratoga,County,516,43,
3AP,18+,Albany,BRONX PC,89,1,
3AP,18+,Monroe,"DEPAUL COMMUNITY SERVICES, INC.",118,0,NO
2AP,18+,Ulster,County,961,104,
2AP,0-17,Saratoga,County,278,8,
2AP,0-17,Madison,County,82,8,
2AP,18+,Clinton,County,58,11,
2AP,18+,Seneca,County,120,17,
3AP,18+,Brooklyn,MAIMONIDES MEDICAL CENTER,304,6,
2AP,0-17,Monroe,County,2088,76,
2AP,18+,Cayuga,CAYUGA COUNTY COMMUNITY SERVICES BOARD,74,10,
2AP,18+,Greene,County,259,23,
2AP,18+,Staten Island,County,1812,267,
2AP,18+,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,48,5,NO
3AP,18+,Nassau,County,991,9,
3AP,18+,Monroe,LIFETIME HEALTH MEDICAL GROUP,65,0,NO
2AP,18+,Queens,County,1,0,
3AP,18+,Monroe,HILLSIDE CHILDREN'S CENTER,65,0,NO
2AP,0-17,Oneida,County,496,9,
3AP,18+,Niagara,County,1716,5,
2AP,18+,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,164,8,
3AP,18+,Queens,PREMIER HEALTHCARE D & T CTR,460,6,
2AP,18+,Manhattan,THE INSTITUTE FOR FAMILY HEALTH,1121,129,
2AP,18+,Bronx,CARE FOR THE HOMELESS,188,19,
2AP,0-17,Washington,County,67,1,
3AP,18+,Dutchess,DUTCHESS CNTY DEPT OF BEH & COMMUNITY HEALTH,75,0,
2AP,18+,Albany,AIDS COUNCIL OF NENY AI,28,3,NO
3AP,18+,Erie,County,4192,13,
2AP,18+,Tioga,County,60,16,
3AP,18+,Staten Island,County,1509,11,
3AP,18+,Dutchess,County,1231,7,
2AP,0-17,Chautauqua,County,203,5,
2AP,18+,Chemung,ARNOT OGDEN MEDICAL CENTER,211,16,
2AP,0-17,Schoharie,County,33,1,
3AP,18+,Schenectady,County,1611,3,
2AP,0-17,Herkimer,LITTLE FALLS HOSPITAL,34,1,NO
2AP,0-17,Westchester,"RISING GROUND, INC.",34,0,
3AP,18+,Manhattan,NEW YORK SOCIETY FOR THE RELIEF OF,41,0,
2AP,18+,Erie,"LIVING OPPORTUNITIES OF DEPAUL, INC.",46,11,NO
3AP,18+,Wayne,"NEWARK-WAYNE COMMUNITY HOSPITAL, INC.",33,1,NO
3AP,18+,Oneida,INSIGHT HOUSE CHEMICAL DEPENDENCY SERVICES,41,0,
3AP,18+,Rensselaer,County,484,2,
3AP,18+,Columbia,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",35,0,
2AP,0-17,Queens,NYC-HHC ELMHURST HOSPITAL CENTER,89,5,
3AP,18+,Manhattan,County,26282,95,
2AP,18+,Orange,"HONOR EHG, INC.",25,2,
2AP,18+,Herkimer,County,296,20,
2AP,18+,Manhattan,County,25787,2701,
3AP,18+,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,421,0,NO
3AP,0-17,Queens,County,714,0,NO
3AP,18+,Manhattan,CENTER FOR COMPREHENSIVE HLTH PRACTICE,88,0,
3AP,18+,Orange,"REHABILITATION SUPPORT SERVICES, INC.",21,0,
2AP,18+,Suffolk,"TRANSITIONAL SERVICES/NY FOR LONG ISLAND,INC.",33,12,
2AP,0-17,Washington,County,67,1,
2AP,18+,Rockland,County,1326,278,YES
3AP,18+,Putnam,"PUTNAM FAM & COMM SVCS, INC. DBA COVECARE CTR",114,0,
2AP,18+,Ontario,County,699,64,
2AP,0-17,Putnam,County,24,0,
3AP,0-17,Nassau,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,27,0,
2AP,18+,Albany,"ALBANY CTY DEPT FOR CHILDREN,YOUTH & FAMILIES",54,7,
3AP,0-17,Nassau,County,482,1,
2AP,18+,Washington,County,119,9,
2AP,0-17,Nassau,County,628,17,
3AP,18+,Bronx,NYC-HHC SEGUNDO BELVIS RUIZ DIAGNOSTIC & TREA,64,0,NO
3AP,18+,Broome,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,258,0,
3AP,18+,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,27,0,NO
2AP,0-17,Herkimer,LITTLE FALLS HOSPITAL,38,1,NO
2AP,18+,Suffolk,SOUTHSIDE HOSPITAL,444,38,
2AP,18+,Fulton,County,300,24,
3AP,18+,Chenango,County,156,1,
3AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,62,0,
3AP,18+,Brooklyn,NYC-HHC AGENCY NETWORK,954,4,
2AP,18+,Saint Lawrence,ST. LAWRENCE PSYCHIATRIC CENTER,115,16,NO
3AP,18+,Region,Region,39251,165,
2AP,18+,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",285,92,YES
3AP,0-17,Onondaga,SYRACUSE COMM HEALTH CTR  INC,59,0,
2AP,18+,Chautauqua,County,912,85,
2AP,0-17,Schenectady,ELLIS HOSPITAL,237,7,
3AP,0-17,Queens,JOSEPH P ADDABBO FAMILY HLTH,35,0,
2AP,18+,Rensselaer,County,455,49,
3AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",168,0,NO
3AP,0-17,Monroe,HILLSIDE CHILDREN'S CENTER,196,0,
2AP,18+,Ontario,FINGER LAKES MIGRANT HLTH,21,1,
3AP,18+,Brooklyn,HEARTSHARE WELLNESS LTD,460,10,YES
2AP,0-17,Seneca,County,27,0,
2AP,18+,Suffolk,County,4234,483,
3AP,18+,Essex,County,43,1,
3AP,0-17,Cayuga,AUBURN COMMUNITY HOSPITAL,57,0,
2AP,0-17,Niagara,KALEIDA HEALTH,130,6,
2AP,18+,Manhattan,"REALIZATION CENTER, INC. (CLOSED)",122,7,NO
2AP,18+,Sullivan,County,739,91,
3AP,18+,Ulster,MENTAL HEALTH ASSOCIATION IN ULSTER COUNTY,76,0,NO
3AP,0-17,Schenectady,County,251,0,
3AP,18+,Manhattan,PARALLAX CENTER INC,23,0,NO
3AP,18+,Brooklyn,"CAMBA, INC.",635,3,
3AP,18+,Bronx,"UNIV. CONSULTATION & TX CTR FOR MH, INC.",49,0,NO
2AP,0-17,Bronx,"COMUNILIFE, INC.",44,1,NO
2AP,18+,Franklin,County,133,8,
3AP,18+,Albany,THE MARY IMOGENE BASSETT HOSPITAL,40,0,
3AP,18+,Suffolk,SOUTHAMPTON HOSPITAL,35,0,NO
3AP,18+,Sullivan,HUDSON RIVER HEALTH CARE,1189,7,
3AP,18+,Schenectady,VALUE NETWORK IPA,296,0,
2AP,0-17,Franklin,County,91,4,
2AP,18+,Tioga,County,57,16,
3AP,0-17,Albany,ALBANY MEDICAL CENTER,208,0,
2AP,18+,Schenectady,County,1388,112,
2AP,0-17,Chemung,ARNOT OGDEN MEDICAL CENTER,77,1,
2AP,18+,Staten Island,IDUHA IPA,44,1,
2AP,18+,Dutchess,County,1274,149,
3AP,18+,Bronx,COMMUNITY CARE MANAGEMENT PARTNERS,438,4,
2AP,18+,Manhattan,CENTER FOR COMP HLTH PRACTICE,40,1,
2AP,18+,Bronx,GATEWAY COUNSELING CENTER,87,23,YES
3AP,18+,Onondaga,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",762,4,
3AP,18+,Brooklyn,"NNCC DBA NEIGHBORHOOD COUNSELING CENTER, INC.",45,0,NO
2AP,18+,Saratoga,County,603,56,
3AP,18+,Nassau,HEMPSTEAD COMMUNITY HC HEMPSTEAD,263,1,
3AP,18+,Oneida,"CATH CHAR RC DIO/SYR, NY, INC-ONEIDA/MADISON",41,1,NO
2AP,0-17,Manhattan,NYC-HHC ELMHURST HOSPITAL CENTER,53,0,NO
2AP,0-17,Allegany,County,24,0,
3AP,18+,Wyoming,County,27,0,
3AP,18+,Queens,"SAMARITAN DAYTOP VILLAGE, INC.",688,1,
2AP,18+,Orange,CATHOLIC CHARITIES COMMUNITY SVCS. OF ORANGE,82,2,
2AP,18+,Erie,"PROMESA, INC.",29,0,
2AP,18+,Sullivan,County,531,74,
2AP,18+,Manhattan,"GREENWICH HOUSE, INC.",43,3,NO
2AP,0-17,Westchester,THE NEW YORK AND PRESBYTERIAN HOSPITAL,57,2,NO
3AP,18+,Wyoming,"ALLEGANY REHABILITATION ASSOCIATES, INC.",41,0,
3AP,18+,Montgomery,NEW DIMENSIONS IN HEALTH CARE,55,0,
2AP,18+,Steuben,County,401,37,
3AP,18+,Broome,OMH STATE PC NETWORK,136,1,NO
3AP,18+,Columbia,County,225,1,
3AP,18+,Brooklyn,"PHOENIX HOUSES OF LONG ISLAND, INC.",26,0,
2AP,0-17,Clinton,County,78,3,
3AP,18+,Greene,County,259,0,
2AP,18+,Albany,"QUEENS COORDINATED CARE PARTNERS, LLC",111,50,
3AP,18+,Greene,County,270,0,
3AP,18+,Saratoga,County,107,1,
2AP,0-17,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,76,1,
3AP,18+,Erie,County,4125,19,
2AP,18+,Nassau,"MENTAL HEALTH ASSOCIATION OF NASSAU CO., INC.",110,10,NO
3AP,18+,Brooklyn,HEARTSHARE WELLNESS LTD,252,5,NO
3AP,18+,Essex,County,136,1,
3AP,0-17,Saratoga,County,271,0,
2AP,18+,Allegany,County,176,15,
2AP,18+,Rensselaer,County,457,50,
2AP,18+,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",121,13,NO
2AP,18+,Brooklyn,"START TREATMENT & RECOVERY CENTERS, INC.",255,23,NO
3AP,18+,Dutchess,County,1322,8,
2AP,18+,Lewis,County,117,15,
3AP,18+,Manhattan,"LOWER EAST SIDE SERVICE CENTER, INC.",31,0,
2AP,18+,Columbia,County,217,26,
2AP,18+,Manhattan,County,814,56,
3AP,18+,Putnam,UCPA OF PUTNAM & SO DUTCHESS,45,0,
3AP,18+,Lewis,County,12,0,
2AP,18+,Herkimer,County,329,24,NO
2AP,18+,Warren,County,785,72,
2AP,0-17,Chautauqua,County,201,3,
2AP,18+,Jefferson,County,483,52,
2AP,18+,Oneida,THE CHILDREN'S HOME OF JEFFERSON COUNTY,96,12,
3AP,18+,Jefferson,CENTRAL NEW YORK HEALTH HOME NETWOR,154,1,
2AP,18+,Erie,KALEIDA HEALTH - WOMEN & CHILDREN'S HOSPITAL,30,1,NO
2AP,18+,Manhattan,METROPOLITAN HOSP ACT RISP CNSTA,34,8,NO
2AP,18+,Chemung,ELMIRA PSYCHIATRIC CENTER,68,7,NO
2AP,0-17,Ulster,MENTAL HEALTH ASSOCIATION IN ULSTER COUNTY,31,0,NO
3AP,18+,Brooklyn,County,88,0,
3AP,18+,Greene,County,270,0,
2AP,18+,Queens,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",116,19,NO
3AP,18+,Oneida,OMH STATE PC NETWORK,31,0,
3AP,0-17,Manhattan,COORDINATED BEHAVIORAL CARE IPA,465,0,
3AP,18+,Brooklyn,County,12344,62,
3AP,0-17,Erie,CHILDREN'S HEALTH HOME OF WESTERN NY,62,0,
3AP,18+,Westchester,"HUMAN DEVELOPMENT SVCS. OF WESTCHESTER, INC.",76,0,
2AP,18+,Sullivan,County,440,54,
2AP,0-17,Oneida,County,536,16,
2AP,18+,Columbia,County,227,25,
3AP,0-17,Cattaraugus,"CATTARAUGUS REHABILITATION CENTER, INC.",22,0,
3AP,18+,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,704,3,
3AP,18+,Herkimer,County,156,0,NO
2AP,18+,Columbia,County,235,27,
2AP,0-17,Cattaraugus,County,106,2,
3AP,18+,Bronx,NYC-HHC SEGUNDO BELVIS RUIZ DIAGNOSTIC & TREA,45,0,
2AP,0-17,Brooklyn,County,946,43,
2AP,18+,Steuben,County,95,18,
3AP,0-17,Manhattan,"UPPER MANHATTAN M H CENTER, INC. AKA THE EMMA",38,0,
3AP,18+,Albany,ST. PETER'S HOSPITAL,433,1,
2AP,0-17,Westchester,County,877,35,NO
2AP,18+,Madison,County,164,2,
2AP,18+,Albany,ALBANY MEMORIAL HOSPITAL,223,24,
2AP,0-17,Greene,County,65,0,
3AP,18+,Oneida,OMH STATE PC NETWORK,40,2,
2AP,18+,Queens,County,10364,1357,
2AP,0-17,Saratoga,County,278,3,
3AP,0-17,Brooklyn,NYC-HHC AGENCY NETWORK,220,0,
3AP,18+,Manhattan,FAMILY SERVICES NETWORK NY AI,33,0,
3AP,18+,Rockland,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",47,0,NO
2AP,18+,Rensselaer,County,426,49,
3AP,18+,Westchester,PHELPS MEMORIAL HOSPITAL CENTER,299,2,NO
3AP,18+,Otsego,AURELIA OSBORN FOX MEM HOSP,91,0,NO
2AP,18+,Albany,WHITNEY M YOUNG HEALTH CENTER,167,16,
2AP,18+,Monroe,"SCAP, INC./DBA ARBOR DEVELOPMENT",30,2,
2AP,18+,Ulster,HEALTHALLIANCE HOSPITAL MARY'S AVE CAMPUS,80,9,NO
2AP,0-17,Herkimer,County,45,1,NO
3AP,18+,Onondaga,TRANSITIONAL LIVING SERVICES OF ONONDAGA COUN,24,0,NO
2AP,18+,Wyoming,County,96,7,
3AP,18+,Ontario,County,724,3,
3AP,18+,Westchester,"VOCATIONAL INSTRUCTION PROJECT COMM. SVCS, IN",40,0,
2AP,0-17,Yates,County,1,0,
2AP,18+,Broome,OMH STATE PC NETWORK,50,10,
3AP,0-17,Jefferson,County,131,0,
3AP,0-17,Manhattan,NYC-HHC AGENCY NETWORK,742,0,NO
3AP,18+,Montgomery,County,449,0,
3AP,18+,Chenango,CHENANGO COUNTY COMMUNITY SERVICES BOARD,66,0,NO
2AP,18+,Orange,County,264,41,
2AP,18+,Columbia,County,222,24,
2AP,18+,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,43,7,
3AP,18+,Genesee,HILLSIDE CATHOLIC CHARITIES BHCC,216,0,
2AP,0-17,Seneca,County,27,0,
2AP,0-17,Clinton,County,106,3,
2AP,18+,Westchester,NORTHWELL HEALTH NETWORK,340,46,
2AP,0-17,Erie,"BAKER HALL, INC. DBA BAKER VICTORY SERVICES",23,0,
2AP,18+,Oswego,ST. JOSEPH'S HOSPITAL HEALTH CENTER,27,1,
3AP,18+,Chenango,CATHOLIC CHARITIES OF CHENANGO COUNTY,21,1,
3AP,18+,Columbia,County,222,2,
