Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
3AP,0-17,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",56,0,NO
2AP,18+,Suffolk,"PHOENIX HOUSES OF LONG ISLAND, INC.",51,10,NO
2AP,18+,Staten Island,County,1579,250,
2AP,18+,Chemung,County,277,11,
2AP,0-17,Montgomery,County,136,6,
3AP,18+,Brooklyn,"BROOKLYN CENTER FOR FAMILIES IN CRISIS, INC.",42,0,NO
3AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,64,0,NO
3AP,18+,Staten Island,BRIGHTPOINT HEALTH,61,0,
3AP,18+,Livingston,COUNCIL ALCOHOL SUB ABUSE LIVINGSTN,29,0,NO
2AP,0-17,Orange,BON SECOURS COMMUNITY HOSPITAL,29,2,NO
2AP,0-17,Saint Lawrence,County,133,4,
3AP,0-17,Brooklyn,County,1025,1,
2AP,0-17,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",79,1,
2AP,18+,Dutchess,County,1286,146,
2AP,0-17,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,37,0,NO
3AP,18+,Manhattan,HHC WOODHULL MED CTR COBRA AI,42,0,NO
2AP,0-17,Otsego,THE MARY IMOGENE BASSETT HOSPITAL,135,2,
2AP,18+,Oneida,HUMAN TECHNOLOGIES CORPORATION,155,7,NO
2AP,18+,Westchester,"ACCESS: SUPPORTS FOR LIVING, INC.",116,15,
3AP,18+,Wyoming,County,130,0,
2AP,18+,Manhattan,"NEW HORIZON COUNSELING CENTER, INC., THE",49,11,
3AP,18+,Suffolk,County,1754,0,
3AP,0-17,Oneida,FAXTON - ST. LUKE'S HEALTHCARE,55,0,NO
3AP,18+,Orleans,County,15,0,
2AP,18+,Brooklyn,ENGAGEWELL IPA,1640,131,
2AP,18+,Chemung,County,164,25,
3AP,0-17,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",22,0,
3AP,18+,Oswego,County,393,0,
3AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,405,3,
3AP,18+,Westchester,"REHABILITATION SUPPORT SERVICES, INC.",72,1,
2AP,0-17,Queens,SCO FAMILY OF SERVICES,26,3,
3AP,18+,Manhattan,VILLAGE CENTER FOR CARE AI,1242,9,
2AP,0-17,Schuyler,County,12,0,
2AP,18+,Manhattan,WEST MIDTOWN MEDICAL GROUP,91,8,NO
2AP,18+,Erie,County,4163,375,
2AP,18+,Cattaraugus,CATTARAUGUS CNTY ALCHL&SUB AB,50,2,
3AP,18+,Nassau,"PSCH, INC. DBA WELLLIFE NETWORK",65,0,
2AP,18+,Nassau,LI JEWISH MEDICAL CENTER ZUCKER HILLSIDE DIV,210,32,NO
3AP,18+,Manhattan,"COMMUNITY HEALTH PROJECT, INC.",99,0,NO
2AP,0-17,Brooklyn,AHAVA MEDICAL AND REHAB CENTER LLC,49,3,
3AP,18+,Rockland,ROCKLAND COUNTY DEPT. OF MENTAL HEALTH LGU,55,0,
3AP,0-17,Nassau,SOUTH SHORE CHILD GUIDANCE CENTER,30,0,
2AP,18+,Franklin,County,369,29,
2AP,18+,Sullivan,County,1469,186,
3AP,18+,Staten Island,S I BEHAVIORAL NETWORK  MH,150,1,NO
2AP,18+,Putnam,County,227,28,
2AP,18+,Staten Island,County,1524,251,
2AP,18+,Chautauqua,UPMC CHAUTAUQUA AT WCA,407,39,
3AP,0-17,Monroe,"NEW DIRECTIONS YOUTH & FAMILY SERVICES, INC.",38,0,
3AP,18+,Allegany,CUBA MEMORIAL HSP         INC,25,0,
3AP,18+,Monroe,ANTHONY L. JORDAN HEALTH CENTER,115,0,NO
2AP,0-17,Genesee,County,39,1,
2AP,18+,Schenectady,"MOHAWK OPPORTUNITIES, INC.",27,5,
2AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,51,7,NO
2AP,18+,Manhattan,VERITAS THERAPEUTIC COMMUNIT,25,0,NO
2AP,18+,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,165,20,NO
3AP,18+,Suffolk,EASTERN LONG ISLAND HOSPITAL ASSOCIATION,102,0,NO
2AP,18+,Erie,NORTHWEST BUFFALO COMM H C,258,30,
2AP,0-17,Warren,County,243,4,
3AP,0-17,Manhattan,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,31,0,NO
3AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",137,0,NO
2AP,18+,Brooklyn,SOUTH BEACH PSYCHIATRIC CENTER,69,14,
3AP,18+,Niagara,"THE DALE ASSOCIATION, INC.",79,0,
3AP,18+,Dutchess,County,1255,8,
2AP,18+,Manhattan,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",59,6,
2AP,18+,Westchester,County,8858,1217,
3AP,0-17,Staten Island,County,29,0,
2AP,18+,Chautauqua,County,869,85,
3AP,18+,Ontario,SOLDIERS & SAILORS MEMORIAL HOSPITAL,29,0,NO
2AP,18+,Brooklyn,"COMMUNITY COUNSELING AND MEDIATION, INC.",193,14,NO
2AP,18+,Erie,SISTERS OF CHARITY HOSP,692,63,
2AP,0-17,Rockland,"REFUAH HEALTH CENTER, INC.",25,1,
3AP,18+,Manhattan,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,239,2,
2AP,18+,Bronx,ST. BARNABAS HOSPITAL,1655,155,
2AP,0-17,Fulton,THE FAMILY COUNSELING CENTER OF FULTON COUNTY,89,2,
3AP,0-17,Schoharie,County,33,0,
2AP,0-17,Madison,County,81,8,
2AP,0-17,Suffolk,SCO FAMILY OF SERVICES,22,2,
2AP,18+,Tioga,County,52,12,
2AP,18+,Erie,ROSWELL PARK CANCER INST,187,19,
2AP,18+,Ulster,BENEDICTINE HOSPITAL,106,11,NO
2AP,18+,Schenectady,CENTRAL NEW YORK BHCC,368,22,
3AP,0-17,Onondaga,TOOMEY RESIDENTIAL AND COMMUNITY SERVICES,26,0,
2AP,18+,Warren,WARRENSBURG HEALTH CENTER,65,6,
2AP,18+,Ulster,County,1073,127,
2AP,18+,Washington,County,113,6,
3AP,0-17,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,21,0,NO
3AP,18+,Manhattan,"COORDINATED BEHAVIORAL CARE, INC.",3545,11,
2AP,18+,Madison,County,304,30,
3AP,18+,Onondaga,SYRACUSE COMM HEALTH CTR  INC,23,0,NO
2AP,18+,Steuben,STEUBEN COUNTY COMMUNITY MENTAL HEALTH CENTER,188,21,NO
2AP,0-17,Chenango,County,68,4,
3AP,18+,Westchester,"CLUSTER, INC.",25,0,NO
3AP,0-17,Brooklyn,"COORDINATED BEHAVIORAL CARE, INC.",148,0,
2AP,0-17,Oneida,OMH STATE PC NETWORK,68,1,
3AP,18+,Steuben,County,401,0,
3AP,18+,Statewide,Statewide,66536,322,
2AP,18+,Jefferson,County,227,21,
2AP,18+,Orleans,County,59,1,
2AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,44,1,NO
2AP,0-17,Rockland,County,145,5,
3AP,18+,Rensselaer,County,853,5,
2AP,18+,Schenectady,SCHENECTADY FAMILY HEALTH SER,206,17,
3AP,0-17,Manhattan,THE CHILDREN'S AID SOCIETY,69,0,
2AP,18+,Niagara,County,1357,96,
2AP,18+,Bronx,County,14962,1533,
3AP,18+,Suffolk,"SKILLS UNLIMITED, INC.",37,0,NO
2AP,18+,Queens,"LONG ISLAND CONSULTATION CENTER, INC.",114,18,NO
2AP,18+,Montgomery,County,497,37,
2AP,18+,Schoharie,County,116,13,
2AP,18+,Suffolk,OUTREACH DEVELOPMENT CORP,23,1,NO
3AP,18+,Delaware,County,104,0,
3AP,18+,Albany,HUDSON VALLEY CARE COALITION,93,0,
2AP,18+,Ulster,County,1068,125,
3AP,18+,Manhattan,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,129,1,
2AP,18+,Westchester,County,9902,1229,
2AP,18+,Jefferson,County,517,50,
2AP,0-17,Saint Lawrence,County,141,2,
2AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,57,2,
2AP,18+,Queens,"THE BRIDGE, INC.",262,27,NO
2AP,0-17,Schoharie,County,33,1,
3AP,0-17,Broome,GREATER BINGHAMTON HEALTH CENTER,60,0,
2AP,18+,Saratoga,County,522,48,
3AP,18+,Niagara,County,685,2,
2AP,18+,Schenectady,ALCOHOLISM COUNCIL SCHEN CNTY,44,3,
2AP,18+,Erie,BUFFALO GENERAL HOSP,122,20,
3AP,0-17,Orange,ORANGE REGIONAL MEDICAL CENTER,22,0,
3AP,18+,Erie,BUFFALO GENERAL HOSP,90,0,
3AP,0-17,Dutchess,WESTCHESTER MEDICAL CENTER,44,0,NO
3AP,18+,Staten Island,County,599,4,
2AP,18+,Westchester,"OPTIONS FOR COMMUNITY LIVING, INC.",90,6,
3AP,18+,Westchester,MT VERNON NEIGHBORHOOD HC INC,35,0,
3AP,18+,Otsego,County,761,3,
3AP,18+,Albany,County,5929,36,
2AP,18+,Madison,County,285,28,
3AP,0-17,Statewide,Statewide,3,0,
2AP,18+,Manhattan,ISABELLA VISITING CARE INC TBI,25,2,
2AP,18+,Niagara,County,1348,114,
3AP,0-17,Suffolk,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,23,0,
2AP,18+,Erie,GREATER BUFFALO UNITED IPA,38,5,NO
2AP,0-17,Queens,County,723,30,
3AP,18+,Wyoming,County,117,1,
3AP,18+,Manhattan,County,25262,85,
2AP,18+,Washington,County,115,12,
3AP,18+,Onondaga,"SYRACUSE BRICK HOUSE, INC.",71,0,NO
3AP,0-17,Albany,CAPITAL DISTRICT PSYCHIATRIC CENTER,52,0,
2AP,18+,Bronx,CARE FOR THE HOMELESS,216,22,
2AP,18+,Chenango,County,162,12,
2AP,18+,Schoharie,County,111,12,
2AP,18+,Monroe,County,4337,344,
2AP,0-17,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,99,2,NO
3AP,0-17,Orange,County,157,1,
2AP,0-17,Saint Lawrence,County,153,2,
3AP,18+,Madison,COMMUNITY MEMORIAL HOSPITAL,29,0,
3AP,18+,Nassau,"HUDSON RIVER HEALTHCARE, INC.",405,6,
2AP,18+,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,128,17,NO
2AP,0-17,Erie,SISTERS OF CHARITY HOSP,34,1,NO
3AP,18+,Brooklyn,NYC-HHC CUMBERLAND D+T CENTER,107,0,NO
3AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,128,0,
3AP,18+,Steuben,ST JAMES MERCY HOSPITAL,160,1,
3AP,18+,Sullivan,County,889,6,
2AP,18+,Region,Region,16344,2151,
2AP,18+,Montgomery,County,67,9,
3AP,18+,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,899,3,
2AP,18+,Staten Island,County,1741,286,
3AP,0-17,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,23,0,
3AP,18+,Montgomery,County,498,1,
2AP,18+,Manhattan,"COMMUNITY HEALTH PROJECT, INC.",182,10,
3AP,18+,Brooklyn,NYC-HHC JACOBI MEDICAL CENTER,25,0,
3AP,18+,Allegany,JONES MEMORIAL HOSPITAL,24,0,NO
2AP,18+,Franklin,County,382,32,
3AP,0-17,Saratoga,"FW OF SARATOGA, INC.",148,0,
2AP,18+,Schenectady,SAMARITAN HOSPITAL,89,12,
2AP,0-17,Schenectady,County,319,17,
2AP,0-17,Suffolk,County,583,32,NO
2AP,0-17,Tompkins,County,66,3,NO
3AP,18+,Delaware,DELAWARE COUNTY COMMUNITY SERVICES BOARD,73,0,NO
2AP,18+,Bronx,"COMUNILIFE, INC.",27,0,
3AP,18+,Bronx,UCP ASSO OF NYS STATEN IS,82,0,NO
2AP,18+,Oneida,County,1728,153,
2AP,18+,Schoharie,County,111,12,
2AP,18+,Brooklyn,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSP,157,26,
2AP,18+,Rockland,OMH STATE PC NETWORK,24,6,
2AP,18+,Ontario,SOLDIERS & SAILORS MEMORIAL HOSPITAL,39,4,
3AP,18+,Nassau,FRANKLIN HOSPITAL MEDICAL CENTER,142,3,NO
3AP,18+,Brooklyn,NY COMMUNITY HOSP OF BROOKLYN,144,2,
3AP,0-17,Manhattan,ST. DOMINIC'S HOME,24,0,
3AP,18+,Yates,SOLDIERS & SAILORS MEMORIAL HOSPITAL,40,0,NO
2AP,18+,Jefferson,CREDO COMM. CENTER F/T TREATMENT OF ADDICTION,52,3,
3AP,0-17,Nassau,SOUTH SHORE CHILD GUIDANCE CENTER,43,0,NO
2AP,18+,Queens,NYC-HHC AGENCY NETWORK,1862,261,
2AP,18+,Bronx,"BRONXWORKS, INC.",86,12,NO
2AP,18+,Brooklyn,OMH STATE PC NETWORK,137,41,
3AP,18+,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,61,0,NO
2AP,0-17,Manhattan,County,1813,67,
3AP,0-17,Albany,ALBANY MEDICAL COLLEGE OF UNI,49,0,
2AP,0-17,Suffolk,County,577,34,
2AP,0-17,Westchester,County,1219,54,
3AP,18+,Warren,County,782,2,
3AP,18+,Niagara,County,1331,3,
2AP,18+,Brooklyn,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,89,14,
2AP,18+,Ulster,County,1073,127,
3AP,0-17,Queens,"THE CHILD CENTER OF NY, INC.",75,0,NO
2AP,18+,Dutchess,County,246,46,
3AP,0-17,Albany,ALBANY MEDICAL CENTER,227,0,
3AP,18+,Bronx,GATEWAY COUNSELING CENTER,69,2,
2AP,0-17,Seneca,County,22,2,
2AP,18+,Tompkins,County,350,23,
3AP,0-17,Ontario,County,99,1,
2AP,18+,Bronx,"GEEL COMMUNITY SERVICES, INC.",26,9,YES
3AP,18+,Onondaga,AIDS COMMUNITY RESOURCES AI,55,0,
2AP,18+,Hamilton,County,5,0,
2AP,18+,Clinton,County,354,36,
2AP,0-17,Queens,JAMAICA HOSPITAL MEDICAL CENTER,105,4,
2AP,18+,Otsego,County,756,65,
2AP,0-17,Fulton,County,113,4,
3AP,0-17,Steuben,County,117,2,
2AP,18+,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,44,15,
2AP,18+,Manhattan,NEW YORK UNIVERSITY HOSPITALS CENTER,134,16,
2AP,18+,Bronx,County,15045,1542,
2AP,18+,Schuyler,County,68,4,
3AP,0-17,Manhattan,MOUNT SINAI MEDICAL CENTER,100,0,NO
2AP,0-17,Steuben,County,85,3,
2AP,18+,Albany,ALBANY MEDICAL CENTER,756,68,
2AP,18+,Queens,LONG ISLAND JEWISH MEDICAL CENTER,804,122,
2AP,0-17,Schenectady,SCHENECTADY FAMILY HEALTH SER,45,4,
3AP,18+,Manhattan,FAMILY SERVICES NETWORK NY AI,67,0,
3AP,18+,Livingston,COUNCIL ALCOHOL SUB ABUSE LIVINGSTN,23,0,NO
2AP,0-17,Dutchess,ASONE HEALTH CARE IPA,201,14,
3AP,18+,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,1165,3,
2AP,18+,Suffolk,"TRANSITIONAL SERVICES/NY FOR LONG ISLAND,INC.",36,15,YES
2AP,18+,Rensselaer,County,882,93,
2AP,0-17,Schenectady,County,316,17,
3AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,70,0,
2AP,18+,Staten Island,County,1816,274,
3AP,18+,Bronx,CARE FOR THE HOMELESS,138,0,NO
3AP,18+,Sullivan,County,1801,8,
2AP,18+,Brooklyn,"PATHWAYS TO HOUSING, INC.",31,6,NO
3AP,18+,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,484,1,
2AP,18+,Cayuga,County,278,32,
3AP,0-17,Bronx,MORRIS HEIGHTS HEALTH CENTER,82,0,
2AP,18+,Westchester,"ACCESS: SUPPORTS FOR LIVING, INC.",132,22,NO
3AP,18+,Allegany,County,181,1,
2AP,18+,Livingston,County,43,4,
3AP,18+,Erie,MERCY HOSPITAL OF BUFFALO,59,0,
2AP,0-17,Manhattan,NEW YORK HOSP MED CTR QUEENS,38,0,
2AP,18+,Staten Island,SOUTH BEACH PSYCHIATRIC CENTER,492,99,YES
2AP,18+,Putnam,County,243,23,
3AP,18+,Ontario,County,677,2,
2AP,18+,Hamilton,County,7,1,
3AP,18+,Manhattan,"HOUSING WORKS SER,INC AADC",108,0,NO
3AP,18+,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",250,0,
3AP,0-17,Chautauqua,County,197,0,
3AP,18+,Erie,"EHS, INC.",216,1,
2AP,18+,Suffolk,ST. CHARLES HOSPITAL CORP.,301,30,
2AP,0-17,Ulster,County,181,8,
3AP,18+,Erie,MERCY HOSPITAL OF BUFFALO,196,0,NO
3AP,18+,Albany,BASSETT HEALTHCARE,40,0,NO
2AP,18+,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,124,4,NO
2AP,18+,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,25,5,
3AP,18+,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,161,1,
3AP,18+,Westchester,"FOUR WINDS, INC.",34,0,NO
3AP,18+,Queens,OMH STATE PC NETWORK,154,1,
3AP,18+,Cattaraugus,County,392,3,
2AP,0-17,Seneca,County,18,0,
2AP,18+,Broome,County,358,26,
3AP,18+,Schenectady,County,1601,3,
3AP,18+,Monroe,"SCAP, INC./DBA ARBOR DEVELOPMENT",32,0,
3AP,18+,Orange,EZRAS CHOILIM HEALTH CENTER,130,0,
3AP,18+,Manhattan,HHC/BELIEVUE HSP CTR SCM,41,0,NO
2AP,18+,Tompkins,County,386,31,
3AP,18+,Westchester,"CLUSTER, INC.",22,0,NO
2AP,18+,Suffolk,County,1855,103,
2AP,0-17,Rockland,County,108,5,
3AP,18+,Schoharie,SCHOHARIE COUNTY COMMUNITY MENTAL HEALTH CTR,42,0,NO
3AP,0-17,Herkimer,County,29,0,NO
3AP,0-17,Greene,County,60,0,
2AP,0-17,Otsego,County,250,6,
3AP,18+,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",1056,1,NO
2AP,18+,Schenectady,County,1633,112,
2AP,18+,Manhattan,VISITING NURSE SERVICE OF NEW YORK,25,8,
2AP,18+,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,104,2,NO
3AP,18+,Orleans,County,102,0,
2AP,0-17,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,48,4,NO
3AP,18+,Westchester,MORRIS HEIGHTS HEALTH CENTER,27,0,
2AP,0-17,Ulster,County,235,12,
3AP,18+,Queens,"THE BRIDGE, INC.",299,1,NO
2AP,18+,Jefferson,County,499,46,
2AP,18+,Schuyler,County,38,0,
3AP,0-17,Suffolk,"PEDERSON-KRAG CENTER, INC.",104,0,NO
3AP,18+,Monroe,County,4320,7,
2AP,0-17,Hamilton,County,2,0,
3AP,18+,Albany,SOUTH BEACH PSYCHIATRIC CENTER,98,0,
2AP,18+,Bronx,"GEEL COMMUNITY SERVICES, INC.",24,7,
2AP,0-17,Chemung,County,155,7,NO
2AP,0-17,Westchester,"FOUR WINDS, INC.",237,11,
2AP,18+,Suffolk,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,122,14,NO
3AP,18+,Manhattan,AIDS SVC CTR MANHATTEN AI,33,1,
3AP,0-17,Clinton,County,106,0,
2AP,18+,Staten Island,STATEN ISLAND UNIVERSITY HOSPITAL,492,64,NO
3AP,18+,Queens,NYC-HHC AGENCY NETWORK,733,4,
3AP,18+,Schoharie,County,116,2,
3AP,0-17,Genesee,UNITED MEMORIAL MEDICAL CTR,31,0,NO
2AP,18+,Westchester,ST. BARNABAS HOSPITAL,99,7,NO
2AP,18+,Allegany,ALLEGANY COUNCIL ON ALCOHOL,26,2,
2AP,18+,Putnam,County,240,26,
3AP,18+,Columbia,County,147,1,NO
2AP,18+,Broome,County,1091,89,
2AP,0-17,Saint Lawrence,OMH STATE PC NETWORK,58,2,
2AP,0-17,Warren,GLENS FALLS HOSPITAL,159,4,
3AP,18+,Region,Region,10193,59,
2AP,18+,Brooklyn,SOUTH BEACH PSYCHIATRIC CENTER,61,16,YES
2AP,18+,Manhattan,ASIAN & PACIFIC I C HIV/AIDS,64,3,
3AP,18+,Chenango,County,1,0,
2AP,0-17,Rensselaer,County,162,6,
2AP,18+,Dutchess,NORTHERN DUTCHESS HOSPITAL,38,9,
2AP,0-17,Saratoga,County,331,4,
3AP,0-17,Suffolk,County,217,1,
2AP,0-17,Ontario,F F THOMPSON HOSPITAL,72,6,
2AP,18+,Manhattan,"TRI CENTER, INC.",40,3,
2AP,18+,Yates,County,99,7,
2AP,0-17,Cayuga,County,64,2,NO
3AP,18+,Washington,County,62,0,
2AP,18+,Herkimer,County,291,25,
3AP,18+,Warren,GLENS FALLS HOSPITAL,404,1,
2AP,18+,Brooklyn,"SPANISH SPEAKING ELDERLY COUNCIL-RAICES, INC.",31,3,
3AP,18+,Madison,County,294,1,
3AP,18+,Madison,County,314,0,
2AP,18+,Staten Island,COORDINATED BEHAVIORAL CARE INC,255,32,NO
2AP,18+,Monroe,ROCHESTER GENERAL HOSPITAL,471,52,NO
2AP,18+,Rockland,County,1070,186,
3AP,18+,Putnam,County,505,0,
3AP,18+,Manhattan,"GREENWICH HOUSE, INC.",63,1,
3AP,18+,Ulster,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,793,6,
3AP,0-17,Westchester,County,1182,1,
2AP,18+,Onondaga,SOUTHERN TIER AIDS PROGRAM AI,21,1,
3AP,18+,Queens,"OHEL CHILDREN'S HOME & FAMILY SERVICES, INC.",87,0,
2AP,0-17,Warren,County,250,6,
2AP,0-17,Greene,County,57,5,
3AP,18+,Steuben,County,1,0,
2AP,18+,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,1010,100,NO
3AP,18+,Orleans,County,102,0,
3AP,18+,Oneida,"THE NEIGHBORHOOD CENTER, INC.",116,0,NO
2AP,0-17,Nassau,SOUTH SHORE CHILD GUIDANCE CENTER,38,0,
2AP,18+,Brooklyn,NYC-HHC EAST NEW YORK D&T CENTER,157,22,
3AP,18+,Cortland,"CORTLAND REGIONAL MEDICAL CENTER, INC.",88,0,NO
2AP,18+,Brooklyn,"BROOKLYN CENTER FOR FAMILIES IN CRISIS, INC.",30,1,
2AP,18+,Nassau,ANGELO J. MELILLO CENTER FOR MENTAL HEALTH,27,6,
2AP,0-17,Staten Island,County,148,3,
2AP,18+,Manhattan,"PUERTO RICAN FAMILY INSTITUTE, INC.",251,36,
2AP,0-17,Staten Island,County,191,5,
3AP,18+,Ulster,County,930,3,
3AP,0-17,Chenango,CHENANGO COUNTY COMMUNITY SERVICES BOARD,21,0,NO
2AP,0-17,Manhattan,NYC-HHC BELLEVUE HOSPITAL CENTER,105,2,NO
2AP,18+,Monroe,County,10,0,
2AP,18+,Brooklyn,"INSTITUTE FOR COMMUNITY LIVING, INC.",169,13,
3AP,0-17,Monroe,NORTHEAST PARENT & CHILD SOCIETY,76,0,
2AP,18+,Suffolk,ST. CATH OF SIENA MC-D/B/A ST.CATH SIENA HOSP,60,15,
2AP,0-17,Monroe,CHILD AND FAMILY SERVICES OF ERIE COUNTY,24,2,
2AP,18+,Chenango,County,70,2,
3AP,0-17,Livingston,County,83,0,
3AP,18+,Sullivan,County,1791,8,
3AP,0-17,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,87,0,NO
2AP,18+,Cayuga,County,264,31,
2AP,0-17,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,40,3,
2AP,18+,Schoharie,County,120,15,
2AP,0-17,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,40,0,NO
2AP,18+,Monroe,UNIV OF ROCH MED CTR/STRONG MEMORIAL HOSPITAL,761,67,NO
3AP,0-17,Broome,GREATER BINGHAMTON HEALTH CENTER,38,0,
2AP,18+,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",354,24,NO
2AP,18+,Albany,County,1860,225,NO
2AP,18+,Monroe,CLIFTON SPRINGS HOSPITAL AND CLINIC,61,8,
3AP,18+,Saint Lawrence,County,540,1,
2AP,18+,Wyoming,County,142,11,
3AP,18+,Schenectady,County,1559,3,
2AP,0-17,Saint Lawrence,County,130,3,
3AP,18+,Saratoga,County,209,1,NO
3AP,18+,Westchester,"EAC, INC.",22,0,
2AP,18+,Sullivan,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,254,28,
3AP,0-17,Manhattan,"NEW ALTERNATIVES FOR CHILDREN, INC.",60,0,
3AP,18+,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,205,1,
3AP,0-17,Albany,ALBANY MEMORIAL HOSPITAL,22,0,NO
3AP,0-17,Chenango,County,68,0,
3AP,18+,Nassau,"COUNSELING SERVICE OF E.D.N.Y., INC.",25,0,NO
2AP,18+,Albany,ROCKLAND PSYCHIATRIC CENTER,313,79,
2AP,18+,Greene,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",259,21,
2AP,18+,Brooklyn,"ST. VINCENT'S SERVICES, INC. DBA HEARTSHARE S",49,8,
2AP,18+,Brooklyn,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",87,20,
2AP,0-17,Dutchess,County,351,11,
3AP,18+,Livingston,County,308,1,
3AP,18+,Rockland,HUDSON VALLEY CARE COALITION,56,2,
2AP,18+,Westchester,"ACCESS: SUPPORTS FOR LIVING, INC.",112,16,
2AP,18+,Manhattan,NY THERAPEUTIC COMMUNITIES,24,1,
3AP,18+,Albany,OMH STATE PC NETWORK,1483,8,
2AP,18+,Saratoga,HEALTHCARE PARTNERS OF SARATOGA LTD,64,4,
2AP,0-17,Schoharie,County,32,0,
3AP,18+,Saratoga,County,590,2,
2AP,0-17,Sullivan,County,126,6,
2AP,18+,Brooklyn,"PARK SLOPE CENTER FOR MENTAL HEALTH, INC.",50,4,
2AP,18+,Greene,County,269,22,
2AP,0-17,Columbia,County,44,3,
2AP,0-17,Oswego,County,105,1,
2AP,18+,Niagara,NIAGARA FALLS MEMORIAL MEDICAL CENTER,224,27,
2AP,18+,Manhattan,"PUERTO RICAN FAMILY INSTITUTE, INC.",275,37,
2AP,18+,Staten Island,County,539,92,
2AP,18+,Suffolk,THE LONG ISLAND HOME,76,6,NO
2AP,18+,Cattaraugus,County,413,39,
2AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,99,0,
3AP,18+,Essex,County,126,1,
3AP,18+,Sullivan,HUDSON RIVER HEALTH CARE,94,0,
2AP,18+,Ontario,SOLDIERS & SAILORS MEMORIAL HOSPITAL,39,3,
2AP,18+,Queens,VISITING NURSE SERVICE OF NEW YORK,23,6,NO
3AP,0-17,Westchester,ST JOHNS RIVERSIDE HOSPITAL,45,0,NO
2AP,0-17,Otsego,County,259,4,
2AP,18+,Ulster,County,1103,125,
3AP,18+,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",176,0,
3AP,18+,Staten Island,SOUTH BEACH PSYCHIATRIC CENTER,33,0,
3AP,0-17,Essex,FAMILIES FIRST OF ESSEX COUNTY,26,0,
3AP,18+,Nassau,County,5087,25,
3AP,18+,Queens,NEW YORK HOSP MED CTR QUEENS,44,0,
2AP,18+,Albany,ALBANY MEDICAL CENTER,684,61,
3AP,0-17,Nassau,COORDINATED BEHAVIORAL CARE IPA,23,0,
3AP,18+,Greene,COLUMBIA MEMORIAL HOSPITAL,33,0,NO
2AP,18+,Manhattan,County,783,49,
2AP,0-17,Rensselaer,County,165,4,
2AP,18+,Erie,County,4588,442,
